,LAZ US Equity
2021-08-09,71.112
2021-08-10,71.112
2021-08-11,71.112
2021-08-12,71.112
2021-08-13,71.112
2021-08-14,71.112
2021-08-15,71.112
2021-08-16,71.112
2021-08-17,71.112
2021-08-18,71.112
2021-08-19,71.112
2021-08-20,71.112
2021-08-21,71.112
2021-08-22,71.112
2021-08-23,71.112
2021-08-24,71.112
2021-08-25,71.112
2021-08-26,71.112
2021-08-27,71.112
2021-08-28,71.112
2021-08-29,71.112
2021-08-30,71.112
2021-08-31,71.112
2021-09-01,71.112
2021-09-02,71.112
2021-09-03,71.112
2021-09-04,71.112
2021-09-05,71.112
2021-09-06,71.112
2021-09-07,71.112
2021-09-08,71.112
2021-09-09,71.112
2021-09-10,71.112
2021-09-11,71.112
2021-09-12,71.112
2021-09-13,71.112
2021-09-14,71.112
2021-09-15,71.112
2021-09-16,71.112
2021-09-17,71.112
2021-09-18,71.112
2021-09-19,71.112
2021-09-20,71.112
2021-09-21,71.112
2021-09-22,71.112
2021-09-23,71.112
2021-09-24,71.112
2021-09-25,71.112
2021-09-26,71.112
2021-09-27,71.112
2021-09-28,71.112
2021-09-29,71.112
2021-09-30,64.5927
2021-10-01,64.5927
2021-10-02,64.5927
2021-10-03,64.5927
2021-10-04,64.5927
2021-10-05,64.5927
2021-10-06,64.5927
2021-10-07,64.5927
2021-10-08,64.5927
2021-10-09,64.5927
2021-10-10,64.5927
2021-10-11,64.5927
2021-10-12,64.5927
2021-10-13,64.5927
2021-10-14,64.5927
2021-10-15,64.5927
2021-10-16,64.5927
2021-10-17,64.5927
2021-10-18,64.5927
2021-10-19,64.5927
2021-10-20,64.5927
2021-10-21,64.5927
2021-10-22,64.5927
2021-10-23,64.5927
2021-10-24,64.5927
2021-10-25,64.5927
2021-10-26,64.5927
2021-10-27,64.5927
2021-10-28,64.5927
2021-10-29,64.5927
2021-10-30,64.5927
2021-10-31,64.5927
2021-11-01,64.5927
2021-11-02,64.5927
2021-11-03,64.5927
2021-11-04,64.5927
2021-11-05,64.5927
2021-11-06,64.5927
2021-11-07,64.5927
2021-11-08,64.5927
2021-11-09,64.5927
2021-11-10,64.5927
2021-11-11,64.5927
2021-11-12,64.5927
2021-11-13,64.5927
2021-11-14,64.5927
2021-11-15,64.5927
2021-11-16,64.5927
2021-11-17,64.5927
2021-11-18,64.5927
2021-11-19,64.5927
2021-11-20,64.5927
2021-11-21,64.5927
2021-11-22,64.5927
2021-11-23,64.5927
2021-11-24,64.5927
2021-11-25,64.5927
2021-11-26,64.5927
2021-11-27,64.5927
2021-11-28,64.5927
2021-11-29,64.5927
2021-11-30,64.5927
2021-12-01,64.5927
2021-12-02,64.5927
2021-12-03,64.5927
2021-12-04,64.5927
2021-12-05,64.5927
2021-12-06,64.5927
2021-12-07,64.5927
2021-12-08,64.5927
2021-12-09,64.5927
2021-12-10,64.5927
2021-12-11,64.5927
2021-12-12,64.5927
2021-12-13,64.5927
2021-12-14,64.5927
2021-12-15,64.5927
2021-12-16,64.5927
2021-12-17,64.5927
2021-12-18,64.5927
2021-12-19,64.5927
2021-12-20,64.5927
2021-12-21,64.5927
2021-12-22,64.5927
2021-12-23,64.5927
2021-12-24,64.5927
2021-12-25,64.5927
2021-12-26,64.5927
2021-12-27,64.5927
2021-12-28,64.5927
2021-12-29,64.5927
2021-12-30,64.5927
2021-12-31,55.9689
2022-01-01,55.9689
2022-01-02,55.9689
2022-01-03,55.9689
2022-01-04,55.9689
2022-01-05,55.9689
2022-01-06,55.9689
2022-01-07,55.9689
2022-01-08,55.9689
2022-01-09,55.9689
2022-01-10,55.9689
2022-01-11,55.9689
2022-01-12,55.9689
2022-01-13,55.9689
2022-01-14,55.9689
2022-01-15,55.9689
2022-01-16,55.9689
2022-01-17,55.9689
2022-01-18,55.9689
2022-01-19,55.9689
2022-01-20,55.9689
2022-01-21,55.9689
2022-01-22,55.9689
2022-01-23,55.9689
2022-01-24,55.9689
2022-01-25,55.9689
2022-01-26,55.9689
2022-01-27,55.9689
2022-01-28,55.9689
2022-01-29,55.9689
2022-01-30,55.9689
2022-01-31,55.9689
2022-02-01,55.9689
2022-02-02,55.9689
2022-02-03,55.9689
2022-02-04,55.9689
2022-02-05,55.9689
2022-02-06,55.9689
2022-02-07,55.9689
2022-02-08,55.9689
2022-02-09,55.9689
2022-02-10,55.9689
2022-02-11,55.9689
2022-02-12,55.9689
2022-02-13,55.9689
2022-02-14,55.9689
2022-02-15,55.9689
2022-02-16,55.9689
2022-02-17,55.9689
2022-02-18,55.9689
2022-02-19,55.9689
2022-02-20,55.9689
2022-02-21,55.9689
2022-02-22,55.9689
2022-02-23,55.9689
2022-02-24,55.9689
2022-02-25,55.9689
2022-02-26,55.9689
2022-02-27,55.9689
2022-02-28,55.9689
2022-03-01,55.9689
2022-03-02,55.9689
2022-03-03,55.9689
2022-03-04,55.9689
2022-03-05,55.9689
2022-03-06,55.9689
2022-03-07,55.9689
2022-03-08,55.9689
2022-03-09,55.9689
2022-03-10,55.9689
2022-03-11,55.9689
2022-03-12,55.9689
2022-03-13,55.9689
2022-03-14,55.9689
2022-03-15,55.9689
2022-03-16,55.9689
2022-03-17,55.9689
2022-03-18,55.9689
2022-03-19,55.9689
2022-03-20,55.9689
2022-03-21,55.9689
2022-03-22,55.9689
2022-03-23,55.9689
2022-03-24,55.9689
2022-03-25,55.9689
2022-03-26,55.9689
2022-03-27,55.9689
2022-03-28,55.9689
2022-03-29,55.9689
2022-03-30,55.9689
2022-03-31,68.6933
2022-04-01,68.6933
2022-04-02,68.6933
2022-04-03,68.6933
2022-04-04,68.6933
2022-04-05,68.6933
2022-04-06,68.6933
2022-04-07,68.6933
2022-04-08,68.6933
2022-04-09,68.6933
2022-04-10,68.6933
2022-04-11,68.6933
2022-04-12,68.6933
2022-04-13,68.6933
2022-04-14,68.6933
2022-04-15,68.6933
2022-04-16,68.6933
2022-04-17,68.6933
2022-04-18,68.6933
2022-04-19,68.6933
2022-04-20,68.6933
2022-04-21,68.6933
2022-04-22,68.6933
2022-04-23,68.6933
2022-04-24,68.6933
2022-04-25,68.6933
2022-04-26,68.6933
2022-04-27,68.6933
2022-04-28,68.6933
2022-04-29,68.6933
2022-04-30,68.6933
2022-05-01,68.6933
2022-05-02,68.6933
2022-05-03,68.6933
2022-05-04,68.6933
2022-05-05,68.6933
2022-05-06,68.6933
2022-05-07,68.6933
2022-05-08,68.6933
2022-05-09,68.6933
2022-05-10,68.6933
2022-05-11,68.6933
2022-05-12,68.6933
2022-05-13,68.6933
2022-05-14,68.6933
2022-05-15,68.6933
2022-05-16,68.6933
2022-05-17,68.6933
2022-05-18,68.6933
2022-05-19,68.6933
2022-05-20,68.6933
2022-05-21,68.6933
2022-05-22,68.6933
2022-05-23,68.6933
2022-05-24,68.6933
2022-05-25,68.6933
2022-05-26,68.6933
2022-05-27,68.6933
2022-05-28,68.6933
2022-05-29,68.6933
2022-05-30,68.6933
2022-05-31,68.6933
2022-06-01,68.6933
2022-06-02,68.6933
2022-06-03,68.6933
2022-06-04,68.6933
2022-06-05,68.6933
2022-06-06,68.6933
2022-06-07,68.6933
2022-06-08,68.6933
2022-06-09,68.6933
2022-06-10,68.6933
2022-06-11,68.6933
2022-06-12,68.6933
2022-06-13,68.6933
2022-06-14,68.6933
2022-06-15,68.6933
2022-06-16,68.6933
2022-06-17,68.6933
2022-06-18,68.6933
2022-06-19,68.6933
2022-06-20,68.6933
2022-06-21,68.6933
2022-06-22,68.6933
2022-06-23,68.6933
2022-06-24,68.6933
2022-06-25,68.6933
2022-06-26,68.6933
2022-06-27,68.6933
2022-06-28,68.6933
2022-06-29,68.6933
2022-06-30,72.5677
2022-07-01,72.5677
2022-07-02,72.5677
2022-07-03,72.5677
2022-07-04,72.5677
2022-07-05,72.5677
2022-07-06,72.5677
2022-07-07,72.5677
2022-07-08,72.5677
2022-07-09,72.5677
2022-07-10,72.5677
2022-07-11,72.5677
2022-07-12,72.5677
2022-07-13,72.5677
2022-07-14,72.5677
2022-07-15,72.5677
2022-07-16,72.5677
2022-07-17,72.5677
2022-07-18,72.5677
2022-07-19,72.5677
2022-07-20,72.5677
2022-07-21,72.5677
2022-07-22,72.5677
2022-07-23,72.5677
2022-07-24,72.5677
2022-07-25,72.5677
2022-07-26,72.5677
2022-07-27,72.5677
2022-07-28,72.5677
2022-07-29,72.5677
2022-07-30,72.5677
2022-07-31,72.5677
2022-08-01,72.5677
2022-08-02,72.5677
2022-08-03,72.5677
2022-08-04,72.5677
2022-08-05,72.5677
2022-08-06,72.5677
2022-08-07,72.5677
2022-08-08,72.5677
2022-08-09,72.5677
2022-08-10,72.5677
2022-08-11,72.5677
2022-08-12,72.5677
2022-08-13,72.5677
2022-08-14,72.5677
2022-08-15,72.5677
2022-08-16,72.5677
2022-08-17,72.5677
2022-08-18,72.5677
2022-08-19,72.5677
2022-08-20,72.5677
2022-08-21,72.5677
2022-08-22,72.5677
2022-08-23,72.5677
2022-08-24,72.5677
2022-08-25,72.5677
2022-08-26,72.5677
2022-08-27,72.5677
2022-08-28,72.5677
2022-08-29,72.5677
2022-08-30,72.5677
2022-08-31,72.5677
2022-09-01,72.5677
2022-09-02,72.5677
2022-09-03,72.5677
2022-09-04,72.5677
2022-09-05,72.5677
2022-09-06,72.5677
2022-09-07,72.5677
2022-09-08,72.5677
2022-09-09,72.5677
2022-09-10,72.5677
2022-09-11,72.5677
2022-09-12,72.5677
2022-09-13,72.5677
2022-09-14,72.5677
2022-09-15,72.5677
2022-09-16,72.5677
2022-09-17,72.5677
2022-09-18,72.5677
2022-09-19,72.5677
2022-09-20,72.5677
2022-09-21,72.5677
2022-09-22,72.5677
2022-09-23,72.5677
2022-09-24,72.5677
2022-09-25,72.5677
2022-09-26,72.5677
2022-09-27,72.5677
2022-09-28,72.5677
2022-09-29,72.5677
2022-09-30,73.0693
2022-10-01,73.0693
2022-10-02,73.0693
2022-10-03,73.0693
2022-10-04,73.0693
2022-10-05,73.0693
2022-10-06,73.0693
2022-10-07,73.0693
2022-10-08,73.0693
2022-10-09,73.0693
2022-10-10,73.0693
2022-10-11,73.0693
2022-10-12,73.0693
2022-10-13,73.0693
2022-10-14,73.0693
2022-10-15,73.0693
2022-10-16,73.0693
2022-10-17,73.0693
2022-10-18,73.0693
2022-10-19,73.0693
2022-10-20,73.0693
2022-10-21,73.0693
2022-10-22,73.0693
2022-10-23,73.0693
2022-10-24,73.0693
2022-10-25,73.0693
2022-10-26,73.0693
2022-10-27,73.0693
2022-10-28,73.0693
2022-10-29,73.0693
2022-10-30,73.0693
2022-10-31,73.0693
2022-11-01,73.0693
2022-11-02,73.0693
2022-11-03,73.0693
2022-11-04,73.0693
2022-11-05,73.0693
2022-11-06,73.0693
2022-11-07,73.0693
2022-11-08,73.0693
2022-11-09,73.0693
2022-11-10,73.0693
2022-11-11,73.0693
2022-11-12,73.0693
2022-11-13,73.0693
2022-11-14,73.0693
2022-11-15,73.0693
2022-11-16,73.0693
2022-11-17,73.0693
2022-11-18,73.0693
2022-11-19,73.0693
2022-11-20,73.0693
2022-11-21,73.0693
2022-11-22,73.0693
2022-11-23,73.0693
2022-11-24,73.0693
2022-11-25,73.0693
2022-11-26,73.0693
2022-11-27,73.0693
2022-11-28,73.0693
2022-11-29,73.0693
2022-11-30,73.0693
2022-12-01,73.0693
2022-12-02,73.0693
2022-12-03,73.0693
2022-12-04,73.0693
2022-12-05,73.0693
2022-12-06,73.0693
2022-12-07,73.0693
2022-12-08,73.0693
2022-12-09,73.0693
2022-12-10,73.0693
2022-12-11,73.0693
2022-12-12,73.0693
2022-12-13,73.0693
2022-12-14,73.0693
2022-12-15,73.0693
2022-12-16,73.0693
2022-12-17,73.0693
2022-12-18,73.0693
2022-12-19,73.0693
2022-12-20,73.0693
2022-12-21,73.0693
2022-12-22,73.0693
2022-12-23,73.0693
2022-12-24,73.0693
2022-12-25,73.0693
2022-12-26,73.0693
2022-12-27,73.0693
2022-12-28,73.0693
2022-12-29,73.0693
2022-12-30,73.0693
2022-12-31,46.6829
2023-01-01,46.6829
2023-01-02,46.6829
2023-01-03,46.6829
2023-01-04,46.6829
2023-01-05,46.6829
2023-01-06,46.6829
2023-01-07,46.6829
2023-01-08,46.6829
2023-01-09,46.6829
2023-01-10,46.6829
2023-01-11,46.6829
2023-01-12,46.6829
2023-01-13,46.6829
2023-01-14,46.6829
2023-01-15,46.6829
2023-01-16,46.6829
2023-01-17,46.6829
2023-01-18,46.6829
2023-01-19,46.6829
2023-01-20,46.6829
2023-01-21,46.6829
2023-01-22,46.6829
2023-01-23,46.6829
2023-01-24,46.6829
2023-01-25,46.6829
2023-01-26,46.6829
2023-01-27,46.6829
2023-01-28,46.6829
2023-01-29,46.6829
2023-01-30,46.6829
2023-01-31,46.6829
2023-02-01,46.6829
2023-02-02,46.6829
2023-02-03,46.6829
2023-02-04,46.6829
2023-02-05,46.6829
2023-02-06,46.6829
2023-02-07,46.6829
2023-02-08,46.6829
2023-02-09,46.6829
2023-02-10,46.6829
2023-02-11,46.6829
2023-02-12,46.6829
2023-02-13,46.6829
2023-02-14,46.6829
2023-02-15,46.6829
2023-02-16,46.6829
2023-02-17,46.6829
2023-02-18,46.6829
2023-02-19,46.6829
2023-02-20,46.6829
2023-02-21,46.6829
2023-02-22,46.6829
2023-02-23,46.6829
2023-02-24,46.6829
2023-02-25,46.6829
2023-02-26,46.6829
2023-02-27,46.6829
2023-02-28,46.6829
2023-03-01,46.6829
2023-03-02,46.6829
2023-03-03,46.6829
2023-03-04,46.6829
2023-03-05,46.6829
2023-03-06,46.6829
2023-03-07,46.6829
2023-03-08,46.6829
2023-03-09,46.6829
2023-03-10,46.6829
2023-03-11,46.6829
2023-03-12,46.6829
2023-03-13,46.6829
2023-03-14,46.6829
2023-03-15,46.6829
2023-03-16,46.6829
2023-03-17,46.6829
2023-03-18,46.6829
2023-03-19,46.6829
2023-03-20,46.6829
2023-03-21,46.6829
2023-03-22,46.6829
2023-03-23,46.6829
2023-03-24,46.6829
2023-03-25,46.6829
2023-03-26,46.6829
2023-03-27,46.6829
2023-03-28,46.6829
2023-03-29,46.6829
2023-03-30,46.6829
2023-03-31,34.0394
