,BBDC US Equity
2023-03-07,0.484
2023-03-08,0.484
2023-03-09,0.484
2023-03-10,0.484
2023-03-11,0.484
2023-03-12,0.484
2023-03-13,0.484
2023-03-14,0.484
2023-03-15,0.484
2023-03-16,0.484
2023-03-17,0.484
2023-03-18,0.484
2023-03-19,0.484
2023-03-20,0.484
2023-03-21,0.484
2023-03-22,0.484
2023-03-23,0.484
2023-03-24,0.484
2023-03-25,0.484
2023-03-26,0.484
2023-03-27,0.484
2023-03-28,0.484
2023-03-29,0.484
2023-03-30,0.484
2023-03-31,1.8473
2023-04-01,1.8473
2023-04-02,1.8473
2023-04-03,1.8473
2023-04-04,1.8473
2023-04-05,1.8473
2023-04-06,1.8473
2023-04-07,1.8473
2023-04-08,1.8473
2023-04-09,1.8473
2023-04-10,1.8473
2023-04-11,1.8473
2023-04-12,1.8473
2023-04-13,1.8473
2023-04-14,1.8473
2023-04-15,1.8473
2023-04-16,1.8473
2023-04-17,1.8473
2023-04-18,1.8473
2023-04-19,1.8473
2023-04-20,1.8473
2023-04-21,1.8473
2023-04-22,1.8473
2023-04-23,1.8473
2023-04-24,1.8473
2023-04-25,1.8473
2023-04-26,1.8473
2023-04-27,1.8473
2023-04-28,1.8473
2023-04-29,1.8473
2023-04-30,1.8473
2023-05-01,1.8473
2023-05-02,1.8473
2023-05-03,1.8473
2023-05-04,1.8473
2023-05-05,1.8473
2023-05-06,1.8473
2023-05-07,1.8473
2023-05-08,1.8473
2023-05-09,1.8473
2023-05-10,1.8473
2023-05-11,1.8473
2023-05-12,1.8473
2023-05-13,1.8473
2023-05-14,1.8473
2023-05-15,1.8473
2023-05-16,1.8473
2023-05-17,1.8473
2023-05-18,1.8473
2023-05-19,1.8473
2023-05-20,1.8473
2023-05-21,1.8473
2023-05-22,1.8473
2023-05-23,1.8473
2023-05-24,1.8473
2023-05-25,1.8473
2023-05-26,1.8473
2023-05-27,1.8473
2023-05-28,1.8473
2023-05-29,1.8473
2023-05-30,1.8473
2023-05-31,1.8473
2023-06-01,1.8473
2023-06-02,1.8473
2023-06-03,1.8473
2023-06-04,1.8473
2023-06-05,1.8473
2023-06-06,1.8473
2023-06-07,1.8473
2023-06-08,1.8473
2023-06-09,1.8473
2023-06-10,1.8473
2023-06-11,1.8473
2023-06-12,1.8473
2023-06-13,1.8473
2023-06-14,1.8473
2023-06-15,1.8473
2023-06-16,1.8473
2023-06-17,1.8473
2023-06-18,1.8473
2023-06-19,1.8473
2023-06-20,1.8473
2023-06-21,1.8473
2023-06-22,1.8473
2023-06-23,1.8473
2023-06-24,1.8473
2023-06-25,1.8473
2023-06-26,1.8473
2023-06-27,1.8473
2023-06-28,1.8473
2023-06-29,1.8473
2023-06-30,7.1864
2023-07-01,7.1864
2023-07-02,7.1864
2023-07-03,7.1864
2023-07-04,7.1864
2023-07-05,7.1864
2023-07-06,7.1864
2023-07-07,7.1864
2023-07-08,7.1864
2023-07-09,7.1864
2023-07-10,7.1864
2023-07-11,7.1864
2023-07-12,7.1864
2023-07-13,7.1864
2023-07-14,7.1864
2023-07-15,7.1864
2023-07-16,7.1864
2023-07-17,7.1864
2023-07-18,7.1864
2023-07-19,7.1864
2023-07-20,7.1864
2023-07-21,7.1864
2023-07-22,7.1864
2023-07-23,7.1864
2023-07-24,7.1864
2023-07-25,7.1864
2023-07-26,7.1864
2023-07-27,7.1864
2023-07-28,7.1864
2023-07-29,7.1864
2023-07-30,7.1864
2023-07-31,7.1864
2023-08-01,7.1864
2023-08-02,7.1864
2023-08-03,7.1864
2023-08-04,7.1864
2023-08-05,7.1864
2023-08-06,7.1864
2023-08-07,7.1864
2023-08-08,7.1864
2023-08-09,7.1864
2023-08-10,7.1864
2023-08-11,7.1864
2023-08-12,7.1864
2023-08-13,7.1864
2023-08-14,7.1864
2023-08-15,7.1864
2023-08-16,7.1864
2023-08-17,7.1864
2023-08-18,7.1864
2023-08-19,7.1864
2023-08-20,7.1864
2023-08-21,7.1864
2023-08-22,7.1864
2023-08-23,7.1864
2023-08-24,7.1864
2023-08-25,7.1864
2023-08-26,7.1864
2023-08-27,7.1864
2023-08-28,7.1864
2023-08-29,7.1864
2023-08-30,7.1864
2023-08-31,7.1864
2023-09-01,7.1864
2023-09-02,7.1864
2023-09-03,7.1864
2023-09-04,7.1864
2023-09-05,7.1864
2023-09-06,7.1864
2023-09-07,7.1864
2023-09-08,7.1864
2023-09-09,7.1864
2023-09-10,7.1864
2023-09-11,7.1864
2023-09-12,7.1864
2023-09-13,7.1864
2023-09-14,7.1864
2023-09-15,7.1864
2023-09-16,7.1864
2023-09-17,7.1864
2023-09-18,7.1864
2023-09-19,7.1864
2023-09-20,7.1864
2023-09-21,7.1864
2023-09-22,7.1864
2023-09-23,7.1864
2023-09-24,7.1864
2023-09-25,7.1864
2023-09-26,7.1864
2023-09-27,7.1864
2023-09-28,7.1864
2023-09-29,7.1864
2023-09-30,7.9824
2023-10-01,7.9824
2023-10-02,7.9824
2023-10-03,7.9824
2023-10-04,7.9824
2023-10-05,7.9824
2023-10-06,7.9824
2023-10-07,7.9824
2023-10-08,7.9824
2023-10-09,7.9824
2023-10-10,7.9824
2023-10-11,7.9824
2023-10-12,7.9824
2023-10-13,7.9824
2023-10-14,7.9824
2023-10-15,7.9824
2023-10-16,7.9824
2023-10-17,7.9824
2023-10-18,7.9824
2023-10-19,7.9824
2023-10-20,7.9824
2023-10-21,7.9824
2023-10-22,7.9824
2023-10-23,7.9824
2023-10-24,7.9824
2023-10-25,7.9824
2023-10-26,7.9824
2023-10-27,7.9824
2023-10-28,7.9824
2023-10-29,7.9824
2023-10-30,7.9824
2023-10-31,7.9824
2023-11-01,7.9824
2023-11-02,7.9824
2023-11-03,7.9824
2023-11-04,7.9824
2023-11-05,7.9824
2023-11-06,7.9824
2023-11-07,7.9824
2023-11-08,7.9824
2023-11-09,7.9824
2023-11-10,7.9824
2023-11-11,7.9824
2023-11-12,7.9824
2023-11-13,7.9824
2023-11-14,7.9824
2023-11-15,7.9824
2023-11-16,7.9824
2023-11-17,7.9824
2023-11-18,7.9824
2023-11-19,7.9824
2023-11-20,7.9824
2023-11-21,7.9824
2023-11-22,7.9824
2023-11-23,7.9824
2023-11-24,7.9824
2023-11-25,7.9824
2023-11-26,7.9824
2023-11-27,7.9824
2023-11-28,7.9824
2023-11-29,7.9824
2023-11-30,7.9824
2023-12-01,7.9824
2023-12-02,7.9824
2023-12-03,7.9824
2023-12-04,7.9824
2023-12-05,7.9824
2023-12-06,7.9824
2023-12-07,7.9824
2023-12-08,7.9824
2023-12-09,7.9824
2023-12-10,7.9824
2023-12-11,7.9824
2023-12-12,7.9824
2023-12-13,7.9824
2023-12-14,7.9824
2023-12-15,7.9824
2023-12-16,7.9824
2023-12-17,7.9824
2023-12-18,7.9824
2023-12-19,7.9824
2023-12-20,7.9824
2023-12-21,7.9824
2023-12-22,7.9824
2023-12-23,7.9824
2023-12-24,7.9824
2023-12-25,7.9824
2023-12-26,7.9824
2023-12-27,7.9824
2023-12-28,7.9824
2023-12-29,7.9824
2023-12-30,7.9824
2023-12-31,10.7161
2024-01-01,10.7161
2024-01-02,10.7161
2024-01-03,10.7161
2024-01-04,10.7161
2024-01-05,10.7161
2024-01-06,10.7161
2024-01-07,10.7161
2024-01-08,10.7161
2024-01-09,10.7161
2024-01-10,10.7161
2024-01-11,10.7161
2024-01-12,10.7161
2024-01-13,10.7161
2024-01-14,10.7161
2024-01-15,10.7161
2024-01-16,10.7161
2024-01-17,10.7161
2024-01-18,10.7161
2024-01-19,10.7161
2024-01-20,10.7161
2024-01-21,10.7161
2024-01-22,10.7161
2024-01-23,10.7161
2024-01-24,10.7161
2024-01-25,10.7161
2024-01-26,10.7161
2024-01-27,10.7161
2024-01-28,10.7161
2024-01-29,10.7161
2024-01-30,10.7161
2024-01-31,10.7161
2024-02-01,10.7161
2024-02-02,10.7161
2024-02-03,10.7161
2024-02-04,10.7161
2024-02-05,10.7161
2024-02-06,10.7161
2024-02-07,10.7161
2024-02-08,10.7161
2024-02-09,10.7161
2024-02-10,10.7161
2024-02-11,10.7161
2024-02-12,10.7161
2024-02-13,10.7161
2024-02-14,10.7161
2024-02-15,10.7161
2024-02-16,10.7161
2024-02-17,10.7161
2024-02-18,10.7161
2024-02-19,10.7161
2024-02-20,10.7161
2024-02-21,10.7161
2024-02-22,10.7161
2024-02-23,10.7161
2024-02-24,10.7161
2024-02-25,10.7161
2024-02-26,10.7161
2024-02-27,10.7161
2024-02-28,10.7161
2024-02-29,10.7161
2024-03-01,10.7161
2024-03-02,10.7161
2024-03-03,10.7161
2024-03-04,10.7161
2024-03-05,10.7161
2024-03-06,10.7161
2024-03-07,10.7161
2024-03-08,10.7161
2024-03-09,10.7161
2024-03-10,10.7161
2024-03-11,10.7161
2024-03-12,10.7161
2024-03-13,10.7161
2024-03-14,10.7161
2024-03-15,10.7161
2024-03-16,10.7161
2024-03-17,10.7161
2024-03-18,10.7161
2024-03-19,10.7161
2024-03-20,10.7161
2024-03-21,10.7161
2024-03-22,10.7161
2024-03-23,10.7161
2024-03-24,10.7161
2024-03-25,10.7161
2024-03-26,10.7161
2024-03-27,10.7161
2024-03-28,10.7161
2024-03-29,10.7161
2024-03-30,10.7161
2024-03-31,10.7161
2024-04-01,10.7161
2024-04-02,10.7161
2024-04-03,10.7161
2024-04-04,10.7161
2024-04-05,10.7161
2024-04-06,10.7161
2024-04-07,10.7161
2024-04-08,10.7161
