,EQT US Equity
2022-12-24,20.8618
2022-12-25,20.8618
2022-12-26,20.8618
2022-12-27,20.8618
2022-12-28,20.8618
2022-12-29,20.8618
2022-12-30,20.8618
2022-12-31,16.7648
2023-01-01,16.7648
2023-01-02,16.7648
2023-01-03,16.7648
2023-01-04,16.7648
2023-01-05,16.7648
2023-01-06,16.7648
2023-01-07,16.7648
2023-01-08,16.7648
2023-01-09,16.7648
2023-01-10,16.7648
2023-01-11,16.7648
2023-01-12,16.7648
2023-01-13,16.7648
2023-01-14,16.7648
2023-01-15,16.7648
2023-01-16,16.7648
2023-01-17,16.7648
2023-01-18,16.7648
2023-01-19,16.7648
2023-01-20,16.7648
2023-01-21,16.7648
2023-01-22,16.7648
2023-01-23,16.7648
2023-01-24,16.7648
2023-01-25,16.7648
2023-01-26,16.7648
2023-01-27,16.7648
2023-01-28,16.7648
2023-01-29,16.7648
2023-01-30,16.7648
2023-01-31,16.7648
2023-02-01,16.7648
2023-02-02,16.7648
2023-02-03,16.7648
2023-02-04,16.7648
2023-02-05,16.7648
2023-02-06,16.7648
2023-02-07,16.7648
2023-02-08,16.7648
2023-02-09,16.7648
2023-02-10,16.7648
2023-02-11,16.7648
2023-02-12,16.7648
2023-02-13,16.7648
2023-02-14,16.7648
2023-02-15,16.7648
2023-02-16,16.7648
2023-02-17,16.7648
2023-02-18,16.7648
2023-02-19,16.7648
2023-02-20,16.7648
2023-02-21,16.7648
2023-02-22,16.7648
2023-02-23,16.7648
2023-02-24,16.7648
2023-02-25,16.7648
2023-02-26,16.7648
2023-02-27,16.7648
2023-02-28,16.7648
2023-03-01,16.7648
2023-03-02,16.7648
2023-03-03,16.7648
2023-03-04,16.7648
2023-03-05,16.7648
2023-03-06,16.7648
2023-03-07,16.7648
2023-03-08,16.7648
2023-03-09,16.7648
2023-03-10,16.7648
2023-03-11,16.7648
2023-03-12,16.7648
2023-03-13,16.7648
2023-03-14,16.7648
2023-03-15,16.7648
2023-03-16,16.7648
2023-03-17,16.7648
2023-03-18,16.7648
2023-03-19,16.7648
2023-03-20,16.7648
2023-03-21,16.7648
2023-03-22,16.7648
2023-03-23,16.7648
2023-03-24,16.7648
2023-03-25,16.7648
2023-03-26,16.7648
2023-03-27,16.7648
2023-03-28,16.7648
2023-03-29,16.7648
2023-03-30,16.7648
2023-03-31,44.388
2023-04-01,44.388
2023-04-02,44.388
2023-04-03,44.388
2023-04-04,44.388
2023-04-05,44.388
2023-04-06,44.388
2023-04-07,44.388
2023-04-08,44.388
2023-04-09,44.388
2023-04-10,44.388
2023-04-11,44.388
2023-04-12,44.388
2023-04-13,44.388
2023-04-14,44.388
2023-04-15,44.388
2023-04-16,44.388
2023-04-17,44.388
2023-04-18,44.388
2023-04-19,44.388
2023-04-20,44.388
2023-04-21,44.388
2023-04-22,44.388
2023-04-23,44.388
2023-04-24,44.388
2023-04-25,44.388
2023-04-26,44.388
2023-04-27,44.388
2023-04-28,44.388
2023-04-29,44.388
2023-04-30,44.388
2023-05-01,44.388
2023-05-02,44.388
2023-05-03,44.388
2023-05-04,44.388
2023-05-05,44.388
2023-05-06,44.388
2023-05-07,44.388
2023-05-08,44.388
2023-05-09,44.388
2023-05-10,44.388
2023-05-11,44.388
2023-05-12,44.388
2023-05-13,44.388
2023-05-14,44.388
2023-05-15,44.388
2023-05-16,44.388
2023-05-17,44.388
2023-05-18,44.388
2023-05-19,44.388
2023-05-20,44.388
2023-05-21,44.388
2023-05-22,44.388
2023-05-23,44.388
2023-05-24,44.388
2023-05-25,44.388
2023-05-26,44.388
2023-05-27,44.388
2023-05-28,44.388
2023-05-29,44.388
2023-05-30,44.388
2023-05-31,44.388
2023-06-01,44.388
2023-06-02,44.388
2023-06-03,44.388
2023-06-04,44.388
2023-06-05,44.388
2023-06-06,44.388
2023-06-07,44.388
2023-06-08,44.388
2023-06-09,44.388
2023-06-10,44.388
2023-06-11,44.388
2023-06-12,44.388
2023-06-13,44.388
2023-06-14,44.388
2023-06-15,44.388
2023-06-16,44.388
2023-06-17,44.388
2023-06-18,44.388
2023-06-19,44.388
2023-06-20,44.388
2023-06-21,44.388
2023-06-22,44.388
2023-06-23,44.388
2023-06-24,44.388
2023-06-25,44.388
2023-06-26,44.388
2023-06-27,44.388
2023-06-28,44.388
2023-06-29,44.388
2023-06-30,33.679
2023-07-01,33.679
2023-07-02,33.679
2023-07-03,33.679
2023-07-04,33.679
2023-07-05,33.679
2023-07-06,33.679
2023-07-07,33.679
2023-07-08,33.679
2023-07-09,33.679
2023-07-10,33.679
2023-07-11,33.679
2023-07-12,33.679
2023-07-13,33.679
2023-07-14,33.679
2023-07-15,33.679
2023-07-16,33.679
2023-07-17,33.679
2023-07-18,33.679
2023-07-19,33.679
2023-07-20,33.679
2023-07-21,33.679
2023-07-22,33.679
2023-07-23,33.679
2023-07-24,33.679
2023-07-25,33.679
2023-07-26,33.679
2023-07-27,33.679
2023-07-28,33.679
2023-07-29,33.679
2023-07-30,33.679
2023-07-31,33.679
2023-08-01,33.679
2023-08-02,33.679
2023-08-03,33.679
2023-08-04,33.679
2023-08-05,33.679
2023-08-06,33.679
2023-08-07,33.679
2023-08-08,33.679
2023-08-09,33.679
2023-08-10,33.679
2023-08-11,33.679
2023-08-12,33.679
2023-08-13,33.679
2023-08-14,33.679
2023-08-15,33.679
2023-08-16,33.679
2023-08-17,33.679
2023-08-18,33.679
2023-08-19,33.679
2023-08-20,33.679
2023-08-21,33.679
2023-08-22,33.679
2023-08-23,33.679
2023-08-24,33.679
2023-08-25,33.679
2023-08-26,33.679
2023-08-27,33.679
2023-08-28,33.679
2023-08-29,33.679
2023-08-30,33.679
2023-08-31,33.679
2023-09-01,33.679
2023-09-02,33.679
2023-09-03,33.679
2023-09-04,33.679
2023-09-05,33.679
2023-09-06,33.679
2023-09-07,33.679
2023-09-08,33.679
2023-09-09,33.679
2023-09-10,33.679
2023-09-11,33.679
2023-09-12,33.679
2023-09-13,33.679
2023-09-14,33.679
2023-09-15,33.679
2023-09-16,33.679
2023-09-17,33.679
2023-09-18,33.679
2023-09-19,33.679
2023-09-20,33.679
2023-09-21,33.679
2023-09-22,33.679
2023-09-23,33.679
2023-09-24,33.679
2023-09-25,33.679
2023-09-26,33.679
2023-09-27,33.679
2023-09-28,33.679
2023-09-29,33.679
2023-09-30,24.7281
2023-10-01,24.7281
2023-10-02,24.7281
2023-10-03,24.7281
2023-10-04,24.7281
2023-10-05,24.7281
2023-10-06,24.7281
2023-10-07,24.7281
2023-10-08,24.7281
2023-10-09,24.7281
2023-10-10,24.7281
2023-10-11,24.7281
2023-10-12,24.7281
2023-10-13,24.7281
2023-10-14,24.7281
2023-10-15,24.7281
2023-10-16,24.7281
2023-10-17,24.7281
2023-10-18,24.7281
2023-10-19,24.7281
2023-10-20,24.7281
2023-10-21,24.7281
2023-10-22,24.7281
2023-10-23,24.7281
2023-10-24,24.7281
2023-10-25,24.7281
2023-10-26,24.7281
2023-10-27,24.7281
2023-10-28,24.7281
2023-10-29,24.7281
2023-10-30,24.7281
2023-10-31,24.7281
2023-11-01,24.7281
2023-11-02,24.7281
2023-11-03,24.7281
2023-11-04,24.7281
2023-11-05,24.7281
2023-11-06,24.7281
2023-11-07,24.7281
2023-11-08,24.7281
2023-11-09,24.7281
2023-11-10,24.7281
2023-11-11,24.7281
2023-11-12,24.7281
2023-11-13,24.7281
2023-11-14,24.7281
2023-11-15,24.7281
2023-11-16,24.7281
2023-11-17,24.7281
2023-11-18,24.7281
2023-11-19,24.7281
2023-11-20,24.7281
2023-11-21,24.7281
2023-11-22,24.7281
2023-11-23,24.7281
2023-11-24,24.7281
2023-11-25,24.7281
2023-11-26,24.7281
2023-11-27,24.7281
2023-11-28,24.7281
2023-11-29,24.7281
2023-11-30,24.7281
2023-12-01,24.7281
2023-12-02,24.7281
2023-12-03,24.7281
2023-12-04,24.7281
2023-12-05,24.7281
2023-12-06,24.7281
2023-12-07,24.7281
2023-12-08,24.7281
2023-12-09,24.7281
2023-12-10,24.7281
2023-12-11,24.7281
2023-12-12,24.7281
2023-12-13,24.7281
2023-12-14,24.7281
2023-12-15,24.7281
2023-12-16,24.7281
2023-12-17,24.7281
2023-12-18,24.7281
2023-12-19,24.7281
2023-12-20,24.7281
2023-12-21,24.7281
2023-12-22,24.7281
2023-12-23,24.7281
2023-12-24,24.7281
2023-12-25,24.7281
2023-12-26,24.7281
2023-12-27,24.7281
2023-12-28,24.7281
2023-12-29,24.7281
2023-12-30,24.7281
2023-12-31,13.3759
2024-01-01,13.3759
2024-01-02,13.3759
2024-01-03,13.3759
2024-01-04,13.3759
2024-01-05,13.3759
2024-01-06,13.3759
2024-01-07,13.3759
2024-01-08,13.3759
2024-01-09,13.3759
2024-01-10,13.3759
2024-01-11,13.3759
2024-01-12,13.3759
2024-01-13,13.3759
2024-01-14,13.3759
2024-01-15,13.3759
2024-01-16,13.3759
2024-01-17,13.3759
2024-01-18,13.3759
2024-01-19,13.3759
2024-01-20,13.3759
2024-01-21,13.3759
2024-01-22,13.3759
2024-01-23,13.3759
2024-01-24,13.3759
2024-01-25,13.3759
2024-01-26,13.3759
2024-01-27,13.3759
2024-01-28,13.3759
2024-01-29,13.3759
2024-01-30,13.3759
2024-01-31,13.3759
2024-02-01,13.3759
2024-02-02,13.3759
2024-02-03,13.3759
2024-02-04,13.3759
2024-02-05,13.3759
2024-02-06,13.3759
2024-02-07,13.3759
2024-02-08,13.3759
2024-02-09,13.3759
2024-02-10,13.3759
2024-02-11,13.3759
2024-02-12,13.3759
2024-02-13,13.3759
2024-02-14,13.3759
2024-02-15,13.3759
2024-02-16,13.3759
2024-02-17,13.3759
2024-02-18,13.3759
2024-02-19,13.3759
2024-02-20,13.3759
2024-02-21,13.3759
2024-02-22,13.3759
2024-02-23,13.3759
2024-02-24,13.3759
2024-02-25,13.3759
2024-02-26,13.3759
2024-02-27,13.3759
2024-02-28,13.3759
2024-02-29,13.3759
2024-03-01,13.3759
2024-03-02,13.3759
2024-03-03,13.3759
2024-03-04,13.3759
2024-03-05,13.3759
2024-03-06,13.3759
2024-03-07,13.3759
2024-03-08,13.3759
2024-03-09,13.3759
2024-03-10,13.3759
2024-03-11,13.3759
2024-03-12,13.3759
2024-03-13,13.3759
2024-03-14,13.3759
2024-03-15,13.3759
2024-03-16,13.3759
2024-03-17,13.3759
2024-03-18,13.3759
2024-03-19,13.3759
2024-03-20,13.3759
2024-03-21,13.3759
2024-03-22,13.3759
2024-03-23,13.3759
2024-03-24,13.3759
2024-03-25,13.3759
2024-03-26,13.3759
2024-03-27,13.3759
2024-03-28,13.3759
2024-03-29,13.3759
2024-03-30,13.3759
2024-03-31,13.3759
2024-04-01,13.3759
2024-04-02,13.3759
2024-04-03,13.3759
2024-04-04,13.3759
2024-04-05,13.3759
2024-04-06,13.3759
2024-04-07,13.3759
2024-04-08,13.3759
