,LSTR US Equity
2023-03-24,49.269
2023-03-25,49.269
2023-03-26,49.269
2023-03-27,49.269
2023-03-28,49.269
2023-03-29,49.269
2023-03-30,49.269
2023-03-31,49.269
2023-04-01,42.892
2023-04-02,42.892
2023-04-03,42.892
2023-04-04,42.892
2023-04-05,42.892
2023-04-06,42.892
2023-04-07,42.892
2023-04-08,42.892
2023-04-09,42.892
2023-04-10,42.892
2023-04-11,42.892
2023-04-12,42.892
2023-04-13,42.892
2023-04-14,42.892
2023-04-15,42.892
2023-04-16,42.892
2023-04-17,42.892
2023-04-18,42.892
2023-04-19,42.892
2023-04-20,42.892
2023-04-21,42.892
2023-04-22,42.892
2023-04-23,42.892
2023-04-24,42.892
2023-04-25,42.892
2023-04-26,42.892
2023-04-27,42.892
2023-04-28,42.892
2023-04-29,42.892
2023-04-30,42.892
2023-05-01,42.892
2023-05-02,42.892
2023-05-03,42.892
2023-05-04,42.892
2023-05-05,42.892
2023-05-06,42.892
2023-05-07,42.892
2023-05-08,42.892
2023-05-09,42.892
2023-05-10,42.892
2023-05-11,42.892
2023-05-12,42.892
2023-05-13,42.892
2023-05-14,42.892
2023-05-15,42.892
2023-05-16,42.892
2023-05-17,42.892
2023-05-18,42.892
2023-05-19,42.892
2023-05-20,42.892
2023-05-21,42.892
2023-05-22,42.892
2023-05-23,42.892
2023-05-24,42.892
2023-05-25,42.892
2023-05-26,42.892
2023-05-27,42.892
2023-05-28,42.892
2023-05-29,42.892
2023-05-30,42.892
2023-05-31,42.892
2023-06-01,42.892
2023-06-02,42.892
2023-06-03,42.892
2023-06-04,42.892
2023-06-05,42.892
2023-06-06,42.892
2023-06-07,42.892
2023-06-08,42.892
2023-06-09,42.892
2023-06-10,42.892
2023-06-11,42.892
2023-06-12,42.892
2023-06-13,42.892
2023-06-14,42.892
2023-06-15,42.892
2023-06-16,42.892
2023-06-17,42.892
2023-06-18,42.892
2023-06-19,42.892
2023-06-20,42.892
2023-06-21,42.892
2023-06-22,42.892
2023-06-23,42.892
2023-06-24,42.892
2023-06-25,42.892
2023-06-26,42.892
2023-06-27,42.892
2023-06-28,42.892
2023-06-29,42.892
2023-06-30,42.892
2023-07-01,36.5616
2023-07-02,36.5616
2023-07-03,36.5616
2023-07-04,36.5616
2023-07-05,36.5616
2023-07-06,36.5616
2023-07-07,36.5616
2023-07-08,36.5616
2023-07-09,36.5616
2023-07-10,36.5616
2023-07-11,36.5616
2023-07-12,36.5616
2023-07-13,36.5616
2023-07-14,36.5616
2023-07-15,36.5616
2023-07-16,36.5616
2023-07-17,36.5616
2023-07-18,36.5616
2023-07-19,36.5616
2023-07-20,36.5616
2023-07-21,36.5616
2023-07-22,36.5616
2023-07-23,36.5616
2023-07-24,36.5616
2023-07-25,36.5616
2023-07-26,36.5616
2023-07-27,36.5616
2023-07-28,36.5616
2023-07-29,36.5616
2023-07-30,36.5616
2023-07-31,36.5616
2023-08-01,36.5616
2023-08-02,36.5616
2023-08-03,36.5616
2023-08-04,36.5616
2023-08-05,36.5616
2023-08-06,36.5616
2023-08-07,36.5616
2023-08-08,36.5616
2023-08-09,36.5616
2023-08-10,36.5616
2023-08-11,36.5616
2023-08-12,36.5616
2023-08-13,36.5616
2023-08-14,36.5616
2023-08-15,36.5616
2023-08-16,36.5616
2023-08-17,36.5616
2023-08-18,36.5616
2023-08-19,36.5616
2023-08-20,36.5616
2023-08-21,36.5616
2023-08-22,36.5616
2023-08-23,36.5616
2023-08-24,36.5616
2023-08-25,36.5616
2023-08-26,36.5616
2023-08-27,36.5616
2023-08-28,36.5616
2023-08-29,36.5616
2023-08-30,36.5616
2023-08-31,36.5616
2023-09-01,36.5616
2023-09-02,36.5616
2023-09-03,36.5616
2023-09-04,36.5616
2023-09-05,36.5616
2023-09-06,36.5616
2023-09-07,36.5616
2023-09-08,36.5616
2023-09-09,36.5616
2023-09-10,36.5616
2023-09-11,36.5616
2023-09-12,36.5616
2023-09-13,36.5616
2023-09-14,36.5616
2023-09-15,36.5616
2023-09-16,36.5616
2023-09-17,36.5616
2023-09-18,36.5616
2023-09-19,36.5616
2023-09-20,36.5616
2023-09-21,36.5616
2023-09-22,36.5616
2023-09-23,36.5616
2023-09-24,36.5616
2023-09-25,36.5616
2023-09-26,36.5616
2023-09-27,36.5616
2023-09-28,36.5616
2023-09-29,36.5616
2023-09-30,31.2795
2023-10-01,31.2795
2023-10-02,31.2795
2023-10-03,31.2795
2023-10-04,31.2795
2023-10-05,31.2795
2023-10-06,31.2795
2023-10-07,31.2795
2023-10-08,31.2795
2023-10-09,31.2795
2023-10-10,31.2795
2023-10-11,31.2795
2023-10-12,31.2795
2023-10-13,31.2795
2023-10-14,31.2795
2023-10-15,31.2795
2023-10-16,31.2795
2023-10-17,31.2795
2023-10-18,31.2795
2023-10-19,31.2795
2023-10-20,31.2795
2023-10-21,31.2795
2023-10-22,31.2795
2023-10-23,31.2795
2023-10-24,31.2795
2023-10-25,31.2795
2023-10-26,31.2795
2023-10-27,31.2795
2023-10-28,31.2795
2023-10-29,31.2795
2023-10-30,31.2795
2023-10-31,31.2795
2023-11-01,31.2795
2023-11-02,31.2795
2023-11-03,31.2795
2023-11-04,31.2795
2023-11-05,31.2795
2023-11-06,31.2795
2023-11-07,31.2795
2023-11-08,31.2795
2023-11-09,31.2795
2023-11-10,31.2795
2023-11-11,31.2795
2023-11-12,31.2795
2023-11-13,31.2795
2023-11-14,31.2795
2023-11-15,31.2795
2023-11-16,31.2795
2023-11-17,31.2795
2023-11-18,31.2795
2023-11-19,31.2795
2023-11-20,31.2795
2023-11-21,31.2795
2023-11-22,31.2795
2023-11-23,31.2795
2023-11-24,31.2795
2023-11-25,31.2795
2023-11-26,31.2795
2023-11-27,31.2795
2023-11-28,31.2795
2023-11-29,31.2795
2023-11-30,31.2795
2023-12-01,31.2795
2023-12-02,31.2795
2023-12-03,31.2795
2023-12-04,31.2795
2023-12-05,31.2795
2023-12-06,31.2795
2023-12-07,31.2795
2023-12-08,31.2795
2023-12-09,31.2795
2023-12-10,31.2795
2023-12-11,31.2795
2023-12-12,31.2795
2023-12-13,31.2795
2023-12-14,31.2795
2023-12-15,31.2795
2023-12-16,31.2795
2023-12-17,31.2795
2023-12-18,31.2795
2023-12-19,31.2795
2023-12-20,31.2795
2023-12-21,31.2795
2023-12-22,31.2795
2023-12-23,31.2795
2023-12-24,31.2795
2023-12-25,31.2795
2023-12-26,31.2795
2023-12-27,31.2795
2023-12-28,31.2795
2023-12-29,31.2795
2023-12-30,28.2601
2023-12-31,28.2601
2024-01-01,28.2601
2024-01-02,28.2601
2024-01-03,28.2601
2024-01-04,28.2601
2024-01-05,28.2601
2024-01-06,28.2601
2024-01-07,28.2601
2024-01-08,28.2601
2024-01-09,28.2601
2024-01-10,28.2601
2024-01-11,28.2601
2024-01-12,28.2601
2024-01-13,28.2601
2024-01-14,28.2601
2024-01-15,28.2601
2024-01-16,28.2601
2024-01-17,28.2601
2024-01-18,28.2601
2024-01-19,28.2601
2024-01-20,28.2601
2024-01-21,28.2601
2024-01-22,28.2601
2024-01-23,28.2601
2024-01-24,28.2601
2024-01-25,28.2601
2024-01-26,28.2601
2024-01-27,28.2601
2024-01-28,28.2601
2024-01-29,28.2601
2024-01-30,28.2601
2024-01-31,28.2601
2024-02-01,28.2601
2024-02-02,28.2601
2024-02-03,28.2601
2024-02-04,28.2601
2024-02-05,28.2601
2024-02-06,28.2601
2024-02-07,28.2601
2024-02-08,28.2601
2024-02-09,28.2601
2024-02-10,28.2601
2024-02-11,28.2601
2024-02-12,28.2601
2024-02-13,28.2601
2024-02-14,28.2601
2024-02-15,28.2601
2024-02-16,28.2601
2024-02-17,28.2601
2024-02-18,28.2601
2024-02-19,28.2601
2024-02-20,28.2601
2024-02-21,28.2601
2024-02-22,28.2601
2024-02-23,28.2601
2024-02-24,28.2601
2024-02-25,28.2601
2024-02-26,28.2601
2024-02-27,28.2601
2024-02-28,28.2601
2024-02-29,28.2601
2024-03-01,28.2601
2024-03-02,28.2601
2024-03-03,28.2601
2024-03-04,28.2601
2024-03-05,28.2601
2024-03-06,28.2601
2024-03-07,28.2601
2024-03-08,28.2601
2024-03-09,28.2601
2024-03-10,28.2601
2024-03-11,28.2601
2024-03-12,28.2601
2024-03-13,28.2601
2024-03-14,28.2601
2024-03-15,28.2601
2024-03-16,28.2601
2024-03-17,28.2601
2024-03-18,28.2601
2024-03-19,28.2601
2024-03-20,28.2601
2024-03-21,28.2601
2024-03-22,28.2601
2024-03-23,28.2601
2024-03-24,28.2601
2024-03-25,28.2601
2024-03-26,28.2601
2024-03-27,28.2601
2024-03-28,28.2601
2024-03-29,28.2601
2024-03-30,28.2601
2024-03-31,28.2601
2024-04-01,28.2601
2024-04-02,28.2601
2024-04-03,28.2601
2024-04-04,28.2601
2024-04-05,28.2601
2024-04-06,28.2601
2024-04-07,28.2601
2024-04-08,28.2601
