,CDW US Equity
2023-03-17,96.5353
2023-03-18,96.5353
2023-03-19,96.5353
2023-03-20,96.5353
2023-03-21,96.5353
2023-03-22,96.5353
2023-03-23,96.5353
2023-03-24,96.5353
2023-03-25,96.5353
2023-03-26,96.5353
2023-03-27,96.5353
2023-03-28,96.5353
2023-03-29,96.5353
2023-03-30,96.5353
2023-03-31,88.9033
2023-04-01,88.9033
2023-04-02,88.9033
2023-04-03,88.9033
2023-04-04,88.9033
2023-04-05,88.9033
2023-04-06,88.9033
2023-04-07,88.9033
2023-04-08,88.9033
2023-04-09,88.9033
2023-04-10,88.9033
2023-04-11,88.9033
2023-04-12,88.9033
2023-04-13,88.9033
2023-04-14,88.9033
2023-04-15,88.9033
2023-04-16,88.9033
2023-04-17,88.9033
2023-04-18,88.9033
2023-04-19,88.9033
2023-04-20,88.9033
2023-04-21,88.9033
2023-04-22,88.9033
2023-04-23,88.9033
2023-04-24,88.9033
2023-04-25,88.9033
2023-04-26,88.9033
2023-04-27,88.9033
2023-04-28,88.9033
2023-04-29,88.9033
2023-04-30,88.9033
2023-05-01,88.9033
2023-05-02,88.9033
2023-05-03,88.9033
2023-05-04,88.9033
2023-05-05,88.9033
2023-05-06,88.9033
2023-05-07,88.9033
2023-05-08,88.9033
2023-05-09,88.9033
2023-05-10,88.9033
2023-05-11,88.9033
2023-05-12,88.9033
2023-05-13,88.9033
2023-05-14,88.9033
2023-05-15,88.9033
2023-05-16,88.9033
2023-05-17,88.9033
2023-05-18,88.9033
2023-05-19,88.9033
2023-05-20,88.9033
2023-05-21,88.9033
2023-05-22,88.9033
2023-05-23,88.9033
2023-05-24,88.9033
2023-05-25,88.9033
2023-05-26,88.9033
2023-05-27,88.9033
2023-05-28,88.9033
2023-05-29,88.9033
2023-05-30,88.9033
2023-05-31,88.9033
2023-06-01,88.9033
2023-06-02,88.9033
2023-06-03,88.9033
2023-06-04,88.9033
2023-06-05,88.9033
2023-06-06,88.9033
2023-06-07,88.9033
2023-06-08,88.9033
2023-06-09,88.9033
2023-06-10,88.9033
2023-06-11,88.9033
2023-06-12,88.9033
2023-06-13,88.9033
2023-06-14,88.9033
2023-06-15,88.9033
2023-06-16,88.9033
2023-06-17,88.9033
2023-06-18,88.9033
2023-06-19,88.9033
2023-06-20,88.9033
2023-06-21,88.9033
2023-06-22,88.9033
2023-06-23,88.9033
2023-06-24,88.9033
2023-06-25,88.9033
2023-06-26,88.9033
2023-06-27,88.9033
2023-06-28,88.9033
2023-06-29,88.9033
2023-06-30,79.2601
2023-07-01,79.2601
2023-07-02,79.2601
2023-07-03,79.2601
2023-07-04,79.2601
2023-07-05,79.2601
2023-07-06,79.2601
2023-07-07,79.2601
2023-07-08,79.2601
2023-07-09,79.2601
2023-07-10,79.2601
2023-07-11,79.2601
2023-07-12,79.2601
2023-07-13,79.2601
2023-07-14,79.2601
2023-07-15,79.2601
2023-07-16,79.2601
2023-07-17,79.2601
2023-07-18,79.2601
2023-07-19,79.2601
2023-07-20,79.2601
2023-07-21,79.2601
2023-07-22,79.2601
2023-07-23,79.2601
2023-07-24,79.2601
2023-07-25,79.2601
2023-07-26,79.2601
2023-07-27,79.2601
2023-07-28,79.2601
2023-07-29,79.2601
2023-07-30,79.2601
2023-07-31,79.2601
2023-08-01,79.2601
2023-08-02,79.2601
2023-08-03,79.2601
2023-08-04,79.2601
2023-08-05,79.2601
2023-08-06,79.2601
2023-08-07,79.2601
2023-08-08,79.2601
2023-08-09,79.2601
2023-08-10,79.2601
2023-08-11,79.2601
2023-08-12,79.2601
2023-08-13,79.2601
2023-08-14,79.2601
2023-08-15,79.2601
2023-08-16,79.2601
2023-08-17,79.2601
2023-08-18,79.2601
2023-08-19,79.2601
2023-08-20,79.2601
2023-08-21,79.2601
2023-08-22,79.2601
2023-08-23,79.2601
2023-08-24,79.2601
2023-08-25,79.2601
2023-08-26,79.2601
2023-08-27,79.2601
2023-08-28,79.2601
2023-08-29,79.2601
2023-08-30,79.2601
2023-08-31,79.2601
2023-09-01,79.2601
2023-09-02,79.2601
2023-09-03,79.2601
2023-09-04,79.2601
2023-09-05,79.2601
2023-09-06,79.2601
2023-09-07,79.2601
2023-09-08,79.2601
2023-09-09,79.2601
2023-09-10,79.2601
2023-09-11,79.2601
2023-09-12,79.2601
2023-09-13,79.2601
2023-09-14,79.2601
2023-09-15,79.2601
2023-09-16,79.2601
2023-09-17,79.2601
2023-09-18,79.2601
2023-09-19,79.2601
2023-09-20,79.2601
2023-09-21,79.2601
2023-09-22,79.2601
2023-09-23,79.2601
2023-09-24,79.2601
2023-09-25,79.2601
2023-09-26,79.2601
2023-09-27,79.2601
2023-09-28,79.2601
2023-09-29,79.2601
2023-09-30,69.8597
2023-10-01,69.8597
2023-10-02,69.8597
2023-10-03,69.8597
2023-10-04,69.8597
2023-10-05,69.8597
2023-10-06,69.8597
2023-10-07,69.8597
2023-10-08,69.8597
2023-10-09,69.8597
2023-10-10,69.8597
2023-10-11,69.8597
2023-10-12,69.8597
2023-10-13,69.8597
2023-10-14,69.8597
2023-10-15,69.8597
2023-10-16,69.8597
2023-10-17,69.8597
2023-10-18,69.8597
2023-10-19,69.8597
2023-10-20,69.8597
2023-10-21,69.8597
2023-10-22,69.8597
2023-10-23,69.8597
2023-10-24,69.8597
2023-10-25,69.8597
2023-10-26,69.8597
2023-10-27,69.8597
2023-10-28,69.8597
2023-10-29,69.8597
2023-10-30,69.8597
2023-10-31,69.8597
2023-11-01,69.8597
2023-11-02,69.8597
2023-11-03,69.8597
2023-11-04,69.8597
2023-11-05,69.8597
2023-11-06,69.8597
2023-11-07,69.8597
2023-11-08,69.8597
2023-11-09,69.8597
2023-11-10,69.8597
2023-11-11,69.8597
2023-11-12,69.8597
2023-11-13,69.8597
2023-11-14,69.8597
2023-11-15,69.8597
2023-11-16,69.8597
2023-11-17,69.8597
2023-11-18,69.8597
2023-11-19,69.8597
2023-11-20,69.8597
2023-11-21,69.8597
2023-11-22,69.8597
2023-11-23,69.8597
2023-11-24,69.8597
2023-11-25,69.8597
2023-11-26,69.8597
2023-11-27,69.8597
2023-11-28,69.8597
2023-11-29,69.8597
2023-11-30,69.8597
2023-12-01,69.8597
2023-12-02,69.8597
2023-12-03,69.8597
2023-12-04,69.8597
2023-12-05,69.8597
2023-12-06,69.8597
2023-12-07,69.8597
2023-12-08,69.8597
2023-12-09,69.8597
2023-12-10,69.8597
2023-12-11,69.8597
2023-12-12,69.8597
2023-12-13,69.8597
2023-12-14,69.8597
2023-12-15,69.8597
2023-12-16,69.8597
2023-12-17,69.8597
2023-12-18,69.8597
2023-12-19,69.8597
2023-12-20,69.8597
2023-12-21,69.8597
2023-12-22,69.8597
2023-12-23,69.8597
2023-12-24,69.8597
2023-12-25,69.8597
2023-12-26,69.8597
2023-12-27,69.8597
2023-12-28,69.8597
2023-12-29,69.8597
2023-12-30,69.8597
2023-12-31,60.5793
2024-01-01,60.5793
2024-01-02,60.5793
2024-01-03,60.5793
2024-01-04,60.5793
2024-01-05,60.5793
2024-01-06,60.5793
2024-01-07,60.5793
2024-01-08,60.5793
2024-01-09,60.5793
2024-01-10,60.5793
2024-01-11,60.5793
2024-01-12,60.5793
2024-01-13,60.5793
2024-01-14,60.5793
2024-01-15,60.5793
2024-01-16,60.5793
2024-01-17,60.5793
2024-01-18,60.5793
2024-01-19,60.5793
2024-01-20,60.5793
2024-01-21,60.5793
2024-01-22,60.5793
2024-01-23,60.5793
2024-01-24,60.5793
2024-01-25,60.5793
2024-01-26,60.5793
2024-01-27,60.5793
2024-01-28,60.5793
2024-01-29,60.5793
2024-01-30,60.5793
2024-01-31,60.5793
2024-02-01,60.5793
2024-02-02,60.5793
2024-02-03,60.5793
2024-02-04,60.5793
2024-02-05,60.5793
2024-02-06,60.5793
2024-02-07,60.5793
2024-02-08,60.5793
2024-02-09,60.5793
2024-02-10,60.5793
2024-02-11,60.5793
2024-02-12,60.5793
2024-02-13,60.5793
2024-02-14,60.5793
2024-02-15,60.5793
2024-02-16,60.5793
2024-02-17,60.5793
2024-02-18,60.5793
2024-02-19,60.5793
2024-02-20,60.5793
2024-02-21,60.5793
2024-02-22,60.5793
2024-02-23,60.5793
2024-02-24,60.5793
2024-02-25,60.5793
2024-02-26,60.5793
2024-02-27,60.5793
2024-02-28,60.5793
2024-02-29,60.5793
2024-03-01,60.5793
2024-03-02,60.5793
2024-03-03,60.5793
2024-03-04,60.5793
2024-03-05,60.5793
2024-03-06,60.5793
2024-03-07,60.5793
2024-03-08,60.5793
2024-03-09,60.5793
2024-03-10,60.5793
2024-03-11,60.5793
2024-03-12,60.5793
2024-03-13,60.5793
2024-03-14,60.5793
2024-03-15,60.5793
2024-03-16,60.5793
2024-03-17,60.5793
2024-03-18,60.5793
2024-03-19,60.5793
2024-03-20,60.5793
2024-03-21,60.5793
2024-03-22,60.5793
2024-03-23,60.5793
2024-03-24,60.5793
2024-03-25,60.5793
2024-03-26,60.5793
2024-03-27,60.5793
2024-03-28,60.5793
2024-03-29,60.5793
2024-03-30,60.5793
2024-03-31,60.5793
2024-04-01,60.5793
2024-04-02,60.5793
2024-04-03,60.5793
2024-04-04,60.5793
2024-04-05,60.5793
2024-04-06,60.5793
2024-04-07,60.5793
2024-04-08,60.5793
