,MAT US Equity
2023-02-15,21.7304
2023-02-16,21.7304
2023-02-17,21.7304
2023-02-18,21.7304
2023-02-19,21.7304
2023-02-20,21.7304
2023-02-21,21.7304
2023-02-22,21.7304
2023-02-23,21.7304
2023-02-24,21.7304
2023-02-25,21.7304
2023-02-26,21.7304
2023-02-27,21.7304
2023-02-28,21.7304
2023-03-01,21.7304
2023-03-02,21.7304
2023-03-03,21.7304
2023-03-04,21.7304
2023-03-05,21.7304
2023-03-06,21.7304
2023-03-07,21.7304
2023-03-08,21.7304
2023-03-09,21.7304
2023-03-10,21.7304
2023-03-11,21.7304
2023-03-12,21.7304
2023-03-13,21.7304
2023-03-14,21.7304
2023-03-15,21.7304
2023-03-16,21.7304
2023-03-17,21.7304
2023-03-18,21.7304
2023-03-19,21.7304
2023-03-20,21.7304
2023-03-21,21.7304
2023-03-22,21.7304
2023-03-23,21.7304
2023-03-24,21.7304
2023-03-25,21.7304
2023-03-26,21.7304
2023-03-27,21.7304
2023-03-28,21.7304
2023-03-29,21.7304
2023-03-30,21.7304
2023-03-31,14.959
2023-04-01,14.959
2023-04-02,14.959
2023-04-03,14.959
2023-04-04,14.959
2023-04-05,14.959
2023-04-06,14.959
2023-04-07,14.959
2023-04-08,14.959
2023-04-09,14.959
2023-04-10,14.959
2023-04-11,14.959
2023-04-12,14.959
2023-04-13,14.959
2023-04-14,14.959
2023-04-15,14.959
2023-04-16,14.959
2023-04-17,14.959
2023-04-18,14.959
2023-04-19,14.959
2023-04-20,14.959
2023-04-21,14.959
2023-04-22,14.959
2023-04-23,14.959
2023-04-24,14.959
2023-04-25,14.959
2023-04-26,14.959
2023-04-27,14.959
2023-04-28,14.959
2023-04-29,14.959
2023-04-30,14.959
2023-05-01,14.959
2023-05-02,14.959
2023-05-03,14.959
2023-05-04,14.959
2023-05-05,14.959
2023-05-06,14.959
2023-05-07,14.959
2023-05-08,14.959
2023-05-09,14.959
2023-05-10,14.959
2023-05-11,14.959
2023-05-12,14.959
2023-05-13,14.959
2023-05-14,14.959
2023-05-15,14.959
2023-05-16,14.959
2023-05-17,14.959
2023-05-18,14.959
2023-05-19,14.959
2023-05-20,14.959
2023-05-21,14.959
2023-05-22,14.959
2023-05-23,14.959
2023-05-24,14.959
2023-05-25,14.959
2023-05-26,14.959
2023-05-27,14.959
2023-05-28,14.959
2023-05-29,14.959
2023-05-30,14.959
2023-05-31,14.959
2023-06-01,14.959
2023-06-02,14.959
2023-06-03,14.959
2023-06-04,14.959
2023-06-05,14.959
2023-06-06,14.959
2023-06-07,14.959
2023-06-08,14.959
2023-06-09,14.959
2023-06-10,14.959
2023-06-11,14.959
2023-06-12,14.959
2023-06-13,14.959
2023-06-14,14.959
2023-06-15,14.959
2023-06-16,14.959
2023-06-17,14.959
2023-06-18,14.959
2023-06-19,14.959
2023-06-20,14.959
2023-06-21,14.959
2023-06-22,14.959
2023-06-23,14.959
2023-06-24,14.959
2023-06-25,14.959
2023-06-26,14.959
2023-06-27,14.959
2023-06-28,14.959
2023-06-29,14.959
2023-06-30,12.2857
2023-07-01,12.2857
2023-07-02,12.2857
2023-07-03,12.2857
2023-07-04,12.2857
2023-07-05,12.2857
2023-07-06,12.2857
2023-07-07,12.2857
2023-07-08,12.2857
2023-07-09,12.2857
2023-07-10,12.2857
2023-07-11,12.2857
2023-07-12,12.2857
2023-07-13,12.2857
2023-07-14,12.2857
2023-07-15,12.2857
2023-07-16,12.2857
2023-07-17,12.2857
2023-07-18,12.2857
2023-07-19,12.2857
2023-07-20,12.2857
2023-07-21,12.2857
2023-07-22,12.2857
2023-07-23,12.2857
2023-07-24,12.2857
2023-07-25,12.2857
2023-07-26,12.2857
2023-07-27,12.2857
2023-07-28,12.2857
2023-07-29,12.2857
2023-07-30,12.2857
2023-07-31,12.2857
2023-08-01,12.2857
2023-08-02,12.2857
2023-08-03,12.2857
2023-08-04,12.2857
2023-08-05,12.2857
2023-08-06,12.2857
2023-08-07,12.2857
2023-08-08,12.2857
2023-08-09,12.2857
2023-08-10,12.2857
2023-08-11,12.2857
2023-08-12,12.2857
2023-08-13,12.2857
2023-08-14,12.2857
2023-08-15,12.2857
2023-08-16,12.2857
2023-08-17,12.2857
2023-08-18,12.2857
2023-08-19,12.2857
2023-08-20,12.2857
2023-08-21,12.2857
2023-08-22,12.2857
2023-08-23,12.2857
2023-08-24,12.2857
2023-08-25,12.2857
2023-08-26,12.2857
2023-08-27,12.2857
2023-08-28,12.2857
2023-08-29,12.2857
2023-08-30,12.2857
2023-08-31,12.2857
2023-09-01,12.2857
2023-09-02,12.2857
2023-09-03,12.2857
2023-09-04,12.2857
2023-09-05,12.2857
2023-09-06,12.2857
2023-09-07,12.2857
2023-09-08,12.2857
2023-09-09,12.2857
2023-09-10,12.2857
2023-09-11,12.2857
2023-09-12,12.2857
2023-09-13,12.2857
2023-09-14,12.2857
2023-09-15,12.2857
2023-09-16,12.2857
2023-09-17,12.2857
2023-09-18,12.2857
2023-09-19,12.2857
2023-09-20,12.2857
2023-09-21,12.2857
2023-09-22,12.2857
2023-09-23,12.2857
2023-09-24,12.2857
2023-09-25,12.2857
2023-09-26,12.2857
2023-09-27,12.2857
2023-09-28,12.2857
2023-09-29,12.2857
2023-09-30,4.1537
2023-10-01,4.1537
2023-10-02,4.1537
2023-10-03,4.1537
2023-10-04,4.1537
2023-10-05,4.1537
2023-10-06,4.1537
2023-10-07,4.1537
2023-10-08,4.1537
2023-10-09,4.1537
2023-10-10,4.1537
2023-10-11,4.1537
2023-10-12,4.1537
2023-10-13,4.1537
2023-10-14,4.1537
2023-10-15,4.1537
2023-10-16,4.1537
2023-10-17,4.1537
2023-10-18,4.1537
2023-10-19,4.1537
2023-10-20,4.1537
2023-10-21,4.1537
2023-10-22,4.1537
2023-10-23,4.1537
2023-10-24,4.1537
2023-10-25,4.1537
2023-10-26,4.1537
2023-10-27,4.1537
2023-10-28,4.1537
2023-10-29,4.1537
2023-10-30,4.1537
2023-10-31,4.1537
2023-11-01,4.1537
2023-11-02,4.1537
2023-11-03,4.1537
2023-11-04,4.1537
2023-11-05,4.1537
2023-11-06,4.1537
2023-11-07,4.1537
2023-11-08,4.1537
2023-11-09,4.1537
2023-11-10,4.1537
2023-11-11,4.1537
2023-11-12,4.1537
2023-11-13,4.1537
2023-11-14,4.1537
2023-11-15,4.1537
2023-11-16,4.1537
2023-11-17,4.1537
2023-11-18,4.1537
2023-11-19,4.1537
2023-11-20,4.1537
2023-11-21,4.1537
2023-11-22,4.1537
2023-11-23,4.1537
2023-11-24,4.1537
2023-11-25,4.1537
2023-11-26,4.1537
2023-11-27,4.1537
2023-11-28,4.1537
2023-11-29,4.1537
2023-11-30,4.1537
2023-12-01,4.1537
2023-12-02,4.1537
2023-12-03,4.1537
2023-12-04,4.1537
2023-12-05,4.1537
2023-12-06,4.1537
2023-12-07,4.1537
2023-12-08,4.1537
2023-12-09,4.1537
2023-12-10,4.1537
2023-12-11,4.1537
2023-12-12,4.1537
2023-12-13,4.1537
2023-12-14,4.1537
2023-12-15,4.1537
2023-12-16,4.1537
2023-12-17,4.1537
2023-12-18,4.1537
2023-12-19,4.1537
2023-12-20,4.1537
2023-12-21,4.1537
2023-12-22,4.1537
2023-12-23,4.1537
2023-12-24,4.1537
2023-12-25,4.1537
2023-12-26,4.1537
2023-12-27,4.1537
2023-12-28,4.1537
2023-12-29,4.1537
2023-12-30,4.1537
2023-12-31,10.1931
2024-01-01,10.1931
2024-01-02,10.1931
2024-01-03,10.1931
2024-01-04,10.1931
2024-01-05,10.1931
2024-01-06,10.1931
2024-01-07,10.1931
2024-01-08,10.1931
2024-01-09,10.1931
2024-01-10,10.1931
2024-01-11,10.1931
2024-01-12,10.1931
2024-01-13,10.1931
2024-01-14,10.1931
2024-01-15,10.1931
2024-01-16,10.1931
2024-01-17,10.1931
2024-01-18,10.1931
2024-01-19,10.1931
2024-01-20,10.1931
2024-01-21,10.1931
2024-01-22,10.1931
2024-01-23,10.1931
2024-01-24,10.1931
2024-01-25,10.1931
2024-01-26,10.1931
2024-01-27,10.1931
2024-01-28,10.1931
2024-01-29,10.1931
2024-01-30,10.1931
2024-01-31,10.1931
2024-02-01,10.1931
2024-02-02,10.1931
2024-02-03,10.1931
2024-02-04,10.1931
2024-02-05,10.1931
2024-02-06,10.1931
2024-02-07,10.1931
2024-02-08,10.1931
2024-02-09,10.1931
2024-02-10,10.1931
2024-02-11,10.1931
2024-02-12,10.1931
2024-02-13,10.1931
2024-02-14,10.1931
2024-02-15,10.1931
2024-02-16,10.1931
2024-02-17,10.1931
2024-02-18,10.1931
2024-02-19,10.1931
2024-02-20,10.1931
2024-02-21,10.1931
2024-02-22,10.1931
2024-02-23,10.1931
2024-02-24,10.1931
2024-02-25,10.1931
2024-02-26,10.1931
2024-02-27,10.1931
2024-02-28,10.1931
2024-02-29,10.1931
2024-03-01,10.1931
2024-03-02,10.1931
2024-03-03,10.1931
2024-03-04,10.1931
2024-03-05,10.1931
2024-03-06,10.1931
2024-03-07,10.1931
2024-03-08,10.1931
2024-03-09,10.1931
2024-03-10,10.1931
2024-03-11,10.1931
2024-03-12,10.1931
2024-03-13,10.1931
2024-03-14,10.1931
2024-03-15,10.1931
2024-03-16,10.1931
2024-03-17,10.1931
2024-03-18,10.1931
2024-03-19,10.1931
2024-03-20,10.1931
2024-03-21,10.1931
2024-03-22,10.1931
2024-03-23,10.1931
2024-03-24,10.1931
2024-03-25,10.1931
2024-03-26,10.1931
2024-03-27,10.1931
2024-03-28,10.1931
2024-03-29,10.1931
2024-03-30,10.1931
2024-03-31,10.1931
2024-04-01,10.1931
2024-04-02,10.1931
2024-04-03,10.1931
2024-04-04,10.1931
2024-04-05,10.1931
2024-04-06,10.1931
2024-04-07,10.1931
2024-04-08,10.1931
