,PLCE US Equity
2023-02-09,-0.5923
2023-02-10,-0.5923
2023-02-11,-0.5923
2023-02-12,-0.5923
2023-02-13,-0.5923
2023-02-14,-0.5923
2023-02-15,-0.5923
2023-02-16,-0.5923
2023-02-17,-0.5923
2023-02-18,-0.5923
2023-02-19,-0.5923
2023-02-20,-0.5923
2023-02-21,-0.5923
2023-02-22,-0.5923
2023-02-23,-0.5923
2023-02-24,-0.5923
2023-02-25,-0.5923
2023-02-26,-0.5923
2023-02-27,-0.5923
2023-02-28,-0.5923
2023-03-01,-0.5923
2023-03-02,-0.5923
2023-03-03,-0.5923
2023-03-04,-0.5923
2023-03-05,-0.5923
2023-03-06,-0.5923
2023-03-07,-0.5923
2023-03-08,-0.5923
2023-03-09,-0.5923
2023-03-10,-0.5923
2023-03-11,-0.5923
2023-03-12,-0.5923
2023-03-13,-0.5923
2023-03-14,-0.5923
2023-03-15,-0.5923
2023-03-16,-0.5923
2023-03-17,-0.5923
2023-03-18,-0.5923
2023-03-19,-0.5923
2023-03-20,-0.5923
2023-03-21,-0.5923
2023-03-22,-0.5923
2023-03-23,-0.5923
2023-03-24,-0.5923
2023-03-25,-0.5923
2023-03-26,-0.5923
2023-03-27,-0.5923
2023-03-28,-0.5923
2023-03-29,-0.5923
2023-03-30,-0.5923
2023-03-31,-0.5923
2023-04-01,-0.5923
2023-04-02,-0.5923
2023-04-03,-0.5923
2023-04-04,-0.5923
2023-04-05,-0.5923
2023-04-06,-0.5923
2023-04-07,-0.5923
2023-04-08,-0.5923
2023-04-09,-0.5923
2023-04-10,-0.5923
2023-04-11,-0.5923
2023-04-12,-0.5923
2023-04-13,-0.5923
2023-04-14,-0.5923
2023-04-15,-0.5923
2023-04-16,-0.5923
2023-04-17,-0.5923
2023-04-18,-0.5923
2023-04-19,-0.5923
2023-04-20,-0.5923
2023-04-21,-0.5923
2023-04-22,-0.5923
2023-04-23,-0.5923
2023-04-24,-0.5923
2023-04-25,-0.5923
2023-04-26,-0.5923
2023-04-27,-0.5923
2023-04-28,-0.5923
2023-04-29,-29.338
2023-04-30,-29.338
2023-05-01,-29.338
2023-05-02,-29.338
2023-05-03,-29.338
2023-05-04,-29.338
2023-05-05,-29.338
2023-05-06,-29.338
2023-05-07,-29.338
2023-05-08,-29.338
2023-05-09,-29.338
2023-05-10,-29.338
2023-05-11,-29.338
2023-05-12,-29.338
2023-05-13,-29.338
2023-05-14,-29.338
2023-05-15,-29.338
2023-05-16,-29.338
2023-05-17,-29.338
2023-05-18,-29.338
2023-05-19,-29.338
2023-05-20,-29.338
2023-05-21,-29.338
2023-05-22,-29.338
2023-05-23,-29.338
2023-05-24,-29.338
2023-05-25,-29.338
2023-05-26,-29.338
2023-05-27,-29.338
2023-05-28,-29.338
2023-05-29,-29.338
2023-05-30,-29.338
2023-05-31,-29.338
2023-06-01,-29.338
2023-06-02,-29.338
2023-06-03,-29.338
2023-06-04,-29.338
2023-06-05,-29.338
2023-06-06,-29.338
2023-06-07,-29.338
2023-06-08,-29.338
2023-06-09,-29.338
2023-06-10,-29.338
2023-06-11,-29.338
2023-06-12,-29.338
2023-06-13,-29.338
2023-06-14,-29.338
2023-06-15,-29.338
2023-06-16,-29.338
2023-06-17,-29.338
2023-06-18,-29.338
2023-06-19,-29.338
2023-06-20,-29.338
2023-06-21,-29.338
2023-06-22,-29.338
2023-06-23,-29.338
2023-06-24,-29.338
2023-06-25,-29.338
2023-06-26,-29.338
2023-06-27,-29.338
2023-06-28,-29.338
2023-06-29,-29.338
2023-06-30,-29.338
2023-07-01,-29.338
2023-07-02,-29.338
2023-07-03,-29.338
2023-07-04,-29.338
2023-07-05,-29.338
2023-07-06,-29.338
2023-07-07,-29.338
2023-07-08,-29.338
2023-07-09,-29.338
2023-07-10,-29.338
2023-07-11,-29.338
2023-07-12,-29.338
2023-07-13,-29.338
2023-07-14,-29.338
2023-07-15,-29.338
2023-07-16,-29.338
2023-07-17,-29.338
2023-07-18,-29.338
2023-07-19,-29.338
2023-07-20,-29.338
2023-07-21,-29.338
2023-07-22,-29.338
2023-07-23,-29.338
2023-07-24,-29.338
2023-07-25,-29.338
2023-07-26,-29.338
2023-07-27,-29.338
2023-07-28,-29.338
2023-07-29,-53.207
2023-07-30,-53.207
2023-07-31,-53.207
2023-08-01,-53.207
2023-08-02,-53.207
2023-08-03,-53.207
2023-08-04,-53.207
2023-08-05,-53.207
2023-08-06,-53.207
2023-08-07,-53.207
2023-08-08,-53.207
2023-08-09,-53.207
2023-08-10,-53.207
2023-08-11,-53.207
2023-08-12,-53.207
2023-08-13,-53.207
2023-08-14,-53.207
2023-08-15,-53.207
2023-08-16,-53.207
2023-08-17,-53.207
2023-08-18,-53.207
2023-08-19,-53.207
2023-08-20,-53.207
2023-08-21,-53.207
2023-08-22,-53.207
2023-08-23,-53.207
2023-08-24,-53.207
2023-08-25,-53.207
2023-08-26,-53.207
2023-08-27,-53.207
2023-08-28,-53.207
2023-08-29,-53.207
2023-08-30,-53.207
2023-08-31,-53.207
2023-09-01,-53.207
2023-09-02,-53.207
2023-09-03,-53.207
2023-09-04,-53.207
2023-09-05,-53.207
2023-09-06,-53.207
2023-09-07,-53.207
2023-09-08,-53.207
2023-09-09,-53.207
2023-09-10,-53.207
2023-09-11,-53.207
2023-09-12,-53.207
2023-09-13,-53.207
2023-09-14,-53.207
2023-09-15,-53.207
2023-09-16,-53.207
2023-09-17,-53.207
2023-09-18,-53.207
2023-09-19,-53.207
2023-09-20,-53.207
2023-09-21,-53.207
2023-09-22,-53.207
2023-09-23,-53.207
2023-09-24,-53.207
2023-09-25,-53.207
2023-09-26,-53.207
2023-09-27,-53.207
2023-09-28,-53.207
2023-09-29,-53.207
2023-09-30,-53.207
2023-10-01,-53.207
2023-10-02,-53.207
2023-10-03,-53.207
2023-10-04,-53.207
2023-10-05,-53.207
2023-10-06,-53.207
2023-10-07,-53.207
2023-10-08,-53.207
2023-10-09,-53.207
2023-10-10,-53.207
2023-10-11,-53.207
2023-10-12,-53.207
2023-10-13,-53.207
2023-10-14,-53.207
2023-10-15,-53.207
2023-10-16,-53.207
2023-10-17,-53.207
2023-10-18,-53.207
2023-10-19,-53.207
2023-10-20,-53.207
2023-10-21,-53.207
2023-10-22,-53.207
2023-10-23,-53.207
2023-10-24,-53.207
2023-10-25,-53.207
2023-10-26,-53.207
2023-10-27,-53.207
2023-10-28,-46.1667
2023-10-29,-46.1667
2023-10-30,-46.1667
2023-10-31,-46.1667
2023-11-01,-46.1667
2023-11-02,-46.1667
2023-11-03,-46.1667
2023-11-04,-46.1667
2023-11-05,-46.1667
2023-11-06,-46.1667
2023-11-07,-46.1667
2023-11-08,-46.1667
2023-11-09,-46.1667
2023-11-10,-46.1667
2023-11-11,-46.1667
2023-11-12,-46.1667
2023-11-13,-46.1667
2023-11-14,-46.1667
2023-11-15,-46.1667
2023-11-16,-46.1667
2023-11-17,-46.1667
2023-11-18,-46.1667
2023-11-19,-46.1667
2023-11-20,-46.1667
2023-11-21,-46.1667
2023-11-22,-46.1667
2023-11-23,-46.1667
2023-11-24,-46.1667
2023-11-25,-46.1667
2023-11-26,-46.1667
2023-11-27,-46.1667
2023-11-28,-46.1667
2023-11-29,-46.1667
2023-11-30,-46.1667
2023-12-01,-46.1667
2023-12-02,-46.1667
2023-12-03,-46.1667
2023-12-04,-46.1667
2023-12-05,-46.1667
2023-12-06,-46.1667
2023-12-07,-46.1667
2023-12-08,-46.1667
2023-12-09,-46.1667
2023-12-10,-46.1667
2023-12-11,-46.1667
2023-12-12,-46.1667
2023-12-13,-46.1667
2023-12-14,-46.1667
2023-12-15,-46.1667
2023-12-16,-46.1667
2023-12-17,-46.1667
2023-12-18,-46.1667
2023-12-19,-46.1667
2023-12-20,-46.1667
2023-12-21,-46.1667
2023-12-22,-46.1667
2023-12-23,-46.1667
2023-12-24,-46.1667
2023-12-25,-46.1667
2023-12-26,-46.1667
2023-12-27,-46.1667
2023-12-28,-46.1667
2023-12-29,-46.1667
2023-12-30,-46.1667
2023-12-31,-46.1667
2024-01-01,-46.1667
2024-01-02,-46.1667
2024-01-03,-46.1667
2024-01-04,-46.1667
2024-01-05,-46.1667
2024-01-06,-46.1667
2024-01-07,-46.1667
2024-01-08,-46.1667
2024-01-09,-46.1667
2024-01-10,-46.1667
2024-01-11,-46.1667
2024-01-12,-46.1667
2024-01-13,-46.1667
2024-01-14,-46.1667
2024-01-15,-46.1667
2024-01-16,-46.1667
2024-01-17,-46.1667
2024-01-18,-46.1667
2024-01-19,-46.1667
2024-01-20,-46.1667
2024-01-21,-46.1667
2024-01-22,-46.1667
2024-01-23,-46.1667
2024-01-24,-46.1667
2024-01-25,-46.1667
2024-01-26,-46.1667
2024-01-27,-46.1667
2024-01-28,-46.1667
2024-01-29,-46.1667
2024-01-30,-46.1667
2024-01-31,-46.1667
2024-02-01,-46.1667
2024-02-02,-46.1667
2024-02-03,-46.1667
2024-02-04,-46.1667
2024-02-05,-46.1667
2024-02-06,-46.1667
2024-02-07,-46.1667
2024-02-08,-46.1667
2024-02-09,-46.1667
2024-02-10,-46.1667
2024-02-11,-46.1667
2024-02-12,-46.1667
2024-02-13,-46.1667
2024-02-14,-46.1667
2024-02-15,-46.1667
2024-02-16,-46.1667
2024-02-17,-46.1667
2024-02-18,-46.1667
2024-02-19,-46.1667
2024-02-20,-46.1667
2024-02-21,-46.1667
2024-02-22,-46.1667
2024-02-23,-46.1667
2024-02-24,-46.1667
2024-02-25,-46.1667
2024-02-26,-46.1667
2024-02-27,-46.1667
2024-02-28,-46.1667
2024-02-29,-46.1667
2024-03-01,-46.1667
2024-03-02,-46.1667
2024-03-03,-46.1667
2024-03-04,-46.1667
2024-03-05,-46.1667
2024-03-06,-46.1667
2024-03-07,-46.1667
2024-03-08,-46.1667
2024-03-09,-46.1667
2024-03-10,-46.1667
2024-03-11,-46.1667
2024-03-12,-46.1667
2024-03-13,-46.1667
2024-03-14,-46.1667
2024-03-15,-46.1667
2024-03-16,-46.1667
2024-03-17,-46.1667
2024-03-18,-46.1667
2024-03-19,-46.1667
2024-03-20,-46.1667
2024-03-21,-46.1667
2024-03-22,-46.1667
2024-03-23,-46.1667
2024-03-24,-46.1667
2024-03-25,-46.1667
2024-03-26,-46.1667
2024-03-27,-46.1667
2024-03-28,-46.1667
2024-03-29,-46.1667
2024-03-30,-46.1667
2024-03-31,-46.1667
2024-04-01,-46.1667
2024-04-02,-46.1667
2024-04-03,-46.1667
2024-04-04,-46.1667
2024-04-05,-46.1667
2024-04-06,-46.1667
2024-04-07,-46.1667
2024-04-08,-46.1667
