,CE US Equity
2023-03-17,38.5508
2023-03-18,38.5508
2023-03-19,38.5508
2023-03-20,38.5508
2023-03-21,38.5508
2023-03-22,38.5508
2023-03-23,38.5508
2023-03-24,38.5508
2023-03-25,38.5508
2023-03-26,38.5508
2023-03-27,38.5508
2023-03-28,38.5508
2023-03-29,38.5508
2023-03-30,38.5508
2023-03-31,28.8859
2023-04-01,28.8859
2023-04-02,28.8859
2023-04-03,28.8859
2023-04-04,28.8859
2023-04-05,28.8859
2023-04-06,28.8859
2023-04-07,28.8859
2023-04-08,28.8859
2023-04-09,28.8859
2023-04-10,28.8859
2023-04-11,28.8859
2023-04-12,28.8859
2023-04-13,28.8859
2023-04-14,28.8859
2023-04-15,28.8859
2023-04-16,28.8859
2023-04-17,28.8859
2023-04-18,28.8859
2023-04-19,28.8859
2023-04-20,28.8859
2023-04-21,28.8859
2023-04-22,28.8859
2023-04-23,28.8859
2023-04-24,28.8859
2023-04-25,28.8859
2023-04-26,28.8859
2023-04-27,28.8859
2023-04-28,28.8859
2023-04-29,28.8859
2023-04-30,28.8859
2023-05-01,28.8859
2023-05-02,28.8859
2023-05-03,28.8859
2023-05-04,28.8859
2023-05-05,28.8859
2023-05-06,28.8859
2023-05-07,28.8859
2023-05-08,28.8859
2023-05-09,28.8859
2023-05-10,28.8859
2023-05-11,28.8859
2023-05-12,28.8859
2023-05-13,28.8859
2023-05-14,28.8859
2023-05-15,28.8859
2023-05-16,28.8859
2023-05-17,28.8859
2023-05-18,28.8859
2023-05-19,28.8859
2023-05-20,28.8859
2023-05-21,28.8859
2023-05-22,28.8859
2023-05-23,28.8859
2023-05-24,28.8859
2023-05-25,28.8859
2023-05-26,28.8859
2023-05-27,28.8859
2023-05-28,28.8859
2023-05-29,28.8859
2023-05-30,28.8859
2023-05-31,28.8859
2023-06-01,28.8859
2023-06-02,28.8859
2023-06-03,28.8859
2023-06-04,28.8859
2023-06-05,28.8859
2023-06-06,28.8859
2023-06-07,28.8859
2023-06-08,28.8859
2023-06-09,28.8859
2023-06-10,28.8859
2023-06-11,28.8859
2023-06-12,28.8859
2023-06-13,28.8859
2023-06-14,28.8859
2023-06-15,28.8859
2023-06-16,28.8859
2023-06-17,28.8859
2023-06-18,28.8859
2023-06-19,28.8859
2023-06-20,28.8859
2023-06-21,28.8859
2023-06-22,28.8859
2023-06-23,28.8859
2023-06-24,28.8859
2023-06-25,28.8859
2023-06-26,28.8859
2023-06-27,28.8859
2023-06-28,28.8859
2023-06-29,28.8859
2023-06-30,24.1622
2023-07-01,24.1622
2023-07-02,24.1622
2023-07-03,24.1622
2023-07-04,24.1622
2023-07-05,24.1622
2023-07-06,24.1622
2023-07-07,24.1622
2023-07-08,24.1622
2023-07-09,24.1622
2023-07-10,24.1622
2023-07-11,24.1622
2023-07-12,24.1622
2023-07-13,24.1622
2023-07-14,24.1622
2023-07-15,24.1622
2023-07-16,24.1622
2023-07-17,24.1622
2023-07-18,24.1622
2023-07-19,24.1622
2023-07-20,24.1622
2023-07-21,24.1622
2023-07-22,24.1622
2023-07-23,24.1622
2023-07-24,24.1622
2023-07-25,24.1622
2023-07-26,24.1622
2023-07-27,24.1622
2023-07-28,24.1622
2023-07-29,24.1622
2023-07-30,24.1622
2023-07-31,24.1622
2023-08-01,24.1622
2023-08-02,24.1622
2023-08-03,24.1622
2023-08-04,24.1622
2023-08-05,24.1622
2023-08-06,24.1622
2023-08-07,24.1622
2023-08-08,24.1622
2023-08-09,24.1622
2023-08-10,24.1622
2023-08-11,24.1622
2023-08-12,24.1622
2023-08-13,24.1622
2023-08-14,24.1622
2023-08-15,24.1622
2023-08-16,24.1622
2023-08-17,24.1622
2023-08-18,24.1622
2023-08-19,24.1622
2023-08-20,24.1622
2023-08-21,24.1622
2023-08-22,24.1622
2023-08-23,24.1622
2023-08-24,24.1622
2023-08-25,24.1622
2023-08-26,24.1622
2023-08-27,24.1622
2023-08-28,24.1622
2023-08-29,24.1622
2023-08-30,24.1622
2023-08-31,24.1622
2023-09-01,24.1622
2023-09-02,24.1622
2023-09-03,24.1622
2023-09-04,24.1622
2023-09-05,24.1622
2023-09-06,24.1622
2023-09-07,24.1622
2023-09-08,24.1622
2023-09-09,24.1622
2023-09-10,24.1622
2023-09-11,24.1622
2023-09-12,24.1622
2023-09-13,24.1622
2023-09-14,24.1622
2023-09-15,24.1622
2023-09-16,24.1622
2023-09-17,24.1622
2023-09-18,24.1622
2023-09-19,24.1622
2023-09-20,24.1622
2023-09-21,24.1622
2023-09-22,24.1622
2023-09-23,24.1622
2023-09-24,24.1622
2023-09-25,24.1622
2023-09-26,24.1622
2023-09-27,24.1622
2023-09-28,24.1622
2023-09-29,24.1622
2023-09-30,35.4689
2023-10-01,35.4689
2023-10-02,35.4689
2023-10-03,35.4689
2023-10-04,35.4689
2023-10-05,35.4689
2023-10-06,35.4689
2023-10-07,35.4689
2023-10-08,35.4689
2023-10-09,35.4689
2023-10-10,35.4689
2023-10-11,35.4689
2023-10-12,35.4689
2023-10-13,35.4689
2023-10-14,35.4689
2023-10-15,35.4689
2023-10-16,35.4689
2023-10-17,35.4689
2023-10-18,35.4689
2023-10-19,35.4689
2023-10-20,35.4689
2023-10-21,35.4689
2023-10-22,35.4689
2023-10-23,35.4689
2023-10-24,35.4689
2023-10-25,35.4689
2023-10-26,35.4689
2023-10-27,35.4689
2023-10-28,35.4689
2023-10-29,35.4689
2023-10-30,35.4689
2023-10-31,35.4689
2023-11-01,35.4689
2023-11-02,35.4689
2023-11-03,35.4689
2023-11-04,35.4689
2023-11-05,35.4689
2023-11-06,35.4689
2023-11-07,35.4689
2023-11-08,35.4689
2023-11-09,35.4689
2023-11-10,35.4689
2023-11-11,35.4689
2023-11-12,35.4689
2023-11-13,35.4689
2023-11-14,35.4689
2023-11-15,35.4689
2023-11-16,35.4689
2023-11-17,35.4689
2023-11-18,35.4689
2023-11-19,35.4689
2023-11-20,35.4689
2023-11-21,35.4689
2023-11-22,35.4689
2023-11-23,35.4689
2023-11-24,35.4689
2023-11-25,35.4689
2023-11-26,35.4689
2023-11-27,35.4689
2023-11-28,35.4689
2023-11-29,35.4689
2023-11-30,35.4689
2023-12-01,35.4689
2023-12-02,35.4689
2023-12-03,35.4689
2023-12-04,35.4689
2023-12-05,35.4689
2023-12-06,35.4689
2023-12-07,35.4689
2023-12-08,35.4689
2023-12-09,35.4689
2023-12-10,35.4689
2023-12-11,35.4689
2023-12-12,35.4689
2023-12-13,35.4689
2023-12-14,35.4689
2023-12-15,35.4689
2023-12-16,35.4689
2023-12-17,35.4689
2023-12-18,35.4689
2023-12-19,35.4689
2023-12-20,35.4689
2023-12-21,35.4689
2023-12-22,35.4689
2023-12-23,35.4689
2023-12-24,35.4689
2023-12-25,35.4689
2023-12-26,35.4689
2023-12-27,35.4689
2023-12-28,35.4689
2023-12-29,35.4689
2023-12-30,35.4689
2023-12-31,30.7982
2024-01-01,30.7982
2024-01-02,30.7982
2024-01-03,30.7982
2024-01-04,30.7982
2024-01-05,30.7982
2024-01-06,30.7982
2024-01-07,30.7982
2024-01-08,30.7982
2024-01-09,30.7982
2024-01-10,30.7982
2024-01-11,30.7982
2024-01-12,30.7982
2024-01-13,30.7982
2024-01-14,30.7982
2024-01-15,30.7982
2024-01-16,30.7982
2024-01-17,30.7982
2024-01-18,30.7982
2024-01-19,30.7982
2024-01-20,30.7982
2024-01-21,30.7982
2024-01-22,30.7982
2024-01-23,30.7982
2024-01-24,30.7982
2024-01-25,30.7982
2024-01-26,30.7982
2024-01-27,30.7982
2024-01-28,30.7982
2024-01-29,30.7982
2024-01-30,30.7982
2024-01-31,30.7982
2024-02-01,30.7982
2024-02-02,30.7982
2024-02-03,30.7982
2024-02-04,30.7982
2024-02-05,30.7982
2024-02-06,30.7982
2024-02-07,30.7982
2024-02-08,30.7982
2024-02-09,30.7982
2024-02-10,30.7982
2024-02-11,30.7982
2024-02-12,30.7982
2024-02-13,30.7982
2024-02-14,30.7982
2024-02-15,30.7982
2024-02-16,30.7982
2024-02-17,30.7982
2024-02-18,30.7982
2024-02-19,30.7982
2024-02-20,30.7982
2024-02-21,30.7982
2024-02-22,30.7982
2024-02-23,30.7982
2024-02-24,30.7982
2024-02-25,30.7982
2024-02-26,30.7982
2024-02-27,30.7982
2024-02-28,30.7982
2024-02-29,30.7982
2024-03-01,30.7982
2024-03-02,30.7982
2024-03-03,30.7982
2024-03-04,30.7982
2024-03-05,30.7982
2024-03-06,30.7982
2024-03-07,30.7982
2024-03-08,30.7982
2024-03-09,30.7982
2024-03-10,30.7982
2024-03-11,30.7982
2024-03-12,30.7982
2024-03-13,30.7982
2024-03-14,30.7982
2024-03-15,30.7982
2024-03-16,30.7982
2024-03-17,30.7982
2024-03-18,30.7982
2024-03-19,30.7982
2024-03-20,30.7982
2024-03-21,30.7982
2024-03-22,30.7982
2024-03-23,30.7982
2024-03-24,30.7982
2024-03-25,30.7982
2024-03-26,30.7982
2024-03-27,30.7982
2024-03-28,30.7982
2024-03-29,30.7982
2024-03-30,30.7982
2024-03-31,30.7982
2024-04-01,30.7982
2024-04-02,30.7982
2024-04-03,30.7982
2024-04-04,30.7982
2024-04-05,30.7982
2024-04-06,30.7982
2024-04-07,30.7982
2024-04-08,30.7982
