,CNS US Equity
2023-03-10,57.7126
2023-03-11,57.7126
2023-03-12,57.7126
2023-03-13,57.7126
2023-03-14,57.7126
2023-03-15,57.7126
2023-03-16,57.7126
2023-03-17,57.7126
2023-03-18,57.7126
2023-03-19,57.7126
2023-03-20,57.7126
2023-03-21,57.7126
2023-03-22,57.7126
2023-03-23,57.7126
2023-03-24,57.7126
2023-03-25,57.7126
2023-03-26,57.7126
2023-03-27,57.7126
2023-03-28,57.7126
2023-03-29,57.7126
2023-03-30,57.7126
2023-03-31,55.4871
2023-04-01,55.4871
2023-04-02,55.4871
2023-04-03,55.4871
2023-04-04,55.4871
2023-04-05,55.4871
2023-04-06,55.4871
2023-04-07,55.4871
2023-04-08,55.4871
2023-04-09,55.4871
2023-04-10,55.4871
2023-04-11,55.4871
2023-04-12,55.4871
2023-04-13,55.4871
2023-04-14,55.4871
2023-04-15,55.4871
2023-04-16,55.4871
2023-04-17,55.4871
2023-04-18,55.4871
2023-04-19,55.4871
2023-04-20,55.4871
2023-04-21,55.4871
2023-04-22,55.4871
2023-04-23,55.4871
2023-04-24,55.4871
2023-04-25,55.4871
2023-04-26,55.4871
2023-04-27,55.4871
2023-04-28,55.4871
2023-04-29,55.4871
2023-04-30,55.4871
2023-05-01,55.4871
2023-05-02,55.4871
2023-05-03,55.4871
2023-05-04,55.4871
2023-05-05,55.4871
2023-05-06,55.4871
2023-05-07,55.4871
2023-05-08,55.4871
2023-05-09,55.4871
2023-05-10,55.4871
2023-05-11,55.4871
2023-05-12,55.4871
2023-05-13,55.4871
2023-05-14,55.4871
2023-05-15,55.4871
2023-05-16,55.4871
2023-05-17,55.4871
2023-05-18,55.4871
2023-05-19,55.4871
2023-05-20,55.4871
2023-05-21,55.4871
2023-05-22,55.4871
2023-05-23,55.4871
2023-05-24,55.4871
2023-05-25,55.4871
2023-05-26,55.4871
2023-05-27,55.4871
2023-05-28,55.4871
2023-05-29,55.4871
2023-05-30,55.4871
2023-05-31,55.4871
2023-06-01,55.4871
2023-06-02,55.4871
2023-06-03,55.4871
2023-06-04,55.4871
2023-06-05,55.4871
2023-06-06,55.4871
2023-06-07,55.4871
2023-06-08,55.4871
2023-06-09,55.4871
2023-06-10,55.4871
2023-06-11,55.4871
2023-06-12,55.4871
2023-06-13,55.4871
2023-06-14,55.4871
2023-06-15,55.4871
2023-06-16,55.4871
2023-06-17,55.4871
2023-06-18,55.4871
2023-06-19,55.4871
2023-06-20,55.4871
2023-06-21,55.4871
2023-06-22,55.4871
2023-06-23,55.4871
2023-06-24,55.4871
2023-06-25,55.4871
2023-06-26,55.4871
2023-06-27,55.4871
2023-06-28,55.4871
2023-06-29,55.4871
2023-06-30,44.8721
2023-07-01,44.8721
2023-07-02,44.8721
2023-07-03,44.8721
2023-07-04,44.8721
2023-07-05,44.8721
2023-07-06,44.8721
2023-07-07,44.8721
2023-07-08,44.8721
2023-07-09,44.8721
2023-07-10,44.8721
2023-07-11,44.8721
2023-07-12,44.8721
2023-07-13,44.8721
2023-07-14,44.8721
2023-07-15,44.8721
2023-07-16,44.8721
2023-07-17,44.8721
2023-07-18,44.8721
2023-07-19,44.8721
2023-07-20,44.8721
2023-07-21,44.8721
2023-07-22,44.8721
2023-07-23,44.8721
2023-07-24,44.8721
2023-07-25,44.8721
2023-07-26,44.8721
2023-07-27,44.8721
2023-07-28,44.8721
2023-07-29,44.8721
2023-07-30,44.8721
2023-07-31,44.8721
2023-08-01,44.8721
2023-08-02,44.8721
2023-08-03,44.8721
2023-08-04,44.8721
2023-08-05,44.8721
2023-08-06,44.8721
2023-08-07,44.8721
2023-08-08,44.8721
2023-08-09,44.8721
2023-08-10,44.8721
2023-08-11,44.8721
2023-08-12,44.8721
2023-08-13,44.8721
2023-08-14,44.8721
2023-08-15,44.8721
2023-08-16,44.8721
2023-08-17,44.8721
2023-08-18,44.8721
2023-08-19,44.8721
2023-08-20,44.8721
2023-08-21,44.8721
2023-08-22,44.8721
2023-08-23,44.8721
2023-08-24,44.8721
2023-08-25,44.8721
2023-08-26,44.8721
2023-08-27,44.8721
2023-08-28,44.8721
2023-08-29,44.8721
2023-08-30,44.8721
2023-08-31,44.8721
2023-09-01,44.8721
2023-09-02,44.8721
2023-09-03,44.8721
2023-09-04,44.8721
2023-09-05,44.8721
2023-09-06,44.8721
2023-09-07,44.8721
2023-09-08,44.8721
2023-09-09,44.8721
2023-09-10,44.8721
2023-09-11,44.8721
2023-09-12,44.8721
2023-09-13,44.8721
2023-09-14,44.8721
2023-09-15,44.8721
2023-09-16,44.8721
2023-09-17,44.8721
2023-09-18,44.8721
2023-09-19,44.8721
2023-09-20,44.8721
2023-09-21,44.8721
2023-09-22,44.8721
2023-09-23,44.8721
2023-09-24,44.8721
2023-09-25,44.8721
2023-09-26,44.8721
2023-09-27,44.8721
2023-09-28,44.8721
2023-09-29,44.8721
2023-09-30,38.6178
2023-10-01,38.6178
2023-10-02,38.6178
2023-10-03,38.6178
2023-10-04,38.6178
2023-10-05,38.6178
2023-10-06,38.6178
2023-10-07,38.6178
2023-10-08,38.6178
2023-10-09,38.6178
2023-10-10,38.6178
2023-10-11,38.6178
2023-10-12,38.6178
2023-10-13,38.6178
2023-10-14,38.6178
2023-10-15,38.6178
2023-10-16,38.6178
2023-10-17,38.6178
2023-10-18,38.6178
2023-10-19,38.6178
2023-10-20,38.6178
2023-10-21,38.6178
2023-10-22,38.6178
2023-10-23,38.6178
2023-10-24,38.6178
2023-10-25,38.6178
2023-10-26,38.6178
2023-10-27,38.6178
2023-10-28,38.6178
2023-10-29,38.6178
2023-10-30,38.6178
2023-10-31,38.6178
2023-11-01,38.6178
2023-11-02,38.6178
2023-11-03,38.6178
2023-11-04,38.6178
2023-11-05,38.6178
2023-11-06,38.6178
2023-11-07,38.6178
2023-11-08,38.6178
2023-11-09,38.6178
2023-11-10,38.6178
2023-11-11,38.6178
2023-11-12,38.6178
2023-11-13,38.6178
2023-11-14,38.6178
2023-11-15,38.6178
2023-11-16,38.6178
2023-11-17,38.6178
2023-11-18,38.6178
2023-11-19,38.6178
2023-11-20,38.6178
2023-11-21,38.6178
2023-11-22,38.6178
2023-11-23,38.6178
2023-11-24,38.6178
2023-11-25,38.6178
2023-11-26,38.6178
2023-11-27,38.6178
2023-11-28,38.6178
2023-11-29,38.6178
2023-11-30,38.6178
2023-12-01,38.6178
2023-12-02,38.6178
2023-12-03,38.6178
2023-12-04,38.6178
2023-12-05,38.6178
2023-12-06,38.6178
2023-12-07,38.6178
2023-12-08,38.6178
2023-12-09,38.6178
2023-12-10,38.6178
2023-12-11,38.6178
2023-12-12,38.6178
2023-12-13,38.6178
2023-12-14,38.6178
2023-12-15,38.6178
2023-12-16,38.6178
2023-12-17,38.6178
2023-12-18,38.6178
2023-12-19,38.6178
2023-12-20,38.6178
2023-12-21,38.6178
2023-12-22,38.6178
2023-12-23,38.6178
2023-12-24,38.6178
2023-12-25,38.6178
2023-12-26,38.6178
2023-12-27,38.6178
2023-12-28,38.6178
2023-12-29,38.6178
2023-12-30,38.6178
2023-12-31,35.9077
2024-01-01,35.9077
2024-01-02,35.9077
2024-01-03,35.9077
2024-01-04,35.9077
2024-01-05,35.9077
2024-01-06,35.9077
2024-01-07,35.9077
2024-01-08,35.9077
2024-01-09,35.9077
2024-01-10,35.9077
2024-01-11,35.9077
2024-01-12,35.9077
2024-01-13,35.9077
2024-01-14,35.9077
2024-01-15,35.9077
2024-01-16,35.9077
2024-01-17,35.9077
2024-01-18,35.9077
2024-01-19,35.9077
2024-01-20,35.9077
2024-01-21,35.9077
2024-01-22,35.9077
2024-01-23,35.9077
2024-01-24,35.9077
2024-01-25,35.9077
2024-01-26,35.9077
2024-01-27,35.9077
2024-01-28,35.9077
2024-01-29,35.9077
2024-01-30,35.9077
2024-01-31,35.9077
2024-02-01,35.9077
2024-02-02,35.9077
2024-02-03,35.9077
2024-02-04,35.9077
2024-02-05,35.9077
2024-02-06,35.9077
2024-02-07,35.9077
2024-02-08,35.9077
2024-02-09,35.9077
2024-02-10,35.9077
2024-02-11,35.9077
2024-02-12,35.9077
2024-02-13,35.9077
2024-02-14,35.9077
2024-02-15,35.9077
2024-02-16,35.9077
2024-02-17,35.9077
2024-02-18,35.9077
2024-02-19,35.9077
2024-02-20,35.9077
2024-02-21,35.9077
2024-02-22,35.9077
2024-02-23,35.9077
2024-02-24,35.9077
2024-02-25,35.9077
2024-02-26,35.9077
2024-02-27,35.9077
2024-02-28,35.9077
2024-02-29,35.9077
2024-03-01,35.9077
2024-03-02,35.9077
2024-03-03,35.9077
2024-03-04,35.9077
2024-03-05,35.9077
2024-03-06,35.9077
2024-03-07,35.9077
2024-03-08,35.9077
2024-03-09,35.9077
2024-03-10,35.9077
2024-03-11,35.9077
2024-03-12,35.9077
2024-03-13,35.9077
2024-03-14,35.9077
2024-03-15,35.9077
2024-03-16,35.9077
2024-03-17,35.9077
2024-03-18,35.9077
2024-03-19,35.9077
2024-03-20,35.9077
2024-03-21,35.9077
2024-03-22,35.9077
2024-03-23,35.9077
2024-03-24,35.9077
2024-03-25,35.9077
2024-03-26,35.9077
2024-03-27,35.9077
2024-03-28,35.9077
2024-03-29,35.9077
2024-03-30,35.9077
2024-03-31,35.9077
2024-04-01,35.9077
2024-04-02,35.9077
2024-04-03,35.9077
2024-04-04,35.9077
2024-04-05,35.9077
2024-04-06,35.9077
2024-04-07,35.9077
2024-04-08,35.9077
