,DRI US Equity
2023-02-22,39.83
2023-02-23,39.83
2023-02-24,39.83
2023-02-25,39.83
2023-02-26,43.8137
2023-02-27,43.8137
2023-02-28,43.8137
2023-03-01,43.8137
2023-03-02,43.8137
2023-03-03,43.8137
2023-03-04,43.8137
2023-03-05,43.8137
2023-03-06,43.8137
2023-03-07,43.8137
2023-03-08,43.8137
2023-03-09,43.8137
2023-03-10,43.8137
2023-03-11,43.8137
2023-03-12,43.8137
2023-03-13,43.8137
2023-03-14,43.8137
2023-03-15,43.8137
2023-03-16,43.8137
2023-03-17,43.8137
2023-03-18,43.8137
2023-03-19,43.8137
2023-03-20,43.8137
2023-03-21,43.8137
2023-03-22,43.8137
2023-03-23,43.8137
2023-03-24,43.8137
2023-03-25,43.8137
2023-03-26,43.8137
2023-03-27,43.8137
2023-03-28,43.8137
2023-03-29,43.8137
2023-03-30,43.8137
2023-03-31,43.8137
2023-04-01,43.8137
2023-04-02,43.8137
2023-04-03,43.8137
2023-04-04,43.8137
2023-04-05,43.8137
2023-04-06,43.8137
2023-04-07,43.8137
2023-04-08,43.8137
2023-04-09,43.8137
2023-04-10,43.8137
2023-04-11,43.8137
2023-04-12,43.8137
2023-04-13,43.8137
2023-04-14,43.8137
2023-04-15,43.8137
2023-04-16,43.8137
2023-04-17,43.8137
2023-04-18,43.8137
2023-04-19,43.8137
2023-04-20,43.8137
2023-04-21,43.8137
2023-04-22,43.8137
2023-04-23,43.8137
2023-04-24,43.8137
2023-04-25,43.8137
2023-04-26,43.8137
2023-04-27,43.8137
2023-04-28,43.8137
2023-04-29,43.8137
2023-04-30,43.8137
2023-05-01,43.8137
2023-05-02,43.8137
2023-05-03,43.8137
2023-05-04,43.8137
2023-05-05,43.8137
2023-05-06,43.8137
2023-05-07,43.8137
2023-05-08,43.8137
2023-05-09,43.8137
2023-05-10,43.8137
2023-05-11,43.8137
2023-05-12,43.8137
2023-05-13,43.8137
2023-05-14,43.8137
2023-05-15,43.8137
2023-05-16,43.8137
2023-05-17,43.8137
2023-05-18,43.8137
2023-05-19,43.8137
2023-05-20,43.8137
2023-05-21,43.8137
2023-05-22,43.8137
2023-05-23,43.8137
2023-05-24,43.8137
2023-05-25,43.8137
2023-05-26,43.8137
2023-05-27,43.8137
2023-05-28,44.6349
2023-05-29,44.6349
2023-05-30,44.6349
2023-05-31,44.6349
2023-06-01,44.6349
2023-06-02,44.6349
2023-06-03,44.6349
2023-06-04,44.6349
2023-06-05,44.6349
2023-06-06,44.6349
2023-06-07,44.6349
2023-06-08,44.6349
2023-06-09,44.6349
2023-06-10,44.6349
2023-06-11,44.6349
2023-06-12,44.6349
2023-06-13,44.6349
2023-06-14,44.6349
2023-06-15,44.6349
2023-06-16,44.6349
2023-06-17,44.6349
2023-06-18,44.6349
2023-06-19,44.6349
2023-06-20,44.6349
2023-06-21,44.6349
2023-06-22,44.6349
2023-06-23,44.6349
2023-06-24,44.6349
2023-06-25,44.6349
2023-06-26,44.6349
2023-06-27,44.6349
2023-06-28,44.6349
2023-06-29,44.6349
2023-06-30,44.6349
2023-07-01,44.6349
2023-07-02,44.6349
2023-07-03,44.6349
2023-07-04,44.6349
2023-07-05,44.6349
2023-07-06,44.6349
2023-07-07,44.6349
2023-07-08,44.6349
2023-07-09,44.6349
2023-07-10,44.6349
2023-07-11,44.6349
2023-07-12,44.6349
2023-07-13,44.6349
2023-07-14,44.6349
2023-07-15,44.6349
2023-07-16,44.6349
2023-07-17,44.6349
2023-07-18,44.6349
2023-07-19,44.6349
2023-07-20,44.6349
2023-07-21,44.6349
2023-07-22,44.6349
2023-07-23,44.6349
2023-07-24,44.6349
2023-07-25,44.6349
2023-07-26,44.6349
2023-07-27,44.6349
2023-07-28,44.6349
2023-07-29,44.6349
2023-07-30,44.6349
2023-07-31,44.6349
2023-08-01,44.6349
2023-08-02,44.6349
2023-08-03,44.6349
2023-08-04,44.6349
2023-08-05,44.6349
2023-08-06,44.6349
2023-08-07,44.6349
2023-08-08,44.6349
2023-08-09,44.6349
2023-08-10,44.6349
2023-08-11,44.6349
2023-08-12,44.6349
2023-08-13,44.6349
2023-08-14,44.6349
2023-08-15,44.6349
2023-08-16,44.6349
2023-08-17,44.6349
2023-08-18,44.6349
2023-08-19,44.6349
2023-08-20,44.6349
2023-08-21,44.6349
2023-08-22,44.6349
2023-08-23,44.6349
2023-08-24,44.6349
2023-08-25,44.6349
2023-08-26,44.6349
2023-08-27,46.694
2023-08-28,46.694
2023-08-29,46.694
2023-08-30,46.694
2023-08-31,46.694
2023-09-01,46.694
2023-09-02,46.694
2023-09-03,46.694
2023-09-04,46.694
2023-09-05,46.694
2023-09-06,46.694
2023-09-07,46.694
2023-09-08,46.694
2023-09-09,46.694
2023-09-10,46.694
2023-09-11,46.694
2023-09-12,46.694
2023-09-13,46.694
2023-09-14,46.694
2023-09-15,46.694
2023-09-16,46.694
2023-09-17,46.694
2023-09-18,46.694
2023-09-19,46.694
2023-09-20,46.694
2023-09-21,46.694
2023-09-22,46.694
2023-09-23,46.694
2023-09-24,46.694
2023-09-25,46.694
2023-09-26,46.694
2023-09-27,46.694
2023-09-28,46.694
2023-09-29,46.694
2023-09-30,46.694
2023-10-01,46.694
2023-10-02,46.694
2023-10-03,46.694
2023-10-04,46.694
2023-10-05,46.694
2023-10-06,46.694
2023-10-07,46.694
2023-10-08,46.694
2023-10-09,46.694
2023-10-10,46.694
2023-10-11,46.694
2023-10-12,46.694
2023-10-13,46.694
2023-10-14,46.694
2023-10-15,46.694
2023-10-16,46.694
2023-10-17,46.694
2023-10-18,46.694
2023-10-19,46.694
2023-10-20,46.694
2023-10-21,46.694
2023-10-22,46.694
2023-10-23,46.694
2023-10-24,46.694
2023-10-25,46.694
2023-10-26,46.694
2023-10-27,46.694
2023-10-28,46.694
2023-10-29,46.694
2023-10-30,46.694
2023-10-31,46.694
2023-11-01,46.694
2023-11-02,46.694
2023-11-03,46.694
2023-11-04,46.694
2023-11-05,46.694
2023-11-06,46.694
2023-11-07,46.694
2023-11-08,46.694
2023-11-09,46.694
2023-11-10,46.694
2023-11-11,46.694
2023-11-12,46.694
2023-11-13,46.694
2023-11-14,46.694
2023-11-15,46.694
2023-11-16,46.694
2023-11-17,46.694
2023-11-18,46.694
2023-11-19,46.694
2023-11-20,46.694
2023-11-21,46.694
2023-11-22,46.694
2023-11-23,46.694
2023-11-24,46.694
2023-11-25,46.694
2023-11-26,49.6626
2023-11-27,49.6626
2023-11-28,49.6626
2023-11-29,49.6626
2023-11-30,49.6626
2023-12-01,49.6626
2023-12-02,49.6626
2023-12-03,49.6626
2023-12-04,49.6626
2023-12-05,49.6626
2023-12-06,49.6626
2023-12-07,49.6626
2023-12-08,49.6626
2023-12-09,49.6626
2023-12-10,49.6626
2023-12-11,49.6626
2023-12-12,49.6626
2023-12-13,49.6626
2023-12-14,49.6626
2023-12-15,49.6626
2023-12-16,49.6626
2023-12-17,49.6626
2023-12-18,49.6626
2023-12-19,49.6626
2023-12-20,49.6626
2023-12-21,49.6626
2023-12-22,49.6626
2023-12-23,49.6626
2023-12-24,49.6626
2023-12-25,49.6626
2023-12-26,49.6626
2023-12-27,49.6626
2023-12-28,49.6626
2023-12-29,49.6626
2023-12-30,49.6626
2023-12-31,49.6626
2024-01-01,49.6626
2024-01-02,49.6626
2024-01-03,49.6626
2024-01-04,49.6626
2024-01-05,49.6626
2024-01-06,49.6626
2024-01-07,49.6626
2024-01-08,49.6626
2024-01-09,49.6626
2024-01-10,49.6626
2024-01-11,49.6626
2024-01-12,49.6626
2024-01-13,49.6626
2024-01-14,49.6626
2024-01-15,49.6626
2024-01-16,49.6626
2024-01-17,49.6626
2024-01-18,49.6626
2024-01-19,49.6626
2024-01-20,49.6626
2024-01-21,49.6626
2024-01-22,49.6626
2024-01-23,49.6626
2024-01-24,49.6626
2024-01-25,49.6626
2024-01-26,49.6626
2024-01-27,49.6626
2024-01-28,49.6626
2024-01-29,49.6626
2024-01-30,49.6626
2024-01-31,49.6626
2024-02-01,49.6626
2024-02-02,49.6626
2024-02-03,49.6626
2024-02-04,49.6626
2024-02-05,49.6626
2024-02-06,49.6626
2024-02-07,49.6626
2024-02-08,49.6626
2024-02-09,49.6626
2024-02-10,49.6626
2024-02-11,49.6626
2024-02-12,49.6626
2024-02-13,49.6626
2024-02-14,49.6626
2024-02-15,49.6626
2024-02-16,49.6626
2024-02-17,49.6626
2024-02-18,49.6626
2024-02-19,49.6626
2024-02-20,49.6626
2024-02-21,49.6626
2024-02-22,49.6626
2024-02-23,49.6626
2024-02-24,49.6626
2024-02-25,48.9775
2024-02-26,48.9775
2024-02-27,48.9775
2024-02-28,48.9775
2024-02-29,48.9775
2024-03-01,48.9775
2024-03-02,48.9775
2024-03-03,48.9775
2024-03-04,48.9775
2024-03-05,48.9775
2024-03-06,48.9775
2024-03-07,48.9775
2024-03-08,48.9775
2024-03-09,48.9775
2024-03-10,48.9775
2024-03-11,48.9775
2024-03-12,48.9775
2024-03-13,48.9775
2024-03-14,48.9775
2024-03-15,48.9775
2024-03-16,48.9775
2024-03-17,48.9775
2024-03-18,48.9775
2024-03-19,48.9775
2024-03-20,48.9775
2024-03-21,48.9775
2024-03-22,48.9775
2024-03-23,48.9775
2024-03-24,48.9775
2024-03-25,48.9775
2024-03-26,48.9775
2024-03-27,48.9775
2024-03-28,48.9775
2024-03-29,48.9775
2024-03-30,48.9775
2024-03-31,48.9775
2024-04-01,48.9775
2024-04-02,48.9775
2024-04-03,48.9775
2024-04-04,48.9775
2024-04-05,48.9775
2024-04-06,48.9775
2024-04-07,48.9775
2024-04-08,48.9775
