,LOW US Equity
2023-03-12,628.8755
2023-03-13,628.8755
2023-03-14,628.8755
2023-03-15,628.8755
2023-03-16,628.8755
2023-03-17,628.8755
2023-03-18,628.8755
2023-03-19,628.8755
2023-03-20,628.8755
2023-03-21,628.8755
2023-03-22,628.8755
2023-03-23,628.8755
2023-03-24,628.8755
2023-03-25,628.8755
2023-03-26,628.8755
2023-03-27,628.8755
2023-03-28,628.8755
2023-03-29,628.8755
2023-03-30,628.8755
2023-03-31,628.8755
2023-04-01,628.8755
2023-04-02,628.8755
2023-04-03,628.8755
2023-04-04,628.8755
2023-04-05,628.8755
2023-04-06,628.8755
2023-04-07,628.8755
2023-04-08,628.8755
2023-04-09,628.8755
2023-04-10,628.8755
2023-04-11,628.8755
2023-04-12,628.8755
2023-04-13,628.8755
2023-04-14,628.8755
2023-04-15,628.8755
2023-04-16,628.8755
2023-04-17,628.8755
2023-04-18,628.8755
2023-04-19,628.8755
2023-04-20,628.8755
2023-04-21,628.8755
2023-04-22,628.8755
2023-04-23,628.8755
2023-04-24,628.8755
2023-04-25,628.8755
2023-04-26,628.8755
2023-04-27,628.8755
2023-04-28,628.8755
2023-04-29,628.8755
2023-04-30,628.8755
2023-05-01,628.8755
2023-05-02,628.8755
2023-05-03,628.8755
2023-05-04,628.8755
2023-05-05,628.8755
2023-05-06,628.8755
2023-05-07,628.8755
2023-05-08,628.8755
2023-05-09,628.8755
2023-05-10,628.8755
2023-05-11,628.8755
2023-05-12,628.8755
2023-05-13,628.8755
2023-05-14,628.8755
2023-05-15,628.8755
2023-05-16,628.8755
2023-05-17,628.8755
2023-05-18,628.8755
2023-05-19,628.8755
2023-05-20,628.8755
2023-05-21,628.8755
2023-05-22,628.8755
2023-05-23,628.8755
2023-05-24,628.8755
2023-05-25,628.8755
2023-05-26,628.8755
2023-05-27,628.8755
2023-05-28,628.8755
2023-05-29,628.8755
2023-05-30,628.8755
2023-05-31,628.8755
2023-06-01,628.8755
2023-06-02,628.8755
2023-06-03,628.8755
2023-06-04,628.8755
2023-06-05,628.8755
2023-06-06,628.8755
2023-06-07,628.8755
2023-06-08,628.8755
2023-06-09,628.8755
2023-06-10,628.8755
2023-06-11,628.8755
2023-06-12,628.8755
2023-06-13,628.8755
2023-06-14,628.8755
2023-06-15,628.8755
2023-06-16,628.8755
2023-06-17,628.8755
2023-06-18,628.8755
2023-06-19,628.8755
2023-06-20,628.8755
2023-06-21,628.8755
2023-06-22,628.8755
2023-06-23,628.8755
2023-06-24,628.8755
2023-06-25,628.8755
2023-06-26,628.8755
2023-06-27,628.8755
2023-06-28,628.8755
2023-06-29,628.8755
2023-06-30,628.8755
2023-07-01,628.8755
2023-07-02,628.8755
2023-07-03,628.8755
2023-07-04,628.8755
2023-07-05,628.8755
2023-07-06,628.8755
2023-07-07,628.8755
2023-07-08,628.8755
2023-07-09,628.8755
2023-07-10,628.8755
2023-07-11,628.8755
2023-07-12,628.8755
2023-07-13,628.8755
2023-07-14,628.8755
2023-07-15,628.8755
2023-07-16,628.8755
2023-07-17,628.8755
2023-07-18,628.8755
2023-07-19,628.8755
2023-07-20,628.8755
2023-07-21,628.8755
2023-07-22,628.8755
2023-07-23,628.8755
2023-07-24,628.8755
2023-07-25,628.8755
2023-07-26,628.8755
2023-07-27,628.8755
2023-07-28,628.8755
2023-07-29,628.8755
2023-07-30,628.8755
2023-07-31,628.8755
2023-08-01,628.8755
2023-08-02,628.8755
2023-08-03,628.8755
2023-08-04,628.8755
2023-08-05,628.8755
2023-08-06,628.8755
2023-08-07,628.8755
2023-08-08,628.8755
2023-08-09,628.8755
2023-08-10,628.8755
2023-08-11,628.8755
2023-08-12,628.8755
2023-08-13,628.8755
2023-08-14,628.8755
2023-08-15,628.8755
2023-08-16,628.8755
2023-08-17,628.8755
2023-08-18,628.8755
2023-08-19,628.8755
2023-08-20,628.8755
2023-08-21,628.8755
2023-08-22,628.8755
2023-08-23,628.8755
2023-08-24,628.8755
2023-08-25,628.8755
2023-08-26,628.8755
2023-08-27,628.8755
2023-08-28,628.8755
2023-08-29,628.8755
2023-08-30,628.8755
2023-08-31,628.8755
2023-09-01,628.8755
2023-09-02,628.8755
2023-09-03,628.8755
2023-09-04,628.8755
2023-09-05,628.8755
2023-09-06,628.8755
2023-09-07,628.8755
2023-09-08,628.8755
2023-09-09,628.8755
2023-09-10,628.8755
2023-09-11,628.8755
2023-09-12,628.8755
2023-09-13,628.8755
2023-09-14,628.8755
2023-09-15,628.8755
2023-09-16,628.8755
2023-09-17,628.8755
2023-09-18,628.8755
2023-09-19,628.8755
2023-09-20,628.8755
2023-09-21,628.8755
2023-09-22,628.8755
2023-09-23,628.8755
2023-09-24,628.8755
2023-09-25,628.8755
2023-09-26,628.8755
2023-09-27,628.8755
2023-09-28,628.8755
2023-09-29,628.8755
2023-09-30,628.8755
2023-10-01,628.8755
2023-10-02,628.8755
2023-10-03,628.8755
2023-10-04,628.8755
2023-10-05,628.8755
2023-10-06,628.8755
2023-10-07,628.8755
2023-10-08,628.8755
2023-10-09,628.8755
2023-10-10,628.8755
2023-10-11,628.8755
2023-10-12,628.8755
2023-10-13,628.8755
2023-10-14,628.8755
2023-10-15,628.8755
2023-10-16,628.8755
2023-10-17,628.8755
2023-10-18,628.8755
2023-10-19,628.8755
2023-10-20,628.8755
2023-10-21,628.8755
2023-10-22,628.8755
2023-10-23,628.8755
2023-10-24,628.8755
2023-10-25,628.8755
2023-10-26,628.8755
2023-10-27,628.8755
2023-10-28,628.8755
2023-10-29,628.8755
2023-10-30,628.8755
2023-10-31,628.8755
2023-11-01,628.8755
2023-11-02,628.8755
2023-11-03,628.8755
2023-11-04,628.8755
2023-11-05,628.8755
2023-11-06,628.8755
2023-11-07,628.8755
2023-11-08,628.8755
2023-11-09,628.8755
2023-11-10,628.8755
2023-11-11,628.8755
2023-11-12,628.8755
2023-11-13,628.8755
2023-11-14,628.8755
2023-11-15,628.8755
2023-11-16,628.8755
2023-11-17,628.8755
2023-11-18,628.8755
2023-11-19,628.8755
2023-11-20,628.8755
2023-11-21,628.8755
2023-11-22,628.8755
2023-11-23,628.8755
2023-11-24,628.8755
2023-11-25,628.8755
2023-11-26,628.8755
2023-11-27,628.8755
2023-11-28,628.8755
2023-11-29,628.8755
2023-11-30,628.8755
2023-12-01,628.8755
2023-12-02,628.8755
2023-12-03,628.8755
2023-12-04,628.8755
2023-12-05,628.8755
2023-12-06,628.8755
2023-12-07,628.8755
2023-12-08,628.8755
2023-12-09,628.8755
2023-12-10,628.8755
2023-12-11,628.8755
2023-12-12,628.8755
2023-12-13,628.8755
2023-12-14,628.8755
2023-12-15,628.8755
2023-12-16,628.8755
2023-12-17,628.8755
2023-12-18,628.8755
2023-12-19,628.8755
2023-12-20,628.8755
2023-12-21,628.8755
2023-12-22,628.8755
2023-12-23,628.8755
2023-12-24,628.8755
2023-12-25,628.8755
2023-12-26,628.8755
2023-12-27,628.8755
2023-12-28,628.8755
2023-12-29,628.8755
2023-12-30,628.8755
2023-12-31,628.8755
2024-01-01,628.8755
2024-01-02,628.8755
2024-01-03,628.8755
2024-01-04,628.8755
2024-01-05,628.8755
2024-01-06,628.8755
2024-01-07,628.8755
2024-01-08,628.8755
2024-01-09,628.8755
2024-01-10,628.8755
2024-01-11,628.8755
2024-01-12,628.8755
2024-01-13,628.8755
2024-01-14,628.8755
2024-01-15,628.8755
2024-01-16,628.8755
2024-01-17,628.8755
2024-01-18,628.8755
2024-01-19,628.8755
2024-01-20,628.8755
2024-01-21,628.8755
2024-01-22,628.8755
2024-01-23,628.8755
2024-01-24,628.8755
2024-01-25,628.8755
2024-01-26,628.8755
2024-01-27,628.8755
2024-01-28,628.8755
2024-01-29,628.8755
2024-01-30,628.8755
2024-01-31,628.8755
2024-02-01,628.8755
2024-02-02,628.8755
2024-02-03,628.8755
2024-02-04,628.8755
2024-02-05,628.8755
2024-02-06,628.8755
2024-02-07,628.8755
2024-02-08,628.8755
2024-02-09,628.8755
2024-02-10,628.8755
2024-02-11,628.8755
2024-02-12,628.8755
2024-02-13,628.8755
2024-02-14,628.8755
2024-02-15,628.8755
2024-02-16,628.8755
2024-02-17,628.8755
2024-02-18,628.8755
2024-02-19,628.8755
2024-02-20,628.8755
2024-02-21,628.8755
2024-02-22,628.8755
2024-02-23,628.8755
2024-02-24,628.8755
2024-02-25,628.8755
2024-02-26,628.8755
2024-02-27,628.8755
2024-02-28,628.8755
2024-02-29,628.8755
2024-03-01,628.8755
2024-03-02,628.8755
2024-03-03,628.8755
2024-03-04,628.8755
2024-03-05,628.8755
2024-03-06,628.8755
2024-03-07,628.8755
2024-03-08,628.8755
2024-03-09,628.8755
2024-03-10,628.8755
2024-03-11,628.8755
2024-03-12,628.8755
2024-03-13,628.8755
2024-03-14,628.8755
2024-03-15,628.8755
2024-03-16,628.8755
2024-03-17,628.8755
2024-03-18,628.8755
2024-03-19,628.8755
2024-03-20,628.8755
2024-03-21,628.8755
2024-03-22,628.8755
2024-03-23,628.8755
2024-03-24,628.8755
2024-03-25,628.8755
2024-03-26,628.8755
2024-03-27,628.8755
2024-03-28,628.8755
2024-03-29,628.8755
2024-03-30,628.8755
2024-03-31,628.8755
2024-04-01,628.8755
2024-04-02,628.8755
2024-04-03,628.8755
2024-04-04,628.8755
2024-04-05,628.8755
2024-04-06,628.8755
2024-04-07,628.8755
2024-04-08,628.8755
