,BLMN US Equity
2023-03-02,41.7797
2023-03-03,41.7797
2023-03-04,41.7797
2023-03-05,41.7797
2023-03-06,41.7797
2023-03-07,41.7797
2023-03-08,41.7797
2023-03-09,41.7797
2023-03-10,41.7797
2023-03-11,41.7797
2023-03-12,41.7797
2023-03-13,41.7797
2023-03-14,41.7797
2023-03-15,41.7797
2023-03-16,41.7797
2023-03-17,41.7797
2023-03-18,41.7797
2023-03-19,41.7797
2023-03-20,41.7797
2023-03-21,41.7797
2023-03-22,41.7797
2023-03-23,41.7797
2023-03-24,41.7797
2023-03-25,41.7797
2023-03-26,38.4941
2023-03-27,38.4941
2023-03-28,38.4941
2023-03-29,38.4941
2023-03-30,38.4941
2023-03-31,38.4941
2023-04-01,38.4941
2023-04-02,38.4941
2023-04-03,38.4941
2023-04-04,38.4941
2023-04-05,38.4941
2023-04-06,38.4941
2023-04-07,38.4941
2023-04-08,38.4941
2023-04-09,38.4941
2023-04-10,38.4941
2023-04-11,38.4941
2023-04-12,38.4941
2023-04-13,38.4941
2023-04-14,38.4941
2023-04-15,38.4941
2023-04-16,38.4941
2023-04-17,38.4941
2023-04-18,38.4941
2023-04-19,38.4941
2023-04-20,38.4941
2023-04-21,38.4941
2023-04-22,38.4941
2023-04-23,38.4941
2023-04-24,38.4941
2023-04-25,38.4941
2023-04-26,38.4941
2023-04-27,38.4941
2023-04-28,38.4941
2023-04-29,38.4941
2023-04-30,38.4941
2023-05-01,38.4941
2023-05-02,38.4941
2023-05-03,38.4941
2023-05-04,38.4941
2023-05-05,38.4941
2023-05-06,38.4941
2023-05-07,38.4941
2023-05-08,38.4941
2023-05-09,38.4941
2023-05-10,38.4941
2023-05-11,38.4941
2023-05-12,38.4941
2023-05-13,38.4941
2023-05-14,38.4941
2023-05-15,38.4941
2023-05-16,38.4941
2023-05-17,38.4941
2023-05-18,38.4941
2023-05-19,38.4941
2023-05-20,38.4941
2023-05-21,38.4941
2023-05-22,38.4941
2023-05-23,38.4941
2023-05-24,38.4941
2023-05-25,38.4941
2023-05-26,38.4941
2023-05-27,38.4941
2023-05-28,38.4941
2023-05-29,38.4941
2023-05-30,38.4941
2023-05-31,38.4941
2023-06-01,38.4941
2023-06-02,38.4941
2023-06-03,38.4941
2023-06-04,38.4941
2023-06-05,38.4941
2023-06-06,38.4941
2023-06-07,38.4941
2023-06-08,38.4941
2023-06-09,38.4941
2023-06-10,38.4941
2023-06-11,38.4941
2023-06-12,38.4941
2023-06-13,38.4941
2023-06-14,38.4941
2023-06-15,38.4941
2023-06-16,38.4941
2023-06-17,38.4941
2023-06-18,38.4941
2023-06-19,38.4941
2023-06-20,38.4941
2023-06-21,38.4941
2023-06-22,38.4941
2023-06-23,38.4941
2023-06-24,38.4941
2023-06-25,79.2761
2023-06-26,79.2761
2023-06-27,79.2761
2023-06-28,79.2761
2023-06-29,79.2761
2023-06-30,79.2761
2023-07-01,79.2761
2023-07-02,79.2761
2023-07-03,79.2761
2023-07-04,79.2761
2023-07-05,79.2761
2023-07-06,79.2761
2023-07-07,79.2761
2023-07-08,79.2761
2023-07-09,79.2761
2023-07-10,79.2761
2023-07-11,79.2761
2023-07-12,79.2761
2023-07-13,79.2761
2023-07-14,79.2761
2023-07-15,79.2761
2023-07-16,79.2761
2023-07-17,79.2761
2023-07-18,79.2761
2023-07-19,79.2761
2023-07-20,79.2761
2023-07-21,79.2761
2023-07-22,79.2761
2023-07-23,79.2761
2023-07-24,79.2761
2023-07-25,79.2761
2023-07-26,79.2761
2023-07-27,79.2761
2023-07-28,79.2761
2023-07-29,79.2761
2023-07-30,79.2761
2023-07-31,79.2761
2023-08-01,79.2761
2023-08-02,79.2761
2023-08-03,79.2761
2023-08-04,79.2761
2023-08-05,79.2761
2023-08-06,79.2761
2023-08-07,79.2761
2023-08-08,79.2761
2023-08-09,79.2761
2023-08-10,79.2761
2023-08-11,79.2761
2023-08-12,79.2761
2023-08-13,79.2761
2023-08-14,79.2761
2023-08-15,79.2761
2023-08-16,79.2761
2023-08-17,79.2761
2023-08-18,79.2761
2023-08-19,79.2761
2023-08-20,79.2761
2023-08-21,79.2761
2023-08-22,79.2761
2023-08-23,79.2761
2023-08-24,79.2761
2023-08-25,79.2761
2023-08-26,79.2761
2023-08-27,79.2761
2023-08-28,79.2761
2023-08-29,79.2761
2023-08-30,79.2761
2023-08-31,79.2761
2023-09-01,79.2761
2023-09-02,79.2761
2023-09-03,79.2761
2023-09-04,79.2761
2023-09-05,79.2761
2023-09-06,79.2761
2023-09-07,79.2761
2023-09-08,79.2761
2023-09-09,79.2761
2023-09-10,79.2761
2023-09-11,79.2761
2023-09-12,79.2761
2023-09-13,79.2761
2023-09-14,79.2761
2023-09-15,79.2761
2023-09-16,79.2761
2023-09-17,79.2761
2023-09-18,79.2761
2023-09-19,79.2761
2023-09-20,79.2761
2023-09-21,79.2761
2023-09-22,79.2761
2023-09-23,79.2761
2023-09-24,83.0087
2023-09-25,83.0087
2023-09-26,83.0087
2023-09-27,83.0087
2023-09-28,83.0087
2023-09-29,83.0087
2023-09-30,83.0087
2023-10-01,83.0087
2023-10-02,83.0087
2023-10-03,83.0087
2023-10-04,83.0087
2023-10-05,83.0087
2023-10-06,83.0087
2023-10-07,83.0087
2023-10-08,83.0087
2023-10-09,83.0087
2023-10-10,83.0087
2023-10-11,83.0087
2023-10-12,83.0087
2023-10-13,83.0087
2023-10-14,83.0087
2023-10-15,83.0087
2023-10-16,83.0087
2023-10-17,83.0087
2023-10-18,83.0087
2023-10-19,83.0087
2023-10-20,83.0087
2023-10-21,83.0087
2023-10-22,83.0087
2023-10-23,83.0087
2023-10-24,83.0087
2023-10-25,83.0087
2023-10-26,83.0087
2023-10-27,83.0087
2023-10-28,83.0087
2023-10-29,83.0087
2023-10-30,83.0087
2023-10-31,83.0087
2023-11-01,83.0087
2023-11-02,83.0087
2023-11-03,83.0087
2023-11-04,83.0087
2023-11-05,83.0087
2023-11-06,83.0087
2023-11-07,83.0087
2023-11-08,83.0087
2023-11-09,83.0087
2023-11-10,83.0087
2023-11-11,83.0087
2023-11-12,83.0087
2023-11-13,83.0087
2023-11-14,83.0087
2023-11-15,83.0087
2023-11-16,83.0087
2023-11-17,83.0087
2023-11-18,83.0087
2023-11-19,83.0087
2023-11-20,83.0087
2023-11-21,83.0087
2023-11-22,83.0087
2023-11-23,83.0087
2023-11-24,83.0087
2023-11-25,83.0087
2023-11-26,83.0087
2023-11-27,83.0087
2023-11-28,83.0087
2023-11-29,83.0087
2023-11-30,83.0087
2023-12-01,83.0087
2023-12-02,83.0087
2023-12-03,83.0087
2023-12-04,83.0087
2023-12-05,83.0087
2023-12-06,83.0087
2023-12-07,83.0087
2023-12-08,83.0087
2023-12-09,83.0087
2023-12-10,83.0087
2023-12-11,83.0087
2023-12-12,83.0087
2023-12-13,83.0087
2023-12-14,83.0087
2023-12-15,83.0087
2023-12-16,83.0087
2023-12-17,83.0087
2023-12-18,83.0087
2023-12-19,83.0087
2023-12-20,83.0087
2023-12-21,83.0087
2023-12-22,83.0087
2023-12-23,83.0087
2023-12-24,83.0087
2023-12-25,83.0087
2023-12-26,83.0087
2023-12-27,83.0087
2023-12-28,83.0087
2023-12-29,83.0087
2023-12-30,83.0087
2023-12-31,72.7081
2024-01-01,72.7081
2024-01-02,72.7081
2024-01-03,72.7081
2024-01-04,72.7081
2024-01-05,72.7081
2024-01-06,72.7081
2024-01-07,72.7081
2024-01-08,72.7081
2024-01-09,72.7081
2024-01-10,72.7081
2024-01-11,72.7081
2024-01-12,72.7081
2024-01-13,72.7081
2024-01-14,72.7081
2024-01-15,72.7081
2024-01-16,72.7081
2024-01-17,72.7081
2024-01-18,72.7081
2024-01-19,72.7081
2024-01-20,72.7081
2024-01-21,72.7081
2024-01-22,72.7081
2024-01-23,72.7081
2024-01-24,72.7081
2024-01-25,72.7081
2024-01-26,72.7081
2024-01-27,72.7081
2024-01-28,72.7081
2024-01-29,72.7081
2024-01-30,72.7081
2024-01-31,72.7081
2024-02-01,72.7081
2024-02-02,72.7081
2024-02-03,72.7081
2024-02-04,72.7081
2024-02-05,72.7081
2024-02-06,72.7081
2024-02-07,72.7081
2024-02-08,72.7081
2024-02-09,72.7081
2024-02-10,72.7081
2024-02-11,72.7081
2024-02-12,72.7081
2024-02-13,72.7081
2024-02-14,72.7081
2024-02-15,72.7081
2024-02-16,72.7081
2024-02-17,72.7081
2024-02-18,72.7081
2024-02-19,72.7081
2024-02-20,72.7081
2024-02-21,72.7081
2024-02-22,72.7081
2024-02-23,72.7081
2024-02-24,72.7081
2024-02-25,72.7081
2024-02-26,72.7081
2024-02-27,72.7081
2024-02-28,72.7081
2024-02-29,72.7081
2024-03-01,72.7081
2024-03-02,72.7081
2024-03-03,72.7081
2024-03-04,72.7081
2024-03-05,72.7081
2024-03-06,72.7081
2024-03-07,72.7081
2024-03-08,72.7081
2024-03-09,72.7081
2024-03-10,72.7081
2024-03-11,72.7081
2024-03-12,72.7081
2024-03-13,72.7081
2024-03-14,72.7081
2024-03-15,72.7081
2024-03-16,72.7081
2024-03-17,72.7081
2024-03-18,72.7081
2024-03-19,72.7081
2024-03-20,72.7081
2024-03-21,72.7081
2024-03-22,72.7081
2024-03-23,72.7081
2024-03-24,72.7081
2024-03-25,72.7081
2024-03-26,72.7081
2024-03-27,72.7081
2024-03-28,72.7081
2024-03-29,72.7081
2024-03-30,72.7081
2024-03-31,72.7081
2024-04-01,72.7081
2024-04-02,72.7081
2024-04-03,72.7081
2024-04-04,72.7081
2024-04-05,72.7081
2024-04-06,72.7081
2024-04-07,72.7081
2024-04-08,72.7081
