,INTC US Equity
2023-03-17,8.1437
2023-03-18,8.1437
2023-03-19,8.1437
2023-03-20,8.1437
2023-03-21,8.1437
2023-03-22,8.1437
2023-03-23,8.1437
2023-03-24,8.1437
2023-03-25,8.1437
2023-03-26,8.1437
2023-03-27,8.1437
2023-03-28,8.1437
2023-03-29,8.1437
2023-03-30,8.1437
2023-03-31,8.1437
2023-04-01,-2.84
2023-04-02,-2.84
2023-04-03,-2.84
2023-04-04,-2.84
2023-04-05,-2.84
2023-04-06,-2.84
2023-04-07,-2.84
2023-04-08,-2.84
2023-04-09,-2.84
2023-04-10,-2.84
2023-04-11,-2.84
2023-04-12,-2.84
2023-04-13,-2.84
2023-04-14,-2.84
2023-04-15,-2.84
2023-04-16,-2.84
2023-04-17,-2.84
2023-04-18,-2.84
2023-04-19,-2.84
2023-04-20,-2.84
2023-04-21,-2.84
2023-04-22,-2.84
2023-04-23,-2.84
2023-04-24,-2.84
2023-04-25,-2.84
2023-04-26,-2.84
2023-04-27,-2.84
2023-04-28,-2.84
2023-04-29,-2.84
2023-04-30,-2.84
2023-05-01,-2.84
2023-05-02,-2.84
2023-05-03,-2.84
2023-05-04,-2.84
2023-05-05,-2.84
2023-05-06,-2.84
2023-05-07,-2.84
2023-05-08,-2.84
2023-05-09,-2.84
2023-05-10,-2.84
2023-05-11,-2.84
2023-05-12,-2.84
2023-05-13,-2.84
2023-05-14,-2.84
2023-05-15,-2.84
2023-05-16,-2.84
2023-05-17,-2.84
2023-05-18,-2.84
2023-05-19,-2.84
2023-05-20,-2.84
2023-05-21,-2.84
2023-05-22,-2.84
2023-05-23,-2.84
2023-05-24,-2.84
2023-05-25,-2.84
2023-05-26,-2.84
2023-05-27,-2.84
2023-05-28,-2.84
2023-05-29,-2.84
2023-05-30,-2.84
2023-05-31,-2.84
2023-06-01,-2.84
2023-06-02,-2.84
2023-06-03,-2.84
2023-06-04,-2.84
2023-06-05,-2.84
2023-06-06,-2.84
2023-06-07,-2.84
2023-06-08,-2.84
2023-06-09,-2.84
2023-06-10,-2.84
2023-06-11,-2.84
2023-06-12,-2.84
2023-06-13,-2.84
2023-06-14,-2.84
2023-06-15,-2.84
2023-06-16,-2.84
2023-06-17,-2.84
2023-06-18,-2.84
2023-06-19,-2.84
2023-06-20,-2.84
2023-06-21,-2.84
2023-06-22,-2.84
2023-06-23,-2.84
2023-06-24,-2.84
2023-06-25,-2.84
2023-06-26,-2.84
2023-06-27,-2.84
2023-06-28,-2.84
2023-06-29,-2.84
2023-06-30,-2.84
2023-07-01,-0.9118
2023-07-02,-0.9118
2023-07-03,-0.9118
2023-07-04,-0.9118
2023-07-05,-0.9118
2023-07-06,-0.9118
2023-07-07,-0.9118
2023-07-08,-0.9118
2023-07-09,-0.9118
2023-07-10,-0.9118
2023-07-11,-0.9118
2023-07-12,-0.9118
2023-07-13,-0.9118
2023-07-14,-0.9118
2023-07-15,-0.9118
2023-07-16,-0.9118
2023-07-17,-0.9118
2023-07-18,-0.9118
2023-07-19,-0.9118
2023-07-20,-0.9118
2023-07-21,-0.9118
2023-07-22,-0.9118
2023-07-23,-0.9118
2023-07-24,-0.9118
2023-07-25,-0.9118
2023-07-26,-0.9118
2023-07-27,-0.9118
2023-07-28,-0.9118
2023-07-29,-0.9118
2023-07-30,-0.9118
2023-07-31,-0.9118
2023-08-01,-0.9118
2023-08-02,-0.9118
2023-08-03,-0.9118
2023-08-04,-0.9118
2023-08-05,-0.9118
2023-08-06,-0.9118
2023-08-07,-0.9118
2023-08-08,-0.9118
2023-08-09,-0.9118
2023-08-10,-0.9118
2023-08-11,-0.9118
2023-08-12,-0.9118
2023-08-13,-0.9118
2023-08-14,-0.9118
2023-08-15,-0.9118
2023-08-16,-0.9118
2023-08-17,-0.9118
2023-08-18,-0.9118
2023-08-19,-0.9118
2023-08-20,-0.9118
2023-08-21,-0.9118
2023-08-22,-0.9118
2023-08-23,-0.9118
2023-08-24,-0.9118
2023-08-25,-0.9118
2023-08-26,-0.9118
2023-08-27,-0.9118
2023-08-28,-0.9118
2023-08-29,-0.9118
2023-08-30,-0.9118
2023-08-31,-0.9118
2023-09-01,-0.9118
2023-09-02,-0.9118
2023-09-03,-0.9118
2023-09-04,-0.9118
2023-09-05,-0.9118
2023-09-06,-0.9118
2023-09-07,-0.9118
2023-09-08,-0.9118
2023-09-09,-0.9118
2023-09-10,-0.9118
2023-09-11,-0.9118
2023-09-12,-0.9118
2023-09-13,-0.9118
2023-09-14,-0.9118
2023-09-15,-0.9118
2023-09-16,-0.9118
2023-09-17,-0.9118
2023-09-18,-0.9118
2023-09-19,-0.9118
2023-09-20,-0.9118
2023-09-21,-0.9118
2023-09-22,-0.9118
2023-09-23,-0.9118
2023-09-24,-0.9118
2023-09-25,-0.9118
2023-09-26,-0.9118
2023-09-27,-0.9118
2023-09-28,-0.9118
2023-09-29,-0.9118
2023-09-30,-1.6302
2023-10-01,-1.6302
2023-10-02,-1.6302
2023-10-03,-1.6302
2023-10-04,-1.6302
2023-10-05,-1.6302
2023-10-06,-1.6302
2023-10-07,-1.6302
2023-10-08,-1.6302
2023-10-09,-1.6302
2023-10-10,-1.6302
2023-10-11,-1.6302
2023-10-12,-1.6302
2023-10-13,-1.6302
2023-10-14,-1.6302
2023-10-15,-1.6302
2023-10-16,-1.6302
2023-10-17,-1.6302
2023-10-18,-1.6302
2023-10-19,-1.6302
2023-10-20,-1.6302
2023-10-21,-1.6302
2023-10-22,-1.6302
2023-10-23,-1.6302
2023-10-24,-1.6302
2023-10-25,-1.6302
2023-10-26,-1.6302
2023-10-27,-1.6302
2023-10-28,-1.6302
2023-10-29,-1.6302
2023-10-30,-1.6302
2023-10-31,-1.6302
2023-11-01,-1.6302
2023-11-02,-1.6302
2023-11-03,-1.6302
2023-11-04,-1.6302
2023-11-05,-1.6302
2023-11-06,-1.6302
2023-11-07,-1.6302
2023-11-08,-1.6302
2023-11-09,-1.6302
2023-11-10,-1.6302
2023-11-11,-1.6302
2023-11-12,-1.6302
2023-11-13,-1.6302
2023-11-14,-1.6302
2023-11-15,-1.6302
2023-11-16,-1.6302
2023-11-17,-1.6302
2023-11-18,-1.6302
2023-11-19,-1.6302
2023-11-20,-1.6302
2023-11-21,-1.6302
2023-11-22,-1.6302
2023-11-23,-1.6302
2023-11-24,-1.6302
2023-11-25,-1.6302
2023-11-26,-1.6302
2023-11-27,-1.6302
2023-11-28,-1.6302
2023-11-29,-1.6302
2023-11-30,-1.6302
2023-12-01,-1.6302
2023-12-02,-1.6302
2023-12-03,-1.6302
2023-12-04,-1.6302
2023-12-05,-1.6302
2023-12-06,-1.6302
2023-12-07,-1.6302
2023-12-08,-1.6302
2023-12-09,-1.6302
2023-12-10,-1.6302
2023-12-11,-1.6302
2023-12-12,-1.6302
2023-12-13,-1.6302
2023-12-14,-1.6302
2023-12-15,-1.6302
2023-12-16,-1.6302
2023-12-17,-1.6302
2023-12-18,-1.6302
2023-12-19,-1.6302
2023-12-20,-1.6302
2023-12-21,-1.6302
2023-12-22,-1.6302
2023-12-23,-1.6302
2023-12-24,-1.6302
2023-12-25,-1.6302
2023-12-26,-1.6302
2023-12-27,-1.6302
2023-12-28,-1.6302
2023-12-29,-1.6302
2023-12-30,1.6318
2023-12-31,1.6318
2024-01-01,1.6318
2024-01-02,1.6318
2024-01-03,1.6318
2024-01-04,1.6318
2024-01-05,1.6318
2024-01-06,1.6318
2024-01-07,1.6318
2024-01-08,1.6318
2024-01-09,1.6318
2024-01-10,1.6318
2024-01-11,1.6318
2024-01-12,1.6318
2024-01-13,1.6318
2024-01-14,1.6318
2024-01-15,1.6318
2024-01-16,1.6318
2024-01-17,1.6318
2024-01-18,1.6318
2024-01-19,1.6318
2024-01-20,1.6318
2024-01-21,1.6318
2024-01-22,1.6318
2024-01-23,1.6318
2024-01-24,1.6318
2024-01-25,1.6318
2024-01-26,1.6318
2024-01-27,1.6318
2024-01-28,1.6318
2024-01-29,1.6318
2024-01-30,1.6318
2024-01-31,1.6318
2024-02-01,1.6318
2024-02-02,1.6318
2024-02-03,1.6318
2024-02-04,1.6318
2024-02-05,1.6318
2024-02-06,1.6318
2024-02-07,1.6318
2024-02-08,1.6318
2024-02-09,1.6318
2024-02-10,1.6318
2024-02-11,1.6318
2024-02-12,1.6318
2024-02-13,1.6318
2024-02-14,1.6318
2024-02-15,1.6318
2024-02-16,1.6318
2024-02-17,1.6318
2024-02-18,1.6318
2024-02-19,1.6318
2024-02-20,1.6318
2024-02-21,1.6318
2024-02-22,1.6318
2024-02-23,1.6318
2024-02-24,1.6318
2024-02-25,1.6318
2024-02-26,1.6318
2024-02-27,1.6318
2024-02-28,1.6318
2024-02-29,1.6318
2024-03-01,1.6318
2024-03-02,1.6318
2024-03-03,1.6318
2024-03-04,1.6318
2024-03-05,1.6318
2024-03-06,1.6318
2024-03-07,1.6318
2024-03-08,1.6318
2024-03-09,1.6318
2024-03-10,1.6318
2024-03-11,1.6318
2024-03-12,1.6318
2024-03-13,1.6318
2024-03-14,1.6318
2024-03-15,1.6318
2024-03-16,1.6318
2024-03-17,1.6318
2024-03-18,1.6318
2024-03-19,1.6318
2024-03-20,1.6318
2024-03-21,1.6318
2024-03-22,1.6318
2024-03-23,1.6318
2024-03-24,1.6318
2024-03-25,1.6318
2024-03-26,1.6318
2024-03-27,1.6318
2024-03-28,1.6318
2024-03-29,1.6318
2024-03-30,1.6318
2024-03-31,1.6318
2024-04-01,1.6318
2024-04-02,1.6318
2024-04-03,1.6318
2024-04-04,1.6318
2024-04-05,1.6318
2024-04-06,1.6318
2024-04-07,1.6318
2024-04-08,1.6318
