,MPC US Equity
2023-02-15,53.8417
2023-02-16,53.8417
2023-02-17,53.8417
2023-02-18,53.8417
2023-02-19,53.8417
2023-02-20,53.8417
2023-02-21,53.8417
2023-02-22,53.8417
2023-02-23,53.8417
2023-02-24,53.8417
2023-02-25,53.8417
2023-02-26,53.8417
2023-02-27,53.8417
2023-02-28,53.8417
2023-03-01,53.8417
2023-03-02,53.8417
2023-03-03,53.8417
2023-03-04,53.8417
2023-03-05,53.8417
2023-03-06,53.8417
2023-03-07,53.8417
2023-03-08,53.8417
2023-03-09,53.8417
2023-03-10,53.8417
2023-03-11,53.8417
2023-03-12,53.8417
2023-03-13,53.8417
2023-03-14,53.8417
2023-03-15,53.8417
2023-03-16,53.8417
2023-03-17,53.8417
2023-03-18,53.8417
2023-03-19,53.8417
2023-03-20,53.8417
2023-03-21,53.8417
2023-03-22,53.8417
2023-03-23,53.8417
2023-03-24,53.8417
2023-03-25,53.8417
2023-03-26,53.8417
2023-03-27,53.8417
2023-03-28,53.8417
2023-03-29,53.8417
2023-03-30,53.8417
2023-03-31,64.5091
2023-04-01,64.5091
2023-04-02,64.5091
2023-04-03,64.5091
2023-04-04,64.5091
2023-04-05,64.5091
2023-04-06,64.5091
2023-04-07,64.5091
2023-04-08,64.5091
2023-04-09,64.5091
2023-04-10,64.5091
2023-04-11,64.5091
2023-04-12,64.5091
2023-04-13,64.5091
2023-04-14,64.5091
2023-04-15,64.5091
2023-04-16,64.5091
2023-04-17,64.5091
2023-04-18,64.5091
2023-04-19,64.5091
2023-04-20,64.5091
2023-04-21,64.5091
2023-04-22,64.5091
2023-04-23,64.5091
2023-04-24,64.5091
2023-04-25,64.5091
2023-04-26,64.5091
2023-04-27,64.5091
2023-04-28,64.5091
2023-04-29,64.5091
2023-04-30,64.5091
2023-05-01,64.5091
2023-05-02,64.5091
2023-05-03,64.5091
2023-05-04,64.5091
2023-05-05,64.5091
2023-05-06,64.5091
2023-05-07,64.5091
2023-05-08,64.5091
2023-05-09,64.5091
2023-05-10,64.5091
2023-05-11,64.5091
2023-05-12,64.5091
2023-05-13,64.5091
2023-05-14,64.5091
2023-05-15,64.5091
2023-05-16,64.5091
2023-05-17,64.5091
2023-05-18,64.5091
2023-05-19,64.5091
2023-05-20,64.5091
2023-05-21,64.5091
2023-05-22,64.5091
2023-05-23,64.5091
2023-05-24,64.5091
2023-05-25,64.5091
2023-05-26,64.5091
2023-05-27,64.5091
2023-05-28,64.5091
2023-05-29,64.5091
2023-05-30,64.5091
2023-05-31,64.5091
2023-06-01,64.5091
2023-06-02,64.5091
2023-06-03,64.5091
2023-06-04,64.5091
2023-06-05,64.5091
2023-06-06,64.5091
2023-06-07,64.5091
2023-06-08,64.5091
2023-06-09,64.5091
2023-06-10,64.5091
2023-06-11,64.5091
2023-06-12,64.5091
2023-06-13,64.5091
2023-06-14,64.5091
2023-06-15,64.5091
2023-06-16,64.5091
2023-06-17,64.5091
2023-06-18,64.5091
2023-06-19,64.5091
2023-06-20,64.5091
2023-06-21,64.5091
2023-06-22,64.5091
2023-06-23,64.5091
2023-06-24,64.5091
2023-06-25,64.5091
2023-06-26,64.5091
2023-06-27,64.5091
2023-06-28,64.5091
2023-06-29,64.5091
2023-06-30,49.0119
2023-07-01,49.0119
2023-07-02,49.0119
2023-07-03,49.0119
2023-07-04,49.0119
2023-07-05,49.0119
2023-07-06,49.0119
2023-07-07,49.0119
2023-07-08,49.0119
2023-07-09,49.0119
2023-07-10,49.0119
2023-07-11,49.0119
2023-07-12,49.0119
2023-07-13,49.0119
2023-07-14,49.0119
2023-07-15,49.0119
2023-07-16,49.0119
2023-07-17,49.0119
2023-07-18,49.0119
2023-07-19,49.0119
2023-07-20,49.0119
2023-07-21,49.0119
2023-07-22,49.0119
2023-07-23,49.0119
2023-07-24,49.0119
2023-07-25,49.0119
2023-07-26,49.0119
2023-07-27,49.0119
2023-07-28,49.0119
2023-07-29,49.0119
2023-07-30,49.0119
2023-07-31,49.0119
2023-08-01,49.0119
2023-08-02,49.0119
2023-08-03,49.0119
2023-08-04,49.0119
2023-08-05,49.0119
2023-08-06,49.0119
2023-08-07,49.0119
2023-08-08,49.0119
2023-08-09,49.0119
2023-08-10,49.0119
2023-08-11,49.0119
2023-08-12,49.0119
2023-08-13,49.0119
2023-08-14,49.0119
2023-08-15,49.0119
2023-08-16,49.0119
2023-08-17,49.0119
2023-08-18,49.0119
2023-08-19,49.0119
2023-08-20,49.0119
2023-08-21,49.0119
2023-08-22,49.0119
2023-08-23,49.0119
2023-08-24,49.0119
2023-08-25,49.0119
2023-08-26,49.0119
2023-08-27,49.0119
2023-08-28,49.0119
2023-08-29,49.0119
2023-08-30,49.0119
2023-08-31,49.0119
2023-09-01,49.0119
2023-09-02,49.0119
2023-09-03,49.0119
2023-09-04,49.0119
2023-09-05,49.0119
2023-09-06,49.0119
2023-09-07,49.0119
2023-09-08,49.0119
2023-09-09,49.0119
2023-09-10,49.0119
2023-09-11,49.0119
2023-09-12,49.0119
2023-09-13,49.0119
2023-09-14,49.0119
2023-09-15,49.0119
2023-09-16,49.0119
2023-09-17,49.0119
2023-09-18,49.0119
2023-09-19,49.0119
2023-09-20,49.0119
2023-09-21,49.0119
2023-09-22,49.0119
2023-09-23,49.0119
2023-09-24,49.0119
2023-09-25,49.0119
2023-09-26,49.0119
2023-09-27,49.0119
2023-09-28,49.0119
2023-09-29,49.0119
2023-09-30,44.2855
2023-10-01,44.2855
2023-10-02,44.2855
2023-10-03,44.2855
2023-10-04,44.2855
2023-10-05,44.2855
2023-10-06,44.2855
2023-10-07,44.2855
2023-10-08,44.2855
2023-10-09,44.2855
2023-10-10,44.2855
2023-10-11,44.2855
2023-10-12,44.2855
2023-10-13,44.2855
2023-10-14,44.2855
2023-10-15,44.2855
2023-10-16,44.2855
2023-10-17,44.2855
2023-10-18,44.2855
2023-10-19,44.2855
2023-10-20,44.2855
2023-10-21,44.2855
2023-10-22,44.2855
2023-10-23,44.2855
2023-10-24,44.2855
2023-10-25,44.2855
2023-10-26,44.2855
2023-10-27,44.2855
2023-10-28,44.2855
2023-10-29,44.2855
2023-10-30,44.2855
2023-10-31,44.2855
2023-11-01,44.2855
2023-11-02,44.2855
2023-11-03,44.2855
2023-11-04,44.2855
2023-11-05,44.2855
2023-11-06,44.2855
2023-11-07,44.2855
2023-11-08,44.2855
2023-11-09,44.2855
2023-11-10,44.2855
2023-11-11,44.2855
2023-11-12,44.2855
2023-11-13,44.2855
2023-11-14,44.2855
2023-11-15,44.2855
2023-11-16,44.2855
2023-11-17,44.2855
2023-11-18,44.2855
2023-11-19,44.2855
2023-11-20,44.2855
2023-11-21,44.2855
2023-11-22,44.2855
2023-11-23,44.2855
2023-11-24,44.2855
2023-11-25,44.2855
2023-11-26,44.2855
2023-11-27,44.2855
2023-11-28,44.2855
2023-11-29,44.2855
2023-11-30,44.2855
2023-12-01,44.2855
2023-12-02,44.2855
2023-12-03,44.2855
2023-12-04,44.2855
2023-12-05,44.2855
2023-12-06,44.2855
2023-12-07,44.2855
2023-12-08,44.2855
2023-12-09,44.2855
2023-12-10,44.2855
2023-12-11,44.2855
2023-12-12,44.2855
2023-12-13,44.2855
2023-12-14,44.2855
2023-12-15,44.2855
2023-12-16,44.2855
2023-12-17,44.2855
2023-12-18,44.2855
2023-12-19,44.2855
2023-12-20,44.2855
2023-12-21,44.2855
2023-12-22,44.2855
2023-12-23,44.2855
2023-12-24,44.2855
2023-12-25,44.2855
2023-12-26,44.2855
2023-12-27,44.2855
2023-12-28,44.2855
2023-12-29,44.2855
2023-12-30,44.2855
2023-12-31,37.1419
2024-01-01,37.1419
2024-01-02,37.1419
2024-01-03,37.1419
2024-01-04,37.1419
2024-01-05,37.1419
2024-01-06,37.1419
2024-01-07,37.1419
2024-01-08,37.1419
2024-01-09,37.1419
2024-01-10,37.1419
2024-01-11,37.1419
2024-01-12,37.1419
2024-01-13,37.1419
2024-01-14,37.1419
2024-01-15,37.1419
2024-01-16,37.1419
2024-01-17,37.1419
2024-01-18,37.1419
2024-01-19,37.1419
2024-01-20,37.1419
2024-01-21,37.1419
2024-01-22,37.1419
2024-01-23,37.1419
2024-01-24,37.1419
2024-01-25,37.1419
2024-01-26,37.1419
2024-01-27,37.1419
2024-01-28,37.1419
2024-01-29,37.1419
2024-01-30,37.1419
2024-01-31,37.1419
2024-02-01,37.1419
2024-02-02,37.1419
2024-02-03,37.1419
2024-02-04,37.1419
2024-02-05,37.1419
2024-02-06,37.1419
2024-02-07,37.1419
2024-02-08,37.1419
2024-02-09,37.1419
2024-02-10,37.1419
2024-02-11,37.1419
2024-02-12,37.1419
2024-02-13,37.1419
2024-02-14,37.1419
2024-02-15,37.1419
2024-02-16,37.1419
2024-02-17,37.1419
2024-02-18,37.1419
2024-02-19,37.1419
2024-02-20,37.1419
2024-02-21,37.1419
2024-02-22,37.1419
2024-02-23,37.1419
2024-02-24,37.1419
2024-02-25,37.1419
2024-02-26,37.1419
2024-02-27,37.1419
2024-02-28,37.1419
2024-02-29,37.1419
2024-03-01,37.1419
2024-03-02,37.1419
2024-03-03,37.1419
2024-03-04,37.1419
2024-03-05,37.1419
2024-03-06,37.1419
2024-03-07,37.1419
2024-03-08,37.1419
2024-03-09,37.1419
2024-03-10,37.1419
2024-03-11,37.1419
2024-03-12,37.1419
2024-03-13,37.1419
2024-03-14,37.1419
2024-03-15,37.1419
2024-03-16,37.1419
2024-03-17,37.1419
2024-03-18,37.1419
2024-03-19,37.1419
2024-03-20,37.1419
2024-03-21,37.1419
2024-03-22,37.1419
2024-03-23,37.1419
2024-03-24,37.1419
2024-03-25,37.1419
2024-03-26,37.1419
2024-03-27,37.1419
2024-03-28,37.1419
2024-03-29,37.1419
2024-03-30,37.1419
2024-03-31,37.1419
2024-04-01,37.1419
2024-04-02,37.1419
2024-04-03,37.1419
2024-04-04,37.1419
2024-04-05,37.1419
2024-04-06,37.1419
2024-04-07,37.1419
2024-04-08,37.1419
