,ZUMZ US Equity
2023-03-17,4.8042
2023-03-18,4.8042
2023-03-19,4.8042
2023-03-20,4.8042
2023-03-21,4.8042
2023-03-22,4.8042
2023-03-23,4.8042
2023-03-24,4.8042
2023-03-25,4.8042
2023-03-26,4.8042
2023-03-27,4.8042
2023-03-28,4.8042
2023-03-29,4.8042
2023-03-30,4.8042
2023-03-31,4.8042
2023-04-01,4.8042
2023-04-02,4.8042
2023-04-03,4.8042
2023-04-04,4.8042
2023-04-05,4.8042
2023-04-06,4.8042
2023-04-07,4.8042
2023-04-08,4.8042
2023-04-09,4.8042
2023-04-10,4.8042
2023-04-11,4.8042
2023-04-12,4.8042
2023-04-13,4.8042
2023-04-14,4.8042
2023-04-15,4.8042
2023-04-16,4.8042
2023-04-17,4.8042
2023-04-18,4.8042
2023-04-19,4.8042
2023-04-20,4.8042
2023-04-21,4.8042
2023-04-22,4.8042
2023-04-23,4.8042
2023-04-24,4.8042
2023-04-25,4.8042
2023-04-26,4.8042
2023-04-27,4.8042
2023-04-28,4.8042
2023-04-29,0.7932
2023-04-30,0.7932
2023-05-01,0.7932
2023-05-02,0.7932
2023-05-03,0.7932
2023-05-04,0.7932
2023-05-05,0.7932
2023-05-06,0.7932
2023-05-07,0.7932
2023-05-08,0.7932
2023-05-09,0.7932
2023-05-10,0.7932
2023-05-11,0.7932
2023-05-12,0.7932
2023-05-13,0.7932
2023-05-14,0.7932
2023-05-15,0.7932
2023-05-16,0.7932
2023-05-17,0.7932
2023-05-18,0.7932
2023-05-19,0.7932
2023-05-20,0.7932
2023-05-21,0.7932
2023-05-22,0.7932
2023-05-23,0.7932
2023-05-24,0.7932
2023-05-25,0.7932
2023-05-26,0.7932
2023-05-27,0.7932
2023-05-28,0.7932
2023-05-29,0.7932
2023-05-30,0.7932
2023-05-31,0.7932
2023-06-01,0.7932
2023-06-02,0.7932
2023-06-03,0.7932
2023-06-04,0.7932
2023-06-05,0.7932
2023-06-06,0.7932
2023-06-07,0.7932
2023-06-08,0.7932
2023-06-09,0.7932
2023-06-10,0.7932
2023-06-11,0.7932
2023-06-12,0.7932
2023-06-13,0.7932
2023-06-14,0.7932
2023-06-15,0.7932
2023-06-16,0.7932
2023-06-17,0.7932
2023-06-18,0.7932
2023-06-19,0.7932
2023-06-20,0.7932
2023-06-21,0.7932
2023-06-22,0.7932
2023-06-23,0.7932
2023-06-24,0.7932
2023-06-25,0.7932
2023-06-26,0.7932
2023-06-27,0.7932
2023-06-28,0.7932
2023-06-29,0.7932
2023-06-30,0.7932
2023-07-01,0.7932
2023-07-02,0.7932
2023-07-03,0.7932
2023-07-04,0.7932
2023-07-05,0.7932
2023-07-06,0.7932
2023-07-07,0.7932
2023-07-08,0.7932
2023-07-09,0.7932
2023-07-10,0.7932
2023-07-11,0.7932
2023-07-12,0.7932
2023-07-13,0.7932
2023-07-14,0.7932
2023-07-15,0.7932
2023-07-16,0.7932
2023-07-17,0.7932
2023-07-18,0.7932
2023-07-19,0.7932
2023-07-20,0.7932
2023-07-21,0.7932
2023-07-22,0.7932
2023-07-23,0.7932
2023-07-24,0.7932
2023-07-25,0.7932
2023-07-26,0.7932
2023-07-27,0.7932
2023-07-28,0.7932
2023-07-29,-2.233
2023-07-30,-2.233
2023-07-31,-2.233
2023-08-01,-2.233
2023-08-02,-2.233
2023-08-03,-2.233
2023-08-04,-2.233
2023-08-05,-2.233
2023-08-06,-2.233
2023-08-07,-2.233
2023-08-08,-2.233
2023-08-09,-2.233
2023-08-10,-2.233
2023-08-11,-2.233
2023-08-12,-2.233
2023-08-13,-2.233
2023-08-14,-2.233
2023-08-15,-2.233
2023-08-16,-2.233
2023-08-17,-2.233
2023-08-18,-2.233
2023-08-19,-2.233
2023-08-20,-2.233
2023-08-21,-2.233
2023-08-22,-2.233
2023-08-23,-2.233
2023-08-24,-2.233
2023-08-25,-2.233
2023-08-26,-2.233
2023-08-27,-2.233
2023-08-28,-2.233
2023-08-29,-2.233
2023-08-30,-2.233
2023-08-31,-2.233
2023-09-01,-2.233
2023-09-02,-2.233
2023-09-03,-2.233
2023-09-04,-2.233
2023-09-05,-2.233
2023-09-06,-2.233
2023-09-07,-2.233
2023-09-08,-2.233
2023-09-09,-2.233
2023-09-10,-2.233
2023-09-11,-2.233
2023-09-12,-2.233
2023-09-13,-2.233
2023-09-14,-2.233
2023-09-15,-2.233
2023-09-16,-2.233
2023-09-17,-2.233
2023-09-18,-2.233
2023-09-19,-2.233
2023-09-20,-2.233
2023-09-21,-2.233
2023-09-22,-2.233
2023-09-23,-2.233
2023-09-24,-2.233
2023-09-25,-2.233
2023-09-26,-2.233
2023-09-27,-2.233
2023-09-28,-2.233
2023-09-29,-2.233
2023-09-30,-2.233
2023-10-01,-2.233
2023-10-02,-2.233
2023-10-03,-2.233
2023-10-04,-2.233
2023-10-05,-2.233
2023-10-06,-2.233
2023-10-07,-2.233
2023-10-08,-2.233
2023-10-09,-2.233
2023-10-10,-2.233
2023-10-11,-2.233
2023-10-12,-2.233
2023-10-13,-2.233
2023-10-14,-2.233
2023-10-15,-2.233
2023-10-16,-2.233
2023-10-17,-2.233
2023-10-18,-2.233
2023-10-19,-2.233
2023-10-20,-2.233
2023-10-21,-2.233
2023-10-22,-2.233
2023-10-23,-2.233
2023-10-24,-2.233
2023-10-25,-2.233
2023-10-26,-2.233
2023-10-27,-2.233
2023-10-28,-4.6544
2023-10-29,-4.6544
2023-10-30,-4.6544
2023-10-31,-4.6544
2023-11-01,-4.6544
2023-11-02,-4.6544
2023-11-03,-4.6544
2023-11-04,-4.6544
2023-11-05,-4.6544
2023-11-06,-4.6544
2023-11-07,-4.6544
2023-11-08,-4.6544
2023-11-09,-4.6544
2023-11-10,-4.6544
2023-11-11,-4.6544
2023-11-12,-4.6544
2023-11-13,-4.6544
2023-11-14,-4.6544
2023-11-15,-4.6544
2023-11-16,-4.6544
2023-11-17,-4.6544
2023-11-18,-4.6544
2023-11-19,-4.6544
2023-11-20,-4.6544
2023-11-21,-4.6544
2023-11-22,-4.6544
2023-11-23,-4.6544
2023-11-24,-4.6544
2023-11-25,-4.6544
2023-11-26,-4.6544
2023-11-27,-4.6544
2023-11-28,-4.6544
2023-11-29,-4.6544
2023-11-30,-4.6544
2023-12-01,-4.6544
2023-12-02,-4.6544
2023-12-03,-4.6544
2023-12-04,-4.6544
2023-12-05,-4.6544
2023-12-06,-4.6544
2023-12-07,-4.6544
2023-12-08,-4.6544
2023-12-09,-4.6544
2023-12-10,-4.6544
2023-12-11,-4.6544
2023-12-12,-4.6544
2023-12-13,-4.6544
2023-12-14,-4.6544
2023-12-15,-4.6544
2023-12-16,-4.6544
2023-12-17,-4.6544
2023-12-18,-4.6544
2023-12-19,-4.6544
2023-12-20,-4.6544
2023-12-21,-4.6544
2023-12-22,-4.6544
2023-12-23,-4.6544
2023-12-24,-4.6544
2023-12-25,-4.6544
2023-12-26,-4.6544
2023-12-27,-4.6544
2023-12-28,-4.6544
2023-12-29,-4.6544
2023-12-30,-4.6544
2023-12-31,-4.6544
2024-01-01,-4.6544
2024-01-02,-4.6544
2024-01-03,-4.6544
2024-01-04,-4.6544
2024-01-05,-4.6544
2024-01-06,-4.6544
2024-01-07,-4.6544
2024-01-08,-4.6544
2024-01-09,-4.6544
2024-01-10,-4.6544
2024-01-11,-4.6544
2024-01-12,-4.6544
2024-01-13,-4.6544
2024-01-14,-4.6544
2024-01-15,-4.6544
2024-01-16,-4.6544
2024-01-17,-4.6544
2024-01-18,-4.6544
2024-01-19,-4.6544
2024-01-20,-4.6544
2024-01-21,-4.6544
2024-01-22,-4.6544
2024-01-23,-4.6544
2024-01-24,-4.6544
2024-01-25,-4.6544
2024-01-26,-4.6544
2024-01-27,-4.6544
2024-01-28,-4.6544
2024-01-29,-4.6544
2024-01-30,-4.6544
2024-01-31,-4.6544
2024-02-01,-4.6544
2024-02-02,-4.6544
2024-02-03,-16.4644
2024-02-04,-16.4644
2024-02-05,-16.4644
2024-02-06,-16.4644
2024-02-07,-16.4644
2024-02-08,-16.4644
2024-02-09,-16.4644
2024-02-10,-16.4644
2024-02-11,-16.4644
2024-02-12,-16.4644
2024-02-13,-16.4644
2024-02-14,-16.4644
2024-02-15,-16.4644
2024-02-16,-16.4644
2024-02-17,-16.4644
2024-02-18,-16.4644
2024-02-19,-16.4644
2024-02-20,-16.4644
2024-02-21,-16.4644
2024-02-22,-16.4644
2024-02-23,-16.4644
2024-02-24,-16.4644
2024-02-25,-16.4644
2024-02-26,-16.4644
2024-02-27,-16.4644
2024-02-28,-16.4644
2024-02-29,-16.4644
2024-03-01,-16.4644
2024-03-02,-16.4644
2024-03-03,-16.4644
2024-03-04,-16.4644
2024-03-05,-16.4644
2024-03-06,-16.4644
2024-03-07,-16.4644
2024-03-08,-16.4644
2024-03-09,-16.4644
2024-03-10,-16.4644
2024-03-11,-16.4644
2024-03-12,-16.4644
2024-03-13,-16.4644
2024-03-14,-16.4644
2024-03-15,-16.4644
2024-03-16,-16.4644
2024-03-17,-16.4644
2024-03-18,-16.4644
2024-03-19,-16.4644
2024-03-20,-16.4644
2024-03-21,-16.4644
2024-03-22,-16.4644
2024-03-23,-16.4644
2024-03-24,-16.4644
2024-03-25,-16.4644
2024-03-26,-16.4644
2024-03-27,-16.4644
2024-03-28,-16.4644
2024-03-29,-16.4644
2024-03-30,-16.4644
2024-03-31,-16.4644
2024-04-01,-16.4644
2024-04-02,-16.4644
2024-04-03,-16.4644
2024-04-04,-16.4644
2024-04-05,-16.4644
2024-04-06,-16.4644
2024-04-07,-16.4644
2024-04-08,-16.4644
