,DFS US Equity
2023-03-17,33.5101
2023-03-18,33.5101
2023-03-19,33.5101
2023-03-20,33.5101
2023-03-21,33.5101
2023-03-22,33.5101
2023-03-23,33.5101
2023-03-24,33.5101
2023-03-25,33.5101
2023-03-26,33.5101
2023-03-27,33.5101
2023-03-28,33.5101
2023-03-29,33.5101
2023-03-30,33.5101
2023-03-31,31.4402
2023-04-01,31.4402
2023-04-02,31.4402
2023-04-03,31.4402
2023-04-04,31.4402
2023-04-05,31.4402
2023-04-06,31.4402
2023-04-07,31.4402
2023-04-08,31.4402
2023-04-09,31.4402
2023-04-10,31.4402
2023-04-11,31.4402
2023-04-12,31.4402
2023-04-13,31.4402
2023-04-14,31.4402
2023-04-15,31.4402
2023-04-16,31.4402
2023-04-17,31.4402
2023-04-18,31.4402
2023-04-19,31.4402
2023-04-20,31.4402
2023-04-21,31.4402
2023-04-22,31.4402
2023-04-23,31.4402
2023-04-24,31.4402
2023-04-25,31.4402
2023-04-26,31.4402
2023-04-27,31.4402
2023-04-28,31.4402
2023-04-29,31.4402
2023-04-30,31.4402
2023-05-01,31.4402
2023-05-02,31.4402
2023-05-03,31.4402
2023-05-04,31.4402
2023-05-05,31.4402
2023-05-06,31.4402
2023-05-07,31.4402
2023-05-08,31.4402
2023-05-09,31.4402
2023-05-10,31.4402
2023-05-11,31.4402
2023-05-12,31.4402
2023-05-13,31.4402
2023-05-14,31.4402
2023-05-15,31.4402
2023-05-16,31.4402
2023-05-17,31.4402
2023-05-18,31.4402
2023-05-19,31.4402
2023-05-20,31.4402
2023-05-21,31.4402
2023-05-22,31.4402
2023-05-23,31.4402
2023-05-24,31.4402
2023-05-25,31.4402
2023-05-26,31.4402
2023-05-27,31.4402
2023-05-28,31.4402
2023-05-29,31.4402
2023-05-30,31.4402
2023-05-31,31.4402
2023-06-01,31.4402
2023-06-02,31.4402
2023-06-03,31.4402
2023-06-04,31.4402
2023-06-05,31.4402
2023-06-06,31.4402
2023-06-07,31.4402
2023-06-08,31.4402
2023-06-09,31.4402
2023-06-10,31.4402
2023-06-11,31.4402
2023-06-12,31.4402
2023-06-13,31.4402
2023-06-14,31.4402
2023-06-15,31.4402
2023-06-16,31.4402
2023-06-17,31.4402
2023-06-18,31.4402
2023-06-19,31.4402
2023-06-20,31.4402
2023-06-21,31.4402
2023-06-22,31.4402
2023-06-23,31.4402
2023-06-24,31.4402
2023-06-25,31.4402
2023-06-26,31.4402
2023-06-27,31.4402
2023-06-28,31.4402
2023-06-29,31.4402
2023-06-30,30.0141
2023-07-01,30.0141
2023-07-02,30.0141
2023-07-03,30.0141
2023-07-04,30.0141
2023-07-05,30.0141
2023-07-06,30.0141
2023-07-07,30.0141
2023-07-08,30.0141
2023-07-09,30.0141
2023-07-10,30.0141
2023-07-11,30.0141
2023-07-12,30.0141
2023-07-13,30.0141
2023-07-14,30.0141
2023-07-15,30.0141
2023-07-16,30.0141
2023-07-17,30.0141
2023-07-18,30.0141
2023-07-19,30.0141
2023-07-20,30.0141
2023-07-21,30.0141
2023-07-22,30.0141
2023-07-23,30.0141
2023-07-24,30.0141
2023-07-25,30.0141
2023-07-26,30.0141
2023-07-27,30.0141
2023-07-28,30.0141
2023-07-29,30.0141
2023-07-30,30.0141
2023-07-31,30.0141
2023-08-01,30.0141
2023-08-02,30.0141
2023-08-03,30.0141
2023-08-04,30.0141
2023-08-05,30.0141
2023-08-06,30.0141
2023-08-07,30.0141
2023-08-08,30.0141
2023-08-09,30.0141
2023-08-10,30.0141
2023-08-11,30.0141
2023-08-12,30.0141
2023-08-13,30.0141
2023-08-14,30.0141
2023-08-15,30.0141
2023-08-16,30.0141
2023-08-17,30.0141
2023-08-18,30.0141
2023-08-19,30.0141
2023-08-20,30.0141
2023-08-21,30.0141
2023-08-22,30.0141
2023-08-23,30.0141
2023-08-24,30.0141
2023-08-25,30.0141
2023-08-26,30.0141
2023-08-27,30.0141
2023-08-28,30.0141
2023-08-29,30.0141
2023-08-30,30.0141
2023-08-31,30.0141
2023-09-01,30.0141
2023-09-02,30.0141
2023-09-03,30.0141
2023-09-04,30.0141
2023-09-05,30.0141
2023-09-06,30.0141
2023-09-07,30.0141
2023-09-08,30.0141
2023-09-09,30.0141
2023-09-10,30.0141
2023-09-11,30.0141
2023-09-12,30.0141
2023-09-13,30.0141
2023-09-14,30.0141
2023-09-15,30.0141
2023-09-16,30.0141
2023-09-17,30.0141
2023-09-18,30.0141
2023-09-19,30.0141
2023-09-20,30.0141
2023-09-21,30.0141
2023-09-22,30.0141
2023-09-23,30.0141
2023-09-24,30.0141
2023-09-25,30.0141
2023-09-26,30.0141
2023-09-27,30.0141
2023-09-28,30.0141
2023-09-29,30.0141
2023-09-30,26.5051
2023-10-01,26.5051
2023-10-02,26.5051
2023-10-03,26.5051
2023-10-04,26.5051
2023-10-05,26.5051
2023-10-06,26.5051
2023-10-07,26.5051
2023-10-08,26.5051
2023-10-09,26.5051
2023-10-10,26.5051
2023-10-11,26.5051
2023-10-12,26.5051
2023-10-13,26.5051
2023-10-14,26.5051
2023-10-15,26.5051
2023-10-16,26.5051
2023-10-17,26.5051
2023-10-18,26.5051
2023-10-19,26.5051
2023-10-20,26.5051
2023-10-21,26.5051
2023-10-22,26.5051
2023-10-23,26.5051
2023-10-24,26.5051
2023-10-25,26.5051
2023-10-26,26.5051
2023-10-27,26.5051
2023-10-28,26.5051
2023-10-29,26.5051
2023-10-30,26.5051
2023-10-31,26.5051
2023-11-01,26.5051
2023-11-02,26.5051
2023-11-03,26.5051
2023-11-04,26.5051
2023-11-05,26.5051
2023-11-06,26.5051
2023-11-07,26.5051
2023-11-08,26.5051
2023-11-09,26.5051
2023-11-10,26.5051
2023-11-11,26.5051
2023-11-12,26.5051
2023-11-13,26.5051
2023-11-14,26.5051
2023-11-15,26.5051
2023-11-16,26.5051
2023-11-17,26.5051
2023-11-18,26.5051
2023-11-19,26.5051
2023-11-20,26.5051
2023-11-21,26.5051
2023-11-22,26.5051
2023-11-23,26.5051
2023-11-24,26.5051
2023-11-25,26.5051
2023-11-26,26.5051
2023-11-27,26.5051
2023-11-28,26.5051
2023-11-29,26.5051
2023-11-30,26.5051
2023-12-01,26.5051
2023-12-02,26.5051
2023-12-03,26.5051
2023-12-04,26.5051
2023-12-05,26.5051
2023-12-06,26.5051
2023-12-07,26.5051
2023-12-08,26.5051
2023-12-09,26.5051
2023-12-10,26.5051
2023-12-11,26.5051
2023-12-12,26.5051
2023-12-13,26.5051
2023-12-14,26.5051
2023-12-15,26.5051
2023-12-16,26.5051
2023-12-17,26.5051
2023-12-18,26.5051
2023-12-19,26.5051
2023-12-20,26.5051
2023-12-21,26.5051
2023-12-22,26.5051
2023-12-23,26.5051
2023-12-24,26.5051
2023-12-25,26.5051
2023-12-26,26.5051
2023-12-27,26.5051
2023-12-28,26.5051
2023-12-29,26.5051
2023-12-30,26.5051
2023-12-31,21.1899
2024-01-01,21.1899
2024-01-02,21.1899
2024-01-03,21.1899
2024-01-04,21.1899
2024-01-05,21.1899
2024-01-06,21.1899
2024-01-07,21.1899
2024-01-08,21.1899
2024-01-09,21.1899
2024-01-10,21.1899
2024-01-11,21.1899
2024-01-12,21.1899
2024-01-13,21.1899
2024-01-14,21.1899
2024-01-15,21.1899
2024-01-16,21.1899
2024-01-17,21.1899
2024-01-18,21.1899
2024-01-19,21.1899
2024-01-20,21.1899
2024-01-21,21.1899
2024-01-22,21.1899
2024-01-23,21.1899
2024-01-24,21.1899
2024-01-25,21.1899
2024-01-26,21.1899
2024-01-27,21.1899
2024-01-28,21.1899
2024-01-29,21.1899
2024-01-30,21.1899
2024-01-31,21.1899
2024-02-01,21.1899
2024-02-02,21.1899
2024-02-03,21.1899
2024-02-04,21.1899
2024-02-05,21.1899
2024-02-06,21.1899
2024-02-07,21.1899
2024-02-08,21.1899
2024-02-09,21.1899
2024-02-10,21.1899
2024-02-11,21.1899
2024-02-12,21.1899
2024-02-13,21.1899
2024-02-14,21.1899
2024-02-15,21.1899
2024-02-16,21.1899
2024-02-17,21.1899
2024-02-18,21.1899
2024-02-19,21.1899
2024-02-20,21.1899
2024-02-21,21.1899
2024-02-22,21.1899
2024-02-23,21.1899
2024-02-24,21.1899
2024-02-25,21.1899
2024-02-26,21.1899
2024-02-27,21.1899
2024-02-28,21.1899
2024-02-29,21.1899
2024-03-01,21.1899
2024-03-02,21.1899
2024-03-03,21.1899
2024-03-04,21.1899
2024-03-05,21.1899
2024-03-06,21.1899
2024-03-07,21.1899
2024-03-08,21.1899
2024-03-09,21.1899
2024-03-10,21.1899
2024-03-11,21.1899
2024-03-12,21.1899
2024-03-13,21.1899
2024-03-14,21.1899
2024-03-15,21.1899
2024-03-16,21.1899
2024-03-17,21.1899
2024-03-18,21.1899
2024-03-19,21.1899
2024-03-20,21.1899
2024-03-21,21.1899
2024-03-22,21.1899
2024-03-23,21.1899
2024-03-24,21.1899
2024-03-25,21.1899
2024-03-26,21.1899
2024-03-27,21.1899
2024-03-28,21.1899
2024-03-29,21.1899
2024-03-30,21.1899
2024-03-31,21.1899
2024-04-01,21.1899
2024-04-02,21.1899
2024-04-03,21.1899
2024-04-04,21.1899
2024-04-05,21.1899
2024-04-06,21.1899
2024-04-07,21.1899
2024-04-08,21.1899
