,GPS US Equity
2023-02-09,-8.1534
2023-02-10,-8.1534
2023-02-11,-8.1534
2023-02-12,-8.1534
2023-02-13,-8.1534
2023-02-14,-8.1534
2023-02-15,-8.1534
2023-02-16,-8.1534
2023-02-17,-8.1534
2023-02-18,-8.1534
2023-02-19,-8.1534
2023-02-20,-8.1534
2023-02-21,-8.1534
2023-02-22,-8.1534
2023-02-23,-8.1534
2023-02-24,-8.1534
2023-02-25,-8.1534
2023-02-26,-8.1534
2023-02-27,-8.1534
2023-02-28,-8.1534
2023-03-01,-8.1534
2023-03-02,-8.1534
2023-03-03,-8.1534
2023-03-04,-8.1534
2023-03-05,-8.1534
2023-03-06,-8.1534
2023-03-07,-8.1534
2023-03-08,-8.1534
2023-03-09,-8.1534
2023-03-10,-8.1534
2023-03-11,-8.1534
2023-03-12,-8.1534
2023-03-13,-8.1534
2023-03-14,-8.1534
2023-03-15,-8.1534
2023-03-16,-8.1534
2023-03-17,-8.1534
2023-03-18,-8.1534
2023-03-19,-8.1534
2023-03-20,-8.1534
2023-03-21,-8.1534
2023-03-22,-8.1534
2023-03-23,-8.1534
2023-03-24,-8.1534
2023-03-25,-8.1534
2023-03-26,-8.1534
2023-03-27,-8.1534
2023-03-28,-8.1534
2023-03-29,-8.1534
2023-03-30,-8.1534
2023-03-31,-8.1534
2023-04-01,-8.1534
2023-04-02,-8.1534
2023-04-03,-8.1534
2023-04-04,-8.1534
2023-04-05,-8.1534
2023-04-06,-8.1534
2023-04-07,-8.1534
2023-04-08,-8.1534
2023-04-09,-8.1534
2023-04-10,-8.1534
2023-04-11,-8.1534
2023-04-12,-8.1534
2023-04-13,-8.1534
2023-04-14,-8.1534
2023-04-15,-8.1534
2023-04-16,-8.1534
2023-04-17,-8.1534
2023-04-18,-8.1534
2023-04-19,-8.1534
2023-04-20,-8.1534
2023-04-21,-8.1534
2023-04-22,-8.1534
2023-04-23,-8.1534
2023-04-24,-8.1534
2023-04-25,-8.1534
2023-04-26,-8.1534
2023-04-27,-8.1534
2023-04-28,-8.1534
2023-04-29,-2.5005
2023-04-30,-2.5005
2023-05-01,-2.5005
2023-05-02,-2.5005
2023-05-03,-2.5005
2023-05-04,-2.5005
2023-05-05,-2.5005
2023-05-06,-2.5005
2023-05-07,-2.5005
2023-05-08,-2.5005
2023-05-09,-2.5005
2023-05-10,-2.5005
2023-05-11,-2.5005
2023-05-12,-2.5005
2023-05-13,-2.5005
2023-05-14,-2.5005
2023-05-15,-2.5005
2023-05-16,-2.5005
2023-05-17,-2.5005
2023-05-18,-2.5005
2023-05-19,-2.5005
2023-05-20,-2.5005
2023-05-21,-2.5005
2023-05-22,-2.5005
2023-05-23,-2.5005
2023-05-24,-2.5005
2023-05-25,-2.5005
2023-05-26,-2.5005
2023-05-27,-2.5005
2023-05-28,-2.5005
2023-05-29,-2.5005
2023-05-30,-2.5005
2023-05-31,-2.5005
2023-06-01,-2.5005
2023-06-02,-2.5005
2023-06-03,-2.5005
2023-06-04,-2.5005
2023-06-05,-2.5005
2023-06-06,-2.5005
2023-06-07,-2.5005
2023-06-08,-2.5005
2023-06-09,-2.5005
2023-06-10,-2.5005
2023-06-11,-2.5005
2023-06-12,-2.5005
2023-06-13,-2.5005
2023-06-14,-2.5005
2023-06-15,-2.5005
2023-06-16,-2.5005
2023-06-17,-2.5005
2023-06-18,-2.5005
2023-06-19,-2.5005
2023-06-20,-2.5005
2023-06-21,-2.5005
2023-06-22,-2.5005
2023-06-23,-2.5005
2023-06-24,-2.5005
2023-06-25,-2.5005
2023-06-26,-2.5005
2023-06-27,-2.5005
2023-06-28,-2.5005
2023-06-29,-2.5005
2023-06-30,-2.5005
2023-07-01,-2.5005
2023-07-02,-2.5005
2023-07-03,-2.5005
2023-07-04,-2.5005
2023-07-05,-2.5005
2023-07-06,-2.5005
2023-07-07,-2.5005
2023-07-08,-2.5005
2023-07-09,-2.5005
2023-07-10,-2.5005
2023-07-11,-2.5005
2023-07-12,-2.5005
2023-07-13,-2.5005
2023-07-14,-2.5005
2023-07-15,-2.5005
2023-07-16,-2.5005
2023-07-17,-2.5005
2023-07-18,-2.5005
2023-07-19,-2.5005
2023-07-20,-2.5005
2023-07-21,-2.5005
2023-07-22,-2.5005
2023-07-23,-2.5005
2023-07-24,-2.5005
2023-07-25,-2.5005
2023-07-26,-2.5005
2023-07-27,-2.5005
2023-07-28,-2.5005
2023-07-29,4.7285
2023-07-30,4.7285
2023-07-31,4.7285
2023-08-01,4.7285
2023-08-02,4.7285
2023-08-03,4.7285
2023-08-04,4.7285
2023-08-05,4.7285
2023-08-06,4.7285
2023-08-07,4.7285
2023-08-08,4.7285
2023-08-09,4.7285
2023-08-10,4.7285
2023-08-11,4.7285
2023-08-12,4.7285
2023-08-13,4.7285
2023-08-14,4.7285
2023-08-15,4.7285
2023-08-16,4.7285
2023-08-17,4.7285
2023-08-18,4.7285
2023-08-19,4.7285
2023-08-20,4.7285
2023-08-21,4.7285
2023-08-22,4.7285
2023-08-23,4.7285
2023-08-24,4.7285
2023-08-25,4.7285
2023-08-26,4.7285
2023-08-27,4.7285
2023-08-28,4.7285
2023-08-29,4.7285
2023-08-30,4.7285
2023-08-31,4.7285
2023-09-01,4.7285
2023-09-02,4.7285
2023-09-03,4.7285
2023-09-04,4.7285
2023-09-05,4.7285
2023-09-06,4.7285
2023-09-07,4.7285
2023-09-08,4.7285
2023-09-09,4.7285
2023-09-10,4.7285
2023-09-11,4.7285
2023-09-12,4.7285
2023-09-13,4.7285
2023-09-14,4.7285
2023-09-15,4.7285
2023-09-16,4.7285
2023-09-17,4.7285
2023-09-18,4.7285
2023-09-19,4.7285
2023-09-20,4.7285
2023-09-21,4.7285
2023-09-22,4.7285
2023-09-23,4.7285
2023-09-24,4.7285
2023-09-25,4.7285
2023-09-26,4.7285
2023-09-27,4.7285
2023-09-28,4.7285
2023-09-29,4.7285
2023-09-30,4.7285
2023-10-01,4.7285
2023-10-02,4.7285
2023-10-03,4.7285
2023-10-04,4.7285
2023-10-05,4.7285
2023-10-06,4.7285
2023-10-07,4.7285
2023-10-08,4.7285
2023-10-09,4.7285
2023-10-10,4.7285
2023-10-11,4.7285
2023-10-12,4.7285
2023-10-13,4.7285
2023-10-14,4.7285
2023-10-15,4.7285
2023-10-16,4.7285
2023-10-17,4.7285
2023-10-18,4.7285
2023-10-19,4.7285
2023-10-20,4.7285
2023-10-21,4.7285
2023-10-22,4.7285
2023-10-23,4.7285
2023-10-24,4.7285
2023-10-25,4.7285
2023-10-26,4.7285
2023-10-27,4.7285
2023-10-28,1.7492
2023-10-29,1.7492
2023-10-30,1.7492
2023-10-31,1.7492
2023-11-01,1.7492
2023-11-02,1.7492
2023-11-03,1.7492
2023-11-04,1.7492
2023-11-05,1.7492
2023-11-06,1.7492
2023-11-07,1.7492
2023-11-08,1.7492
2023-11-09,1.7492
2023-11-10,1.7492
2023-11-11,1.7492
2023-11-12,1.7492
2023-11-13,1.7492
2023-11-14,1.7492
2023-11-15,1.7492
2023-11-16,1.7492
2023-11-17,1.7492
2023-11-18,1.7492
2023-11-19,1.7492
2023-11-20,1.7492
2023-11-21,1.7492
2023-11-22,1.7492
2023-11-23,1.7492
2023-11-24,1.7492
2023-11-25,1.7492
2023-11-26,1.7492
2023-11-27,1.7492
2023-11-28,1.7492
2023-11-29,1.7492
2023-11-30,1.7492
2023-12-01,1.7492
2023-12-02,1.7492
2023-12-03,1.7492
2023-12-04,1.7492
2023-12-05,1.7492
2023-12-06,1.7492
2023-12-07,1.7492
2023-12-08,1.7492
2023-12-09,1.7492
2023-12-10,1.7492
2023-12-11,1.7492
2023-12-12,1.7492
2023-12-13,1.7492
2023-12-14,1.7492
2023-12-15,1.7492
2023-12-16,1.7492
2023-12-17,1.7492
2023-12-18,1.7492
2023-12-19,1.7492
2023-12-20,1.7492
2023-12-21,1.7492
2023-12-22,1.7492
2023-12-23,1.7492
2023-12-24,1.7492
2023-12-25,1.7492
2023-12-26,1.7492
2023-12-27,1.7492
2023-12-28,1.7492
2023-12-29,1.7492
2023-12-30,1.7492
2023-12-31,1.7492
2024-01-01,1.7492
2024-01-02,1.7492
2024-01-03,1.7492
2024-01-04,1.7492
2024-01-05,1.7492
2024-01-06,1.7492
2024-01-07,1.7492
2024-01-08,1.7492
2024-01-09,1.7492
2024-01-10,1.7492
2024-01-11,1.7492
2024-01-12,1.7492
2024-01-13,1.7492
2024-01-14,1.7492
2024-01-15,1.7492
2024-01-16,1.7492
2024-01-17,1.7492
2024-01-18,1.7492
2024-01-19,1.7492
2024-01-20,1.7492
2024-01-21,1.7492
2024-01-22,1.7492
2024-01-23,1.7492
2024-01-24,1.7492
2024-01-25,1.7492
2024-01-26,1.7492
2024-01-27,1.7492
2024-01-28,1.7492
2024-01-29,1.7492
2024-01-30,1.7492
2024-01-31,1.7492
2024-02-01,1.7492
2024-02-02,1.7492
2024-02-03,20.7954
2024-02-04,20.7954
2024-02-05,20.7954
2024-02-06,20.7954
2024-02-07,20.7954
2024-02-08,20.7954
2024-02-09,20.7954
2024-02-10,20.7954
2024-02-11,20.7954
2024-02-12,20.7954
2024-02-13,20.7954
2024-02-14,20.7954
2024-02-15,20.7954
2024-02-16,20.7954
2024-02-17,20.7954
2024-02-18,20.7954
2024-02-19,20.7954
2024-02-20,20.7954
2024-02-21,20.7954
2024-02-22,20.7954
2024-02-23,20.7954
2024-02-24,20.7954
2024-02-25,20.7954
2024-02-26,20.7954
2024-02-27,20.7954
2024-02-28,20.7954
2024-02-29,20.7954
2024-03-01,20.7954
2024-03-02,20.7954
2024-03-03,20.7954
2024-03-04,20.7954
2024-03-05,20.7954
2024-03-06,20.7954
2024-03-07,20.7954
2024-03-08,20.7954
2024-03-09,20.7954
2024-03-10,20.7954
2024-03-11,20.7954
2024-03-12,20.7954
2024-03-13,20.7954
2024-03-14,20.7954
2024-03-15,20.7954
2024-03-16,20.7954
2024-03-17,20.7954
2024-03-18,20.7954
2024-03-19,20.7954
2024-03-20,20.7954
2024-03-21,20.7954
2024-03-22,20.7954
2024-03-23,20.7954
2024-03-24,20.7954
2024-03-25,20.7954
2024-03-26,20.7954
2024-03-27,20.7954
2024-03-28,20.7954
2024-03-29,20.7954
2024-03-30,20.7954
2024-03-31,20.7954
2024-04-01,20.7954
2024-04-02,20.7954
2024-04-03,20.7954
2024-04-04,20.7954
2024-04-05,20.7954
2024-04-06,20.7954
2024-04-07,20.7954
2024-04-08,20.7954
