,NGVT US Equity
2023-03-25,30.8432
2023-03-26,30.8432
2023-03-27,30.8432
2023-03-28,30.8432
2023-03-29,30.8432
2023-03-30,30.8432
2023-03-31,28.5451
2023-04-01,28.5451
2023-04-02,28.5451
2023-04-03,28.5451
2023-04-04,28.5451
2023-04-05,28.5451
2023-04-06,28.5451
2023-04-07,28.5451
2023-04-08,28.5451
2023-04-09,28.5451
2023-04-10,28.5451
2023-04-11,28.5451
2023-04-12,28.5451
2023-04-13,28.5451
2023-04-14,28.5451
2023-04-15,28.5451
2023-04-16,28.5451
2023-04-17,28.5451
2023-04-18,28.5451
2023-04-19,28.5451
2023-04-20,28.5451
2023-04-21,28.5451
2023-04-22,28.5451
2023-04-23,28.5451
2023-04-24,28.5451
2023-04-25,28.5451
2023-04-26,28.5451
2023-04-27,28.5451
2023-04-28,28.5451
2023-04-29,28.5451
2023-04-30,28.5451
2023-05-01,28.5451
2023-05-02,28.5451
2023-05-03,28.5451
2023-05-04,28.5451
2023-05-05,28.5451
2023-05-06,28.5451
2023-05-07,28.5451
2023-05-08,28.5451
2023-05-09,28.5451
2023-05-10,28.5451
2023-05-11,28.5451
2023-05-12,28.5451
2023-05-13,28.5451
2023-05-14,28.5451
2023-05-15,28.5451
2023-05-16,28.5451
2023-05-17,28.5451
2023-05-18,28.5451
2023-05-19,28.5451
2023-05-20,28.5451
2023-05-21,28.5451
2023-05-22,28.5451
2023-05-23,28.5451
2023-05-24,28.5451
2023-05-25,28.5451
2023-05-26,28.5451
2023-05-27,28.5451
2023-05-28,28.5451
2023-05-29,28.5451
2023-05-30,28.5451
2023-05-31,28.5451
2023-06-01,28.5451
2023-06-02,28.5451
2023-06-03,28.5451
2023-06-04,28.5451
2023-06-05,28.5451
2023-06-06,28.5451
2023-06-07,28.5451
2023-06-08,28.5451
2023-06-09,28.5451
2023-06-10,28.5451
2023-06-11,28.5451
2023-06-12,28.5451
2023-06-13,28.5451
2023-06-14,28.5451
2023-06-15,28.5451
2023-06-16,28.5451
2023-06-17,28.5451
2023-06-18,28.5451
2023-06-19,28.5451
2023-06-20,28.5451
2023-06-21,28.5451
2023-06-22,28.5451
2023-06-23,28.5451
2023-06-24,28.5451
2023-06-25,28.5451
2023-06-26,28.5451
2023-06-27,28.5451
2023-06-28,28.5451
2023-06-29,28.5451
2023-06-30,25.8989
2023-07-01,25.8989
2023-07-02,25.8989
2023-07-03,25.8989
2023-07-04,25.8989
2023-07-05,25.8989
2023-07-06,25.8989
2023-07-07,25.8989
2023-07-08,25.8989
2023-07-09,25.8989
2023-07-10,25.8989
2023-07-11,25.8989
2023-07-12,25.8989
2023-07-13,25.8989
2023-07-14,25.8989
2023-07-15,25.8989
2023-07-16,25.8989
2023-07-17,25.8989
2023-07-18,25.8989
2023-07-19,25.8989
2023-07-20,25.8989
2023-07-21,25.8989
2023-07-22,25.8989
2023-07-23,25.8989
2023-07-24,25.8989
2023-07-25,25.8989
2023-07-26,25.8989
2023-07-27,25.8989
2023-07-28,25.8989
2023-07-29,25.8989
2023-07-30,25.8989
2023-07-31,25.8989
2023-08-01,25.8989
2023-08-02,25.8989
2023-08-03,25.8989
2023-08-04,25.8989
2023-08-05,25.8989
2023-08-06,25.8989
2023-08-07,25.8989
2023-08-08,25.8989
2023-08-09,25.8989
2023-08-10,25.8989
2023-08-11,25.8989
2023-08-12,25.8989
2023-08-13,25.8989
2023-08-14,25.8989
2023-08-15,25.8989
2023-08-16,25.8989
2023-08-17,25.8989
2023-08-18,25.8989
2023-08-19,25.8989
2023-08-20,25.8989
2023-08-21,25.8989
2023-08-22,25.8989
2023-08-23,25.8989
2023-08-24,25.8989
2023-08-25,25.8989
2023-08-26,25.8989
2023-08-27,25.8989
2023-08-28,25.8989
2023-08-29,25.8989
2023-08-30,25.8989
2023-08-31,25.8989
2023-09-01,25.8989
2023-09-02,25.8989
2023-09-03,25.8989
2023-09-04,25.8989
2023-09-05,25.8989
2023-09-06,25.8989
2023-09-07,25.8989
2023-09-08,25.8989
2023-09-09,25.8989
2023-09-10,25.8989
2023-09-11,25.8989
2023-09-12,25.8989
2023-09-13,25.8989
2023-09-14,25.8989
2023-09-15,25.8989
2023-09-16,25.8989
2023-09-17,25.8989
2023-09-18,25.8989
2023-09-19,25.8989
2023-09-20,25.8989
2023-09-21,25.8989
2023-09-22,25.8989
2023-09-23,25.8989
2023-09-24,25.8989
2023-09-25,25.8989
2023-09-26,25.8989
2023-09-27,25.8989
2023-09-28,25.8989
2023-09-29,25.8989
2023-09-30,18.7786
2023-10-01,18.7786
2023-10-02,18.7786
2023-10-03,18.7786
2023-10-04,18.7786
2023-10-05,18.7786
2023-10-06,18.7786
2023-10-07,18.7786
2023-10-08,18.7786
2023-10-09,18.7786
2023-10-10,18.7786
2023-10-11,18.7786
2023-10-12,18.7786
2023-10-13,18.7786
2023-10-14,18.7786
2023-10-15,18.7786
2023-10-16,18.7786
2023-10-17,18.7786
2023-10-18,18.7786
2023-10-19,18.7786
2023-10-20,18.7786
2023-10-21,18.7786
2023-10-22,18.7786
2023-10-23,18.7786
2023-10-24,18.7786
2023-10-25,18.7786
2023-10-26,18.7786
2023-10-27,18.7786
2023-10-28,18.7786
2023-10-29,18.7786
2023-10-30,18.7786
2023-10-31,18.7786
2023-11-01,18.7786
2023-11-02,18.7786
2023-11-03,18.7786
2023-11-04,18.7786
2023-11-05,18.7786
2023-11-06,18.7786
2023-11-07,18.7786
2023-11-08,18.7786
2023-11-09,18.7786
2023-11-10,18.7786
2023-11-11,18.7786
2023-11-12,18.7786
2023-11-13,18.7786
2023-11-14,18.7786
2023-11-15,18.7786
2023-11-16,18.7786
2023-11-17,18.7786
2023-11-18,18.7786
2023-11-19,18.7786
2023-11-20,18.7786
2023-11-21,18.7786
2023-11-22,18.7786
2023-11-23,18.7786
2023-11-24,18.7786
2023-11-25,18.7786
2023-11-26,18.7786
2023-11-27,18.7786
2023-11-28,18.7786
2023-11-29,18.7786
2023-11-30,18.7786
2023-12-01,18.7786
2023-12-02,18.7786
2023-12-03,18.7786
2023-12-04,18.7786
2023-12-05,18.7786
2023-12-06,18.7786
2023-12-07,18.7786
2023-12-08,18.7786
2023-12-09,18.7786
2023-12-10,18.7786
2023-12-11,18.7786
2023-12-12,18.7786
2023-12-13,18.7786
2023-12-14,18.7786
2023-12-15,18.7786
2023-12-16,18.7786
2023-12-17,18.7786
2023-12-18,18.7786
2023-12-19,18.7786
2023-12-20,18.7786
2023-12-21,18.7786
2023-12-22,18.7786
2023-12-23,18.7786
2023-12-24,18.7786
2023-12-25,18.7786
2023-12-26,18.7786
2023-12-27,18.7786
2023-12-28,18.7786
2023-12-29,18.7786
2023-12-30,18.7786
2023-12-31,-0.8122
2024-01-01,-0.8122
2024-01-02,-0.8122
2024-01-03,-0.8122
2024-01-04,-0.8122
2024-01-05,-0.8122
2024-01-06,-0.8122
2024-01-07,-0.8122
2024-01-08,-0.8122
2024-01-09,-0.8122
2024-01-10,-0.8122
2024-01-11,-0.8122
2024-01-12,-0.8122
2024-01-13,-0.8122
2024-01-14,-0.8122
2024-01-15,-0.8122
2024-01-16,-0.8122
2024-01-17,-0.8122
2024-01-18,-0.8122
2024-01-19,-0.8122
2024-01-20,-0.8122
2024-01-21,-0.8122
2024-01-22,-0.8122
2024-01-23,-0.8122
2024-01-24,-0.8122
2024-01-25,-0.8122
2024-01-26,-0.8122
2024-01-27,-0.8122
2024-01-28,-0.8122
2024-01-29,-0.8122
2024-01-30,-0.8122
2024-01-31,-0.8122
2024-02-01,-0.8122
2024-02-02,-0.8122
2024-02-03,-0.8122
2024-02-04,-0.8122
2024-02-05,-0.8122
2024-02-06,-0.8122
2024-02-07,-0.8122
2024-02-08,-0.8122
2024-02-09,-0.8122
2024-02-10,-0.8122
2024-02-11,-0.8122
2024-02-12,-0.8122
2024-02-13,-0.8122
2024-02-14,-0.8122
2024-02-15,-0.8122
2024-02-16,-0.8122
2024-02-17,-0.8122
2024-02-18,-0.8122
2024-02-19,-0.8122
2024-02-20,-0.8122
2024-02-21,-0.8122
2024-02-22,-0.8122
2024-02-23,-0.8122
2024-02-24,-0.8122
2024-02-25,-0.8122
2024-02-26,-0.8122
2024-02-27,-0.8122
2024-02-28,-0.8122
2024-02-29,-0.8122
2024-03-01,-0.8122
2024-03-02,-0.8122
2024-03-03,-0.8122
2024-03-04,-0.8122
2024-03-05,-0.8122
2024-03-06,-0.8122
2024-03-07,-0.8122
2024-03-08,-0.8122
2024-03-09,-0.8122
2024-03-10,-0.8122
2024-03-11,-0.8122
2024-03-12,-0.8122
2024-03-13,-0.8122
2024-03-14,-0.8122
2024-03-15,-0.8122
2024-03-16,-0.8122
2024-03-17,-0.8122
2024-03-18,-0.8122
2024-03-19,-0.8122
2024-03-20,-0.8122
2024-03-21,-0.8122
2024-03-22,-0.8122
2024-03-23,-0.8122
2024-03-24,-0.8122
2024-03-25,-0.8122
2024-03-26,-0.8122
2024-03-27,-0.8122
2024-03-28,-0.8122
2024-03-29,-0.8122
2024-03-30,-0.8122
2024-03-31,-0.8122
2024-04-01,-0.8122
2024-04-02,-0.8122
2024-04-03,-0.8122
2024-04-04,-0.8122
2024-04-05,-0.8122
2024-04-06,-0.8122
2024-04-07,-0.8122
2024-04-08,-0.8122
