,WMS US Equity
2023-03-10,53.1236
2023-03-11,53.1236
2023-03-12,53.1236
2023-03-13,53.1236
2023-03-14,53.1236
2023-03-15,53.1236
2023-03-16,53.1236
2023-03-17,53.1236
2023-03-18,53.1236
2023-03-19,53.1236
2023-03-20,53.1236
2023-03-21,53.1236
2023-03-22,53.1236
2023-03-23,53.1236
2023-03-24,53.1236
2023-03-25,53.1236
2023-03-26,53.1236
2023-03-27,53.1236
2023-03-28,53.1236
2023-03-29,53.1236
2023-03-30,53.1236
2023-03-31,59.0601
2023-04-01,59.0601
2023-04-02,59.0601
2023-04-03,59.0601
2023-04-04,59.0601
2023-04-05,59.0601
2023-04-06,59.0601
2023-04-07,59.0601
2023-04-08,59.0601
2023-04-09,59.0601
2023-04-10,59.0601
2023-04-11,59.0601
2023-04-12,59.0601
2023-04-13,59.0601
2023-04-14,59.0601
2023-04-15,59.0601
2023-04-16,59.0601
2023-04-17,59.0601
2023-04-18,59.0601
2023-04-19,59.0601
2023-04-20,59.0601
2023-04-21,59.0601
2023-04-22,59.0601
2023-04-23,59.0601
2023-04-24,59.0601
2023-04-25,59.0601
2023-04-26,59.0601
2023-04-27,59.0601
2023-04-28,59.0601
2023-04-29,59.0601
2023-04-30,59.0601
2023-05-01,59.0601
2023-05-02,59.0601
2023-05-03,59.0601
2023-05-04,59.0601
2023-05-05,59.0601
2023-05-06,59.0601
2023-05-07,59.0601
2023-05-08,59.0601
2023-05-09,59.0601
2023-05-10,59.0601
2023-05-11,59.0601
2023-05-12,59.0601
2023-05-13,59.0601
2023-05-14,59.0601
2023-05-15,59.0601
2023-05-16,59.0601
2023-05-17,59.0601
2023-05-18,59.0601
2023-05-19,59.0601
2023-05-20,59.0601
2023-05-21,59.0601
2023-05-22,59.0601
2023-05-23,59.0601
2023-05-24,59.0601
2023-05-25,59.0601
2023-05-26,59.0601
2023-05-27,59.0601
2023-05-28,59.0601
2023-05-29,59.0601
2023-05-30,59.0601
2023-05-31,59.0601
2023-06-01,59.0601
2023-06-02,59.0601
2023-06-03,59.0601
2023-06-04,59.0601
2023-06-05,59.0601
2023-06-06,59.0601
2023-06-07,59.0601
2023-06-08,59.0601
2023-06-09,59.0601
2023-06-10,59.0601
2023-06-11,59.0601
2023-06-12,59.0601
2023-06-13,59.0601
2023-06-14,59.0601
2023-06-15,59.0601
2023-06-16,59.0601
2023-06-17,59.0601
2023-06-18,59.0601
2023-06-19,59.0601
2023-06-20,59.0601
2023-06-21,59.0601
2023-06-22,59.0601
2023-06-23,59.0601
2023-06-24,59.0601
2023-06-25,59.0601
2023-06-26,59.0601
2023-06-27,59.0601
2023-06-28,59.0601
2023-06-29,59.0601
2023-06-30,51.026
2023-07-01,51.026
2023-07-02,51.026
2023-07-03,51.026
2023-07-04,51.026
2023-07-05,51.026
2023-07-06,51.026
2023-07-07,51.026
2023-07-08,51.026
2023-07-09,51.026
2023-07-10,51.026
2023-07-11,51.026
2023-07-12,51.026
2023-07-13,51.026
2023-07-14,51.026
2023-07-15,51.026
2023-07-16,51.026
2023-07-17,51.026
2023-07-18,51.026
2023-07-19,51.026
2023-07-20,51.026
2023-07-21,51.026
2023-07-22,51.026
2023-07-23,51.026
2023-07-24,51.026
2023-07-25,51.026
2023-07-26,51.026
2023-07-27,51.026
2023-07-28,51.026
2023-07-29,51.026
2023-07-30,51.026
2023-07-31,51.026
2023-08-01,51.026
2023-08-02,51.026
2023-08-03,51.026
2023-08-04,51.026
2023-08-05,51.026
2023-08-06,51.026
2023-08-07,51.026
2023-08-08,51.026
2023-08-09,51.026
2023-08-10,51.026
2023-08-11,51.026
2023-08-12,51.026
2023-08-13,51.026
2023-08-14,51.026
2023-08-15,51.026
2023-08-16,51.026
2023-08-17,51.026
2023-08-18,51.026
2023-08-19,51.026
2023-08-20,51.026
2023-08-21,51.026
2023-08-22,51.026
2023-08-23,51.026
2023-08-24,51.026
2023-08-25,51.026
2023-08-26,51.026
2023-08-27,51.026
2023-08-28,51.026
2023-08-29,51.026
2023-08-30,51.026
2023-08-31,51.026
2023-09-01,51.026
2023-09-02,51.026
2023-09-03,51.026
2023-09-04,51.026
2023-09-05,51.026
2023-09-06,51.026
2023-09-07,51.026
2023-09-08,51.026
2023-09-09,51.026
2023-09-10,51.026
2023-09-11,51.026
2023-09-12,51.026
2023-09-13,51.026
2023-09-14,51.026
2023-09-15,51.026
2023-09-16,51.026
2023-09-17,51.026
2023-09-18,51.026
2023-09-19,51.026
2023-09-20,51.026
2023-09-21,51.026
2023-09-22,51.026
2023-09-23,51.026
2023-09-24,51.026
2023-09-25,51.026
2023-09-26,51.026
2023-09-27,51.026
2023-09-28,51.026
2023-09-29,51.026
2023-09-30,46.1728
2023-10-01,46.1728
2023-10-02,46.1728
2023-10-03,46.1728
2023-10-04,46.1728
2023-10-05,46.1728
2023-10-06,46.1728
2023-10-07,46.1728
2023-10-08,46.1728
2023-10-09,46.1728
2023-10-10,46.1728
2023-10-11,46.1728
2023-10-12,46.1728
2023-10-13,46.1728
2023-10-14,46.1728
2023-10-15,46.1728
2023-10-16,46.1728
2023-10-17,46.1728
2023-10-18,46.1728
2023-10-19,46.1728
2023-10-20,46.1728
2023-10-21,46.1728
2023-10-22,46.1728
2023-10-23,46.1728
2023-10-24,46.1728
2023-10-25,46.1728
2023-10-26,46.1728
2023-10-27,46.1728
2023-10-28,46.1728
2023-10-29,46.1728
2023-10-30,46.1728
2023-10-31,46.1728
2023-11-01,46.1728
2023-11-02,46.1728
2023-11-03,46.1728
2023-11-04,46.1728
2023-11-05,46.1728
2023-11-06,46.1728
2023-11-07,46.1728
2023-11-08,46.1728
2023-11-09,46.1728
2023-11-10,46.1728
2023-11-11,46.1728
2023-11-12,46.1728
2023-11-13,46.1728
2023-11-14,46.1728
2023-11-15,46.1728
2023-11-16,46.1728
2023-11-17,46.1728
2023-11-18,46.1728
2023-11-19,46.1728
2023-11-20,46.1728
2023-11-21,46.1728
2023-11-22,46.1728
2023-11-23,46.1728
2023-11-24,46.1728
2023-11-25,46.1728
2023-11-26,46.1728
2023-11-27,46.1728
2023-11-28,46.1728
2023-11-29,46.1728
2023-11-30,46.1728
2023-12-01,46.1728
2023-12-02,46.1728
2023-12-03,46.1728
2023-12-04,46.1728
2023-12-05,46.1728
2023-12-06,46.1728
2023-12-07,46.1728
2023-12-08,46.1728
2023-12-09,46.1728
2023-12-10,46.1728
2023-12-11,46.1728
2023-12-12,46.1728
2023-12-13,46.1728
2023-12-14,46.1728
2023-12-15,46.1728
2023-12-16,46.1728
2023-12-17,46.1728
2023-12-18,46.1728
2023-12-19,46.1728
2023-12-20,46.1728
2023-12-21,46.1728
2023-12-22,46.1728
2023-12-23,46.1728
2023-12-24,46.1728
2023-12-25,46.1728
2023-12-26,46.1728
2023-12-27,46.1728
2023-12-28,46.1728
2023-12-29,46.1728
2023-12-30,46.1728
2023-12-31,49.6134
2024-01-01,49.6134
2024-01-02,49.6134
2024-01-03,49.6134
2024-01-04,49.6134
2024-01-05,49.6134
2024-01-06,49.6134
2024-01-07,49.6134
2024-01-08,49.6134
2024-01-09,49.6134
2024-01-10,49.6134
2024-01-11,49.6134
2024-01-12,49.6134
2024-01-13,49.6134
2024-01-14,49.6134
2024-01-15,49.6134
2024-01-16,49.6134
2024-01-17,49.6134
2024-01-18,49.6134
2024-01-19,49.6134
2024-01-20,49.6134
2024-01-21,49.6134
2024-01-22,49.6134
2024-01-23,49.6134
2024-01-24,49.6134
2024-01-25,49.6134
2024-01-26,49.6134
2024-01-27,49.6134
2024-01-28,49.6134
2024-01-29,49.6134
2024-01-30,49.6134
2024-01-31,49.6134
2024-02-01,49.6134
2024-02-02,49.6134
2024-02-03,49.6134
2024-02-04,49.6134
2024-02-05,49.6134
2024-02-06,49.6134
2024-02-07,49.6134
2024-02-08,49.6134
2024-02-09,49.6134
2024-02-10,49.6134
2024-02-11,49.6134
2024-02-12,49.6134
2024-02-13,49.6134
2024-02-14,49.6134
2024-02-15,49.6134
2024-02-16,49.6134
2024-02-17,49.6134
2024-02-18,49.6134
2024-02-19,49.6134
2024-02-20,49.6134
2024-02-21,49.6134
2024-02-22,49.6134
2024-02-23,49.6134
2024-02-24,49.6134
2024-02-25,49.6134
2024-02-26,49.6134
2024-02-27,49.6134
2024-02-28,49.6134
2024-02-29,49.6134
2024-03-01,49.6134
2024-03-02,49.6134
2024-03-03,49.6134
2024-03-04,49.6134
2024-03-05,49.6134
2024-03-06,49.6134
2024-03-07,49.6134
2024-03-08,49.6134
2024-03-09,49.6134
2024-03-10,49.6134
2024-03-11,49.6134
2024-03-12,49.6134
2024-03-13,49.6134
2024-03-14,49.6134
2024-03-15,49.6134
2024-03-16,49.6134
2024-03-17,49.6134
2024-03-18,49.6134
2024-03-19,49.6134
2024-03-20,49.6134
2024-03-21,49.6134
2024-03-22,49.6134
2024-03-23,49.6134
2024-03-24,49.6134
2024-03-25,49.6134
2024-03-26,49.6134
2024-03-27,49.6134
2024-03-28,49.6134
2024-03-29,49.6134
2024-03-30,49.6134
2024-03-31,49.6134
2024-04-01,49.6134
2024-04-02,49.6134
2024-04-03,49.6134
2024-04-04,49.6134
2024-04-05,49.6134
2024-04-06,49.6134
2024-04-07,49.6134
2024-04-08,49.6134
