,AEO US Equity
2023-03-02,8.2794
2023-03-03,8.2794
2023-03-04,8.2794
2023-03-05,8.2794
2023-03-06,8.2794
2023-03-07,8.2794
2023-03-08,8.2794
2023-03-09,8.2794
2023-03-10,8.2794
2023-03-11,8.2794
2023-03-12,8.2794
2023-03-13,8.2794
2023-03-14,8.2794
2023-03-15,8.2794
2023-03-16,8.2794
2023-03-17,8.2794
2023-03-18,8.2794
2023-03-19,8.2794
2023-03-20,8.2794
2023-03-21,8.2794
2023-03-22,8.2794
2023-03-23,8.2794
2023-03-24,8.2794
2023-03-25,8.2794
2023-03-26,8.2794
2023-03-27,8.2794
2023-03-28,8.2794
2023-03-29,8.2794
2023-03-30,8.2794
2023-03-31,8.2794
2023-04-01,8.2794
2023-04-02,8.2794
2023-04-03,8.2794
2023-04-04,8.2794
2023-04-05,8.2794
2023-04-06,8.2794
2023-04-07,8.2794
2023-04-08,8.2794
2023-04-09,8.2794
2023-04-10,8.2794
2023-04-11,8.2794
2023-04-12,8.2794
2023-04-13,8.2794
2023-04-14,8.2794
2023-04-15,8.2794
2023-04-16,8.2794
2023-04-17,8.2794
2023-04-18,8.2794
2023-04-19,8.2794
2023-04-20,8.2794
2023-04-21,8.2794
2023-04-22,8.2794
2023-04-23,8.2794
2023-04-24,8.2794
2023-04-25,8.2794
2023-04-26,8.2794
2023-04-27,8.2794
2023-04-28,8.2794
2023-04-29,7.4516
2023-04-30,7.4516
2023-05-01,7.4516
2023-05-02,7.4516
2023-05-03,7.4516
2023-05-04,7.4516
2023-05-05,7.4516
2023-05-06,7.4516
2023-05-07,7.4516
2023-05-08,7.4516
2023-05-09,7.4516
2023-05-10,7.4516
2023-05-11,7.4516
2023-05-12,7.4516
2023-05-13,7.4516
2023-05-14,7.4516
2023-05-15,7.4516
2023-05-16,7.4516
2023-05-17,7.4516
2023-05-18,7.4516
2023-05-19,7.4516
2023-05-20,7.4516
2023-05-21,7.4516
2023-05-22,7.4516
2023-05-23,7.4516
2023-05-24,7.4516
2023-05-25,7.4516
2023-05-26,7.4516
2023-05-27,7.4516
2023-05-28,7.4516
2023-05-29,7.4516
2023-05-30,7.4516
2023-05-31,7.4516
2023-06-01,7.4516
2023-06-02,7.4516
2023-06-03,7.4516
2023-06-04,7.4516
2023-06-05,7.4516
2023-06-06,7.4516
2023-06-07,7.4516
2023-06-08,7.4516
2023-06-09,7.4516
2023-06-10,7.4516
2023-06-11,7.4516
2023-06-12,7.4516
2023-06-13,7.4516
2023-06-14,7.4516
2023-06-15,7.4516
2023-06-16,7.4516
2023-06-17,7.4516
2023-06-18,7.4516
2023-06-19,7.4516
2023-06-20,7.4516
2023-06-21,7.4516
2023-06-22,7.4516
2023-06-23,7.4516
2023-06-24,7.4516
2023-06-25,7.4516
2023-06-26,7.4516
2023-06-27,7.4516
2023-06-28,7.4516
2023-06-29,7.4516
2023-06-30,7.4516
2023-07-01,7.4516
2023-07-02,7.4516
2023-07-03,7.4516
2023-07-04,7.4516
2023-07-05,7.4516
2023-07-06,7.4516
2023-07-07,7.4516
2023-07-08,7.4516
2023-07-09,7.4516
2023-07-10,7.4516
2023-07-11,7.4516
2023-07-12,7.4516
2023-07-13,7.4516
2023-07-14,7.4516
2023-07-15,7.4516
2023-07-16,7.4516
2023-07-17,7.4516
2023-07-18,7.4516
2023-07-19,7.4516
2023-07-20,7.4516
2023-07-21,7.4516
2023-07-22,7.4516
2023-07-23,7.4516
2023-07-24,7.4516
2023-07-25,7.4516
2023-07-26,7.4516
2023-07-27,7.4516
2023-07-28,7.4516
2023-07-29,13.3218
2023-07-30,13.3218
2023-07-31,13.3218
2023-08-01,13.3218
2023-08-02,13.3218
2023-08-03,13.3218
2023-08-04,13.3218
2023-08-05,13.3218
2023-08-06,13.3218
2023-08-07,13.3218
2023-08-08,13.3218
2023-08-09,13.3218
2023-08-10,13.3218
2023-08-11,13.3218
2023-08-12,13.3218
2023-08-13,13.3218
2023-08-14,13.3218
2023-08-15,13.3218
2023-08-16,13.3218
2023-08-17,13.3218
2023-08-18,13.3218
2023-08-19,13.3218
2023-08-20,13.3218
2023-08-21,13.3218
2023-08-22,13.3218
2023-08-23,13.3218
2023-08-24,13.3218
2023-08-25,13.3218
2023-08-26,13.3218
2023-08-27,13.3218
2023-08-28,13.3218
2023-08-29,13.3218
2023-08-30,13.3218
2023-08-31,13.3218
2023-09-01,13.3218
2023-09-02,13.3218
2023-09-03,13.3218
2023-09-04,13.3218
2023-09-05,13.3218
2023-09-06,13.3218
2023-09-07,13.3218
2023-09-08,13.3218
2023-09-09,13.3218
2023-09-10,13.3218
2023-09-11,13.3218
2023-09-12,13.3218
2023-09-13,13.3218
2023-09-14,13.3218
2023-09-15,13.3218
2023-09-16,13.3218
2023-09-17,13.3218
2023-09-18,13.3218
2023-09-19,13.3218
2023-09-20,13.3218
2023-09-21,13.3218
2023-09-22,13.3218
2023-09-23,13.3218
2023-09-24,13.3218
2023-09-25,13.3218
2023-09-26,13.3218
2023-09-27,13.3218
2023-09-28,13.3218
2023-09-29,13.3218
2023-09-30,13.3218
2023-10-01,13.3218
2023-10-02,13.3218
2023-10-03,13.3218
2023-10-04,13.3218
2023-10-05,13.3218
2023-10-06,13.3218
2023-10-07,13.3218
2023-10-08,13.3218
2023-10-09,13.3218
2023-10-10,13.3218
2023-10-11,13.3218
2023-10-12,13.3218
2023-10-13,13.3218
2023-10-14,13.3218
2023-10-15,13.3218
2023-10-16,13.3218
2023-10-17,13.3218
2023-10-18,13.3218
2023-10-19,13.3218
2023-10-20,13.3218
2023-10-21,13.3218
2023-10-22,13.3218
2023-10-23,13.3218
2023-10-24,13.3218
2023-10-25,13.3218
2023-10-26,13.3218
2023-10-27,13.3218
2023-10-28,13.6411
2023-10-29,13.6411
2023-10-30,13.6411
2023-10-31,13.6411
2023-11-01,13.6411
2023-11-02,13.6411
2023-11-03,13.6411
2023-11-04,13.6411
2023-11-05,13.6411
2023-11-06,13.6411
2023-11-07,13.6411
2023-11-08,13.6411
2023-11-09,13.6411
2023-11-10,13.6411
2023-11-11,13.6411
2023-11-12,13.6411
2023-11-13,13.6411
2023-11-14,13.6411
2023-11-15,13.6411
2023-11-16,13.6411
2023-11-17,13.6411
2023-11-18,13.6411
2023-11-19,13.6411
2023-11-20,13.6411
2023-11-21,13.6411
2023-11-22,13.6411
2023-11-23,13.6411
2023-11-24,13.6411
2023-11-25,13.6411
2023-11-26,13.6411
2023-11-27,13.6411
2023-11-28,13.6411
2023-11-29,13.6411
2023-11-30,13.6411
2023-12-01,13.6411
2023-12-02,13.6411
2023-12-03,13.6411
2023-12-04,13.6411
2023-12-05,13.6411
2023-12-06,13.6411
2023-12-07,13.6411
2023-12-08,13.6411
2023-12-09,13.6411
2023-12-10,13.6411
2023-12-11,13.6411
2023-12-12,13.6411
2023-12-13,13.6411
2023-12-14,13.6411
2023-12-15,13.6411
2023-12-16,13.6411
2023-12-17,13.6411
2023-12-18,13.6411
2023-12-19,13.6411
2023-12-20,13.6411
2023-12-21,13.6411
2023-12-22,13.6411
2023-12-23,13.6411
2023-12-24,13.6411
2023-12-25,13.6411
2023-12-26,13.6411
2023-12-27,13.6411
2023-12-28,13.6411
2023-12-29,13.6411
2023-12-30,13.6411
2023-12-31,13.6411
2024-01-01,13.6411
2024-01-02,13.6411
2024-01-03,13.6411
2024-01-04,13.6411
2024-01-05,13.6411
2024-01-06,13.6411
2024-01-07,13.6411
2024-01-08,13.6411
2024-01-09,13.6411
2024-01-10,13.6411
2024-01-11,13.6411
2024-01-12,13.6411
2024-01-13,13.6411
2024-01-14,13.6411
2024-01-15,13.6411
2024-01-16,13.6411
2024-01-17,13.6411
2024-01-18,13.6411
2024-01-19,13.6411
2024-01-20,13.6411
2024-01-21,13.6411
2024-01-22,13.6411
2024-01-23,13.6411
2024-01-24,13.6411
2024-01-25,13.6411
2024-01-26,13.6411
2024-01-27,13.6411
2024-01-28,13.6411
2024-01-29,13.6411
2024-01-30,13.6411
2024-01-31,13.6411
2024-02-01,13.6411
2024-02-02,13.6411
2024-02-03,10.1944
2024-02-04,10.1944
2024-02-05,10.1944
2024-02-06,10.1944
2024-02-07,10.1944
2024-02-08,10.1944
2024-02-09,10.1944
2024-02-10,10.1944
2024-02-11,10.1944
2024-02-12,10.1944
2024-02-13,10.1944
2024-02-14,10.1944
2024-02-15,10.1944
2024-02-16,10.1944
2024-02-17,10.1944
2024-02-18,10.1944
2024-02-19,10.1944
2024-02-20,10.1944
2024-02-21,10.1944
2024-02-22,10.1944
2024-02-23,10.1944
2024-02-24,10.1944
2024-02-25,10.1944
2024-02-26,10.1944
2024-02-27,10.1944
2024-02-28,10.1944
2024-02-29,10.1944
2024-03-01,10.1944
2024-03-02,10.1944
2024-03-03,10.1944
2024-03-04,10.1944
2024-03-05,10.1944
2024-03-06,10.1944
2024-03-07,10.1944
2024-03-08,10.1944
2024-03-09,10.1944
2024-03-10,10.1944
2024-03-11,10.1944
2024-03-12,10.1944
2024-03-13,10.1944
2024-03-14,10.1944
2024-03-15,10.1944
2024-03-16,10.1944
2024-03-17,10.1944
2024-03-18,10.1944
2024-03-19,10.1944
2024-03-20,10.1944
2024-03-21,10.1944
2024-03-22,10.1944
2024-03-23,10.1944
2024-03-24,10.1944
2024-03-25,10.1944
2024-03-26,10.1944
2024-03-27,10.1944
2024-03-28,10.1944
2024-03-29,10.1944
2024-03-30,10.1944
2024-03-31,10.1944
2024-04-01,10.1944
2024-04-02,10.1944
2024-04-03,10.1944
2024-04-04,10.1944
2024-04-05,10.1944
2024-04-06,10.1944
2024-04-07,10.1944
2024-04-08,10.1944
