,AMGN US Equity
,RETURN_COM_EQY
2023-03-02,126.4743
2023-03-03,126.4743
2023-03-04,126.4743
2023-03-05,126.4743
2023-03-06,126.4743
2023-03-07,126.4743
2023-03-08,126.4743
2023-03-09,126.4743
2023-03-10,126.4743
2023-03-11,126.4743
2023-03-12,126.4743
2023-03-13,126.4743
2023-03-14,126.4743
2023-03-15,126.4743
2023-03-16,126.4743
2023-03-17,126.4743
2023-03-18,126.4743
2023-03-19,126.4743
2023-03-20,126.4743
2023-03-21,126.4743
2023-03-22,126.4743
2023-03-23,126.4743
2023-03-24,126.4743
2023-03-25,126.4743
2023-03-26,126.4743
2023-03-27,126.4743
2023-03-28,126.4743
2023-03-29,126.4743
2023-03-30,126.4743
2023-03-31,252.7778
2023-04-01,252.7778
2023-04-02,252.7778
2023-04-03,252.7778
2023-04-04,252.7778
2023-04-05,252.7778
2023-04-06,252.7778
2023-04-07,252.7778
2023-04-08,252.7778
2023-04-09,252.7778
2023-04-10,252.7778
2023-04-11,252.7778
2023-04-12,252.7778
2023-04-13,252.7778
2023-04-14,252.7778
2023-04-15,252.7778
2023-04-16,252.7778
2023-04-17,252.7778
2023-04-18,252.7778
2023-04-19,252.7778
2023-04-20,252.7778
2023-04-21,252.7778
2023-04-22,252.7778
2023-04-23,252.7778
2023-04-24,252.7778
2023-04-25,252.7778
2023-04-26,252.7778
2023-04-27,252.7778
2023-04-28,252.7778
2023-04-29,252.7778
2023-04-30,252.7778
2023-05-01,252.7778
2023-05-02,252.7778
2023-05-03,252.7778
2023-05-04,252.7778
2023-05-05,252.7778
2023-05-06,252.7778
2023-05-07,252.7778
2023-05-08,252.7778
2023-05-09,252.7778
2023-05-10,252.7778
2023-05-11,252.7778
2023-05-12,252.7778
2023-05-13,252.7778
2023-05-14,252.7778
2023-05-15,252.7778
2023-05-16,252.7778
2023-05-17,252.7778
2023-05-18,252.7778
2023-05-19,252.7778
2023-05-20,252.7778
2023-05-21,252.7778
2023-05-22,252.7778
2023-05-23,252.7778
2023-05-24,252.7778
2023-05-25,252.7778
2023-05-26,252.7778
2023-05-27,252.7778
2023-05-28,252.7778
2023-05-29,252.7778
2023-05-30,252.7778
2023-05-31,252.7778
2023-06-01,252.7778
2023-06-02,252.7778
2023-06-03,252.7778
2023-06-04,252.7778
2023-06-05,252.7778
2023-06-06,252.7778
2023-06-07,252.7778
2023-06-08,252.7778
2023-06-09,252.7778
2023-06-10,252.7778
2023-06-11,252.7778
2023-06-12,252.7778
2023-06-13,252.7778
2023-06-14,252.7778
2023-06-15,252.7778
2023-06-16,252.7778
2023-06-17,252.7778
2023-06-18,252.7778
2023-06-19,252.7778
2023-06-20,252.7778
2023-06-21,252.7778
2023-06-22,252.7778
2023-06-23,252.7778
2023-06-24,252.7778
2023-06-25,252.7778
2023-06-26,252.7778
2023-06-27,252.7778
2023-06-28,252.7778
2023-06-29,252.7778
2023-06-30,173.4565
2023-07-01,173.4565
2023-07-02,173.4565
2023-07-03,173.4565
2023-07-04,173.4565
2023-07-05,173.4565
2023-07-06,173.4565
2023-07-07,173.4565
2023-07-08,173.4565
2023-07-09,173.4565
2023-07-10,173.4565
2023-07-11,173.4565
2023-07-12,173.4565
2023-07-13,173.4565
2023-07-14,173.4565
2023-07-15,173.4565
2023-07-16,173.4565
2023-07-17,173.4565
2023-07-18,173.4565
2023-07-19,173.4565
2023-07-20,173.4565
2023-07-21,173.4565
2023-07-22,173.4565
2023-07-23,173.4565
2023-07-24,173.4565
2023-07-25,173.4565
2023-07-26,173.4565
2023-07-27,173.4565
2023-07-28,173.4565
2023-07-29,173.4565
2023-07-30,173.4565
2023-07-31,173.4565
2023-08-01,173.4565
2023-08-02,173.4565
2023-08-03,173.4565
2023-08-04,173.4565
2023-08-05,173.4565
2023-08-06,173.4565
2023-08-07,173.4565
2023-08-08,173.4565
2023-08-09,173.4565
2023-08-10,173.4565
2023-08-11,173.4565
2023-08-12,173.4565
2023-08-13,173.4565
2023-08-14,173.4565
2023-08-15,173.4565
2023-08-16,173.4565
2023-08-17,173.4565
2023-08-18,173.4565
2023-08-19,173.4565
2023-08-20,173.4565
2023-08-21,173.4565
2023-08-22,173.4565
2023-08-23,173.4565
2023-08-24,173.4565
2023-08-25,173.4565
2023-08-26,173.4565
2023-08-27,173.4565
2023-08-28,173.4565
2023-08-29,173.4565
2023-08-30,173.4565
2023-08-31,173.4565
2023-09-01,173.4565
2023-09-02,173.4565
2023-09-03,173.4565
2023-09-04,173.4565
2023-09-05,173.4565
2023-09-06,173.4565
2023-09-07,173.4565
2023-09-08,173.4565
2023-09-09,173.4565
2023-09-10,173.4565
2023-09-11,173.4565
2023-09-12,173.4565
2023-09-13,173.4565
2023-09-14,173.4565
2023-09-15,173.4565
2023-09-16,173.4565
2023-09-17,173.4565
2023-09-18,173.4565
2023-09-19,173.4565
2023-09-20,173.4565
2023-09-21,173.4565
2023-09-22,173.4565
2023-09-23,173.4565
2023-09-24,173.4565
2023-09-25,173.4565
2023-09-26,173.4565
2023-09-27,173.4565
2023-09-28,173.4565
2023-09-29,173.4565
2023-09-30,133.8049
2023-10-01,133.8049
2023-10-02,133.8049
2023-10-03,133.8049
2023-10-04,133.8049
2023-10-05,133.8049
2023-10-06,133.8049
2023-10-07,133.8049
2023-10-08,133.8049
2023-10-09,133.8049
2023-10-10,133.8049
2023-10-11,133.8049
2023-10-12,133.8049
2023-10-13,133.8049
2023-10-14,133.8049
2023-10-15,133.8049
2023-10-16,133.8049
2023-10-17,133.8049
2023-10-18,133.8049
2023-10-19,133.8049
2023-10-20,133.8049
2023-10-21,133.8049
2023-10-22,133.8049
2023-10-23,133.8049
2023-10-24,133.8049
2023-10-25,133.8049
2023-10-26,133.8049
2023-10-27,133.8049
2023-10-28,133.8049
2023-10-29,133.8049
2023-10-30,133.8049
2023-10-31,133.8049
2023-11-01,133.8049
2023-11-02,133.8049
2023-11-03,133.8049
2023-11-04,133.8049
2023-11-05,133.8049
2023-11-06,133.8049
2023-11-07,133.8049
2023-11-08,133.8049
2023-11-09,133.8049
2023-11-10,133.8049
2023-11-11,133.8049
2023-11-12,133.8049
2023-11-13,133.8049
2023-11-14,133.8049
2023-11-15,133.8049
2023-11-16,133.8049
2023-11-17,133.8049
2023-11-18,133.8049
2023-11-19,133.8049
2023-11-20,133.8049
2023-11-21,133.8049
2023-11-22,133.8049
2023-11-23,133.8049
2023-11-24,133.8049
2023-11-25,133.8049
2023-11-26,133.8049
2023-11-27,133.8049
2023-11-28,133.8049
2023-11-29,133.8049
2023-11-30,133.8049
2023-12-01,133.8049
2023-12-02,133.8049
2023-12-03,133.8049
2023-12-04,133.8049
2023-12-05,133.8049
2023-12-06,133.8049
2023-12-07,133.8049
2023-12-08,133.8049
2023-12-09,133.8049
2023-12-10,133.8049
2023-12-11,133.8049
2023-12-12,133.8049
2023-12-13,133.8049
2023-12-14,133.8049
2023-12-15,133.8049
2023-12-16,133.8049
2023-12-17,133.8049
2023-12-18,133.8049
2023-12-19,133.8049
2023-12-20,133.8049
2023-12-21,133.8049
2023-12-22,133.8049
2023-12-23,133.8049
2023-12-24,133.8049
2023-12-25,133.8049
2023-12-26,133.8049
2023-12-27,133.8049
2023-12-28,133.8049
2023-12-29,133.8049
2023-12-30,133.8049
2023-12-31,135.793
2024-01-01,135.793
2024-01-02,135.793
2024-01-03,135.793
2024-01-04,135.793
2024-01-05,135.793
2024-01-06,135.793
2024-01-07,135.793
2024-01-08,135.793
2024-01-09,135.793
2024-01-10,135.793
2024-01-11,135.793
2024-01-12,135.793
2024-01-13,135.793
2024-01-14,135.793
2024-01-15,135.793
2024-01-16,135.793
2024-01-17,135.793
2024-01-18,135.793
2024-01-19,135.793
2024-01-20,135.793
2024-01-21,135.793
2024-01-22,135.793
2024-01-23,135.793
2024-01-24,135.793
2024-01-25,135.793
2024-01-26,135.793
2024-01-27,135.793
2024-01-28,135.793
2024-01-29,135.793
2024-01-30,135.793
2024-01-31,135.793
2024-02-01,135.793
2024-02-02,135.793
2024-02-03,135.793
2024-02-04,135.793
2024-02-05,135.793
2024-02-06,135.793
2024-02-07,135.793
2024-02-08,135.793
2024-02-09,135.793
2024-02-10,135.793
2024-02-11,135.793
2024-02-12,135.793
2024-02-13,135.793
2024-02-14,135.793
2024-02-15,135.793
2024-02-16,135.793
2024-02-17,135.793
2024-02-18,135.793
2024-02-19,135.793
2024-02-20,135.793
2024-02-21,135.793
2024-02-22,135.793
2024-02-23,135.793
2024-02-24,135.793
2024-02-25,135.793
2024-02-26,135.793
2024-02-27,135.793
2024-02-28,135.793
2024-02-29,135.793
2024-03-01,135.793
2024-03-02,135.793
2024-03-03,135.793
2024-03-04,135.793
2024-03-05,135.793
2024-03-06,135.793
2024-03-07,135.793
2024-03-08,135.793
2024-03-09,135.793
2024-03-10,135.793
2024-03-11,135.793
2024-03-12,135.793
2024-03-13,135.793
2024-03-14,135.793
2024-03-15,135.793
2024-03-16,135.793
2024-03-17,135.793
2024-03-18,135.793
2024-03-19,135.793
2024-03-20,135.793
2024-03-21,135.793
2024-03-22,135.793
2024-03-23,135.793
2024-03-24,135.793
2024-03-25,135.793
2024-03-26,135.793
2024-03-27,135.793
2024-03-28,135.793
2024-03-29,135.793
2024-03-30,135.793
2024-03-31,135.793
2024-04-01,135.793
2024-04-02,135.793
2024-04-03,135.793
2024-04-04,135.793
2024-04-05,135.793
2024-04-06,135.793
2024-04-07,135.793
2024-04-08,135.793
