,AMP US Equity
2023-03-17,61.7622
2023-03-18,61.7622
2023-03-19,61.7622
2023-03-20,61.7622
2023-03-21,61.7622
2023-03-22,61.7622
2023-03-23,61.7622
2023-03-24,61.7622
2023-03-25,61.7622
2023-03-26,61.7622
2023-03-27,61.7622
2023-03-28,61.7622
2023-03-29,61.7622
2023-03-30,61.7622
2023-03-31,56.4999
2023-04-01,56.4999
2023-04-02,56.4999
2023-04-03,56.4999
2023-04-04,56.4999
2023-04-05,56.4999
2023-04-06,56.4999
2023-04-07,56.4999
2023-04-08,56.4999
2023-04-09,56.4999
2023-04-10,56.4999
2023-04-11,56.4999
2023-04-12,56.4999
2023-04-13,56.4999
2023-04-14,56.4999
2023-04-15,56.4999
2023-04-16,56.4999
2023-04-17,56.4999
2023-04-18,56.4999
2023-04-19,56.4999
2023-04-20,56.4999
2023-04-21,56.4999
2023-04-22,56.4999
2023-04-23,56.4999
2023-04-24,56.4999
2023-04-25,56.4999
2023-04-26,56.4999
2023-04-27,56.4999
2023-04-28,56.4999
2023-04-29,56.4999
2023-04-30,56.4999
2023-05-01,56.4999
2023-05-02,56.4999
2023-05-03,56.4999
2023-05-04,56.4999
2023-05-05,56.4999
2023-05-06,56.4999
2023-05-07,56.4999
2023-05-08,56.4999
2023-05-09,56.4999
2023-05-10,56.4999
2023-05-11,56.4999
2023-05-12,56.4999
2023-05-13,56.4999
2023-05-14,56.4999
2023-05-15,56.4999
2023-05-16,56.4999
2023-05-17,56.4999
2023-05-18,56.4999
2023-05-19,56.4999
2023-05-20,56.4999
2023-05-21,56.4999
2023-05-22,56.4999
2023-05-23,56.4999
2023-05-24,56.4999
2023-05-25,56.4999
2023-05-26,56.4999
2023-05-27,56.4999
2023-05-28,56.4999
2023-05-29,56.4999
2023-05-30,56.4999
2023-05-31,56.4999
2023-06-01,56.4999
2023-06-02,56.4999
2023-06-03,56.4999
2023-06-04,56.4999
2023-06-05,56.4999
2023-06-06,56.4999
2023-06-07,56.4999
2023-06-08,56.4999
2023-06-09,56.4999
2023-06-10,56.4999
2023-06-11,56.4999
2023-06-12,56.4999
2023-06-13,56.4999
2023-06-14,56.4999
2023-06-15,56.4999
2023-06-16,56.4999
2023-06-17,56.4999
2023-06-18,56.4999
2023-06-19,56.4999
2023-06-20,56.4999
2023-06-21,56.4999
2023-06-22,56.4999
2023-06-23,56.4999
2023-06-24,56.4999
2023-06-25,56.4999
2023-06-26,56.4999
2023-06-27,56.4999
2023-06-28,56.4999
2023-06-29,56.4999
2023-06-30,68.2729
2023-07-01,68.2729
2023-07-02,68.2729
2023-07-03,68.2729
2023-07-04,68.2729
2023-07-05,68.2729
2023-07-06,68.2729
2023-07-07,68.2729
2023-07-08,68.2729
2023-07-09,68.2729
2023-07-10,68.2729
2023-07-11,68.2729
2023-07-12,68.2729
2023-07-13,68.2729
2023-07-14,68.2729
2023-07-15,68.2729
2023-07-16,68.2729
2023-07-17,68.2729
2023-07-18,68.2729
2023-07-19,68.2729
2023-07-20,68.2729
2023-07-21,68.2729
2023-07-22,68.2729
2023-07-23,68.2729
2023-07-24,68.2729
2023-07-25,68.2729
2023-07-26,68.2729
2023-07-27,68.2729
2023-07-28,68.2729
2023-07-29,68.2729
2023-07-30,68.2729
2023-07-31,68.2729
2023-08-01,68.2729
2023-08-02,68.2729
2023-08-03,68.2729
2023-08-04,68.2729
2023-08-05,68.2729
2023-08-06,68.2729
2023-08-07,68.2729
2023-08-08,68.2729
2023-08-09,68.2729
2023-08-10,68.2729
2023-08-11,68.2729
2023-08-12,68.2729
2023-08-13,68.2729
2023-08-14,68.2729
2023-08-15,68.2729
2023-08-16,68.2729
2023-08-17,68.2729
2023-08-18,68.2729
2023-08-19,68.2729
2023-08-20,68.2729
2023-08-21,68.2729
2023-08-22,68.2729
2023-08-23,68.2729
2023-08-24,68.2729
2023-08-25,68.2729
2023-08-26,68.2729
2023-08-27,68.2729
2023-08-28,68.2729
2023-08-29,68.2729
2023-08-30,68.2729
2023-08-31,68.2729
2023-09-01,68.2729
2023-09-02,68.2729
2023-09-03,68.2729
2023-09-04,68.2729
2023-09-05,68.2729
2023-09-06,68.2729
2023-09-07,68.2729
2023-09-08,68.2729
2023-09-09,68.2729
2023-09-10,68.2729
2023-09-11,68.2729
2023-09-12,68.2729
2023-09-13,68.2729
2023-09-14,68.2729
2023-09-15,68.2729
2023-09-16,68.2729
2023-09-17,68.2729
2023-09-18,68.2729
2023-09-19,68.2729
2023-09-20,68.2729
2023-09-21,68.2729
2023-09-22,68.2729
2023-09-23,68.2729
2023-09-24,68.2729
2023-09-25,68.2729
2023-09-26,68.2729
2023-09-27,68.2729
2023-09-28,68.2729
2023-09-29,68.2729
2023-09-30,75.4872
2023-10-01,75.4872
2023-10-02,75.4872
2023-10-03,75.4872
2023-10-04,75.4872
2023-10-05,75.4872
2023-10-06,75.4872
2023-10-07,75.4872
2023-10-08,75.4872
2023-10-09,75.4872
2023-10-10,75.4872
2023-10-11,75.4872
2023-10-12,75.4872
2023-10-13,75.4872
2023-10-14,75.4872
2023-10-15,75.4872
2023-10-16,75.4872
2023-10-17,75.4872
2023-10-18,75.4872
2023-10-19,75.4872
2023-10-20,75.4872
2023-10-21,75.4872
2023-10-22,75.4872
2023-10-23,75.4872
2023-10-24,75.4872
2023-10-25,75.4872
2023-10-26,75.4872
2023-10-27,75.4872
2023-10-28,75.4872
2023-10-29,75.4872
2023-10-30,75.4872
2023-10-31,75.4872
2023-11-01,75.4872
2023-11-02,75.4872
2023-11-03,75.4872
2023-11-04,75.4872
2023-11-05,75.4872
2023-11-06,75.4872
2023-11-07,75.4872
2023-11-08,75.4872
2023-11-09,75.4872
2023-11-10,75.4872
2023-11-11,75.4872
2023-11-12,75.4872
2023-11-13,75.4872
2023-11-14,75.4872
2023-11-15,75.4872
2023-11-16,75.4872
2023-11-17,75.4872
2023-11-18,75.4872
2023-11-19,75.4872
2023-11-20,75.4872
2023-11-21,75.4872
2023-11-22,75.4872
2023-11-23,75.4872
2023-11-24,75.4872
2023-11-25,75.4872
2023-11-26,75.4872
2023-11-27,75.4872
2023-11-28,75.4872
2023-11-29,75.4872
2023-11-30,75.4872
2023-12-01,75.4872
2023-12-02,75.4872
2023-12-03,75.4872
2023-12-04,75.4872
2023-12-05,75.4872
2023-12-06,75.4872
2023-12-07,75.4872
2023-12-08,75.4872
2023-12-09,75.4872
2023-12-10,75.4872
2023-12-11,75.4872
2023-12-12,75.4872
2023-12-13,75.4872
2023-12-14,75.4872
2023-12-15,75.4872
2023-12-16,75.4872
2023-12-17,75.4872
2023-12-18,75.4872
2023-12-19,75.4872
2023-12-20,75.4872
2023-12-21,75.4872
2023-12-22,75.4872
2023-12-23,75.4872
2023-12-24,75.4872
2023-12-25,75.4872
2023-12-26,75.4872
2023-12-27,75.4872
2023-12-28,75.4872
2023-12-29,75.4872
2023-12-30,75.4872
2023-12-31,59.9156
2024-01-01,59.9156
2024-01-02,59.9156
2024-01-03,59.9156
2024-01-04,59.9156
2024-01-05,59.9156
2024-01-06,59.9156
2024-01-07,59.9156
2024-01-08,59.9156
2024-01-09,59.9156
2024-01-10,59.9156
2024-01-11,59.9156
2024-01-12,59.9156
2024-01-13,59.9156
2024-01-14,59.9156
2024-01-15,59.9156
2024-01-16,59.9156
2024-01-17,59.9156
2024-01-18,59.9156
2024-01-19,59.9156
2024-01-20,59.9156
2024-01-21,59.9156
2024-01-22,59.9156
2024-01-23,59.9156
2024-01-24,59.9156
2024-01-25,59.9156
2024-01-26,59.9156
2024-01-27,59.9156
2024-01-28,59.9156
2024-01-29,59.9156
2024-01-30,59.9156
2024-01-31,59.9156
2024-02-01,59.9156
2024-02-02,59.9156
2024-02-03,59.9156
2024-02-04,59.9156
2024-02-05,59.9156
2024-02-06,59.9156
2024-02-07,59.9156
2024-02-08,59.9156
2024-02-09,59.9156
2024-02-10,59.9156
2024-02-11,59.9156
2024-02-12,59.9156
2024-02-13,59.9156
2024-02-14,59.9156
2024-02-15,59.9156
2024-02-16,59.9156
2024-02-17,59.9156
2024-02-18,59.9156
2024-02-19,59.9156
2024-02-20,59.9156
2024-02-21,59.9156
2024-02-22,59.9156
2024-02-23,59.9156
2024-02-24,59.9156
2024-02-25,59.9156
2024-02-26,59.9156
2024-02-27,59.9156
2024-02-28,59.9156
2024-02-29,59.9156
2024-03-01,59.9156
2024-03-02,59.9156
2024-03-03,59.9156
2024-03-04,59.9156
2024-03-05,59.9156
2024-03-06,59.9156
2024-03-07,59.9156
2024-03-08,59.9156
2024-03-09,59.9156
2024-03-10,59.9156
2024-03-11,59.9156
2024-03-12,59.9156
2024-03-13,59.9156
2024-03-14,59.9156
2024-03-15,59.9156
2024-03-16,59.9156
2024-03-17,59.9156
2024-03-18,59.9156
2024-03-19,59.9156
2024-03-20,59.9156
2024-03-21,59.9156
2024-03-22,59.9156
2024-03-23,59.9156
2024-03-24,59.9156
2024-03-25,59.9156
2024-03-26,59.9156
2024-03-27,59.9156
2024-03-28,59.9156
2024-03-29,59.9156
2024-03-30,59.9156
2024-03-31,59.9156
2024-04-01,59.9156
2024-04-02,59.9156
2024-04-03,59.9156
2024-04-04,59.9156
2024-04-05,59.9156
2024-04-06,59.9156
2024-04-07,59.9156
2024-04-08,59.9156
