,TRGP US Equity
2023-01-15,39.7879
2023-01-16,39.7879
2023-01-17,39.7879
2023-01-18,39.7879
2023-01-19,39.7879
2023-01-20,39.7879
2023-01-21,39.7879
2023-01-22,39.7879
2023-01-23,39.7879
2023-01-24,39.7879
2023-01-25,39.7879
2023-01-26,39.7879
2023-01-27,39.7879
2023-01-28,39.7879
2023-01-29,39.7879
2023-01-30,39.7879
2023-01-31,39.7879
2023-02-01,39.7879
2023-02-02,39.7879
2023-02-03,39.7879
2023-02-04,39.7879
2023-02-05,39.7879
2023-02-06,39.7879
2023-02-07,39.7879
2023-02-08,39.7879
2023-02-09,39.7879
2023-02-10,39.7879
2023-02-11,39.7879
2023-02-12,39.7879
2023-02-13,39.7879
2023-02-14,39.7879
2023-02-15,39.7879
2023-02-16,39.7879
2023-02-17,39.7879
2023-02-18,39.7879
2023-02-19,39.7879
2023-02-20,39.7879
2023-02-21,39.7879
2023-02-22,39.7879
2023-02-23,39.7879
2023-02-24,39.7879
2023-02-25,39.7879
2023-02-26,39.7879
2023-02-27,39.7879
2023-02-28,39.7879
2023-03-01,39.7879
2023-03-02,39.7879
2023-03-03,39.7879
2023-03-04,39.7879
2023-03-05,39.7879
2023-03-06,39.7879
2023-03-07,39.7879
2023-03-08,39.7879
2023-03-09,39.7879
2023-03-10,39.7879
2023-03-11,39.7879
2023-03-12,39.7879
2023-03-13,39.7879
2023-03-14,39.7879
2023-03-15,39.7879
2023-03-16,39.7879
2023-03-17,39.7879
2023-03-18,39.7879
2023-03-19,39.7879
2023-03-20,39.7879
2023-03-21,39.7879
2023-03-22,39.7879
2023-03-23,39.7879
2023-03-24,39.7879
2023-03-25,39.7879
2023-03-26,39.7879
2023-03-27,39.7879
2023-03-28,39.7879
2023-03-29,39.7879
2023-03-30,39.7879
2023-03-31,43.6478
2023-04-01,43.6478
2023-04-02,43.6478
2023-04-03,43.6478
2023-04-04,43.6478
2023-04-05,43.6478
2023-04-06,43.6478
2023-04-07,43.6478
2023-04-08,43.6478
2023-04-09,43.6478
2023-04-10,43.6478
2023-04-11,43.6478
2023-04-12,43.6478
2023-04-13,43.6478
2023-04-14,43.6478
2023-04-15,43.6478
2023-04-16,43.6478
2023-04-17,43.6478
2023-04-18,43.6478
2023-04-19,43.6478
2023-04-20,43.6478
2023-04-21,43.6478
2023-04-22,43.6478
2023-04-23,43.6478
2023-04-24,43.6478
2023-04-25,43.6478
2023-04-26,43.6478
2023-04-27,43.6478
2023-04-28,43.6478
2023-04-29,43.6478
2023-04-30,43.6478
2023-05-01,43.6478
2023-05-02,43.6478
2023-05-03,43.6478
2023-05-04,43.6478
2023-05-05,43.6478
2023-05-06,43.6478
2023-05-07,43.6478
2023-05-08,43.6478
2023-05-09,43.6478
2023-05-10,43.6478
2023-05-11,43.6478
2023-05-12,43.6478
2023-05-13,43.6478
2023-05-14,43.6478
2023-05-15,43.6478
2023-05-16,43.6478
2023-05-17,43.6478
2023-05-18,43.6478
2023-05-19,43.6478
2023-05-20,43.6478
2023-05-21,43.6478
2023-05-22,43.6478
2023-05-23,43.6478
2023-05-24,43.6478
2023-05-25,43.6478
2023-05-26,43.6478
2023-05-27,43.6478
2023-05-28,43.6478
2023-05-29,43.6478
2023-05-30,43.6478
2023-05-31,43.6478
2023-06-01,43.6478
2023-06-02,43.6478
2023-06-03,43.6478
2023-06-04,43.6478
2023-06-05,43.6478
2023-06-06,43.6478
2023-06-07,43.6478
2023-06-08,43.6478
2023-06-09,43.6478
2023-06-10,43.6478
2023-06-11,43.6478
2023-06-12,43.6478
2023-06-13,43.6478
2023-06-14,43.6478
2023-06-15,43.6478
2023-06-16,43.6478
2023-06-17,43.6478
2023-06-18,43.6478
2023-06-19,43.6478
2023-06-20,43.6478
2023-06-21,43.6478
2023-06-22,43.6478
2023-06-23,43.6478
2023-06-24,43.6478
2023-06-25,43.6478
2023-06-26,43.6478
2023-06-27,43.6478
2023-06-28,43.6478
2023-06-29,43.6478
2023-06-30,35.6831
2023-07-01,35.6831
2023-07-02,35.6831
2023-07-03,35.6831
2023-07-04,35.6831
2023-07-05,35.6831
2023-07-06,35.6831
2023-07-07,35.6831
2023-07-08,35.6831
2023-07-09,35.6831
2023-07-10,35.6831
2023-07-11,35.6831
2023-07-12,35.6831
2023-07-13,35.6831
2023-07-14,35.6831
2023-07-15,35.6831
2023-07-16,35.6831
2023-07-17,35.6831
2023-07-18,35.6831
2023-07-19,35.6831
2023-07-20,35.6831
2023-07-21,35.6831
2023-07-22,35.6831
2023-07-23,35.6831
2023-07-24,35.6831
2023-07-25,35.6831
2023-07-26,35.6831
2023-07-27,35.6831
2023-07-28,35.6831
2023-07-29,35.6831
2023-07-30,35.6831
2023-07-31,35.6831
2023-08-01,35.6831
2023-08-02,35.6831
2023-08-03,35.6831
2023-08-04,35.6831
2023-08-05,35.6831
2023-08-06,35.6831
2023-08-07,35.6831
2023-08-08,35.6831
2023-08-09,35.6831
2023-08-10,35.6831
2023-08-11,35.6831
2023-08-12,35.6831
2023-08-13,35.6831
2023-08-14,35.6831
2023-08-15,35.6831
2023-08-16,35.6831
2023-08-17,35.6831
2023-08-18,35.6831
2023-08-19,35.6831
2023-08-20,35.6831
2023-08-21,35.6831
2023-08-22,35.6831
2023-08-23,35.6831
2023-08-24,35.6831
2023-08-25,35.6831
2023-08-26,35.6831
2023-08-27,35.6831
2023-08-28,35.6831
2023-08-29,35.6831
2023-08-30,35.6831
2023-08-31,35.6831
2023-09-01,35.6831
2023-09-02,35.6831
2023-09-03,35.6831
2023-09-04,35.6831
2023-09-05,35.6831
2023-09-06,35.6831
2023-09-07,35.6831
2023-09-08,35.6831
2023-09-09,35.6831
2023-09-10,35.6831
2023-09-11,35.6831
2023-09-12,35.6831
2023-09-13,35.6831
2023-09-14,35.6831
2023-09-15,35.6831
2023-09-16,35.6831
2023-09-17,35.6831
2023-09-18,35.6831
2023-09-19,35.6831
2023-09-20,35.6831
2023-09-21,35.6831
2023-09-22,35.6831
2023-09-23,35.6831
2023-09-24,35.6831
2023-09-25,35.6831
2023-09-26,35.6831
2023-09-27,35.6831
2023-09-28,35.6831
2023-09-29,35.6831
2023-09-30,35.7216
2023-10-01,35.7216
2023-10-02,35.7216
2023-10-03,35.7216
2023-10-04,35.7216
2023-10-05,35.7216
2023-10-06,35.7216
2023-10-07,35.7216
2023-10-08,35.7216
2023-10-09,35.7216
2023-10-10,35.7216
2023-10-11,35.7216
2023-10-12,35.7216
2023-10-13,35.7216
2023-10-14,35.7216
2023-10-15,35.7216
2023-10-16,35.7216
2023-10-17,35.7216
2023-10-18,35.7216
2023-10-19,35.7216
2023-10-20,35.7216
2023-10-21,35.7216
2023-10-22,35.7216
2023-10-23,35.7216
2023-10-24,35.7216
2023-10-25,35.7216
2023-10-26,35.7216
2023-10-27,35.7216
2023-10-28,35.7216
2023-10-29,35.7216
2023-10-30,35.7216
2023-10-31,35.7216
2023-11-01,35.7216
2023-11-02,35.7216
2023-11-03,35.7216
2023-11-04,35.7216
2023-11-05,35.7216
2023-11-06,35.7216
2023-11-07,35.7216
2023-11-08,35.7216
2023-11-09,35.7216
2023-11-10,35.7216
2023-11-11,35.7216
2023-11-12,35.7216
2023-11-13,35.7216
2023-11-14,35.7216
2023-11-15,35.7216
2023-11-16,35.7216
2023-11-17,35.7216
2023-11-18,35.7216
2023-11-19,35.7216
2023-11-20,35.7216
2023-11-21,35.7216
2023-11-22,35.7216
2023-11-23,35.7216
2023-11-24,35.7216
2023-11-25,35.7216
2023-11-26,35.7216
2023-11-27,35.7216
2023-11-28,35.7216
2023-11-29,35.7216
2023-11-30,35.7216
2023-12-01,35.7216
2023-12-02,35.7216
2023-12-03,35.7216
2023-12-04,35.7216
2023-12-05,35.7216
2023-12-06,35.7216
2023-12-07,35.7216
2023-12-08,35.7216
2023-12-09,35.7216
2023-12-10,35.7216
2023-12-11,35.7216
2023-12-12,35.7216
2023-12-13,35.7216
2023-12-14,35.7216
2023-12-15,35.7216
2023-12-16,35.7216
2023-12-17,35.7216
2023-12-18,35.7216
2023-12-19,35.7216
2023-12-20,35.7216
2023-12-21,35.7216
2023-12-22,35.7216
2023-12-23,35.7216
2023-12-24,35.7216
2023-12-25,35.7216
2023-12-26,35.7216
2023-12-27,35.7216
2023-12-28,35.7216
2023-12-29,35.7216
2023-12-30,35.7216
2023-12-31,30.9246
2024-01-01,30.9246
2024-01-02,30.9246
2024-01-03,30.9246
2024-01-04,30.9246
2024-01-05,30.9246
2024-01-06,30.9246
2024-01-07,30.9246
2024-01-08,30.9246
2024-01-09,30.9246
2024-01-10,30.9246
2024-01-11,30.9246
2024-01-12,30.9246
2024-01-13,30.9246
2024-01-14,30.9246
2024-01-15,30.9246
2024-01-16,30.9246
2024-01-17,30.9246
2024-01-18,30.9246
2024-01-19,30.9246
2024-01-20,30.9246
2024-01-21,30.9246
2024-01-22,30.9246
2024-01-23,30.9246
2024-01-24,30.9246
2024-01-25,30.9246
2024-01-26,30.9246
2024-01-27,30.9246
2024-01-28,30.9246
2024-01-29,30.9246
2024-01-30,30.9246
2024-01-31,30.9246
2024-02-01,30.9246
2024-02-02,30.9246
2024-02-03,30.9246
2024-02-04,30.9246
2024-02-05,30.9246
2024-02-06,30.9246
2024-02-07,30.9246
2024-02-08,30.9246
2024-02-09,30.9246
2024-02-10,30.9246
2024-02-11,30.9246
2024-02-12,30.9246
2024-02-13,30.9246
2024-02-14,30.9246
2024-02-15,30.9246
2024-02-16,30.9246
2024-02-17,30.9246
2024-02-18,30.9246
2024-02-19,30.9246
2024-02-20,30.9246
2024-02-21,30.9246
2024-02-22,30.9246
2024-02-23,30.9246
2024-02-24,30.9246
2024-02-25,30.9246
2024-02-26,30.9246
2024-02-27,30.9246
2024-02-28,30.9246
2024-02-29,30.9246
2024-03-01,30.9246
2024-03-02,30.9246
2024-03-03,30.9246
2024-03-04,30.9246
2024-03-05,30.9246
2024-03-06,30.9246
2024-03-07,30.9246
2024-03-08,30.9246
2024-03-09,30.9246
2024-03-10,30.9246
2024-03-11,30.9246
2024-03-12,30.9246
2024-03-13,30.9246
2024-03-14,30.9246
2024-03-15,30.9246
2024-03-16,30.9246
2024-03-17,30.9246
2024-03-18,30.9246
2024-03-19,30.9246
2024-03-20,30.9246
2024-03-21,30.9246
2024-03-22,30.9246
2024-03-23,30.9246
2024-03-24,30.9246
2024-03-25,30.9246
2024-03-26,30.9246
2024-03-27,30.9246
2024-03-28,30.9246
2024-03-29,30.9246
2024-03-30,30.9246
2024-03-31,30.9246
2024-04-01,30.9246
2024-04-02,30.9246
2024-04-03,30.9246
2024-04-04,30.9246
2024-04-05,30.9246
2024-04-06,30.9246
2024-04-07,30.9246
2024-04-08,30.9246
