,PII US Equity
2023-03-10,38.0981
2023-03-11,38.0981
2023-03-12,38.0981
2023-03-13,38.0981
2023-03-14,38.0981
2023-03-15,38.0981
2023-03-16,38.0981
2023-03-17,38.0981
2023-03-18,38.0981
2023-03-19,38.0981
2023-03-20,38.0981
2023-03-21,38.0981
2023-03-22,38.0981
2023-03-23,38.0981
2023-03-24,38.0981
2023-03-25,38.0981
2023-03-26,38.0981
2023-03-27,38.0981
2023-03-28,38.0981
2023-03-29,38.0981
2023-03-30,38.0981
2023-03-31,42.7371
2023-04-01,42.7371
2023-04-02,42.7371
2023-04-03,42.7371
2023-04-04,42.7371
2023-04-05,42.7371
2023-04-06,42.7371
2023-04-07,42.7371
2023-04-08,42.7371
2023-04-09,42.7371
2023-04-10,42.7371
2023-04-11,42.7371
2023-04-12,42.7371
2023-04-13,42.7371
2023-04-14,42.7371
2023-04-15,42.7371
2023-04-16,42.7371
2023-04-17,42.7371
2023-04-18,42.7371
2023-04-19,42.7371
2023-04-20,42.7371
2023-04-21,42.7371
2023-04-22,42.7371
2023-04-23,42.7371
2023-04-24,42.7371
2023-04-25,42.7371
2023-04-26,42.7371
2023-04-27,42.7371
2023-04-28,42.7371
2023-04-29,42.7371
2023-04-30,42.7371
2023-05-01,42.7371
2023-05-02,42.7371
2023-05-03,42.7371
2023-05-04,42.7371
2023-05-05,42.7371
2023-05-06,42.7371
2023-05-07,42.7371
2023-05-08,42.7371
2023-05-09,42.7371
2023-05-10,42.7371
2023-05-11,42.7371
2023-05-12,42.7371
2023-05-13,42.7371
2023-05-14,42.7371
2023-05-15,42.7371
2023-05-16,42.7371
2023-05-17,42.7371
2023-05-18,42.7371
2023-05-19,42.7371
2023-05-20,42.7371
2023-05-21,42.7371
2023-05-22,42.7371
2023-05-23,42.7371
2023-05-24,42.7371
2023-05-25,42.7371
2023-05-26,42.7371
2023-05-27,42.7371
2023-05-28,42.7371
2023-05-29,42.7371
2023-05-30,42.7371
2023-05-31,42.7371
2023-06-01,42.7371
2023-06-02,42.7371
2023-06-03,42.7371
2023-06-04,42.7371
2023-06-05,42.7371
2023-06-06,42.7371
2023-06-07,42.7371
2023-06-08,42.7371
2023-06-09,42.7371
2023-06-10,42.7371
2023-06-11,42.7371
2023-06-12,42.7371
2023-06-13,42.7371
2023-06-14,42.7371
2023-06-15,42.7371
2023-06-16,42.7371
2023-06-17,42.7371
2023-06-18,42.7371
2023-06-19,42.7371
2023-06-20,42.7371
2023-06-21,42.7371
2023-06-22,42.7371
2023-06-23,42.7371
2023-06-24,42.7371
2023-06-25,42.7371
2023-06-26,42.7371
2023-06-27,42.7371
2023-06-28,42.7371
2023-06-29,42.7371
2023-06-30,53.691
2023-07-01,53.691
2023-07-02,53.691
2023-07-03,53.691
2023-07-04,53.691
2023-07-05,53.691
2023-07-06,53.691
2023-07-07,53.691
2023-07-08,53.691
2023-07-09,53.691
2023-07-10,53.691
2023-07-11,53.691
2023-07-12,53.691
2023-07-13,53.691
2023-07-14,53.691
2023-07-15,53.691
2023-07-16,53.691
2023-07-17,53.691
2023-07-18,53.691
2023-07-19,53.691
2023-07-20,53.691
2023-07-21,53.691
2023-07-22,53.691
2023-07-23,53.691
2023-07-24,53.691
2023-07-25,53.691
2023-07-26,53.691
2023-07-27,53.691
2023-07-28,53.691
2023-07-29,53.691
2023-07-30,53.691
2023-07-31,53.691
2023-08-01,53.691
2023-08-02,53.691
2023-08-03,53.691
2023-08-04,53.691
2023-08-05,53.691
2023-08-06,53.691
2023-08-07,53.691
2023-08-08,53.691
2023-08-09,53.691
2023-08-10,53.691
2023-08-11,53.691
2023-08-12,53.691
2023-08-13,53.691
2023-08-14,53.691
2023-08-15,53.691
2023-08-16,53.691
2023-08-17,53.691
2023-08-18,53.691
2023-08-19,53.691
2023-08-20,53.691
2023-08-21,53.691
2023-08-22,53.691
2023-08-23,53.691
2023-08-24,53.691
2023-08-25,53.691
2023-08-26,53.691
2023-08-27,53.691
2023-08-28,53.691
2023-08-29,53.691
2023-08-30,53.691
2023-08-31,53.691
2023-09-01,53.691
2023-09-02,53.691
2023-09-03,53.691
2023-09-04,53.691
2023-09-05,53.691
2023-09-06,53.691
2023-09-07,53.691
2023-09-08,53.691
2023-09-09,53.691
2023-09-10,53.691
2023-09-11,53.691
2023-09-12,53.691
2023-09-13,53.691
2023-09-14,53.691
2023-09-15,53.691
2023-09-16,53.691
2023-09-17,53.691
2023-09-18,53.691
2023-09-19,53.691
2023-09-20,53.691
2023-09-21,53.691
2023-09-22,53.691
2023-09-23,53.691
2023-09-24,53.691
2023-09-25,53.691
2023-09-26,53.691
2023-09-27,53.691
2023-09-28,53.691
2023-09-29,53.691
2023-09-30,50.1433
2023-10-01,50.1433
2023-10-02,50.1433
2023-10-03,50.1433
2023-10-04,50.1433
2023-10-05,50.1433
2023-10-06,50.1433
2023-10-07,50.1433
2023-10-08,50.1433
2023-10-09,50.1433
2023-10-10,50.1433
2023-10-11,50.1433
2023-10-12,50.1433
2023-10-13,50.1433
2023-10-14,50.1433
2023-10-15,50.1433
2023-10-16,50.1433
2023-10-17,50.1433
2023-10-18,50.1433
2023-10-19,50.1433
2023-10-20,50.1433
2023-10-21,50.1433
2023-10-22,50.1433
2023-10-23,50.1433
2023-10-24,50.1433
2023-10-25,50.1433
2023-10-26,50.1433
2023-10-27,50.1433
2023-10-28,50.1433
2023-10-29,50.1433
2023-10-30,50.1433
2023-10-31,50.1433
2023-11-01,50.1433
2023-11-02,50.1433
2023-11-03,50.1433
2023-11-04,50.1433
2023-11-05,50.1433
2023-11-06,50.1433
2023-11-07,50.1433
2023-11-08,50.1433
2023-11-09,50.1433
2023-11-10,50.1433
2023-11-11,50.1433
2023-11-12,50.1433
2023-11-13,50.1433
2023-11-14,50.1433
2023-11-15,50.1433
2023-11-16,50.1433
2023-11-17,50.1433
2023-11-18,50.1433
2023-11-19,50.1433
2023-11-20,50.1433
2023-11-21,50.1433
2023-11-22,50.1433
2023-11-23,50.1433
2023-11-24,50.1433
2023-11-25,50.1433
2023-11-26,50.1433
2023-11-27,50.1433
2023-11-28,50.1433
2023-11-29,50.1433
2023-11-30,50.1433
2023-12-01,50.1433
2023-12-02,50.1433
2023-12-03,50.1433
2023-12-04,50.1433
2023-12-05,50.1433
2023-12-06,50.1433
2023-12-07,50.1433
2023-12-08,50.1433
2023-12-09,50.1433
2023-12-10,50.1433
2023-12-11,50.1433
2023-12-12,50.1433
2023-12-13,50.1433
2023-12-14,50.1433
2023-12-15,50.1433
2023-12-16,50.1433
2023-12-17,50.1433
2023-12-18,50.1433
2023-12-19,50.1433
2023-12-20,50.1433
2023-12-21,50.1433
2023-12-22,50.1433
2023-12-23,50.1433
2023-12-24,50.1433
2023-12-25,50.1433
2023-12-26,50.1433
2023-12-27,50.1433
2023-12-28,50.1433
2023-12-29,50.1433
2023-12-30,50.1433
2023-12-31,39.5859
2024-01-01,39.5859
2024-01-02,39.5859
2024-01-03,39.5859
2024-01-04,39.5859
2024-01-05,39.5859
2024-01-06,39.5859
2024-01-07,39.5859
2024-01-08,39.5859
2024-01-09,39.5859
2024-01-10,39.5859
2024-01-11,39.5859
2024-01-12,39.5859
2024-01-13,39.5859
2024-01-14,39.5859
2024-01-15,39.5859
2024-01-16,39.5859
2024-01-17,39.5859
2024-01-18,39.5859
2024-01-19,39.5859
2024-01-20,39.5859
2024-01-21,39.5859
2024-01-22,39.5859
2024-01-23,39.5859
2024-01-24,39.5859
2024-01-25,39.5859
2024-01-26,39.5859
2024-01-27,39.5859
2024-01-28,39.5859
2024-01-29,39.5859
2024-01-30,39.5859
2024-01-31,39.5859
2024-02-01,39.5859
2024-02-02,39.5859
2024-02-03,39.5859
2024-02-04,39.5859
2024-02-05,39.5859
2024-02-06,39.5859
2024-02-07,39.5859
2024-02-08,39.5859
2024-02-09,39.5859
2024-02-10,39.5859
2024-02-11,39.5859
2024-02-12,39.5859
2024-02-13,39.5859
2024-02-14,39.5859
2024-02-15,39.5859
2024-02-16,39.5859
2024-02-17,39.5859
2024-02-18,39.5859
2024-02-19,39.5859
2024-02-20,39.5859
2024-02-21,39.5859
2024-02-22,39.5859
2024-02-23,39.5859
2024-02-24,39.5859
2024-02-25,39.5859
2024-02-26,39.5859
2024-02-27,39.5859
2024-02-28,39.5859
2024-02-29,39.5859
2024-03-01,39.5859
2024-03-02,39.5859
2024-03-03,39.5859
2024-03-04,39.5859
2024-03-05,39.5859
2024-03-06,39.5859
2024-03-07,39.5859
2024-03-08,39.5859
2024-03-09,39.5859
2024-03-10,39.5859
2024-03-11,39.5859
2024-03-12,39.5859
2024-03-13,39.5859
2024-03-14,39.5859
2024-03-15,39.5859
2024-03-16,39.5859
2024-03-17,39.5859
2024-03-18,39.5859
2024-03-19,39.5859
2024-03-20,39.5859
2024-03-21,39.5859
2024-03-22,39.5859
2024-03-23,39.5859
2024-03-24,39.5859
2024-03-25,39.5859
2024-03-26,39.5859
2024-03-27,39.5859
2024-03-28,39.5859
2024-03-29,39.5859
2024-03-30,39.5859
2024-03-31,39.5859
2024-04-01,39.5859
2024-04-02,39.5859
2024-04-03,39.5859
2024-04-04,39.5859
2024-04-05,39.5859
2024-04-06,39.5859
2024-04-07,39.5859
2024-04-08,39.5859
