,ARCH US Equity
2023-02-15,129.8802
2023-02-16,129.8802
2023-02-17,129.8802
2023-02-18,129.8802
2023-02-19,129.8802
2023-02-20,129.8802
2023-02-21,129.8802
2023-02-22,129.8802
2023-02-23,129.8802
2023-02-24,129.8802
2023-02-25,129.8802
2023-02-26,129.8802
2023-02-27,129.8802
2023-02-28,129.8802
2023-03-01,129.8802
2023-03-02,129.8802
2023-03-03,129.8802
2023-03-04,129.8802
2023-03-05,129.8802
2023-03-06,129.8802
2023-03-07,129.8802
2023-03-08,129.8802
2023-03-09,129.8802
2023-03-10,129.8802
2023-03-11,129.8802
2023-03-12,129.8802
2023-03-13,129.8802
2023-03-14,129.8802
2023-03-15,129.8802
2023-03-16,129.8802
2023-03-17,129.8802
2023-03-18,129.8802
2023-03-19,129.8802
2023-03-20,129.8802
2023-03-21,129.8802
2023-03-22,129.8802
2023-03-23,129.8802
2023-03-24,129.8802
2023-03-25,129.8802
2023-03-26,129.8802
2023-03-27,129.8802
2023-03-28,129.8802
2023-03-29,129.8802
2023-03-30,129.8802
2023-03-31,105.2779
2023-04-01,105.2779
2023-04-02,105.2779
2023-04-03,105.2779
2023-04-04,105.2779
2023-04-05,105.2779
2023-04-06,105.2779
2023-04-07,105.2779
2023-04-08,105.2779
2023-04-09,105.2779
2023-04-10,105.2779
2023-04-11,105.2779
2023-04-12,105.2779
2023-04-13,105.2779
2023-04-14,105.2779
2023-04-15,105.2779
2023-04-16,105.2779
2023-04-17,105.2779
2023-04-18,105.2779
2023-04-19,105.2779
2023-04-20,105.2779
2023-04-21,105.2779
2023-04-22,105.2779
2023-04-23,105.2779
2023-04-24,105.2779
2023-04-25,105.2779
2023-04-26,105.2779
2023-04-27,105.2779
2023-04-28,105.2779
2023-04-29,105.2779
2023-04-30,105.2779
2023-05-01,105.2779
2023-05-02,105.2779
2023-05-03,105.2779
2023-05-04,105.2779
2023-05-05,105.2779
2023-05-06,105.2779
2023-05-07,105.2779
2023-05-08,105.2779
2023-05-09,105.2779
2023-05-10,105.2779
2023-05-11,105.2779
2023-05-12,105.2779
2023-05-13,105.2779
2023-05-14,105.2779
2023-05-15,105.2779
2023-05-16,105.2779
2023-05-17,105.2779
2023-05-18,105.2779
2023-05-19,105.2779
2023-05-20,105.2779
2023-05-21,105.2779
2023-05-22,105.2779
2023-05-23,105.2779
2023-05-24,105.2779
2023-05-25,105.2779
2023-05-26,105.2779
2023-05-27,105.2779
2023-05-28,105.2779
2023-05-29,105.2779
2023-05-30,105.2779
2023-05-31,105.2779
2023-06-01,105.2779
2023-06-02,105.2779
2023-06-03,105.2779
2023-06-04,105.2779
2023-06-05,105.2779
2023-06-06,105.2779
2023-06-07,105.2779
2023-06-08,105.2779
2023-06-09,105.2779
2023-06-10,105.2779
2023-06-11,105.2779
2023-06-12,105.2779
2023-06-13,105.2779
2023-06-14,105.2779
2023-06-15,105.2779
2023-06-16,105.2779
2023-06-17,105.2779
2023-06-18,105.2779
2023-06-19,105.2779
2023-06-20,105.2779
2023-06-21,105.2779
2023-06-22,105.2779
2023-06-23,105.2779
2023-06-24,105.2779
2023-06-25,105.2779
2023-06-26,105.2779
2023-06-27,105.2779
2023-06-28,105.2779
2023-06-29,105.2779
2023-06-30,70.9137
2023-07-01,70.9137
2023-07-02,70.9137
2023-07-03,70.9137
2023-07-04,70.9137
2023-07-05,70.9137
2023-07-06,70.9137
2023-07-07,70.9137
2023-07-08,70.9137
2023-07-09,70.9137
2023-07-10,70.9137
2023-07-11,70.9137
2023-07-12,70.9137
2023-07-13,70.9137
2023-07-14,70.9137
2023-07-15,70.9137
2023-07-16,70.9137
2023-07-17,70.9137
2023-07-18,70.9137
2023-07-19,70.9137
2023-07-20,70.9137
2023-07-21,70.9137
2023-07-22,70.9137
2023-07-23,70.9137
2023-07-24,70.9137
2023-07-25,70.9137
2023-07-26,70.9137
2023-07-27,70.9137
2023-07-28,70.9137
2023-07-29,70.9137
2023-07-30,70.9137
2023-07-31,70.9137
2023-08-01,70.9137
2023-08-02,70.9137
2023-08-03,70.9137
2023-08-04,70.9137
2023-08-05,70.9137
2023-08-06,70.9137
2023-08-07,70.9137
2023-08-08,70.9137
2023-08-09,70.9137
2023-08-10,70.9137
2023-08-11,70.9137
2023-08-12,70.9137
2023-08-13,70.9137
2023-08-14,70.9137
2023-08-15,70.9137
2023-08-16,70.9137
2023-08-17,70.9137
2023-08-18,70.9137
2023-08-19,70.9137
2023-08-20,70.9137
2023-08-21,70.9137
2023-08-22,70.9137
2023-08-23,70.9137
2023-08-24,70.9137
2023-08-25,70.9137
2023-08-26,70.9137
2023-08-27,70.9137
2023-08-28,70.9137
2023-08-29,70.9137
2023-08-30,70.9137
2023-08-31,70.9137
2023-09-01,70.9137
2023-09-02,70.9137
2023-09-03,70.9137
2023-09-04,70.9137
2023-09-05,70.9137
2023-09-06,70.9137
2023-09-07,70.9137
2023-09-08,70.9137
2023-09-09,70.9137
2023-09-10,70.9137
2023-09-11,70.9137
2023-09-12,70.9137
2023-09-13,70.9137
2023-09-14,70.9137
2023-09-15,70.9137
2023-09-16,70.9137
2023-09-17,70.9137
2023-09-18,70.9137
2023-09-19,70.9137
2023-09-20,70.9137
2023-09-21,70.9137
2023-09-22,70.9137
2023-09-23,70.9137
2023-09-24,70.9137
2023-09-25,70.9137
2023-09-26,70.9137
2023-09-27,70.9137
2023-09-28,70.9137
2023-09-29,70.9137
2023-09-30,63.4822
2023-10-01,63.4822
2023-10-02,63.4822
2023-10-03,63.4822
2023-10-04,63.4822
2023-10-05,63.4822
2023-10-06,63.4822
2023-10-07,63.4822
2023-10-08,63.4822
2023-10-09,63.4822
2023-10-10,63.4822
2023-10-11,63.4822
2023-10-12,63.4822
2023-10-13,63.4822
2023-10-14,63.4822
2023-10-15,63.4822
2023-10-16,63.4822
2023-10-17,63.4822
2023-10-18,63.4822
2023-10-19,63.4822
2023-10-20,63.4822
2023-10-21,63.4822
2023-10-22,63.4822
2023-10-23,63.4822
2023-10-24,63.4822
2023-10-25,63.4822
2023-10-26,63.4822
2023-10-27,63.4822
2023-10-28,63.4822
2023-10-29,63.4822
2023-10-30,63.4822
2023-10-31,63.4822
2023-11-01,63.4822
2023-11-02,63.4822
2023-11-03,63.4822
2023-11-04,63.4822
2023-11-05,63.4822
2023-11-06,63.4822
2023-11-07,63.4822
2023-11-08,63.4822
2023-11-09,63.4822
2023-11-10,63.4822
2023-11-11,63.4822
2023-11-12,63.4822
2023-11-13,63.4822
2023-11-14,63.4822
2023-11-15,63.4822
2023-11-16,63.4822
2023-11-17,63.4822
2023-11-18,63.4822
2023-11-19,63.4822
2023-11-20,63.4822
2023-11-21,63.4822
2023-11-22,63.4822
2023-11-23,63.4822
2023-11-24,63.4822
2023-11-25,63.4822
2023-11-26,63.4822
2023-11-27,63.4822
2023-11-28,63.4822
2023-11-29,63.4822
2023-11-30,63.4822
2023-12-01,63.4822
2023-12-02,63.4822
2023-12-03,63.4822
2023-12-04,63.4822
2023-12-05,63.4822
2023-12-06,63.4822
2023-12-07,63.4822
2023-12-08,63.4822
2023-12-09,63.4822
2023-12-10,63.4822
2023-12-11,63.4822
2023-12-12,63.4822
2023-12-13,63.4822
2023-12-14,63.4822
2023-12-15,63.4822
2023-12-16,63.4822
2023-12-17,63.4822
2023-12-18,63.4822
2023-12-19,63.4822
2023-12-20,63.4822
2023-12-21,63.4822
2023-12-22,63.4822
2023-12-23,63.4822
2023-12-24,63.4822
2023-12-25,63.4822
2023-12-26,63.4822
2023-12-27,63.4822
2023-12-28,63.4822
2023-12-29,63.4822
2023-12-30,63.4822
2023-12-31,32.6209
2024-01-01,32.6209
2024-01-02,32.6209
2024-01-03,32.6209
2024-01-04,32.6209
2024-01-05,32.6209
2024-01-06,32.6209
2024-01-07,32.6209
2024-01-08,32.6209
2024-01-09,32.6209
2024-01-10,32.6209
2024-01-11,32.6209
2024-01-12,32.6209
2024-01-13,32.6209
2024-01-14,32.6209
2024-01-15,32.6209
2024-01-16,32.6209
2024-01-17,32.6209
2024-01-18,32.6209
2024-01-19,32.6209
2024-01-20,32.6209
2024-01-21,32.6209
2024-01-22,32.6209
2024-01-23,32.6209
2024-01-24,32.6209
2024-01-25,32.6209
2024-01-26,32.6209
2024-01-27,32.6209
2024-01-28,32.6209
2024-01-29,32.6209
2024-01-30,32.6209
2024-01-31,32.6209
2024-02-01,32.6209
2024-02-02,32.6209
2024-02-03,32.6209
2024-02-04,32.6209
2024-02-05,32.6209
2024-02-06,32.6209
2024-02-07,32.6209
2024-02-08,32.6209
2024-02-09,32.6209
2024-02-10,32.6209
2024-02-11,32.6209
2024-02-12,32.6209
2024-02-13,32.6209
2024-02-14,32.6209
2024-02-15,32.6209
2024-02-16,32.6209
2024-02-17,32.6209
2024-02-18,32.6209
2024-02-19,32.6209
2024-02-20,32.6209
2024-02-21,32.6209
2024-02-22,32.6209
2024-02-23,32.6209
2024-02-24,32.6209
2024-02-25,32.6209
2024-02-26,32.6209
2024-02-27,32.6209
2024-02-28,32.6209
2024-02-29,32.6209
2024-03-01,32.6209
2024-03-02,32.6209
2024-03-03,32.6209
2024-03-04,32.6209
2024-03-05,32.6209
2024-03-06,32.6209
2024-03-07,32.6209
2024-03-08,32.6209
2024-03-09,32.6209
2024-03-10,32.6209
2024-03-11,32.6209
2024-03-12,32.6209
2024-03-13,32.6209
2024-03-14,32.6209
2024-03-15,32.6209
2024-03-16,32.6209
2024-03-17,32.6209
2024-03-18,32.6209
2024-03-19,32.6209
2024-03-20,32.6209
2024-03-21,32.6209
2024-03-22,32.6209
2024-03-23,32.6209
2024-03-24,32.6209
2024-03-25,32.6209
2024-03-26,32.6209
2024-03-27,32.6209
2024-03-28,32.6209
2024-03-29,32.6209
2024-03-30,32.6209
2024-03-31,32.6209
2024-04-01,32.6209
2024-04-02,32.6209
2024-04-03,32.6209
2024-04-04,32.6209
2024-04-05,32.6209
2024-04-06,32.6209
2024-04-07,32.6209
2024-04-08,32.6209
