,MGY US Equity
2023-02-15,74.7103
2023-02-16,74.7103
2023-02-17,74.7103
2023-02-18,74.7103
2023-02-19,74.7103
2023-02-20,74.7103
2023-02-21,74.7103
2023-02-22,74.7103
2023-02-23,74.7103
2023-02-24,74.7103
2023-02-25,74.7103
2023-02-26,74.7103
2023-02-27,74.7103
2023-02-28,74.7103
2023-03-01,74.7103
2023-03-02,74.7103
2023-03-03,74.7103
2023-03-04,74.7103
2023-03-05,74.7103
2023-03-06,74.7103
2023-03-07,74.7103
2023-03-08,74.7103
2023-03-09,74.7103
2023-03-10,74.7103
2023-03-11,74.7103
2023-03-12,74.7103
2023-03-13,74.7103
2023-03-14,74.7103
2023-03-15,74.7103
2023-03-16,74.7103
2023-03-17,74.7103
2023-03-18,74.7103
2023-03-19,74.7103
2023-03-20,74.7103
2023-03-21,74.7103
2023-03-22,74.7103
2023-03-23,74.7103
2023-03-24,74.7103
2023-03-25,74.7103
2023-03-26,74.7103
2023-03-27,74.7103
2023-03-28,74.7103
2023-03-29,74.7103
2023-03-30,74.7103
2023-03-31,66.0112
2023-04-01,66.0112
2023-04-02,66.0112
2023-04-03,66.0112
2023-04-04,66.0112
2023-04-05,66.0112
2023-04-06,66.0112
2023-04-07,66.0112
2023-04-08,66.0112
2023-04-09,66.0112
2023-04-10,66.0112
2023-04-11,66.0112
2023-04-12,66.0112
2023-04-13,66.0112
2023-04-14,66.0112
2023-04-15,66.0112
2023-04-16,66.0112
2023-04-17,66.0112
2023-04-18,66.0112
2023-04-19,66.0112
2023-04-20,66.0112
2023-04-21,66.0112
2023-04-22,66.0112
2023-04-23,66.0112
2023-04-24,66.0112
2023-04-25,66.0112
2023-04-26,66.0112
2023-04-27,66.0112
2023-04-28,66.0112
2023-04-29,66.0112
2023-04-30,66.0112
2023-05-01,66.0112
2023-05-02,66.0112
2023-05-03,66.0112
2023-05-04,66.0112
2023-05-05,66.0112
2023-05-06,66.0112
2023-05-07,66.0112
2023-05-08,66.0112
2023-05-09,66.0112
2023-05-10,66.0112
2023-05-11,66.0112
2023-05-12,66.0112
2023-05-13,66.0112
2023-05-14,66.0112
2023-05-15,66.0112
2023-05-16,66.0112
2023-05-17,66.0112
2023-05-18,66.0112
2023-05-19,66.0112
2023-05-20,66.0112
2023-05-21,66.0112
2023-05-22,66.0112
2023-05-23,66.0112
2023-05-24,66.0112
2023-05-25,66.0112
2023-05-26,66.0112
2023-05-27,66.0112
2023-05-28,66.0112
2023-05-29,66.0112
2023-05-30,66.0112
2023-05-31,66.0112
2023-06-01,66.0112
2023-06-02,66.0112
2023-06-03,66.0112
2023-06-04,66.0112
2023-06-05,66.0112
2023-06-06,66.0112
2023-06-07,66.0112
2023-06-08,66.0112
2023-06-09,66.0112
2023-06-10,66.0112
2023-06-11,66.0112
2023-06-12,66.0112
2023-06-13,66.0112
2023-06-14,66.0112
2023-06-15,66.0112
2023-06-16,66.0112
2023-06-17,66.0112
2023-06-18,66.0112
2023-06-19,66.0112
2023-06-20,66.0112
2023-06-21,66.0112
2023-06-22,66.0112
2023-06-23,66.0112
2023-06-24,66.0112
2023-06-25,66.0112
2023-06-26,66.0112
2023-06-27,66.0112
2023-06-28,66.0112
2023-06-29,66.0112
2023-06-30,48.6718
2023-07-01,48.6718
2023-07-02,48.6718
2023-07-03,48.6718
2023-07-04,48.6718
2023-07-05,48.6718
2023-07-06,48.6718
2023-07-07,48.6718
2023-07-08,48.6718
2023-07-09,48.6718
2023-07-10,48.6718
2023-07-11,48.6718
2023-07-12,48.6718
2023-07-13,48.6718
2023-07-14,48.6718
2023-07-15,48.6718
2023-07-16,48.6718
2023-07-17,48.6718
2023-07-18,48.6718
2023-07-19,48.6718
2023-07-20,48.6718
2023-07-21,48.6718
2023-07-22,48.6718
2023-07-23,48.6718
2023-07-24,48.6718
2023-07-25,48.6718
2023-07-26,48.6718
2023-07-27,48.6718
2023-07-28,48.6718
2023-07-29,48.6718
2023-07-30,48.6718
2023-07-31,48.6718
2023-08-01,48.6718
2023-08-02,48.6718
2023-08-03,48.6718
2023-08-04,48.6718
2023-08-05,48.6718
2023-08-06,48.6718
2023-08-07,48.6718
2023-08-08,48.6718
2023-08-09,48.6718
2023-08-10,48.6718
2023-08-11,48.6718
2023-08-12,48.6718
2023-08-13,48.6718
2023-08-14,48.6718
2023-08-15,48.6718
2023-08-16,48.6718
2023-08-17,48.6718
2023-08-18,48.6718
2023-08-19,48.6718
2023-08-20,48.6718
2023-08-21,48.6718
2023-08-22,48.6718
2023-08-23,48.6718
2023-08-24,48.6718
2023-08-25,48.6718
2023-08-26,48.6718
2023-08-27,48.6718
2023-08-28,48.6718
2023-08-29,48.6718
2023-08-30,48.6718
2023-08-31,48.6718
2023-09-01,48.6718
2023-09-02,48.6718
2023-09-03,48.6718
2023-09-04,48.6718
2023-09-05,48.6718
2023-09-06,48.6718
2023-09-07,48.6718
2023-09-08,48.6718
2023-09-09,48.6718
2023-09-10,48.6718
2023-09-11,48.6718
2023-09-12,48.6718
2023-09-13,48.6718
2023-09-14,48.6718
2023-09-15,48.6718
2023-09-16,48.6718
2023-09-17,48.6718
2023-09-18,48.6718
2023-09-19,48.6718
2023-09-20,48.6718
2023-09-21,48.6718
2023-09-22,48.6718
2023-09-23,48.6718
2023-09-24,48.6718
2023-09-25,48.6718
2023-09-26,48.6718
2023-09-27,48.6718
2023-09-28,48.6718
2023-09-29,48.6718
2023-09-30,35.5407
2023-10-01,35.5407
2023-10-02,35.5407
2023-10-03,35.5407
2023-10-04,35.5407
2023-10-05,35.5407
2023-10-06,35.5407
2023-10-07,35.5407
2023-10-08,35.5407
2023-10-09,35.5407
2023-10-10,35.5407
2023-10-11,35.5407
2023-10-12,35.5407
2023-10-13,35.5407
2023-10-14,35.5407
2023-10-15,35.5407
2023-10-16,35.5407
2023-10-17,35.5407
2023-10-18,35.5407
2023-10-19,35.5407
2023-10-20,35.5407
2023-10-21,35.5407
2023-10-22,35.5407
2023-10-23,35.5407
2023-10-24,35.5407
2023-10-25,35.5407
2023-10-26,35.5407
2023-10-27,35.5407
2023-10-28,35.5407
2023-10-29,35.5407
2023-10-30,35.5407
2023-10-31,35.5407
2023-11-01,35.5407
2023-11-02,35.5407
2023-11-03,35.5407
2023-11-04,35.5407
2023-11-05,35.5407
2023-11-06,35.5407
2023-11-07,35.5407
2023-11-08,35.5407
2023-11-09,35.5407
2023-11-10,35.5407
2023-11-11,35.5407
2023-11-12,35.5407
2023-11-13,35.5407
2023-11-14,35.5407
2023-11-15,35.5407
2023-11-16,35.5407
2023-11-17,35.5407
2023-11-18,35.5407
2023-11-19,35.5407
2023-11-20,35.5407
2023-11-21,35.5407
2023-11-22,35.5407
2023-11-23,35.5407
2023-11-24,35.5407
2023-11-25,35.5407
2023-11-26,35.5407
2023-11-27,35.5407
2023-11-28,35.5407
2023-11-29,35.5407
2023-11-30,35.5407
2023-12-01,35.5407
2023-12-02,35.5407
2023-12-03,35.5407
2023-12-04,35.5407
2023-12-05,35.5407
2023-12-06,35.5407
2023-12-07,35.5407
2023-12-08,35.5407
2023-12-09,35.5407
2023-12-10,35.5407
2023-12-11,35.5407
2023-12-12,35.5407
2023-12-13,35.5407
2023-12-14,35.5407
2023-12-15,35.5407
2023-12-16,35.5407
2023-12-17,35.5407
2023-12-18,35.5407
2023-12-19,35.5407
2023-12-20,35.5407
2023-12-21,35.5407
2023-12-22,35.5407
2023-12-23,35.5407
2023-12-24,35.5407
2023-12-25,35.5407
2023-12-26,35.5407
2023-12-27,35.5407
2023-12-28,35.5407
2023-12-29,35.5407
2023-12-30,35.5407
2023-12-31,23.7659
2024-01-01,23.7659
2024-01-02,23.7659
2024-01-03,23.7659
2024-01-04,23.7659
2024-01-05,23.7659
2024-01-06,23.7659
2024-01-07,23.7659
2024-01-08,23.7659
2024-01-09,23.7659
2024-01-10,23.7659
2024-01-11,23.7659
2024-01-12,23.7659
2024-01-13,23.7659
2024-01-14,23.7659
2024-01-15,23.7659
2024-01-16,23.7659
2024-01-17,23.7659
2024-01-18,23.7659
2024-01-19,23.7659
2024-01-20,23.7659
2024-01-21,23.7659
2024-01-22,23.7659
2024-01-23,23.7659
2024-01-24,23.7659
2024-01-25,23.7659
2024-01-26,23.7659
2024-01-27,23.7659
2024-01-28,23.7659
2024-01-29,23.7659
2024-01-30,23.7659
2024-01-31,23.7659
2024-02-01,23.7659
2024-02-02,23.7659
2024-02-03,23.7659
2024-02-04,23.7659
2024-02-05,23.7659
2024-02-06,23.7659
2024-02-07,23.7659
2024-02-08,23.7659
2024-02-09,23.7659
2024-02-10,23.7659
2024-02-11,23.7659
2024-02-12,23.7659
2024-02-13,23.7659
2024-02-14,23.7659
2024-02-15,23.7659
2024-02-16,23.7659
2024-02-17,23.7659
2024-02-18,23.7659
2024-02-19,23.7659
2024-02-20,23.7659
2024-02-21,23.7659
2024-02-22,23.7659
2024-02-23,23.7659
2024-02-24,23.7659
2024-02-25,23.7659
2024-02-26,23.7659
2024-02-27,23.7659
2024-02-28,23.7659
2024-02-29,23.7659
2024-03-01,23.7659
2024-03-02,23.7659
2024-03-03,23.7659
2024-03-04,23.7659
2024-03-05,23.7659
2024-03-06,23.7659
2024-03-07,23.7659
2024-03-08,23.7659
2024-03-09,23.7659
2024-03-10,23.7659
2024-03-11,23.7659
2024-03-12,23.7659
2024-03-13,23.7659
2024-03-14,23.7659
2024-03-15,23.7659
2024-03-16,23.7659
2024-03-17,23.7659
2024-03-18,23.7659
2024-03-19,23.7659
2024-03-20,23.7659
2024-03-21,23.7659
2024-03-22,23.7659
2024-03-23,23.7659
2024-03-24,23.7659
2024-03-25,23.7659
2024-03-26,23.7659
2024-03-27,23.7659
2024-03-28,23.7659
2024-03-29,23.7659
2024-03-30,23.7659
2024-03-31,23.7659
2024-04-01,23.7659
2024-04-02,23.7659
2024-04-03,23.7659
2024-04-04,23.7659
2024-04-05,23.7659
2024-04-06,23.7659
2024-04-07,23.7659
2024-04-08,23.7659
