,MA US Equity
2023-03-10,145.9221
2023-03-11,145.9221
2023-03-12,145.9221
2023-03-13,145.9221
2023-03-14,145.9221
2023-03-15,145.9221
2023-03-16,145.9221
2023-03-17,145.9221
2023-03-18,145.9221
2023-03-19,145.9221
2023-03-20,145.9221
2023-03-21,145.9221
2023-03-22,145.9221
2023-03-23,145.9221
2023-03-24,145.9221
2023-03-25,145.9221
2023-03-26,145.9221
2023-03-27,145.9221
2023-03-28,145.9221
2023-03-29,145.9221
2023-03-30,145.9221
2023-03-31,156.2601
2023-04-01,156.2601
2023-04-02,156.2601
2023-04-03,156.2601
2023-04-04,156.2601
2023-04-05,156.2601
2023-04-06,156.2601
2023-04-07,156.2601
2023-04-08,156.2601
2023-04-09,156.2601
2023-04-10,156.2601
2023-04-11,156.2601
2023-04-12,156.2601
2023-04-13,156.2601
2023-04-14,156.2601
2023-04-15,156.2601
2023-04-16,156.2601
2023-04-17,156.2601
2023-04-18,156.2601
2023-04-19,156.2601
2023-04-20,156.2601
2023-04-21,156.2601
2023-04-22,156.2601
2023-04-23,156.2601
2023-04-24,156.2601
2023-04-25,156.2601
2023-04-26,156.2601
2023-04-27,156.2601
2023-04-28,156.2601
2023-04-29,156.2601
2023-04-30,156.2601
2023-05-01,156.2601
2023-05-02,156.2601
2023-05-03,156.2601
2023-05-04,156.2601
2023-05-05,156.2601
2023-05-06,156.2601
2023-05-07,156.2601
2023-05-08,156.2601
2023-05-09,156.2601
2023-05-10,156.2601
2023-05-11,156.2601
2023-05-12,156.2601
2023-05-13,156.2601
2023-05-14,156.2601
2023-05-15,156.2601
2023-05-16,156.2601
2023-05-17,156.2601
2023-05-18,156.2601
2023-05-19,156.2601
2023-05-20,156.2601
2023-05-21,156.2601
2023-05-22,156.2601
2023-05-23,156.2601
2023-05-24,156.2601
2023-05-25,156.2601
2023-05-26,156.2601
2023-05-27,156.2601
2023-05-28,156.2601
2023-05-29,156.2601
2023-05-30,156.2601
2023-05-31,156.2601
2023-06-01,156.2601
2023-06-02,156.2601
2023-06-03,156.2601
2023-06-04,156.2601
2023-06-05,156.2601
2023-06-06,156.2601
2023-06-07,156.2601
2023-06-08,156.2601
2023-06-09,156.2601
2023-06-10,156.2601
2023-06-11,156.2601
2023-06-12,156.2601
2023-06-13,156.2601
2023-06-14,156.2601
2023-06-15,156.2601
2023-06-16,156.2601
2023-06-17,156.2601
2023-06-18,156.2601
2023-06-19,156.2601
2023-06-20,156.2601
2023-06-21,156.2601
2023-06-22,156.2601
2023-06-23,156.2601
2023-06-24,156.2601
2023-06-25,156.2601
2023-06-26,156.2601
2023-06-27,156.2601
2023-06-28,156.2601
2023-06-29,156.2601
2023-06-30,175.2463
2023-07-01,175.2463
2023-07-02,175.2463
2023-07-03,175.2463
2023-07-04,175.2463
2023-07-05,175.2463
2023-07-06,175.2463
2023-07-07,175.2463
2023-07-08,175.2463
2023-07-09,175.2463
2023-07-10,175.2463
2023-07-11,175.2463
2023-07-12,175.2463
2023-07-13,175.2463
2023-07-14,175.2463
2023-07-15,175.2463
2023-07-16,175.2463
2023-07-17,175.2463
2023-07-18,175.2463
2023-07-19,175.2463
2023-07-20,175.2463
2023-07-21,175.2463
2023-07-22,175.2463
2023-07-23,175.2463
2023-07-24,175.2463
2023-07-25,175.2463
2023-07-26,175.2463
2023-07-27,175.2463
2023-07-28,175.2463
2023-07-29,175.2463
2023-07-30,175.2463
2023-07-31,175.2463
2023-08-01,175.2463
2023-08-02,175.2463
2023-08-03,175.2463
2023-08-04,175.2463
2023-08-05,175.2463
2023-08-06,175.2463
2023-08-07,175.2463
2023-08-08,175.2463
2023-08-09,175.2463
2023-08-10,175.2463
2023-08-11,175.2463
2023-08-12,175.2463
2023-08-13,175.2463
2023-08-14,175.2463
2023-08-15,175.2463
2023-08-16,175.2463
2023-08-17,175.2463
2023-08-18,175.2463
2023-08-19,175.2463
2023-08-20,175.2463
2023-08-21,175.2463
2023-08-22,175.2463
2023-08-23,175.2463
2023-08-24,175.2463
2023-08-25,175.2463
2023-08-26,175.2463
2023-08-27,175.2463
2023-08-28,175.2463
2023-08-29,175.2463
2023-08-30,175.2463
2023-08-31,175.2463
2023-09-01,175.2463
2023-09-02,175.2463
2023-09-03,175.2463
2023-09-04,175.2463
2023-09-05,175.2463
2023-09-06,175.2463
2023-09-07,175.2463
2023-09-08,175.2463
2023-09-09,175.2463
2023-09-10,175.2463
2023-09-11,175.2463
2023-09-12,175.2463
2023-09-13,175.2463
2023-09-14,175.2463
2023-09-15,175.2463
2023-09-16,175.2463
2023-09-17,175.2463
2023-09-18,175.2463
2023-09-19,175.2463
2023-09-20,175.2463
2023-09-21,175.2463
2023-09-22,175.2463
2023-09-23,175.2463
2023-09-24,175.2463
2023-09-25,175.2463
2023-09-26,175.2463
2023-09-27,175.2463
2023-09-28,175.2463
2023-09-29,175.2463
2023-09-30,172.4905
2023-10-01,172.4905
2023-10-02,172.4905
2023-10-03,172.4905
2023-10-04,172.4905
2023-10-05,172.4905
2023-10-06,172.4905
2023-10-07,172.4905
2023-10-08,172.4905
2023-10-09,172.4905
2023-10-10,172.4905
2023-10-11,172.4905
2023-10-12,172.4905
2023-10-13,172.4905
2023-10-14,172.4905
2023-10-15,172.4905
2023-10-16,172.4905
2023-10-17,172.4905
2023-10-18,172.4905
2023-10-19,172.4905
2023-10-20,172.4905
2023-10-21,172.4905
2023-10-22,172.4905
2023-10-23,172.4905
2023-10-24,172.4905
2023-10-25,172.4905
2023-10-26,172.4905
2023-10-27,172.4905
2023-10-28,172.4905
2023-10-29,172.4905
2023-10-30,172.4905
2023-10-31,172.4905
2023-11-01,172.4905
2023-11-02,172.4905
2023-11-03,172.4905
2023-11-04,172.4905
2023-11-05,172.4905
2023-11-06,172.4905
2023-11-07,172.4905
2023-11-08,172.4905
2023-11-09,172.4905
2023-11-10,172.4905
2023-11-11,172.4905
2023-11-12,172.4905
2023-11-13,172.4905
2023-11-14,172.4905
2023-11-15,172.4905
2023-11-16,172.4905
2023-11-17,172.4905
2023-11-18,172.4905
2023-11-19,172.4905
2023-11-20,172.4905
2023-11-21,172.4905
2023-11-22,172.4905
2023-11-23,172.4905
2023-11-24,172.4905
2023-11-25,172.4905
2023-11-26,172.4905
2023-11-27,172.4905
2023-11-28,172.4905
2023-11-29,172.4905
2023-11-30,172.4905
2023-12-01,172.4905
2023-12-02,172.4905
2023-12-03,172.4905
2023-12-04,172.4905
2023-12-05,172.4905
2023-12-06,172.4905
2023-12-07,172.4905
2023-12-08,172.4905
2023-12-09,172.4905
2023-12-10,172.4905
2023-12-11,172.4905
2023-12-12,172.4905
2023-12-13,172.4905
2023-12-14,172.4905
2023-12-15,172.4905
2023-12-16,172.4905
2023-12-17,172.4905
2023-12-18,172.4905
2023-12-19,172.4905
2023-12-20,172.4905
2023-12-21,172.4905
2023-12-22,172.4905
2023-12-23,172.4905
2023-12-24,172.4905
2023-12-25,172.4905
2023-12-26,172.4905
2023-12-27,172.4905
2023-12-28,172.4905
2023-12-29,172.4905
2023-12-30,172.4905
2023-12-31,169.275
2024-01-01,169.275
2024-01-02,169.275
2024-01-03,169.275
2024-01-04,169.275
2024-01-05,169.275
2024-01-06,169.275
2024-01-07,169.275
2024-01-08,169.275
2024-01-09,169.275
2024-01-10,169.275
2024-01-11,169.275
2024-01-12,169.275
2024-01-13,169.275
2024-01-14,169.275
2024-01-15,169.275
2024-01-16,169.275
2024-01-17,169.275
2024-01-18,169.275
2024-01-19,169.275
2024-01-20,169.275
2024-01-21,169.275
2024-01-22,169.275
2024-01-23,169.275
2024-01-24,169.275
2024-01-25,169.275
2024-01-26,169.275
2024-01-27,169.275
2024-01-28,169.275
2024-01-29,169.275
2024-01-30,169.275
2024-01-31,169.275
2024-02-01,169.275
2024-02-02,169.275
2024-02-03,169.275
2024-02-04,169.275
2024-02-05,169.275
2024-02-06,169.275
2024-02-07,169.275
2024-02-08,169.275
2024-02-09,169.275
2024-02-10,169.275
2024-02-11,169.275
2024-02-12,169.275
2024-02-13,169.275
2024-02-14,169.275
2024-02-15,169.275
2024-02-16,169.275
2024-02-17,169.275
2024-02-18,169.275
2024-02-19,169.275
2024-02-20,169.275
2024-02-21,169.275
2024-02-22,169.275
2024-02-23,169.275
2024-02-24,169.275
2024-02-25,169.275
2024-02-26,169.275
2024-02-27,169.275
2024-02-28,169.275
2024-02-29,169.275
2024-03-01,169.275
2024-03-02,169.275
2024-03-03,169.275
2024-03-04,169.275
2024-03-05,169.275
2024-03-06,169.275
2024-03-07,169.275
2024-03-08,169.275
2024-03-09,169.275
2024-03-10,169.275
2024-03-11,169.275
2024-03-12,169.275
2024-03-13,169.275
2024-03-14,169.275
2024-03-15,169.275
2024-03-16,169.275
2024-03-17,169.275
2024-03-18,169.275
2024-03-19,169.275
2024-03-20,169.275
2024-03-21,169.275
2024-03-22,169.275
2024-03-23,169.275
2024-03-24,169.275
2024-03-25,169.275
2024-03-26,169.275
2024-03-27,169.275
2024-03-28,169.275
2024-03-29,169.275
2024-03-30,169.275
2024-03-31,169.275
2024-04-01,169.275
2024-04-02,169.275
2024-04-03,169.275
2024-04-04,169.275
2024-04-05,169.275
2024-04-06,169.275
2024-04-07,169.275
2024-04-08,169.275
