,JLL US Equity
2023-03-17,10.7244
2023-03-18,10.7244
2023-03-19,10.7244
2023-03-20,10.7244
2023-03-21,10.7244
2023-03-22,10.7244
2023-03-23,10.7244
2023-03-24,10.7244
2023-03-25,10.7244
2023-03-26,10.7244
2023-03-27,10.7244
2023-03-28,10.7244
2023-03-29,10.7244
2023-03-30,10.7244
2023-03-31,8.1871
2023-04-01,8.1871
2023-04-02,8.1871
2023-04-03,8.1871
2023-04-04,8.1871
2023-04-05,8.1871
2023-04-06,8.1871
2023-04-07,8.1871
2023-04-08,8.1871
2023-04-09,8.1871
2023-04-10,8.1871
2023-04-11,8.1871
2023-04-12,8.1871
2023-04-13,8.1871
2023-04-14,8.1871
2023-04-15,8.1871
2023-04-16,8.1871
2023-04-17,8.1871
2023-04-18,8.1871
2023-04-19,8.1871
2023-04-20,8.1871
2023-04-21,8.1871
2023-04-22,8.1871
2023-04-23,8.1871
2023-04-24,8.1871
2023-04-25,8.1871
2023-04-26,8.1871
2023-04-27,8.1871
2023-04-28,8.1871
2023-04-29,8.1871
2023-04-30,8.1871
2023-05-01,8.1871
2023-05-02,8.1871
2023-05-03,8.1871
2023-05-04,8.1871
2023-05-05,8.1871
2023-05-06,8.1871
2023-05-07,8.1871
2023-05-08,8.1871
2023-05-09,8.1871
2023-05-10,8.1871
2023-05-11,8.1871
2023-05-12,8.1871
2023-05-13,8.1871
2023-05-14,8.1871
2023-05-15,8.1871
2023-05-16,8.1871
2023-05-17,8.1871
2023-05-18,8.1871
2023-05-19,8.1871
2023-05-20,8.1871
2023-05-21,8.1871
2023-05-22,8.1871
2023-05-23,8.1871
2023-05-24,8.1871
2023-05-25,8.1871
2023-05-26,8.1871
2023-05-27,8.1871
2023-05-28,8.1871
2023-05-29,8.1871
2023-05-30,8.1871
2023-05-31,8.1871
2023-06-01,8.1871
2023-06-02,8.1871
2023-06-03,8.1871
2023-06-04,8.1871
2023-06-05,8.1871
2023-06-06,8.1871
2023-06-07,8.1871
2023-06-08,8.1871
2023-06-09,8.1871
2023-06-10,8.1871
2023-06-11,8.1871
2023-06-12,8.1871
2023-06-13,8.1871
2023-06-14,8.1871
2023-06-15,8.1871
2023-06-16,8.1871
2023-06-17,8.1871
2023-06-18,8.1871
2023-06-19,8.1871
2023-06-20,8.1871
2023-06-21,8.1871
2023-06-22,8.1871
2023-06-23,8.1871
2023-06-24,8.1871
2023-06-25,8.1871
2023-06-26,8.1871
2023-06-27,8.1871
2023-06-28,8.1871
2023-06-29,8.1871
2023-06-30,5.148
2023-07-01,5.148
2023-07-02,5.148
2023-07-03,5.148
2023-07-04,5.148
2023-07-05,5.148
2023-07-06,5.148
2023-07-07,5.148
2023-07-08,5.148
2023-07-09,5.148
2023-07-10,5.148
2023-07-11,5.148
2023-07-12,5.148
2023-07-13,5.148
2023-07-14,5.148
2023-07-15,5.148
2023-07-16,5.148
2023-07-17,5.148
2023-07-18,5.148
2023-07-19,5.148
2023-07-20,5.148
2023-07-21,5.148
2023-07-22,5.148
2023-07-23,5.148
2023-07-24,5.148
2023-07-25,5.148
2023-07-26,5.148
2023-07-27,5.148
2023-07-28,5.148
2023-07-29,5.148
2023-07-30,5.148
2023-07-31,5.148
2023-08-01,5.148
2023-08-02,5.148
2023-08-03,5.148
2023-08-04,5.148
2023-08-05,5.148
2023-08-06,5.148
2023-08-07,5.148
2023-08-08,5.148
2023-08-09,5.148
2023-08-10,5.148
2023-08-11,5.148
2023-08-12,5.148
2023-08-13,5.148
2023-08-14,5.148
2023-08-15,5.148
2023-08-16,5.148
2023-08-17,5.148
2023-08-18,5.148
2023-08-19,5.148
2023-08-20,5.148
2023-08-21,5.148
2023-08-22,5.148
2023-08-23,5.148
2023-08-24,5.148
2023-08-25,5.148
2023-08-26,5.148
2023-08-27,5.148
2023-08-28,5.148
2023-08-29,5.148
2023-08-30,5.148
2023-08-31,5.148
2023-09-01,5.148
2023-09-02,5.148
2023-09-03,5.148
2023-09-04,5.148
2023-09-05,5.148
2023-09-06,5.148
2023-09-07,5.148
2023-09-08,5.148
2023-09-09,5.148
2023-09-10,5.148
2023-09-11,5.148
2023-09-12,5.148
2023-09-13,5.148
2023-09-14,5.148
2023-09-15,5.148
2023-09-16,5.148
2023-09-17,5.148
2023-09-18,5.148
2023-09-19,5.148
2023-09-20,5.148
2023-09-21,5.148
2023-09-22,5.148
2023-09-23,5.148
2023-09-24,5.148
2023-09-25,5.148
2023-09-26,5.148
2023-09-27,5.148
2023-09-28,5.148
2023-09-29,5.148
2023-09-30,3.8558
2023-10-01,3.8558
2023-10-02,3.8558
2023-10-03,3.8558
2023-10-04,3.8558
2023-10-05,3.8558
2023-10-06,3.8558
2023-10-07,3.8558
2023-10-08,3.8558
2023-10-09,3.8558
2023-10-10,3.8558
2023-10-11,3.8558
2023-10-12,3.8558
2023-10-13,3.8558
2023-10-14,3.8558
2023-10-15,3.8558
2023-10-16,3.8558
2023-10-17,3.8558
2023-10-18,3.8558
2023-10-19,3.8558
2023-10-20,3.8558
2023-10-21,3.8558
2023-10-22,3.8558
2023-10-23,3.8558
2023-10-24,3.8558
2023-10-25,3.8558
2023-10-26,3.8558
2023-10-27,3.8558
2023-10-28,3.8558
2023-10-29,3.8558
2023-10-30,3.8558
2023-10-31,3.8558
2023-11-01,3.8558
2023-11-02,3.8558
2023-11-03,3.8558
2023-11-04,3.8558
2023-11-05,3.8558
2023-11-06,3.8558
2023-11-07,3.8558
2023-11-08,3.8558
2023-11-09,3.8558
2023-11-10,3.8558
2023-11-11,3.8558
2023-11-12,3.8558
2023-11-13,3.8558
2023-11-14,3.8558
2023-11-15,3.8558
2023-11-16,3.8558
2023-11-17,3.8558
2023-11-18,3.8558
2023-11-19,3.8558
2023-11-20,3.8558
2023-11-21,3.8558
2023-11-22,3.8558
2023-11-23,3.8558
2023-11-24,3.8558
2023-11-25,3.8558
2023-11-26,3.8558
2023-11-27,3.8558
2023-11-28,3.8558
2023-11-29,3.8558
2023-11-30,3.8558
2023-12-01,3.8558
2023-12-02,3.8558
2023-12-03,3.8558
2023-12-04,3.8558
2023-12-05,3.8558
2023-12-06,3.8558
2023-12-07,3.8558
2023-12-08,3.8558
2023-12-09,3.8558
2023-12-10,3.8558
2023-12-11,3.8558
2023-12-12,3.8558
2023-12-13,3.8558
2023-12-14,3.8558
2023-12-15,3.8558
2023-12-16,3.8558
2023-12-17,3.8558
2023-12-18,3.8558
2023-12-19,3.8558
2023-12-20,3.8558
2023-12-21,3.8558
2023-12-22,3.8558
2023-12-23,3.8558
2023-12-24,3.8558
2023-12-25,3.8558
2023-12-26,3.8558
2023-12-27,3.8558
2023-12-28,3.8558
2023-12-29,3.8558
2023-12-30,3.8558
2023-12-31,3.6607
2024-01-01,3.6607
2024-01-02,3.6607
2024-01-03,3.6607
2024-01-04,3.6607
2024-01-05,3.6607
2024-01-06,3.6607
2024-01-07,3.6607
2024-01-08,3.6607
2024-01-09,3.6607
2024-01-10,3.6607
2024-01-11,3.6607
2024-01-12,3.6607
2024-01-13,3.6607
2024-01-14,3.6607
2024-01-15,3.6607
2024-01-16,3.6607
2024-01-17,3.6607
2024-01-18,3.6607
2024-01-19,3.6607
2024-01-20,3.6607
2024-01-21,3.6607
2024-01-22,3.6607
2024-01-23,3.6607
2024-01-24,3.6607
2024-01-25,3.6607
2024-01-26,3.6607
2024-01-27,3.6607
2024-01-28,3.6607
2024-01-29,3.6607
2024-01-30,3.6607
2024-01-31,3.6607
2024-02-01,3.6607
2024-02-02,3.6607
2024-02-03,3.6607
2024-02-04,3.6607
2024-02-05,3.6607
2024-02-06,3.6607
2024-02-07,3.6607
2024-02-08,3.6607
2024-02-09,3.6607
2024-02-10,3.6607
2024-02-11,3.6607
2024-02-12,3.6607
2024-02-13,3.6607
2024-02-14,3.6607
2024-02-15,3.6607
2024-02-16,3.6607
2024-02-17,3.6607
2024-02-18,3.6607
2024-02-19,3.6607
2024-02-20,3.6607
2024-02-21,3.6607
2024-02-22,3.6607
2024-02-23,3.6607
2024-02-24,3.6607
2024-02-25,3.6607
2024-02-26,3.6607
2024-02-27,3.6607
2024-02-28,3.6607
2024-02-29,3.6607
2024-03-01,3.6607
2024-03-02,3.6607
2024-03-03,3.6607
2024-03-04,3.6607
2024-03-05,3.6607
2024-03-06,3.6607
2024-03-07,3.6607
2024-03-08,3.6607
2024-03-09,3.6607
2024-03-10,3.6607
2024-03-11,3.6607
2024-03-12,3.6607
2024-03-13,3.6607
2024-03-14,3.6607
2024-03-15,3.6607
2024-03-16,3.6607
2024-03-17,3.6607
2024-03-18,3.6607
2024-03-19,3.6607
2024-03-20,3.6607
2024-03-21,3.6607
2024-03-22,3.6607
2024-03-23,3.6607
2024-03-24,3.6607
2024-03-25,3.6607
2024-03-26,3.6607
2024-03-27,3.6607
2024-03-28,3.6607
2024-03-29,3.6607
2024-03-30,3.6607
2024-03-31,3.6607
2024-04-01,3.6607
2024-04-02,3.6607
2024-04-03,3.6607
2024-04-04,3.6607
2024-04-05,3.6607
2024-04-06,3.6607
2024-04-07,3.6607
2024-04-08,3.6607
