,LNTH US Equity
2023-01-23,6.1578
2023-01-24,6.1578
2023-01-25,6.1578
2023-01-26,6.1578
2023-01-27,6.1578
2023-01-28,6.1578
2023-01-29,6.1578
2023-01-30,6.1578
2023-01-31,6.1578
2023-02-01,6.1578
2023-02-02,6.1578
2023-02-03,6.1578
2023-02-04,6.1578
2023-02-05,6.1578
2023-02-06,6.1578
2023-02-07,6.1578
2023-02-08,6.1578
2023-02-09,6.1578
2023-02-10,6.1578
2023-02-11,6.1578
2023-02-12,6.1578
2023-02-13,6.1578
2023-02-14,6.1578
2023-02-15,6.1578
2023-02-16,6.1578
2023-02-17,6.1578
2023-02-18,6.1578
2023-02-19,6.1578
2023-02-20,6.1578
2023-02-21,6.1578
2023-02-22,6.1578
2023-02-23,6.1578
2023-02-24,6.1578
2023-02-25,6.1578
2023-02-26,6.1578
2023-02-27,6.1578
2023-02-28,6.1578
2023-03-01,6.1578
2023-03-02,6.1578
2023-03-03,6.1578
2023-03-04,6.1578
2023-03-05,6.1578
2023-03-06,6.1578
2023-03-07,6.1578
2023-03-08,6.1578
2023-03-09,6.1578
2023-03-10,6.1578
2023-03-11,6.1578
2023-03-12,6.1578
2023-03-13,6.1578
2023-03-14,6.1578
2023-03-15,6.1578
2023-03-16,6.1578
2023-03-17,6.1578
2023-03-18,6.1578
2023-03-19,6.1578
2023-03-20,6.1578
2023-03-21,6.1578
2023-03-22,6.1578
2023-03-23,6.1578
2023-03-24,6.1578
2023-03-25,6.1578
2023-03-26,6.1578
2023-03-27,6.1578
2023-03-28,6.1578
2023-03-29,6.1578
2023-03-30,6.1578
2023-03-31,-3.6827
2023-04-01,-3.6827
2023-04-02,-3.6827
2023-04-03,-3.6827
2023-04-04,-3.6827
2023-04-05,-3.6827
2023-04-06,-3.6827
2023-04-07,-3.6827
2023-04-08,-3.6827
2023-04-09,-3.6827
2023-04-10,-3.6827
2023-04-11,-3.6827
2023-04-12,-3.6827
2023-04-13,-3.6827
2023-04-14,-3.6827
2023-04-15,-3.6827
2023-04-16,-3.6827
2023-04-17,-3.6827
2023-04-18,-3.6827
2023-04-19,-3.6827
2023-04-20,-3.6827
2023-04-21,-3.6827
2023-04-22,-3.6827
2023-04-23,-3.6827
2023-04-24,-3.6827
2023-04-25,-3.6827
2023-04-26,-3.6827
2023-04-27,-3.6827
2023-04-28,-3.6827
2023-04-29,-3.6827
2023-04-30,-3.6827
2023-05-01,-3.6827
2023-05-02,-3.6827
2023-05-03,-3.6827
2023-05-04,-3.6827
2023-05-05,-3.6827
2023-05-06,-3.6827
2023-05-07,-3.6827
2023-05-08,-3.6827
2023-05-09,-3.6827
2023-05-10,-3.6827
2023-05-11,-3.6827
2023-05-12,-3.6827
2023-05-13,-3.6827
2023-05-14,-3.6827
2023-05-15,-3.6827
2023-05-16,-3.6827
2023-05-17,-3.6827
2023-05-18,-3.6827
2023-05-19,-3.6827
2023-05-20,-3.6827
2023-05-21,-3.6827
2023-05-22,-3.6827
2023-05-23,-3.6827
2023-05-24,-3.6827
2023-05-25,-3.6827
2023-05-26,-3.6827
2023-05-27,-3.6827
2023-05-28,-3.6827
2023-05-29,-3.6827
2023-05-30,-3.6827
2023-05-31,-3.6827
2023-06-01,-3.6827
2023-06-02,-3.6827
2023-06-03,-3.6827
2023-06-04,-3.6827
2023-06-05,-3.6827
2023-06-06,-3.6827
2023-06-07,-3.6827
2023-06-08,-3.6827
2023-06-09,-3.6827
2023-06-10,-3.6827
2023-06-11,-3.6827
2023-06-12,-3.6827
2023-06-13,-3.6827
2023-06-14,-3.6827
2023-06-15,-3.6827
2023-06-16,-3.6827
2023-06-17,-3.6827
2023-06-18,-3.6827
2023-06-19,-3.6827
2023-06-20,-3.6827
2023-06-21,-3.6827
2023-06-22,-3.6827
2023-06-23,-3.6827
2023-06-24,-3.6827
2023-06-25,-3.6827
2023-06-26,-3.6827
2023-06-27,-3.6827
2023-06-28,-3.6827
2023-06-29,-3.6827
2023-06-30,5.9592
2023-07-01,5.9592
2023-07-02,5.9592
2023-07-03,5.9592
2023-07-04,5.9592
2023-07-05,5.9592
2023-07-06,5.9592
2023-07-07,5.9592
2023-07-08,5.9592
2023-07-09,5.9592
2023-07-10,5.9592
2023-07-11,5.9592
2023-07-12,5.9592
2023-07-13,5.9592
2023-07-14,5.9592
2023-07-15,5.9592
2023-07-16,5.9592
2023-07-17,5.9592
2023-07-18,5.9592
2023-07-19,5.9592
2023-07-20,5.9592
2023-07-21,5.9592
2023-07-22,5.9592
2023-07-23,5.9592
2023-07-24,5.9592
2023-07-25,5.9592
2023-07-26,5.9592
2023-07-27,5.9592
2023-07-28,5.9592
2023-07-29,5.9592
2023-07-30,5.9592
2023-07-31,5.9592
2023-08-01,5.9592
2023-08-02,5.9592
2023-08-03,5.9592
2023-08-04,5.9592
2023-08-05,5.9592
2023-08-06,5.9592
2023-08-07,5.9592
2023-08-08,5.9592
2023-08-09,5.9592
2023-08-10,5.9592
2023-08-11,5.9592
2023-08-12,5.9592
2023-08-13,5.9592
2023-08-14,5.9592
2023-08-15,5.9592
2023-08-16,5.9592
2023-08-17,5.9592
2023-08-18,5.9592
2023-08-19,5.9592
2023-08-20,5.9592
2023-08-21,5.9592
2023-08-22,5.9592
2023-08-23,5.9592
2023-08-24,5.9592
2023-08-25,5.9592
2023-08-26,5.9592
2023-08-27,5.9592
2023-08-28,5.9592
2023-08-29,5.9592
2023-08-30,5.9592
2023-08-31,5.9592
2023-09-01,5.9592
2023-09-02,5.9592
2023-09-03,5.9592
2023-09-04,5.9592
2023-09-05,5.9592
2023-09-06,5.9592
2023-09-07,5.9592
2023-09-08,5.9592
2023-09-09,5.9592
2023-09-10,5.9592
2023-09-11,5.9592
2023-09-12,5.9592
2023-09-13,5.9592
2023-09-14,5.9592
2023-09-15,5.9592
2023-09-16,5.9592
2023-09-17,5.9592
2023-09-18,5.9592
2023-09-19,5.9592
2023-09-20,5.9592
2023-09-21,5.9592
2023-09-22,5.9592
2023-09-23,5.9592
2023-09-24,5.9592
2023-09-25,5.9592
2023-09-26,5.9592
2023-09-27,5.9592
2023-09-28,5.9592
2023-09-29,5.9592
2023-09-30,15.5738
2023-10-01,15.5738
2023-10-02,15.5738
2023-10-03,15.5738
2023-10-04,15.5738
2023-10-05,15.5738
2023-10-06,15.5738
2023-10-07,15.5738
2023-10-08,15.5738
2023-10-09,15.5738
2023-10-10,15.5738
2023-10-11,15.5738
2023-10-12,15.5738
2023-10-13,15.5738
2023-10-14,15.5738
2023-10-15,15.5738
2023-10-16,15.5738
2023-10-17,15.5738
2023-10-18,15.5738
2023-10-19,15.5738
2023-10-20,15.5738
2023-10-21,15.5738
2023-10-22,15.5738
2023-10-23,15.5738
2023-10-24,15.5738
2023-10-25,15.5738
2023-10-26,15.5738
2023-10-27,15.5738
2023-10-28,15.5738
2023-10-29,15.5738
2023-10-30,15.5738
2023-10-31,15.5738
2023-11-01,15.5738
2023-11-02,15.5738
2023-11-03,15.5738
2023-11-04,15.5738
2023-11-05,15.5738
2023-11-06,15.5738
2023-11-07,15.5738
2023-11-08,15.5738
2023-11-09,15.5738
2023-11-10,15.5738
2023-11-11,15.5738
2023-11-12,15.5738
2023-11-13,15.5738
2023-11-14,15.5738
2023-11-15,15.5738
2023-11-16,15.5738
2023-11-17,15.5738
2023-11-18,15.5738
2023-11-19,15.5738
2023-11-20,15.5738
2023-11-21,15.5738
2023-11-22,15.5738
2023-11-23,15.5738
2023-11-24,15.5738
2023-11-25,15.5738
2023-11-26,15.5738
2023-11-27,15.5738
2023-11-28,15.5738
2023-11-29,15.5738
2023-11-30,15.5738
2023-12-01,15.5738
2023-12-02,15.5738
2023-12-03,15.5738
2023-12-04,15.5738
2023-12-05,15.5738
2023-12-06,15.5738
2023-12-07,15.5738
2023-12-08,15.5738
2023-12-09,15.5738
2023-12-10,15.5738
2023-12-11,15.5738
2023-12-12,15.5738
2023-12-13,15.5738
2023-12-14,15.5738
2023-12-15,15.5738
2023-12-16,15.5738
2023-12-17,15.5738
2023-12-18,15.5738
2023-12-19,15.5738
2023-12-20,15.5738
2023-12-21,15.5738
2023-12-22,15.5738
2023-12-23,15.5738
2023-12-24,15.5738
2023-12-25,15.5738
2023-12-26,15.5738
2023-12-27,15.5738
2023-12-28,15.5738
2023-12-29,15.5738
2023-12-30,15.5738
2023-12-31,51.7262
2024-01-01,51.7262
2024-01-02,51.7262
2024-01-03,51.7262
2024-01-04,51.7262
2024-01-05,51.7262
2024-01-06,51.7262
2024-01-07,51.7262
2024-01-08,51.7262
2024-01-09,51.7262
2024-01-10,51.7262
2024-01-11,51.7262
2024-01-12,51.7262
2024-01-13,51.7262
2024-01-14,51.7262
2024-01-15,51.7262
2024-01-16,51.7262
2024-01-17,51.7262
2024-01-18,51.7262
2024-01-19,51.7262
2024-01-20,51.7262
2024-01-21,51.7262
2024-01-22,51.7262
2024-01-23,51.7262
2024-01-24,51.7262
2024-01-25,51.7262
2024-01-26,51.7262
2024-01-27,51.7262
2024-01-28,51.7262
2024-01-29,51.7262
2024-01-30,51.7262
2024-01-31,51.7262
2024-02-01,51.7262
2024-02-02,51.7262
2024-02-03,51.7262
2024-02-04,51.7262
2024-02-05,51.7262
2024-02-06,51.7262
2024-02-07,51.7262
2024-02-08,51.7262
2024-02-09,51.7262
2024-02-10,51.7262
2024-02-11,51.7262
2024-02-12,51.7262
2024-02-13,51.7262
2024-02-14,51.7262
2024-02-15,51.7262
2024-02-16,51.7262
2024-02-17,51.7262
2024-02-18,51.7262
2024-02-19,51.7262
2024-02-20,51.7262
2024-02-21,51.7262
2024-02-22,51.7262
2024-02-23,51.7262
2024-02-24,51.7262
2024-02-25,51.7262
2024-02-26,51.7262
2024-02-27,51.7262
2024-02-28,51.7262
2024-02-29,51.7262
2024-03-01,51.7262
2024-03-02,51.7262
2024-03-03,51.7262
2024-03-04,51.7262
2024-03-05,51.7262
2024-03-06,51.7262
2024-03-07,51.7262
2024-03-08,51.7262
2024-03-09,51.7262
2024-03-10,51.7262
2024-03-11,51.7262
2024-03-12,51.7262
2024-03-13,51.7262
2024-03-14,51.7262
2024-03-15,51.7262
2024-03-16,51.7262
2024-03-17,51.7262
2024-03-18,51.7262
2024-03-19,51.7262
2024-03-20,51.7262
2024-03-21,51.7262
2024-03-22,51.7262
2024-03-23,51.7262
2024-03-24,51.7262
2024-03-25,51.7262
2024-03-26,51.7262
2024-03-27,51.7262
2024-03-28,51.7262
2024-03-29,51.7262
2024-03-30,51.7262
2024-03-31,51.7262
2024-04-01,51.7262
2024-04-02,51.7262
2024-04-03,51.7262
2024-04-04,51.7262
2024-04-05,51.7262
2024-04-06,51.7262
2024-04-07,51.7262
2024-04-08,51.7262
