,OMC US Equity
2023-03-25,40.3293
2023-03-26,40.3293
2023-03-27,40.3293
2023-03-28,40.3293
2023-03-29,40.3293
2023-03-30,40.3293
2023-03-31,41.9805
2023-04-01,41.9805
2023-04-02,41.9805
2023-04-03,41.9805
2023-04-04,41.9805
2023-04-05,41.9805
2023-04-06,41.9805
2023-04-07,41.9805
2023-04-08,41.9805
2023-04-09,41.9805
2023-04-10,41.9805
2023-04-11,41.9805
2023-04-12,41.9805
2023-04-13,41.9805
2023-04-14,41.9805
2023-04-15,41.9805
2023-04-16,41.9805
2023-04-17,41.9805
2023-04-18,41.9805
2023-04-19,41.9805
2023-04-20,41.9805
2023-04-21,41.9805
2023-04-22,41.9805
2023-04-23,41.9805
2023-04-24,41.9805
2023-04-25,41.9805
2023-04-26,41.9805
2023-04-27,41.9805
2023-04-28,41.9805
2023-04-29,41.9805
2023-04-30,41.9805
2023-05-01,41.9805
2023-05-02,41.9805
2023-05-03,41.9805
2023-05-04,41.9805
2023-05-05,41.9805
2023-05-06,41.9805
2023-05-07,41.9805
2023-05-08,41.9805
2023-05-09,41.9805
2023-05-10,41.9805
2023-05-11,41.9805
2023-05-12,41.9805
2023-05-13,41.9805
2023-05-14,41.9805
2023-05-15,41.9805
2023-05-16,41.9805
2023-05-17,41.9805
2023-05-18,41.9805
2023-05-19,41.9805
2023-05-20,41.9805
2023-05-21,41.9805
2023-05-22,41.9805
2023-05-23,41.9805
2023-05-24,41.9805
2023-05-25,41.9805
2023-05-26,41.9805
2023-05-27,41.9805
2023-05-28,41.9805
2023-05-29,41.9805
2023-05-30,41.9805
2023-05-31,41.9805
2023-06-01,41.9805
2023-06-02,41.9805
2023-06-03,41.9805
2023-06-04,41.9805
2023-06-05,41.9805
2023-06-06,41.9805
2023-06-07,41.9805
2023-06-08,41.9805
2023-06-09,41.9805
2023-06-10,41.9805
2023-06-11,41.9805
2023-06-12,41.9805
2023-06-13,41.9805
2023-06-14,41.9805
2023-06-15,41.9805
2023-06-16,41.9805
2023-06-17,41.9805
2023-06-18,41.9805
2023-06-19,41.9805
2023-06-20,41.9805
2023-06-21,41.9805
2023-06-22,41.9805
2023-06-23,41.9805
2023-06-24,41.9805
2023-06-25,41.9805
2023-06-26,41.9805
2023-06-27,41.9805
2023-06-28,41.9805
2023-06-29,41.9805
2023-06-30,43.3727
2023-07-01,43.3727
2023-07-02,43.3727
2023-07-03,43.3727
2023-07-04,43.3727
2023-07-05,43.3727
2023-07-06,43.3727
2023-07-07,43.3727
2023-07-08,43.3727
2023-07-09,43.3727
2023-07-10,43.3727
2023-07-11,43.3727
2023-07-12,43.3727
2023-07-13,43.3727
2023-07-14,43.3727
2023-07-15,43.3727
2023-07-16,43.3727
2023-07-17,43.3727
2023-07-18,43.3727
2023-07-19,43.3727
2023-07-20,43.3727
2023-07-21,43.3727
2023-07-22,43.3727
2023-07-23,43.3727
2023-07-24,43.3727
2023-07-25,43.3727
2023-07-26,43.3727
2023-07-27,43.3727
2023-07-28,43.3727
2023-07-29,43.3727
2023-07-30,43.3727
2023-07-31,43.3727
2023-08-01,43.3727
2023-08-02,43.3727
2023-08-03,43.3727
2023-08-04,43.3727
2023-08-05,43.3727
2023-08-06,43.3727
2023-08-07,43.3727
2023-08-08,43.3727
2023-08-09,43.3727
2023-08-10,43.3727
2023-08-11,43.3727
2023-08-12,43.3727
2023-08-13,43.3727
2023-08-14,43.3727
2023-08-15,43.3727
2023-08-16,43.3727
2023-08-17,43.3727
2023-08-18,43.3727
2023-08-19,43.3727
2023-08-20,43.3727
2023-08-21,43.3727
2023-08-22,43.3727
2023-08-23,43.3727
2023-08-24,43.3727
2023-08-25,43.3727
2023-08-26,43.3727
2023-08-27,43.3727
2023-08-28,43.3727
2023-08-29,43.3727
2023-08-30,43.3727
2023-08-31,43.3727
2023-09-01,43.3727
2023-09-02,43.3727
2023-09-03,43.3727
2023-09-04,43.3727
2023-09-05,43.3727
2023-09-06,43.3727
2023-09-07,43.3727
2023-09-08,43.3727
2023-09-09,43.3727
2023-09-10,43.3727
2023-09-11,43.3727
2023-09-12,43.3727
2023-09-13,43.3727
2023-09-14,43.3727
2023-09-15,43.3727
2023-09-16,43.3727
2023-09-17,43.3727
2023-09-18,43.3727
2023-09-19,43.3727
2023-09-20,43.3727
2023-09-21,43.3727
2023-09-22,43.3727
2023-09-23,43.3727
2023-09-24,43.3727
2023-09-25,43.3727
2023-09-26,43.3727
2023-09-27,43.3727
2023-09-28,43.3727
2023-09-29,43.3727
2023-09-30,46.6471
2023-10-01,46.6471
2023-10-02,46.6471
2023-10-03,46.6471
2023-10-04,46.6471
2023-10-05,46.6471
2023-10-06,46.6471
2023-10-07,46.6471
2023-10-08,46.6471
2023-10-09,46.6471
2023-10-10,46.6471
2023-10-11,46.6471
2023-10-12,46.6471
2023-10-13,46.6471
2023-10-14,46.6471
2023-10-15,46.6471
2023-10-16,46.6471
2023-10-17,46.6471
2023-10-18,46.6471
2023-10-19,46.6471
2023-10-20,46.6471
2023-10-21,46.6471
2023-10-22,46.6471
2023-10-23,46.6471
2023-10-24,46.6471
2023-10-25,46.6471
2023-10-26,46.6471
2023-10-27,46.6471
2023-10-28,46.6471
2023-10-29,46.6471
2023-10-30,46.6471
2023-10-31,46.6471
2023-11-01,46.6471
2023-11-02,46.6471
2023-11-03,46.6471
2023-11-04,46.6471
2023-11-05,46.6471
2023-11-06,46.6471
2023-11-07,46.6471
2023-11-08,46.6471
2023-11-09,46.6471
2023-11-10,46.6471
2023-11-11,46.6471
2023-11-12,46.6471
2023-11-13,46.6471
2023-11-14,46.6471
2023-11-15,46.6471
2023-11-16,46.6471
2023-11-17,46.6471
2023-11-18,46.6471
2023-11-19,46.6471
2023-11-20,46.6471
2023-11-21,46.6471
2023-11-22,46.6471
2023-11-23,46.6471
2023-11-24,46.6471
2023-11-25,46.6471
2023-11-26,46.6471
2023-11-27,46.6471
2023-11-28,46.6471
2023-11-29,46.6471
2023-11-30,46.6471
2023-12-01,46.6471
2023-12-02,46.6471
2023-12-03,46.6471
2023-12-04,46.6471
2023-12-05,46.6471
2023-12-06,46.6471
2023-12-07,46.6471
2023-12-08,46.6471
2023-12-09,46.6471
2023-12-10,46.6471
2023-12-11,46.6471
2023-12-12,46.6471
2023-12-13,46.6471
2023-12-14,46.6471
2023-12-15,46.6471
2023-12-16,46.6471
2023-12-17,46.6471
2023-12-18,46.6471
2023-12-19,46.6471
2023-12-20,46.6471
2023-12-21,46.6471
2023-12-22,46.6471
2023-12-23,46.6471
2023-12-24,46.6471
2023-12-25,46.6471
2023-12-26,46.6471
2023-12-27,46.6471
2023-12-28,46.6471
2023-12-29,46.6471
2023-12-30,46.6471
2023-12-31,40.4636
2024-01-01,40.4636
2024-01-02,40.4636
2024-01-03,40.4636
2024-01-04,40.4636
2024-01-05,40.4636
2024-01-06,40.4636
2024-01-07,40.4636
2024-01-08,40.4636
2024-01-09,40.4636
2024-01-10,40.4636
2024-01-11,40.4636
2024-01-12,40.4636
2024-01-13,40.4636
2024-01-14,40.4636
2024-01-15,40.4636
2024-01-16,40.4636
2024-01-17,40.4636
2024-01-18,40.4636
2024-01-19,40.4636
2024-01-20,40.4636
2024-01-21,40.4636
2024-01-22,40.4636
2024-01-23,40.4636
2024-01-24,40.4636
2024-01-25,40.4636
2024-01-26,40.4636
2024-01-27,40.4636
2024-01-28,40.4636
2024-01-29,40.4636
2024-01-30,40.4636
2024-01-31,40.4636
2024-02-01,40.4636
2024-02-02,40.4636
2024-02-03,40.4636
2024-02-04,40.4636
2024-02-05,40.4636
2024-02-06,40.4636
2024-02-07,40.4636
2024-02-08,40.4636
2024-02-09,40.4636
2024-02-10,40.4636
2024-02-11,40.4636
2024-02-12,40.4636
2024-02-13,40.4636
2024-02-14,40.4636
2024-02-15,40.4636
2024-02-16,40.4636
2024-02-17,40.4636
2024-02-18,40.4636
2024-02-19,40.4636
2024-02-20,40.4636
2024-02-21,40.4636
2024-02-22,40.4636
2024-02-23,40.4636
2024-02-24,40.4636
2024-02-25,40.4636
2024-02-26,40.4636
2024-02-27,40.4636
2024-02-28,40.4636
2024-02-29,40.4636
2024-03-01,40.4636
2024-03-02,40.4636
2024-03-03,40.4636
2024-03-04,40.4636
2024-03-05,40.4636
2024-03-06,40.4636
2024-03-07,40.4636
2024-03-08,40.4636
2024-03-09,40.4636
2024-03-10,40.4636
2024-03-11,40.4636
2024-03-12,40.4636
2024-03-13,40.4636
2024-03-14,40.4636
2024-03-15,40.4636
2024-03-16,40.4636
2024-03-17,40.4636
2024-03-18,40.4636
2024-03-19,40.4636
2024-03-20,40.4636
2024-03-21,40.4636
2024-03-22,40.4636
2024-03-23,40.4636
2024-03-24,40.4636
2024-03-25,40.4636
2024-03-26,40.4636
2024-03-27,40.4636
2024-03-28,40.4636
2024-03-29,40.4636
2024-03-30,40.4636
2024-03-31,40.4636
2024-04-01,40.4636
2024-04-02,40.4636
2024-04-03,40.4636
2024-04-04,40.4636
2024-04-05,40.4636
2024-04-06,40.4636
2024-04-07,40.4636
2024-04-08,40.4636
