,KLAC US Equity
2023-03-17,106.4596
2023-03-18,106.4596
2023-03-19,106.4596
2023-03-20,106.4596
2023-03-21,106.4596
2023-03-22,106.4596
2023-03-23,106.4596
2023-03-24,106.4596
2023-03-25,106.4596
2023-03-26,106.4596
2023-03-27,106.4596
2023-03-28,106.4596
2023-03-29,106.4596
2023-03-30,106.4596
2023-03-31,103.7395
2023-04-01,103.7395
2023-04-02,103.7395
2023-04-03,103.7395
2023-04-04,103.7395
2023-04-05,103.7395
2023-04-06,103.7395
2023-04-07,103.7395
2023-04-08,103.7395
2023-04-09,103.7395
2023-04-10,103.7395
2023-04-11,103.7395
2023-04-12,103.7395
2023-04-13,103.7395
2023-04-14,103.7395
2023-04-15,103.7395
2023-04-16,103.7395
2023-04-17,103.7395
2023-04-18,103.7395
2023-04-19,103.7395
2023-04-20,103.7395
2023-04-21,103.7395
2023-04-22,103.7395
2023-04-23,103.7395
2023-04-24,103.7395
2023-04-25,103.7395
2023-04-26,103.7395
2023-04-27,103.7395
2023-04-28,103.7395
2023-04-29,103.7395
2023-04-30,103.7395
2023-05-01,103.7395
2023-05-02,103.7395
2023-05-03,103.7395
2023-05-04,103.7395
2023-05-05,103.7395
2023-05-06,103.7395
2023-05-07,103.7395
2023-05-08,103.7395
2023-05-09,103.7395
2023-05-10,103.7395
2023-05-11,103.7395
2023-05-12,103.7395
2023-05-13,103.7395
2023-05-14,103.7395
2023-05-15,103.7395
2023-05-16,103.7395
2023-05-17,103.7395
2023-05-18,103.7395
2023-05-19,103.7395
2023-05-20,103.7395
2023-05-21,103.7395
2023-05-22,103.7395
2023-05-23,103.7395
2023-05-24,103.7395
2023-05-25,103.7395
2023-05-26,103.7395
2023-05-27,103.7395
2023-05-28,103.7395
2023-05-29,103.7395
2023-05-30,103.7395
2023-05-31,103.7395
2023-06-01,103.7395
2023-06-02,103.7395
2023-06-03,103.7395
2023-06-04,103.7395
2023-06-05,103.7395
2023-06-06,103.7395
2023-06-07,103.7395
2023-06-08,103.7395
2023-06-09,103.7395
2023-06-10,103.7395
2023-06-11,103.7395
2023-06-12,103.7395
2023-06-13,103.7395
2023-06-14,103.7395
2023-06-15,103.7395
2023-06-16,103.7395
2023-06-17,103.7395
2023-06-18,103.7395
2023-06-19,103.7395
2023-06-20,103.7395
2023-06-21,103.7395
2023-06-22,103.7395
2023-06-23,103.7395
2023-06-24,103.7395
2023-06-25,103.7395
2023-06-26,103.7395
2023-06-27,103.7395
2023-06-28,103.7395
2023-06-29,103.7395
2023-06-30,156.7783
2023-07-01,156.7783
2023-07-02,156.7783
2023-07-03,156.7783
2023-07-04,156.7783
2023-07-05,156.7783
2023-07-06,156.7783
2023-07-07,156.7783
2023-07-08,156.7783
2023-07-09,156.7783
2023-07-10,156.7783
2023-07-11,156.7783
2023-07-12,156.7783
2023-07-13,156.7783
2023-07-14,156.7783
2023-07-15,156.7783
2023-07-16,156.7783
2023-07-17,156.7783
2023-07-18,156.7783
2023-07-19,156.7783
2023-07-20,156.7783
2023-07-21,156.7783
2023-07-22,156.7783
2023-07-23,156.7783
2023-07-24,156.7783
2023-07-25,156.7783
2023-07-26,156.7783
2023-07-27,156.7783
2023-07-28,156.7783
2023-07-29,156.7783
2023-07-30,156.7783
2023-07-31,156.7783
2023-08-01,156.7783
2023-08-02,156.7783
2023-08-03,156.7783
2023-08-04,156.7783
2023-08-05,156.7783
2023-08-06,156.7783
2023-08-07,156.7783
2023-08-08,156.7783
2023-08-09,156.7783
2023-08-10,156.7783
2023-08-11,156.7783
2023-08-12,156.7783
2023-08-13,156.7783
2023-08-14,156.7783
2023-08-15,156.7783
2023-08-16,156.7783
2023-08-17,156.7783
2023-08-18,156.7783
2023-08-19,156.7783
2023-08-20,156.7783
2023-08-21,156.7783
2023-08-22,156.7783
2023-08-23,156.7783
2023-08-24,156.7783
2023-08-25,156.7783
2023-08-26,156.7783
2023-08-27,156.7783
2023-08-28,156.7783
2023-08-29,156.7783
2023-08-30,156.7783
2023-08-31,156.7783
2023-09-01,156.7783
2023-09-02,156.7783
2023-09-03,156.7783
2023-09-04,156.7783
2023-09-05,156.7783
2023-09-06,156.7783
2023-09-07,156.7783
2023-09-08,156.7783
2023-09-09,156.7783
2023-09-10,156.7783
2023-09-11,156.7783
2023-09-12,156.7783
2023-09-13,156.7783
2023-09-14,156.7783
2023-09-15,156.7783
2023-09-16,156.7783
2023-09-17,156.7783
2023-09-18,156.7783
2023-09-19,156.7783
2023-09-20,156.7783
2023-09-21,156.7783
2023-09-22,156.7783
2023-09-23,156.7783
2023-09-24,156.7783
2023-09-25,156.7783
2023-09-26,156.7783
2023-09-27,156.7783
2023-09-28,156.7783
2023-09-29,156.7783
2023-09-30,121.8572
2023-10-01,121.8572
2023-10-02,121.8572
2023-10-03,121.8572
2023-10-04,121.8572
2023-10-05,121.8572
2023-10-06,121.8572
2023-10-07,121.8572
2023-10-08,121.8572
2023-10-09,121.8572
2023-10-10,121.8572
2023-10-11,121.8572
2023-10-12,121.8572
2023-10-13,121.8572
2023-10-14,121.8572
2023-10-15,121.8572
2023-10-16,121.8572
2023-10-17,121.8572
2023-10-18,121.8572
2023-10-19,121.8572
2023-10-20,121.8572
2023-10-21,121.8572
2023-10-22,121.8572
2023-10-23,121.8572
2023-10-24,121.8572
2023-10-25,121.8572
2023-10-26,121.8572
2023-10-27,121.8572
2023-10-28,121.8572
2023-10-29,121.8572
2023-10-30,121.8572
2023-10-31,121.8572
2023-11-01,121.8572
2023-11-02,121.8572
2023-11-03,121.8572
2023-11-04,121.8572
2023-11-05,121.8572
2023-11-06,121.8572
2023-11-07,121.8572
2023-11-08,121.8572
2023-11-09,121.8572
2023-11-10,121.8572
2023-11-11,121.8572
2023-11-12,121.8572
2023-11-13,121.8572
2023-11-14,121.8572
2023-11-15,121.8572
2023-11-16,121.8572
2023-11-17,121.8572
2023-11-18,121.8572
2023-11-19,121.8572
2023-11-20,121.8572
2023-11-21,121.8572
2023-11-22,121.8572
2023-11-23,121.8572
2023-11-24,121.8572
2023-11-25,121.8572
2023-11-26,121.8572
2023-11-27,121.8572
2023-11-28,121.8572
2023-11-29,121.8572
2023-11-30,121.8572
2023-12-01,121.8572
2023-12-02,121.8572
2023-12-03,121.8572
2023-12-04,121.8572
2023-12-05,121.8572
2023-12-06,121.8572
2023-12-07,121.8572
2023-12-08,121.8572
2023-12-09,121.8572
2023-12-10,121.8572
2023-12-11,121.8572
2023-12-12,121.8572
2023-12-13,121.8572
2023-12-14,121.8572
2023-12-15,121.8572
2023-12-16,121.8572
2023-12-17,121.8572
2023-12-18,121.8572
2023-12-19,121.8572
2023-12-20,121.8572
2023-12-21,121.8572
2023-12-22,121.8572
2023-12-23,121.8572
2023-12-24,121.8572
2023-12-25,121.8572
2023-12-26,121.8572
2023-12-27,121.8572
2023-12-28,121.8572
2023-12-29,121.8572
2023-12-30,121.8572
2023-12-31,95.8532
2024-01-01,95.8532
2024-01-02,95.8532
2024-01-03,95.8532
2024-01-04,95.8532
2024-01-05,95.8532
2024-01-06,95.8532
2024-01-07,95.8532
2024-01-08,95.8532
2024-01-09,95.8532
2024-01-10,95.8532
2024-01-11,95.8532
2024-01-12,95.8532
2024-01-13,95.8532
2024-01-14,95.8532
2024-01-15,95.8532
2024-01-16,95.8532
2024-01-17,95.8532
2024-01-18,95.8532
2024-01-19,95.8532
2024-01-20,95.8532
2024-01-21,95.8532
2024-01-22,95.8532
2024-01-23,95.8532
2024-01-24,95.8532
2024-01-25,95.8532
2024-01-26,95.8532
2024-01-27,95.8532
2024-01-28,95.8532
2024-01-29,95.8532
2024-01-30,95.8532
2024-01-31,95.8532
2024-02-01,95.8532
2024-02-02,95.8532
2024-02-03,95.8532
2024-02-04,95.8532
2024-02-05,95.8532
2024-02-06,95.8532
2024-02-07,95.8532
2024-02-08,95.8532
2024-02-09,95.8532
2024-02-10,95.8532
2024-02-11,95.8532
2024-02-12,95.8532
2024-02-13,95.8532
2024-02-14,95.8532
2024-02-15,95.8532
2024-02-16,95.8532
2024-02-17,95.8532
2024-02-18,95.8532
2024-02-19,95.8532
2024-02-20,95.8532
2024-02-21,95.8532
2024-02-22,95.8532
2024-02-23,95.8532
2024-02-24,95.8532
2024-02-25,95.8532
2024-02-26,95.8532
2024-02-27,95.8532
2024-02-28,95.8532
2024-02-29,95.8532
2024-03-01,95.8532
2024-03-02,95.8532
2024-03-03,95.8532
2024-03-04,95.8532
2024-03-05,95.8532
2024-03-06,95.8532
2024-03-07,95.8532
2024-03-08,95.8532
2024-03-09,95.8532
2024-03-10,95.8532
2024-03-11,95.8532
2024-03-12,95.8532
2024-03-13,95.8532
2024-03-14,95.8532
2024-03-15,95.8532
2024-03-16,95.8532
2024-03-17,95.8532
2024-03-18,95.8532
2024-03-19,95.8532
2024-03-20,95.8532
2024-03-21,95.8532
2024-03-22,95.8532
2024-03-23,95.8532
2024-03-24,95.8532
2024-03-25,95.8532
2024-03-26,95.8532
2024-03-27,95.8532
2024-03-28,95.8532
2024-03-29,95.8532
2024-03-30,95.8532
2024-03-31,95.8532
2024-04-01,95.8532
2024-04-02,95.8532
2024-04-03,95.8532
2024-04-04,95.8532
2024-04-05,95.8532
2024-04-06,95.8532
2024-04-07,95.8532
2024-04-08,95.8532
