,MUR US Equity
2023-01-31,21.0891
2023-02-01,21.0891
2023-02-02,21.0891
2023-02-03,21.0891
2023-02-04,21.0891
2023-02-05,21.0891
2023-02-06,21.0891
2023-02-07,21.0891
2023-02-08,21.0891
2023-02-09,21.0891
2023-02-10,21.0891
2023-02-11,21.0891
2023-02-12,21.0891
2023-02-13,21.0891
2023-02-14,21.0891
2023-02-15,21.0891
2023-02-16,21.0891
2023-02-17,21.0891
2023-02-18,21.0891
2023-02-19,21.0891
2023-02-20,21.0891
2023-02-21,21.0891
2023-02-22,21.0891
2023-02-23,21.0891
2023-02-24,21.0891
2023-02-25,21.0891
2023-02-26,21.0891
2023-02-27,21.0891
2023-02-28,21.0891
2023-03-01,21.0891
2023-03-02,21.0891
2023-03-03,21.0891
2023-03-04,21.0891
2023-03-05,21.0891
2023-03-06,21.0891
2023-03-07,21.0891
2023-03-08,21.0891
2023-03-09,21.0891
2023-03-10,21.0891
2023-03-11,21.0891
2023-03-12,21.0891
2023-03-13,21.0891
2023-03-14,21.0891
2023-03-15,21.0891
2023-03-16,21.0891
2023-03-17,21.0891
2023-03-18,21.0891
2023-03-19,21.0891
2023-03-20,21.0891
2023-03-21,21.0891
2023-03-22,21.0891
2023-03-23,21.0891
2023-03-24,21.0891
2023-03-25,21.0891
2023-03-26,21.0891
2023-03-27,21.0891
2023-03-28,21.0891
2023-03-29,21.0891
2023-03-30,21.0891
2023-03-31,27.6984
2023-04-01,27.6984
2023-04-02,27.6984
2023-04-03,27.6984
2023-04-04,27.6984
2023-04-05,27.6984
2023-04-06,27.6984
2023-04-07,27.6984
2023-04-08,27.6984
2023-04-09,27.6984
2023-04-10,27.6984
2023-04-11,27.6984
2023-04-12,27.6984
2023-04-13,27.6984
2023-04-14,27.6984
2023-04-15,27.6984
2023-04-16,27.6984
2023-04-17,27.6984
2023-04-18,27.6984
2023-04-19,27.6984
2023-04-20,27.6984
2023-04-21,27.6984
2023-04-22,27.6984
2023-04-23,27.6984
2023-04-24,27.6984
2023-04-25,27.6984
2023-04-26,27.6984
2023-04-27,27.6984
2023-04-28,27.6984
2023-04-29,27.6984
2023-04-30,27.6984
2023-05-01,27.6984
2023-05-02,27.6984
2023-05-03,27.6984
2023-05-04,27.6984
2023-05-05,27.6984
2023-05-06,27.6984
2023-05-07,27.6984
2023-05-08,27.6984
2023-05-09,27.6984
2023-05-10,27.6984
2023-05-11,27.6984
2023-05-12,27.6984
2023-05-13,27.6984
2023-05-14,27.6984
2023-05-15,27.6984
2023-05-16,27.6984
2023-05-17,27.6984
2023-05-18,27.6984
2023-05-19,27.6984
2023-05-20,27.6984
2023-05-21,27.6984
2023-05-22,27.6984
2023-05-23,27.6984
2023-05-24,27.6984
2023-05-25,27.6984
2023-05-26,27.6984
2023-05-27,27.6984
2023-05-28,27.6984
2023-05-29,27.6984
2023-05-30,27.6984
2023-05-31,27.6984
2023-06-01,27.6984
2023-06-02,27.6984
2023-06-03,27.6984
2023-06-04,27.6984
2023-06-05,27.6984
2023-06-06,27.6984
2023-06-07,27.6984
2023-06-08,27.6984
2023-06-09,27.6984
2023-06-10,27.6984
2023-06-11,27.6984
2023-06-12,27.6984
2023-06-13,27.6984
2023-06-14,27.6984
2023-06-15,27.6984
2023-06-16,27.6984
2023-06-17,27.6984
2023-06-18,27.6984
2023-06-19,27.6984
2023-06-20,27.6984
2023-06-21,27.6984
2023-06-22,27.6984
2023-06-23,27.6984
2023-06-24,27.6984
2023-06-25,27.6984
2023-06-26,27.6984
2023-06-27,27.6984
2023-06-28,27.6984
2023-06-29,27.6984
2023-06-30,21.3207
2023-07-01,21.3207
2023-07-02,21.3207
2023-07-03,21.3207
2023-07-04,21.3207
2023-07-05,21.3207
2023-07-06,21.3207
2023-07-07,21.3207
2023-07-08,21.3207
2023-07-09,21.3207
2023-07-10,21.3207
2023-07-11,21.3207
2023-07-12,21.3207
2023-07-13,21.3207
2023-07-14,21.3207
2023-07-15,21.3207
2023-07-16,21.3207
2023-07-17,21.3207
2023-07-18,21.3207
2023-07-19,21.3207
2023-07-20,21.3207
2023-07-21,21.3207
2023-07-22,21.3207
2023-07-23,21.3207
2023-07-24,21.3207
2023-07-25,21.3207
2023-07-26,21.3207
2023-07-27,21.3207
2023-07-28,21.3207
2023-07-29,21.3207
2023-07-30,21.3207
2023-07-31,21.3207
2023-08-01,21.3207
2023-08-02,21.3207
2023-08-03,21.3207
2023-08-04,21.3207
2023-08-05,21.3207
2023-08-06,21.3207
2023-08-07,21.3207
2023-08-08,21.3207
2023-08-09,21.3207
2023-08-10,21.3207
2023-08-11,21.3207
2023-08-12,21.3207
2023-08-13,21.3207
2023-08-14,21.3207
2023-08-15,21.3207
2023-08-16,21.3207
2023-08-17,21.3207
2023-08-18,21.3207
2023-08-19,21.3207
2023-08-20,21.3207
2023-08-21,21.3207
2023-08-22,21.3207
2023-08-23,21.3207
2023-08-24,21.3207
2023-08-25,21.3207
2023-08-26,21.3207
2023-08-27,21.3207
2023-08-28,21.3207
2023-08-29,21.3207
2023-08-30,21.3207
2023-08-31,21.3207
2023-09-01,21.3207
2023-09-02,21.3207
2023-09-03,21.3207
2023-09-04,21.3207
2023-09-05,21.3207
2023-09-06,21.3207
2023-09-07,21.3207
2023-09-08,21.3207
2023-09-09,21.3207
2023-09-10,21.3207
2023-09-11,21.3207
2023-09-12,21.3207
2023-09-13,21.3207
2023-09-14,21.3207
2023-09-15,21.3207
2023-09-16,21.3207
2023-09-17,21.3207
2023-09-18,21.3207
2023-09-19,21.3207
2023-09-20,21.3207
2023-09-21,21.3207
2023-09-22,21.3207
2023-09-23,21.3207
2023-09-24,21.3207
2023-09-25,21.3207
2023-09-26,21.3207
2023-09-27,21.3207
2023-09-28,21.3207
2023-09-29,21.3207
2023-09-30,14.8208
2023-10-01,14.8208
2023-10-02,14.8208
2023-10-03,14.8208
2023-10-04,14.8208
2023-10-05,14.8208
2023-10-06,14.8208
2023-10-07,14.8208
2023-10-08,14.8208
2023-10-09,14.8208
2023-10-10,14.8208
2023-10-11,14.8208
2023-10-12,14.8208
2023-10-13,14.8208
2023-10-14,14.8208
2023-10-15,14.8208
2023-10-16,14.8208
2023-10-17,14.8208
2023-10-18,14.8208
2023-10-19,14.8208
2023-10-20,14.8208
2023-10-21,14.8208
2023-10-22,14.8208
2023-10-23,14.8208
2023-10-24,14.8208
2023-10-25,14.8208
2023-10-26,14.8208
2023-10-27,14.8208
2023-10-28,14.8208
2023-10-29,14.8208
2023-10-30,14.8208
2023-10-31,14.8208
2023-11-01,14.8208
2023-11-02,14.8208
2023-11-03,14.8208
2023-11-04,14.8208
2023-11-05,14.8208
2023-11-06,14.8208
2023-11-07,14.8208
2023-11-08,14.8208
2023-11-09,14.8208
2023-11-10,14.8208
2023-11-11,14.8208
2023-11-12,14.8208
2023-11-13,14.8208
2023-11-14,14.8208
2023-11-15,14.8208
2023-11-16,14.8208
2023-11-17,14.8208
2023-11-18,14.8208
2023-11-19,14.8208
2023-11-20,14.8208
2023-11-21,14.8208
2023-11-22,14.8208
2023-11-23,14.8208
2023-11-24,14.8208
2023-11-25,14.8208
2023-11-26,14.8208
2023-11-27,14.8208
2023-11-28,14.8208
2023-11-29,14.8208
2023-11-30,14.8208
2023-12-01,14.8208
2023-12-02,14.8208
2023-12-03,14.8208
2023-12-04,14.8208
2023-12-05,14.8208
2023-12-06,14.8208
2023-12-07,14.8208
2023-12-08,14.8208
2023-12-09,14.8208
2023-12-10,14.8208
2023-12-11,14.8208
2023-12-12,14.8208
2023-12-13,14.8208
2023-12-14,14.8208
2023-12-15,14.8208
2023-12-16,14.8208
2023-12-17,14.8208
2023-12-18,14.8208
2023-12-19,14.8208
2023-12-20,14.8208
2023-12-21,14.8208
2023-12-22,14.8208
2023-12-23,14.8208
2023-12-24,14.8208
2023-12-25,14.8208
2023-12-26,14.8208
2023-12-27,14.8208
2023-12-28,14.8208
2023-12-29,14.8208
2023-12-30,14.8208
2023-12-31,12.7744
2024-01-01,12.7744
2024-01-02,12.7744
2024-01-03,12.7744
2024-01-04,12.7744
2024-01-05,12.7744
2024-01-06,12.7744
2024-01-07,12.7744
2024-01-08,12.7744
2024-01-09,12.7744
2024-01-10,12.7744
2024-01-11,12.7744
2024-01-12,12.7744
2024-01-13,12.7744
2024-01-14,12.7744
2024-01-15,12.7744
2024-01-16,12.7744
2024-01-17,12.7744
2024-01-18,12.7744
2024-01-19,12.7744
2024-01-20,12.7744
2024-01-21,12.7744
2024-01-22,12.7744
2024-01-23,12.7744
2024-01-24,12.7744
2024-01-25,12.7744
2024-01-26,12.7744
2024-01-27,12.7744
2024-01-28,12.7744
2024-01-29,12.7744
2024-01-30,12.7744
2024-01-31,12.7744
2024-02-01,12.7744
2024-02-02,12.7744
2024-02-03,12.7744
2024-02-04,12.7744
2024-02-05,12.7744
2024-02-06,12.7744
2024-02-07,12.7744
2024-02-08,12.7744
2024-02-09,12.7744
2024-02-10,12.7744
2024-02-11,12.7744
2024-02-12,12.7744
2024-02-13,12.7744
2024-02-14,12.7744
2024-02-15,12.7744
2024-02-16,12.7744
2024-02-17,12.7744
2024-02-18,12.7744
2024-02-19,12.7744
2024-02-20,12.7744
2024-02-21,12.7744
2024-02-22,12.7744
2024-02-23,12.7744
2024-02-24,12.7744
2024-02-25,12.7744
2024-02-26,12.7744
2024-02-27,12.7744
2024-02-28,12.7744
2024-02-29,12.7744
2024-03-01,12.7744
2024-03-02,12.7744
2024-03-03,12.7744
2024-03-04,12.7744
2024-03-05,12.7744
2024-03-06,12.7744
2024-03-07,12.7744
2024-03-08,12.7744
2024-03-09,12.7744
2024-03-10,12.7744
2024-03-11,12.7744
2024-03-12,12.7744
2024-03-13,12.7744
2024-03-14,12.7744
2024-03-15,12.7744
2024-03-16,12.7744
2024-03-17,12.7744
2024-03-18,12.7744
2024-03-19,12.7744
2024-03-20,12.7744
2024-03-21,12.7744
2024-03-22,12.7744
2024-03-23,12.7744
2024-03-24,12.7744
2024-03-25,12.7744
2024-03-26,12.7744
2024-03-27,12.7744
2024-03-28,12.7744
2024-03-29,12.7744
2024-03-30,12.7744
2024-03-31,12.7744
2024-04-01,12.7744
2024-04-02,12.7744
2024-04-03,12.7744
2024-04-04,12.7744
2024-04-05,12.7744
2024-04-06,12.7744
2024-04-07,12.7744
2024-04-08,12.7744
