,LRCX US Equity
2023-03-09,69.3498
2023-03-10,69.3498
2023-03-11,69.3498
2023-03-12,69.3498
2023-03-13,69.3498
2023-03-14,69.3498
2023-03-15,69.3498
2023-03-16,69.3498
2023-03-17,69.3498
2023-03-18,69.3498
2023-03-19,69.3498
2023-03-20,69.3498
2023-03-21,69.3498
2023-03-22,69.3498
2023-03-23,69.3498
2023-03-24,69.3498
2023-03-25,69.3498
2023-03-26,68.1359
2023-03-27,68.1359
2023-03-28,68.1359
2023-03-29,68.1359
2023-03-30,68.1359
2023-03-31,68.1359
2023-04-01,68.1359
2023-04-02,68.1359
2023-04-03,68.1359
2023-04-04,68.1359
2023-04-05,68.1359
2023-04-06,68.1359
2023-04-07,68.1359
2023-04-08,68.1359
2023-04-09,68.1359
2023-04-10,68.1359
2023-04-11,68.1359
2023-04-12,68.1359
2023-04-13,68.1359
2023-04-14,68.1359
2023-04-15,68.1359
2023-04-16,68.1359
2023-04-17,68.1359
2023-04-18,68.1359
2023-04-19,68.1359
2023-04-20,68.1359
2023-04-21,68.1359
2023-04-22,68.1359
2023-04-23,68.1359
2023-04-24,68.1359
2023-04-25,68.1359
2023-04-26,68.1359
2023-04-27,68.1359
2023-04-28,68.1359
2023-04-29,68.1359
2023-04-30,68.1359
2023-05-01,68.1359
2023-05-02,68.1359
2023-05-03,68.1359
2023-05-04,68.1359
2023-05-05,68.1359
2023-05-06,68.1359
2023-05-07,68.1359
2023-05-08,68.1359
2023-05-09,68.1359
2023-05-10,68.1359
2023-05-11,68.1359
2023-05-12,68.1359
2023-05-13,68.1359
2023-05-14,68.1359
2023-05-15,68.1359
2023-05-16,68.1359
2023-05-17,68.1359
2023-05-18,68.1359
2023-05-19,68.1359
2023-05-20,68.1359
2023-05-21,68.1359
2023-05-22,68.1359
2023-05-23,68.1359
2023-05-24,68.1359
2023-05-25,68.1359
2023-05-26,68.1359
2023-05-27,68.1359
2023-05-28,68.1359
2023-05-29,68.1359
2023-05-30,68.1359
2023-05-31,68.1359
2023-06-01,68.1359
2023-06-02,68.1359
2023-06-03,68.1359
2023-06-04,68.1359
2023-06-05,68.1359
2023-06-06,68.1359
2023-06-07,68.1359
2023-06-08,68.1359
2023-06-09,68.1359
2023-06-10,68.1359
2023-06-11,68.1359
2023-06-12,68.1359
2023-06-13,68.1359
2023-06-14,68.1359
2023-06-15,68.1359
2023-06-16,68.1359
2023-06-17,68.1359
2023-06-18,68.1359
2023-06-19,68.1359
2023-06-20,68.1359
2023-06-21,68.1359
2023-06-22,68.1359
2023-06-23,68.1359
2023-06-24,68.1359
2023-06-25,62.269
2023-06-26,62.269
2023-06-27,62.269
2023-06-28,62.269
2023-06-29,62.269
2023-06-30,62.269
2023-07-01,62.269
2023-07-02,62.269
2023-07-03,62.269
2023-07-04,62.269
2023-07-05,62.269
2023-07-06,62.269
2023-07-07,62.269
2023-07-08,62.269
2023-07-09,62.269
2023-07-10,62.269
2023-07-11,62.269
2023-07-12,62.269
2023-07-13,62.269
2023-07-14,62.269
2023-07-15,62.269
2023-07-16,62.269
2023-07-17,62.269
2023-07-18,62.269
2023-07-19,62.269
2023-07-20,62.269
2023-07-21,62.269
2023-07-22,62.269
2023-07-23,62.269
2023-07-24,62.269
2023-07-25,62.269
2023-07-26,62.269
2023-07-27,62.269
2023-07-28,62.269
2023-07-29,62.269
2023-07-30,62.269
2023-07-31,62.269
2023-08-01,62.269
2023-08-02,62.269
2023-08-03,62.269
2023-08-04,62.269
2023-08-05,62.269
2023-08-06,62.269
2023-08-07,62.269
2023-08-08,62.269
2023-08-09,62.269
2023-08-10,62.269
2023-08-11,62.269
2023-08-12,62.269
2023-08-13,62.269
2023-08-14,62.269
2023-08-15,62.269
2023-08-16,62.269
2023-08-17,62.269
2023-08-18,62.269
2023-08-19,62.269
2023-08-20,62.269
2023-08-21,62.269
2023-08-22,62.269
2023-08-23,62.269
2023-08-24,62.269
2023-08-25,62.269
2023-08-26,62.269
2023-08-27,62.269
2023-08-28,62.269
2023-08-29,62.269
2023-08-30,62.269
2023-08-31,62.269
2023-09-01,62.269
2023-09-02,62.269
2023-09-03,62.269
2023-09-04,62.269
2023-09-05,62.269
2023-09-06,62.269
2023-09-07,62.269
2023-09-08,62.269
2023-09-09,62.269
2023-09-10,62.269
2023-09-11,62.269
2023-09-12,62.269
2023-09-13,62.269
2023-09-14,62.269
2023-09-15,62.269
2023-09-16,62.269
2023-09-17,62.269
2023-09-18,62.269
2023-09-19,62.269
2023-09-20,62.269
2023-09-21,62.269
2023-09-22,62.269
2023-09-23,62.269
2023-09-24,51.3904
2023-09-25,51.3904
2023-09-26,51.3904
2023-09-27,51.3904
2023-09-28,51.3904
2023-09-29,51.3904
2023-09-30,51.3904
2023-10-01,51.3904
2023-10-02,51.3904
2023-10-03,51.3904
2023-10-04,51.3904
2023-10-05,51.3904
2023-10-06,51.3904
2023-10-07,51.3904
2023-10-08,51.3904
2023-10-09,51.3904
2023-10-10,51.3904
2023-10-11,51.3904
2023-10-12,51.3904
2023-10-13,51.3904
2023-10-14,51.3904
2023-10-15,51.3904
2023-10-16,51.3904
2023-10-17,51.3904
2023-10-18,51.3904
2023-10-19,51.3904
2023-10-20,51.3904
2023-10-21,51.3904
2023-10-22,51.3904
2023-10-23,51.3904
2023-10-24,51.3904
2023-10-25,51.3904
2023-10-26,51.3904
2023-10-27,51.3904
2023-10-28,51.3904
2023-10-29,51.3904
2023-10-30,51.3904
2023-10-31,51.3904
2023-11-01,51.3904
2023-11-02,51.3904
2023-11-03,51.3904
2023-11-04,51.3904
2023-11-05,51.3904
2023-11-06,51.3904
2023-11-07,51.3904
2023-11-08,51.3904
2023-11-09,51.3904
2023-11-10,51.3904
2023-11-11,51.3904
2023-11-12,51.3904
2023-11-13,51.3904
2023-11-14,51.3904
2023-11-15,51.3904
2023-11-16,51.3904
2023-11-17,51.3904
2023-11-18,51.3904
2023-11-19,51.3904
2023-11-20,51.3904
2023-11-21,51.3904
2023-11-22,51.3904
2023-11-23,51.3904
2023-11-24,51.3904
2023-11-25,51.3904
2023-11-26,51.3904
2023-11-27,51.3904
2023-11-28,51.3904
2023-11-29,51.3904
2023-11-30,51.3904
2023-12-01,51.3904
2023-12-02,51.3904
2023-12-03,51.3904
2023-12-04,51.3904
2023-12-05,51.3904
2023-12-06,51.3904
2023-12-07,51.3904
2023-12-08,51.3904
2023-12-09,51.3904
2023-12-10,51.3904
2023-12-11,51.3904
2023-12-12,51.3904
2023-12-13,51.3904
2023-12-14,51.3904
2023-12-15,51.3904
2023-12-16,51.3904
2023-12-17,51.3904
2023-12-18,51.3904
2023-12-19,51.3904
2023-12-20,51.3904
2023-12-21,51.3904
2023-12-22,51.3904
2023-12-23,51.3904
2023-12-24,41.8489
2023-12-25,41.8489
2023-12-26,41.8489
2023-12-27,41.8489
2023-12-28,41.8489
2023-12-29,41.8489
2023-12-30,41.8489
2023-12-31,41.8489
2024-01-01,41.8489
2024-01-02,41.8489
2024-01-03,41.8489
2024-01-04,41.8489
2024-01-05,41.8489
2024-01-06,41.8489
2024-01-07,41.8489
2024-01-08,41.8489
2024-01-09,41.8489
2024-01-10,41.8489
2024-01-11,41.8489
2024-01-12,41.8489
2024-01-13,41.8489
2024-01-14,41.8489
2024-01-15,41.8489
2024-01-16,41.8489
2024-01-17,41.8489
2024-01-18,41.8489
2024-01-19,41.8489
2024-01-20,41.8489
2024-01-21,41.8489
2024-01-22,41.8489
2024-01-23,41.8489
2024-01-24,41.8489
2024-01-25,41.8489
2024-01-26,41.8489
2024-01-27,41.8489
2024-01-28,41.8489
2024-01-29,41.8489
2024-01-30,41.8489
2024-01-31,41.8489
2024-02-01,41.8489
2024-02-02,41.8489
2024-02-03,41.8489
2024-02-04,41.8489
2024-02-05,41.8489
2024-02-06,41.8489
2024-02-07,41.8489
2024-02-08,41.8489
2024-02-09,41.8489
2024-02-10,41.8489
2024-02-11,41.8489
2024-02-12,41.8489
2024-02-13,41.8489
2024-02-14,41.8489
2024-02-15,41.8489
2024-02-16,41.8489
2024-02-17,41.8489
2024-02-18,41.8489
2024-02-19,41.8489
2024-02-20,41.8489
2024-02-21,41.8489
2024-02-22,41.8489
2024-02-23,41.8489
2024-02-24,41.8489
2024-02-25,41.8489
2024-02-26,41.8489
2024-02-27,41.8489
2024-02-28,41.8489
2024-02-29,41.8489
2024-03-01,41.8489
2024-03-02,41.8489
2024-03-03,41.8489
2024-03-04,41.8489
2024-03-05,41.8489
2024-03-06,41.8489
2024-03-07,41.8489
2024-03-08,41.8489
2024-03-09,41.8489
2024-03-10,41.8489
2024-03-11,41.8489
2024-03-12,41.8489
2024-03-13,41.8489
2024-03-14,41.8489
2024-03-15,41.8489
2024-03-16,41.8489
2024-03-17,41.8489
2024-03-18,41.8489
2024-03-19,41.8489
2024-03-20,41.8489
2024-03-21,41.8489
2024-03-22,41.8489
2024-03-23,41.8489
2024-03-24,41.8489
2024-03-25,41.8489
2024-03-26,41.8489
2024-03-27,41.8489
2024-03-28,41.8489
2024-03-29,41.8489
2024-03-30,41.8489
2024-03-31,41.8489
2024-04-01,41.8489
2024-04-02,41.8489
2024-04-03,41.8489
2024-04-04,41.8489
2024-04-05,41.8489
2024-04-06,41.8489
2024-04-07,41.8489
2024-04-08,41.8489
