,SPB US Equity
2023-03-10,3.3034
2023-03-11,3.3034
2023-03-12,3.3034
2023-03-13,3.3034
2023-03-14,3.3034
2023-03-15,3.3034
2023-03-16,3.3034
2023-03-17,3.3034
2023-03-18,3.3034
2023-03-19,3.3034
2023-03-20,3.3034
2023-03-21,3.3034
2023-03-22,3.3034
2023-03-23,3.3034
2023-03-24,3.3034
2023-03-25,3.3034
2023-03-26,3.3034
2023-03-27,3.3034
2023-03-28,3.3034
2023-03-29,3.3034
2023-03-30,3.3034
2023-03-31,3.3034
2023-04-01,3.3034
2023-04-02,-2.1641
2023-04-03,-2.1641
2023-04-04,-2.1641
2023-04-05,-2.1641
2023-04-06,-2.1641
2023-04-07,-2.1641
2023-04-08,-2.1641
2023-04-09,-2.1641
2023-04-10,-2.1641
2023-04-11,-2.1641
2023-04-12,-2.1641
2023-04-13,-2.1641
2023-04-14,-2.1641
2023-04-15,-2.1641
2023-04-16,-2.1641
2023-04-17,-2.1641
2023-04-18,-2.1641
2023-04-19,-2.1641
2023-04-20,-2.1641
2023-04-21,-2.1641
2023-04-22,-2.1641
2023-04-23,-2.1641
2023-04-24,-2.1641
2023-04-25,-2.1641
2023-04-26,-2.1641
2023-04-27,-2.1641
2023-04-28,-2.1641
2023-04-29,-2.1641
2023-04-30,-2.1641
2023-05-01,-2.1641
2023-05-02,-2.1641
2023-05-03,-2.1641
2023-05-04,-2.1641
2023-05-05,-2.1641
2023-05-06,-2.1641
2023-05-07,-2.1641
2023-05-08,-2.1641
2023-05-09,-2.1641
2023-05-10,-2.1641
2023-05-11,-2.1641
2023-05-12,-2.1641
2023-05-13,-2.1641
2023-05-14,-2.1641
2023-05-15,-2.1641
2023-05-16,-2.1641
2023-05-17,-2.1641
2023-05-18,-2.1641
2023-05-19,-2.1641
2023-05-20,-2.1641
2023-05-21,-2.1641
2023-05-22,-2.1641
2023-05-23,-2.1641
2023-05-24,-2.1641
2023-05-25,-2.1641
2023-05-26,-2.1641
2023-05-27,-2.1641
2023-05-28,-2.1641
2023-05-29,-2.1641
2023-05-30,-2.1641
2023-05-31,-2.1641
2023-06-01,-2.1641
2023-06-02,-2.1641
2023-06-03,-2.1641
2023-06-04,-2.1641
2023-06-05,-2.1641
2023-06-06,-2.1641
2023-06-07,-2.1641
2023-06-08,-2.1641
2023-06-09,-2.1641
2023-06-10,-2.1641
2023-06-11,-2.1641
2023-06-12,-2.1641
2023-06-13,-2.1641
2023-06-14,-2.1641
2023-06-15,-2.1641
2023-06-16,-2.1641
2023-06-17,-2.1641
2023-06-18,-2.1641
2023-06-19,-2.1641
2023-06-20,-2.1641
2023-06-21,-2.1641
2023-06-22,-2.1641
2023-06-23,-2.1641
2023-06-24,-2.1641
2023-06-25,-2.1641
2023-06-26,-2.1641
2023-06-27,-2.1641
2023-06-28,-2.1641
2023-06-29,-2.1641
2023-06-30,-2.1641
2023-07-01,-2.1641
2023-07-02,93.1174
2023-07-03,93.1174
2023-07-04,93.1174
2023-07-05,93.1174
2023-07-06,93.1174
2023-07-07,93.1174
2023-07-08,93.1174
2023-07-09,93.1174
2023-07-10,93.1174
2023-07-11,93.1174
2023-07-12,93.1174
2023-07-13,93.1174
2023-07-14,93.1174
2023-07-15,93.1174
2023-07-16,93.1174
2023-07-17,93.1174
2023-07-18,93.1174
2023-07-19,93.1174
2023-07-20,93.1174
2023-07-21,93.1174
2023-07-22,93.1174
2023-07-23,93.1174
2023-07-24,93.1174
2023-07-25,93.1174
2023-07-26,93.1174
2023-07-27,93.1174
2023-07-28,93.1174
2023-07-29,93.1174
2023-07-30,93.1174
2023-07-31,93.1174
2023-08-01,93.1174
2023-08-02,93.1174
2023-08-03,93.1174
2023-08-04,93.1174
2023-08-05,93.1174
2023-08-06,93.1174
2023-08-07,93.1174
2023-08-08,93.1174
2023-08-09,93.1174
2023-08-10,93.1174
2023-08-11,93.1174
2023-08-12,93.1174
2023-08-13,93.1174
2023-08-14,93.1174
2023-08-15,93.1174
2023-08-16,93.1174
2023-08-17,93.1174
2023-08-18,93.1174
2023-08-19,93.1174
2023-08-20,93.1174
2023-08-21,93.1174
2023-08-22,93.1174
2023-08-23,93.1174
2023-08-24,93.1174
2023-08-25,93.1174
2023-08-26,93.1174
2023-08-27,93.1174
2023-08-28,93.1174
2023-08-29,93.1174
2023-08-30,93.1174
2023-08-31,93.1174
2023-09-01,93.1174
2023-09-02,93.1174
2023-09-03,93.1174
2023-09-04,93.1174
2023-09-05,93.1174
2023-09-06,93.1174
2023-09-07,93.1174
2023-09-08,93.1174
2023-09-09,93.1174
2023-09-10,93.1174
2023-09-11,93.1174
2023-09-12,93.1174
2023-09-13,93.1174
2023-09-14,93.1174
2023-09-15,93.1174
2023-09-16,93.1174
2023-09-17,93.1174
2023-09-18,93.1174
2023-09-19,93.1174
2023-09-20,93.1174
2023-09-21,93.1174
2023-09-22,93.1174
2023-09-23,93.1174
2023-09-24,93.1174
2023-09-25,93.1174
2023-09-26,93.1174
2023-09-27,93.1174
2023-09-28,93.1174
2023-09-29,93.1174
2023-09-30,95.292
2023-10-01,95.292
2023-10-02,95.292
2023-10-03,95.292
2023-10-04,95.292
2023-10-05,95.292
2023-10-06,95.292
2023-10-07,95.292
2023-10-08,95.292
2023-10-09,95.292
2023-10-10,95.292
2023-10-11,95.292
2023-10-12,95.292
2023-10-13,95.292
2023-10-14,95.292
2023-10-15,95.292
2023-10-16,95.292
2023-10-17,95.292
2023-10-18,95.292
2023-10-19,95.292
2023-10-20,95.292
2023-10-21,95.292
2023-10-22,95.292
2023-10-23,95.292
2023-10-24,95.292
2023-10-25,95.292
2023-10-26,95.292
2023-10-27,95.292
2023-10-28,95.292
2023-10-29,95.292
2023-10-30,95.292
2023-10-31,95.292
2023-11-01,95.292
2023-11-02,95.292
2023-11-03,95.292
2023-11-04,95.292
2023-11-05,95.292
2023-11-06,95.292
2023-11-07,95.292
2023-11-08,95.292
2023-11-09,95.292
2023-11-10,95.292
2023-11-11,95.292
2023-11-12,95.292
2023-11-13,95.292
2023-11-14,95.292
2023-11-15,95.292
2023-11-16,95.292
2023-11-17,95.292
2023-11-18,95.292
2023-11-19,95.292
2023-11-20,95.292
2023-11-21,95.292
2023-11-22,95.292
2023-11-23,95.292
2023-11-24,95.292
2023-11-25,95.292
2023-11-26,95.292
2023-11-27,95.292
2023-11-28,95.292
2023-11-29,95.292
2023-11-30,95.292
2023-12-01,95.292
2023-12-02,95.292
2023-12-03,95.292
2023-12-04,95.292
2023-12-05,95.292
2023-12-06,95.292
2023-12-07,95.292
2023-12-08,95.292
2023-12-09,95.292
2023-12-10,95.292
2023-12-11,95.292
2023-12-12,95.292
2023-12-13,95.292
2023-12-14,95.292
2023-12-15,95.292
2023-12-16,95.292
2023-12-17,95.292
2023-12-18,95.292
2023-12-19,95.292
2023-12-20,95.292
2023-12-21,95.292
2023-12-22,95.292
2023-12-23,95.292
2023-12-24,95.292
2023-12-25,95.292
2023-12-26,95.292
2023-12-27,95.292
2023-12-28,95.292
2023-12-29,95.292
2023-12-30,95.292
2023-12-31,104.7883
2024-01-01,104.7883
2024-01-02,104.7883
2024-01-03,104.7883
2024-01-04,104.7883
2024-01-05,104.7883
2024-01-06,104.7883
2024-01-07,104.7883
2024-01-08,104.7883
2024-01-09,104.7883
2024-01-10,104.7883
2024-01-11,104.7883
2024-01-12,104.7883
2024-01-13,104.7883
2024-01-14,104.7883
2024-01-15,104.7883
2024-01-16,104.7883
2024-01-17,104.7883
2024-01-18,104.7883
2024-01-19,104.7883
2024-01-20,104.7883
2024-01-21,104.7883
2024-01-22,104.7883
2024-01-23,104.7883
2024-01-24,104.7883
2024-01-25,104.7883
2024-01-26,104.7883
2024-01-27,104.7883
2024-01-28,104.7883
2024-01-29,104.7883
2024-01-30,104.7883
2024-01-31,104.7883
2024-02-01,104.7883
2024-02-02,104.7883
2024-02-03,104.7883
2024-02-04,104.7883
2024-02-05,104.7883
2024-02-06,104.7883
2024-02-07,104.7883
2024-02-08,104.7883
2024-02-09,104.7883
2024-02-10,104.7883
2024-02-11,104.7883
2024-02-12,104.7883
2024-02-13,104.7883
2024-02-14,104.7883
2024-02-15,104.7883
2024-02-16,104.7883
2024-02-17,104.7883
2024-02-18,104.7883
2024-02-19,104.7883
2024-02-20,104.7883
2024-02-21,104.7883
2024-02-22,104.7883
2024-02-23,104.7883
2024-02-24,104.7883
2024-02-25,104.7883
2024-02-26,104.7883
2024-02-27,104.7883
2024-02-28,104.7883
2024-02-29,104.7883
2024-03-01,104.7883
2024-03-02,104.7883
2024-03-03,104.7883
2024-03-04,104.7883
2024-03-05,104.7883
2024-03-06,104.7883
2024-03-07,104.7883
2024-03-08,104.7883
2024-03-09,104.7883
2024-03-10,104.7883
2024-03-11,104.7883
2024-03-12,104.7883
2024-03-13,104.7883
2024-03-14,104.7883
2024-03-15,104.7883
2024-03-16,104.7883
2024-03-17,104.7883
2024-03-18,104.7883
2024-03-19,104.7883
2024-03-20,104.7883
2024-03-21,104.7883
2024-03-22,104.7883
2024-03-23,104.7883
2024-03-24,104.7883
2024-03-25,104.7883
2024-03-26,104.7883
2024-03-27,104.7883
2024-03-28,104.7883
2024-03-29,104.7883
2024-03-30,104.7883
2024-03-31,104.7883
2024-04-01,104.7883
2024-04-02,104.7883
2024-04-03,104.7883
2024-04-04,104.7883
2024-04-05,104.7883
2024-04-06,104.7883
2024-04-07,104.7883
2024-04-08,104.7883
