,LPLA US Equity
2023-03-24,44.069
2023-03-25,44.069
2023-03-26,44.069
2023-03-27,44.069
2023-03-28,44.069
2023-03-29,44.069
2023-03-30,44.069
2023-03-31,53.506
2023-04-01,53.506
2023-04-02,53.506
2023-04-03,53.506
2023-04-04,53.506
2023-04-05,53.506
2023-04-06,53.506
2023-04-07,53.506
2023-04-08,53.506
2023-04-09,53.506
2023-04-10,53.506
2023-04-11,53.506
2023-04-12,53.506
2023-04-13,53.506
2023-04-14,53.506
2023-04-15,53.506
2023-04-16,53.506
2023-04-17,53.506
2023-04-18,53.506
2023-04-19,53.506
2023-04-20,53.506
2023-04-21,53.506
2023-04-22,53.506
2023-04-23,53.506
2023-04-24,53.506
2023-04-25,53.506
2023-04-26,53.506
2023-04-27,53.506
2023-04-28,53.506
2023-04-29,53.506
2023-04-30,53.506
2023-05-01,53.506
2023-05-02,53.506
2023-05-03,53.506
2023-05-04,53.506
2023-05-05,53.506
2023-05-06,53.506
2023-05-07,53.506
2023-05-08,53.506
2023-05-09,53.506
2023-05-10,53.506
2023-05-11,53.506
2023-05-12,53.506
2023-05-13,53.506
2023-05-14,53.506
2023-05-15,53.506
2023-05-16,53.506
2023-05-17,53.506
2023-05-18,53.506
2023-05-19,53.506
2023-05-20,53.506
2023-05-21,53.506
2023-05-22,53.506
2023-05-23,53.506
2023-05-24,53.506
2023-05-25,53.506
2023-05-26,53.506
2023-05-27,53.506
2023-05-28,53.506
2023-05-29,53.506
2023-05-30,53.506
2023-05-31,53.506
2023-06-01,53.506
2023-06-02,53.506
2023-06-03,53.506
2023-06-04,53.506
2023-06-05,53.506
2023-06-06,53.506
2023-06-07,53.506
2023-06-08,53.506
2023-06-09,53.506
2023-06-10,53.506
2023-06-11,53.506
2023-06-12,53.506
2023-06-13,53.506
2023-06-14,53.506
2023-06-15,53.506
2023-06-16,53.506
2023-06-17,53.506
2023-06-18,53.506
2023-06-19,53.506
2023-06-20,53.506
2023-06-21,53.506
2023-06-22,53.506
2023-06-23,53.506
2023-06-24,53.506
2023-06-25,53.506
2023-06-26,53.506
2023-06-27,53.506
2023-06-28,53.506
2023-06-29,53.506
2023-06-30,59.293
2023-07-01,59.293
2023-07-02,59.293
2023-07-03,59.293
2023-07-04,59.293
2023-07-05,59.293
2023-07-06,59.293
2023-07-07,59.293
2023-07-08,59.293
2023-07-09,59.293
2023-07-10,59.293
2023-07-11,59.293
2023-07-12,59.293
2023-07-13,59.293
2023-07-14,59.293
2023-07-15,59.293
2023-07-16,59.293
2023-07-17,59.293
2023-07-18,59.293
2023-07-19,59.293
2023-07-20,59.293
2023-07-21,59.293
2023-07-22,59.293
2023-07-23,59.293
2023-07-24,59.293
2023-07-25,59.293
2023-07-26,59.293
2023-07-27,59.293
2023-07-28,59.293
2023-07-29,59.293
2023-07-30,59.293
2023-07-31,59.293
2023-08-01,59.293
2023-08-02,59.293
2023-08-03,59.293
2023-08-04,59.293
2023-08-05,59.293
2023-08-06,59.293
2023-08-07,59.293
2023-08-08,59.293
2023-08-09,59.293
2023-08-10,59.293
2023-08-11,59.293
2023-08-12,59.293
2023-08-13,59.293
2023-08-14,59.293
2023-08-15,59.293
2023-08-16,59.293
2023-08-17,59.293
2023-08-18,59.293
2023-08-19,59.293
2023-08-20,59.293
2023-08-21,59.293
2023-08-22,59.293
2023-08-23,59.293
2023-08-24,59.293
2023-08-25,59.293
2023-08-26,59.293
2023-08-27,59.293
2023-08-28,59.293
2023-08-29,59.293
2023-08-30,59.293
2023-08-31,59.293
2023-09-01,59.293
2023-09-02,59.293
2023-09-03,59.293
2023-09-04,59.293
2023-09-05,59.293
2023-09-06,59.293
2023-09-07,59.293
2023-09-08,59.293
2023-09-09,59.293
2023-09-10,59.293
2023-09-11,59.293
2023-09-12,59.293
2023-09-13,59.293
2023-09-14,59.293
2023-09-15,59.293
2023-09-16,59.293
2023-09-17,59.293
2023-09-18,59.293
2023-09-19,59.293
2023-09-20,59.293
2023-09-21,59.293
2023-09-22,59.293
2023-09-23,59.293
2023-09-24,59.293
2023-09-25,59.293
2023-09-26,59.293
2023-09-27,59.293
2023-09-28,59.293
2023-09-29,59.293
2023-09-30,57.1026
2023-10-01,57.1026
2023-10-02,57.1026
2023-10-03,57.1026
2023-10-04,57.1026
2023-10-05,57.1026
2023-10-06,57.1026
2023-10-07,57.1026
2023-10-08,57.1026
2023-10-09,57.1026
2023-10-10,57.1026
2023-10-11,57.1026
2023-10-12,57.1026
2023-10-13,57.1026
2023-10-14,57.1026
2023-10-15,57.1026
2023-10-16,57.1026
2023-10-17,57.1026
2023-10-18,57.1026
2023-10-19,57.1026
2023-10-20,57.1026
2023-10-21,57.1026
2023-10-22,57.1026
2023-10-23,57.1026
2023-10-24,57.1026
2023-10-25,57.1026
2023-10-26,57.1026
2023-10-27,57.1026
2023-10-28,57.1026
2023-10-29,57.1026
2023-10-30,57.1026
2023-10-31,57.1026
2023-11-01,57.1026
2023-11-02,57.1026
2023-11-03,57.1026
2023-11-04,57.1026
2023-11-05,57.1026
2023-11-06,57.1026
2023-11-07,57.1026
2023-11-08,57.1026
2023-11-09,57.1026
2023-11-10,57.1026
2023-11-11,57.1026
2023-11-12,57.1026
2023-11-13,57.1026
2023-11-14,57.1026
2023-11-15,57.1026
2023-11-16,57.1026
2023-11-17,57.1026
2023-11-18,57.1026
2023-11-19,57.1026
2023-11-20,57.1026
2023-11-21,57.1026
2023-11-22,57.1026
2023-11-23,57.1026
2023-11-24,57.1026
2023-11-25,57.1026
2023-11-26,57.1026
2023-11-27,57.1026
2023-11-28,57.1026
2023-11-29,57.1026
2023-11-30,57.1026
2023-12-01,57.1026
2023-12-02,57.1026
2023-12-03,57.1026
2023-12-04,57.1026
2023-12-05,57.1026
2023-12-06,57.1026
2023-12-07,57.1026
2023-12-08,57.1026
2023-12-09,57.1026
2023-12-10,57.1026
2023-12-11,57.1026
2023-12-12,57.1026
2023-12-13,57.1026
2023-12-14,57.1026
2023-12-15,57.1026
2023-12-16,57.1026
2023-12-17,57.1026
2023-12-18,57.1026
2023-12-19,57.1026
2023-12-20,57.1026
2023-12-21,57.1026
2023-12-22,57.1026
2023-12-23,57.1026
2023-12-24,57.1026
2023-12-25,57.1026
2023-12-26,57.1026
2023-12-27,57.1026
2023-12-28,57.1026
2023-12-29,57.1026
2023-12-30,57.1026
2023-12-31,50.2175
2024-01-01,50.2175
2024-01-02,50.2175
2024-01-03,50.2175
2024-01-04,50.2175
2024-01-05,50.2175
2024-01-06,50.2175
2024-01-07,50.2175
2024-01-08,50.2175
2024-01-09,50.2175
2024-01-10,50.2175
2024-01-11,50.2175
2024-01-12,50.2175
2024-01-13,50.2175
2024-01-14,50.2175
2024-01-15,50.2175
2024-01-16,50.2175
2024-01-17,50.2175
2024-01-18,50.2175
2024-01-19,50.2175
2024-01-20,50.2175
2024-01-21,50.2175
2024-01-22,50.2175
2024-01-23,50.2175
2024-01-24,50.2175
2024-01-25,50.2175
2024-01-26,50.2175
2024-01-27,50.2175
2024-01-28,50.2175
2024-01-29,50.2175
2024-01-30,50.2175
2024-01-31,50.2175
2024-02-01,50.2175
2024-02-02,50.2175
2024-02-03,50.2175
2024-02-04,50.2175
2024-02-05,50.2175
2024-02-06,50.2175
2024-02-07,50.2175
2024-02-08,50.2175
2024-02-09,50.2175
2024-02-10,50.2175
2024-02-11,50.2175
2024-02-12,50.2175
2024-02-13,50.2175
2024-02-14,50.2175
2024-02-15,50.2175
2024-02-16,50.2175
2024-02-17,50.2175
2024-02-18,50.2175
2024-02-19,50.2175
2024-02-20,50.2175
2024-02-21,50.2175
2024-02-22,50.2175
2024-02-23,50.2175
2024-02-24,50.2175
2024-02-25,50.2175
2024-02-26,50.2175
2024-02-27,50.2175
2024-02-28,50.2175
2024-02-29,50.2175
2024-03-01,50.2175
2024-03-02,50.2175
2024-03-03,50.2175
2024-03-04,50.2175
2024-03-05,50.2175
2024-03-06,50.2175
2024-03-07,50.2175
2024-03-08,50.2175
2024-03-09,50.2175
2024-03-10,50.2175
2024-03-11,50.2175
2024-03-12,50.2175
2024-03-13,50.2175
2024-03-14,50.2175
2024-03-15,50.2175
2024-03-16,50.2175
2024-03-17,50.2175
2024-03-18,50.2175
2024-03-19,50.2175
2024-03-20,50.2175
2024-03-21,50.2175
2024-03-22,50.2175
2024-03-23,50.2175
2024-03-24,50.2175
2024-03-25,50.2175
2024-03-26,50.2175
2024-03-27,50.2175
2024-03-28,50.2175
2024-03-29,50.2175
2024-03-30,50.2175
2024-03-31,50.2175
2024-04-01,50.2175
2024-04-02,50.2175
2024-04-03,50.2175
2024-04-04,50.2175
2024-04-05,50.2175
2024-04-06,50.2175
2024-04-07,50.2175
2024-04-08,50.2175
