,ZBRA US Equity
2021-04-04,31.0778
2021-04-05,31.0778
2021-04-06,31.0778
2021-04-07,31.0778
2021-04-08,31.0778
2021-04-09,31.0778
2021-04-10,31.0778
2021-04-11,31.0778
2021-04-12,31.0778
2021-04-13,31.0778
2021-04-14,31.0778
2021-04-15,31.0778
2021-04-16,31.0778
2021-04-17,31.0778
2021-04-18,31.0778
2021-04-19,31.0778
2021-04-20,31.0778
2021-04-21,31.0778
2021-04-22,31.0778
2021-04-23,31.0778
2021-04-24,31.0778
2021-04-25,31.0778
2021-04-26,31.0778
2021-04-27,31.0778
2021-04-28,31.0778
2021-04-29,31.0778
2021-04-30,31.0778
2021-05-01,31.0778
2021-05-02,31.0778
2021-05-03,31.0778
2021-05-04,31.0778
2021-05-05,31.0778
2021-05-06,31.0778
2021-05-07,31.0778
2021-05-08,31.0778
2021-05-09,31.0778
2021-05-10,31.0778
2021-05-11,31.0778
2021-05-12,31.0778
2021-05-13,31.0778
2021-05-14,31.0778
2021-05-15,31.0778
2021-05-16,31.0778
2021-05-17,31.0778
2021-05-18,31.0778
2021-05-19,31.0778
2021-05-20,31.0778
2021-05-21,31.0778
2021-05-22,31.0778
2021-05-23,31.0778
2021-05-24,31.0778
2021-05-25,31.0778
2021-05-26,31.0778
2021-05-27,31.0778
2021-05-28,31.0778
2021-05-29,31.0778
2021-05-30,31.0778
2021-05-31,31.0778
2021-06-01,31.0778
2021-06-02,31.0778
2021-06-03,31.0778
2021-06-04,31.0778
2021-06-05,31.0778
2021-06-06,31.0778
2021-06-07,31.0778
2021-06-08,31.0778
2021-06-09,31.0778
2021-06-10,31.0778
2021-06-11,31.0778
2021-06-12,31.0778
2021-06-13,31.0778
2021-06-14,31.0778
2021-06-15,31.0778
2021-06-16,31.0778
2021-06-17,31.0778
2021-06-18,31.0778
2021-06-19,31.0778
2021-06-20,31.0778
2021-06-21,31.0778
2021-06-22,31.0778
2021-06-23,31.0778
2021-06-24,31.0778
2021-06-25,31.0778
2021-06-26,31.0778
2021-06-27,31.0778
2021-06-28,31.0778
2021-06-29,31.0778
2021-06-30,31.0778
2021-07-01,31.0778
2021-07-02,31.0778
2021-07-03,34.6995
2021-07-04,34.6995
2021-07-05,34.6995
2021-07-06,34.6995
2021-07-07,34.6995
2021-07-08,34.6995
2021-07-09,34.6995
2021-07-10,34.6995
2021-07-11,34.6995
2021-07-12,34.6995
2021-07-13,34.6995
2021-07-14,34.6995
2021-07-15,34.6995
2021-07-16,34.6995
2021-07-17,34.6995
2021-07-18,34.6995
2021-07-19,34.6995
2021-07-20,34.6995
2021-07-21,34.6995
2021-07-22,34.6995
2021-07-23,34.6995
2021-07-24,34.6995
2021-07-25,34.6995
2021-07-26,34.6995
2021-07-27,34.6995
2021-07-28,34.6995
2021-07-29,34.6995
2021-07-30,34.6995
2021-07-31,34.6995
2021-08-01,34.6995
2021-08-02,34.6995
2021-08-03,34.6995
2021-08-04,34.6995
2021-08-05,34.6995
2021-08-06,34.6995
2021-08-07,34.6995
2021-08-08,34.6995
2021-08-09,34.6995
2021-08-10,34.6995
2021-08-11,34.6995
2021-08-12,34.6995
2021-08-13,34.6995
2021-08-14,34.6995
2021-08-15,34.6995
2021-08-16,34.6995
2021-08-17,34.6995
2021-08-18,34.6995
2021-08-19,34.6995
2021-08-20,34.6995
2021-08-21,34.6995
2021-08-22,34.6995
2021-08-23,34.6995
2021-08-24,34.6995
2021-08-25,34.6995
2021-08-26,34.6995
2021-08-27,34.6995
2021-08-28,34.6995
2021-08-29,34.6995
2021-08-30,34.6995
2021-08-31,34.6995
2021-09-01,34.6995
2021-09-02,34.6995
2021-09-03,34.6995
2021-09-04,34.6995
2021-09-05,34.6995
2021-09-06,34.6995
2021-09-07,34.6995
2021-09-08,34.6995
2021-09-09,34.6995
2021-09-10,34.6995
2021-09-11,34.6995
2021-09-12,34.6995
2021-09-13,34.6995
2021-09-14,34.6995
2021-09-15,34.6995
2021-09-16,34.6995
2021-09-17,34.6995
2021-09-18,34.6995
2021-09-19,34.6995
2021-09-20,34.6995
2021-09-21,34.6995
2021-09-22,34.6995
2021-09-23,34.6995
2021-09-24,34.6995
2021-09-25,34.6995
2021-09-26,34.6995
2021-09-27,34.6995
2021-09-28,34.6995
2021-09-29,34.6995
2021-09-30,34.6995
2021-10-01,34.6995
2021-10-02,35.6014
2021-10-03,35.6014
2021-10-04,35.6014
2021-10-05,35.6014
2021-10-06,35.6014
2021-10-07,35.6014
2021-10-08,35.6014
2021-10-09,35.6014
2021-10-10,35.6014
2021-10-11,35.6014
2021-10-12,35.6014
2021-10-13,35.6014
2021-10-14,35.6014
2021-10-15,35.6014
2021-10-16,35.6014
2021-10-17,35.6014
2021-10-18,35.6014
2021-10-19,35.6014
2021-10-20,35.6014
2021-10-21,35.6014
2021-10-22,35.6014
2021-10-23,35.6014
2021-10-24,35.6014
2021-10-25,35.6014
2021-10-26,35.6014
2021-10-27,35.6014
2021-10-28,35.6014
2021-10-29,35.6014
2021-10-30,35.6014
2021-10-31,35.6014
2021-11-01,35.6014
2021-11-02,35.6014
2021-11-03,35.6014
2021-11-04,35.6014
2021-11-05,35.6014
2021-11-06,35.6014
2021-11-07,35.6014
2021-11-08,35.6014
2021-11-09,35.6014
2021-11-10,35.6014
2021-11-11,35.6014
2021-11-12,35.6014
2021-11-13,35.6014
2021-11-14,35.6014
2021-11-15,35.6014
2021-11-16,35.6014
2021-11-17,35.6014
2021-11-18,35.6014
2021-11-19,35.6014
2021-11-20,35.6014
2021-11-21,35.6014
2021-11-22,35.6014
2021-11-23,35.6014
2021-11-24,35.6014
2021-11-25,35.6014
2021-11-26,35.6014
2021-11-27,35.6014
2021-11-28,35.6014
2021-11-29,35.6014
2021-11-30,35.6014
2021-12-01,35.6014
2021-12-02,35.6014
2021-12-03,35.6014
2021-12-04,35.6014
2021-12-05,35.6014
2021-12-06,35.6014
2021-12-07,35.6014
2021-12-08,35.6014
2021-12-09,35.6014
2021-12-10,35.6014
2021-12-11,35.6014
2021-12-12,35.6014
2021-12-13,35.6014
2021-12-14,35.6014
2021-12-15,35.6014
2021-12-16,35.6014
2021-12-17,35.6014
2021-12-18,35.6014
2021-12-19,35.6014
2021-12-20,35.6014
2021-12-21,35.6014
2021-12-22,35.6014
2021-12-23,35.6014
2021-12-24,35.6014
2021-12-25,35.6014
2021-12-26,35.6014
2021-12-27,35.6014
2021-12-28,35.6014
2021-12-29,35.6014
2021-12-30,35.6014
2021-12-31,32.6443
2022-01-01,32.6443
2022-01-02,32.6443
2022-01-03,32.6443
2022-01-04,32.6443
2022-01-05,32.6443
2022-01-06,32.6443
2022-01-07,32.6443
2022-01-08,32.6443
2022-01-09,32.6443
2022-01-10,32.6443
2022-01-11,32.6443
2022-01-12,32.6443
2022-01-13,32.6443
2022-01-14,32.6443
2022-01-15,32.6443
2022-01-16,32.6443
2022-01-17,32.6443
2022-01-18,32.6443
2022-01-19,32.6443
2022-01-20,32.6443
2022-01-21,32.6443
2022-01-22,32.6443
2022-01-23,32.6443
2022-01-24,32.6443
2022-01-25,32.6443
2022-01-26,32.6443
2022-01-27,32.6443
2022-01-28,32.6443
2022-01-29,32.6443
2022-01-30,32.6443
2022-01-31,32.6443
2022-02-01,32.6443
2022-02-02,32.6443
2022-02-03,32.6443
2022-02-04,32.6443
2022-02-05,32.6443
2022-02-06,32.6443
2022-02-07,32.6443
2022-02-08,32.6443
2022-02-09,32.6443
2022-02-10,32.6443
2022-02-11,32.6443
2022-02-12,32.6443
2022-02-13,32.6443
2022-02-14,32.6443
2022-02-15,32.6443
2022-02-16,32.6443
2022-02-17,32.6443
2022-02-18,32.6443
2022-02-19,32.6443
2022-02-20,32.6443
2022-02-21,32.6443
2022-02-22,32.6443
2022-02-23,32.6443
2022-02-24,32.6443
2022-02-25,32.6443
2022-02-26,32.6443
2022-02-27,32.6443
2022-02-28,32.6443
2022-03-01,32.6443
2022-03-02,32.6443
2022-03-03,32.6443
2022-03-04,32.6443
2022-03-05,32.6443
2022-03-06,32.6443
2022-03-07,32.6443
2022-03-08,32.6443
2022-03-09,32.6443
2022-03-10,32.6443
2022-03-11,32.6443
2022-03-12,32.6443
2022-03-13,32.6443
2022-03-14,32.6443
2022-03-15,32.6443
2022-03-16,32.6443
2022-03-17,32.6443
2022-03-18,32.6443
2022-03-19,32.6443
2022-03-20,32.6443
2022-03-21,32.6443
2022-03-22,32.6443
2022-03-23,32.6443
2022-03-24,32.6443
2022-03-25,32.6443
2022-03-26,32.6443
2022-03-27,32.6443
2022-03-28,32.6443
2022-03-29,32.6443
2022-03-30,32.6443
2022-03-31,32.6443
2022-04-01,32.6443
2022-04-02,30.6188
2022-04-03,30.6188
2022-04-04,30.6188
2022-04-05,30.6188
2022-04-06,30.6188
2022-04-07,30.6188
2022-04-08,30.6188
2022-04-09,30.6188
2022-04-10,30.6188
2022-04-11,30.6188
2022-04-12,30.6188
2022-04-13,30.6188
2022-04-14,30.6188
2022-04-15,30.6188
2022-04-16,30.6188
2022-04-17,30.6188
2022-04-18,30.6188
2022-04-19,30.6188
2022-04-20,30.6188
2022-04-21,30.6188
2022-04-22,30.6188
2022-04-23,30.6188
2022-04-24,30.6188
2022-04-25,30.6188
2022-04-26,30.6188
2022-04-27,30.6188
2022-04-28,30.6188
2022-04-29,30.6188
2022-04-30,30.6188
2022-05-01,30.6188
2022-05-02,30.6188
2022-05-03,30.6188
2022-05-04,30.6188
2022-05-05,30.6188
2022-05-06,30.6188
2022-05-07,30.6188
2022-05-08,30.6188
2022-05-09,30.6188
2022-05-10,30.6188
2022-05-11,30.6188
2022-05-12,30.6188
2022-05-13,30.6188
2022-05-14,30.6188
2022-05-15,30.6188
2022-05-16,30.6188
2022-05-17,30.6188
2022-05-18,30.6188
2022-05-19,30.6188
2022-05-20,30.6188
2022-05-21,30.6188
2022-05-22,30.6188
2022-05-23,30.6188
2022-05-24,30.6188
2022-05-25,30.6188
2022-05-26,30.6188
2022-05-27,30.6188
2022-05-28,30.6188
2022-05-29,30.6188
2022-05-30,30.6188
2022-05-31,30.6188
2022-06-01,30.6188
2022-06-02,30.6188
2022-06-03,30.6188
2022-06-04,30.6188
2022-06-05,30.6188
2022-06-06,30.6188
2022-06-07,30.6188
2022-06-08,30.6188
2022-06-09,30.6188
2022-06-10,30.6188
2022-06-11,30.6188
2022-06-12,30.6188
2022-06-13,30.6188
2022-06-14,30.6188
2022-06-15,30.6188
2022-06-16,30.6188
2022-06-17,30.6188
2022-06-18,30.6188
2022-06-19,30.6188
2022-06-20,30.6188
2022-06-21,30.6188
2022-06-22,30.6188
2022-06-23,30.6188
2022-06-24,30.6188
2022-06-25,30.6188
2022-06-26,30.6188
2022-06-27,30.6188
2022-06-28,30.6188
2022-06-29,30.6188
2022-06-30,30.6188
2022-07-01,30.6188
2022-07-02,19.4826
2022-07-03,19.4826
2022-07-04,19.4826
2022-07-05,19.4826
2022-07-06,19.4826
2022-07-07,19.4826
2022-07-08,19.4826
2022-07-09,19.4826
2022-07-10,19.4826
2022-07-11,19.4826
2022-07-12,19.4826
2022-07-13,19.4826
2022-07-14,19.4826
2022-07-15,19.4826
2022-07-16,19.4826
2022-07-17,19.4826
2022-07-18,19.4826
2022-07-19,19.4826
2022-07-20,19.4826
2022-07-21,19.4826
2022-07-22,19.4826
2022-07-23,19.4826
2022-07-24,19.4826
2022-07-25,19.4826
2022-07-26,19.4826
2022-07-27,19.4826
2022-07-28,19.4826
2022-07-29,19.4826
2022-07-30,19.4826
2022-07-31,19.4826
2022-08-01,19.4826
2022-08-02,19.4826
2022-08-03,19.4826
2022-08-04,19.4826
2022-08-05,19.4826
2022-08-06,19.4826
2022-08-07,19.4826
2022-08-08,19.4826
2022-08-09,19.4826
2022-08-10,19.4826
2022-08-11,19.4826
2022-08-12,19.4826
2022-08-13,19.4826
2022-08-14,19.4826
2022-08-15,19.4826
2022-08-16,19.4826
2022-08-17,19.4826
2022-08-18,19.4826
2022-08-19,19.4826
2022-08-20,19.4826
2022-08-21,19.4826
2022-08-22,19.4826
2022-08-23,19.4826
2022-08-24,19.4826
2022-08-25,19.4826
2022-08-26,19.4826
2022-08-27,19.4826
2022-08-28,19.4826
2022-08-29,19.4826
2022-08-30,19.4826
2022-08-31,19.4826
2022-09-01,19.4826
2022-09-02,19.4826
2022-09-03,19.4826
2022-09-04,19.4826
2022-09-05,19.4826
2022-09-06,19.4826
2022-09-07,19.4826
2022-09-08,19.4826
2022-09-09,19.4826
2022-09-10,19.4826
2022-09-11,19.4826
2022-09-12,19.4826
2022-09-13,19.4826
2022-09-14,19.4826
2022-09-15,19.4826
2022-09-16,19.4826
2022-09-17,19.4826
2022-09-18,19.4826
2022-09-19,19.4826
2022-09-20,19.4826
2022-09-21,19.4826
2022-09-22,19.4826
2022-09-23,19.4826
2022-09-24,19.4826
2022-09-25,19.4826
2022-09-26,19.4826
2022-09-27,19.4826
2022-09-28,19.4826
2022-09-29,19.4826
2022-09-30,19.4826
2022-10-01,17.1021
2022-10-02,17.1021
2022-10-03,17.1021
2022-10-04,17.1021
2022-10-05,17.1021
2022-10-06,17.1021
2022-10-07,17.1021
2022-10-08,17.1021
2022-10-09,17.1021
2022-10-10,17.1021
2022-10-11,17.1021
2022-10-12,17.1021
2022-10-13,17.1021
2022-10-14,17.1021
2022-10-15,17.1021
2022-10-16,17.1021
2022-10-17,17.1021
2022-10-18,17.1021
2022-10-19,17.1021
2022-10-20,17.1021
2022-10-21,17.1021
2022-10-22,17.1021
2022-10-23,17.1021
2022-10-24,17.1021
2022-10-25,17.1021
2022-10-26,17.1021
2022-10-27,17.1021
2022-10-28,17.1021
2022-10-29,17.1021
2022-10-30,17.1021
2022-10-31,17.1021
2022-11-01,17.1021
2022-11-02,17.1021
2022-11-03,17.1021
2022-11-04,17.1021
2022-11-05,17.1021
2022-11-06,17.1021
2022-11-07,17.1021
2022-11-08,17.1021
2022-11-09,17.1021
2022-11-10,17.1021
2022-11-11,17.1021
2022-11-12,17.1021
2022-11-13,17.1021
2022-11-14,17.1021
2022-11-15,17.1021
2022-11-16,17.1021
2022-11-17,17.1021
2022-11-18,17.1021
2022-11-19,17.1021
2022-11-20,17.1021
2022-11-21,17.1021
2022-11-22,17.1021
2022-11-23,17.1021
2022-11-24,17.1021
2022-11-25,17.1021
2022-11-26,17.1021
2022-11-27,17.1021
2022-11-28,17.1021
2022-11-29,17.1021
2022-11-30,17.1021
2022-12-01,17.1021
2022-12-02,17.1021
2022-12-03,17.1021
2022-12-04,17.1021
2022-12-05,17.1021
2022-12-06,17.1021
2022-12-07,17.1021
2022-12-08,17.1021
2022-12-09,17.1021
2022-12-10,17.1021
2022-12-11,17.1021
2022-12-12,17.1021
2022-12-13,17.1021
2022-12-14,17.1021
2022-12-15,17.1021
2022-12-16,17.1021
2022-12-17,17.1021
2022-12-18,17.1021
2022-12-19,17.1021
2022-12-20,17.1021
2022-12-21,17.1021
2022-12-22,17.1021
2022-12-23,17.1021
2022-12-24,17.1021
2022-12-25,17.1021
2022-12-26,17.1021
2022-12-27,17.1021
2022-12-28,17.1021
2022-12-29,17.1021
2022-12-30,17.1021
2022-12-31,16.1973
2023-01-01,16.1973
2023-01-02,16.1973
2023-01-03,16.1973
2023-01-04,16.1973
2023-01-05,16.1973
2023-01-06,16.1973
2023-01-07,16.1973
2023-01-08,16.1973
2023-01-09,16.1973
2023-01-10,16.1973
2023-01-11,16.1973
2023-01-12,16.1973
2023-01-13,16.1973
2023-01-14,16.1973
2023-01-15,16.1973
2023-01-16,16.1973
2023-01-17,16.1973
2023-01-18,16.1973
2023-01-19,16.1973
2023-01-20,16.1973
2023-01-21,16.1973
2023-01-22,16.1973
2023-01-23,16.1973
2023-01-24,16.1973
2023-01-25,16.1973
2023-01-26,16.1973
2023-01-27,16.1973
2023-01-28,16.1973
2023-01-29,16.1973
2023-01-30,16.1973
2023-01-31,16.1973
2023-02-01,16.1973
2023-02-02,16.1973
2023-02-03,16.1973
2023-02-04,16.1973
2023-02-05,16.1973
2023-02-06,16.1973
2023-02-07,16.1973
2023-02-08,16.1973
2023-02-09,16.1973
2023-02-10,16.1973
2023-02-11,16.1973
2023-02-12,16.1973
2023-02-13,16.1973
2023-02-14,16.1973
2023-02-15,16.1973
2023-02-16,16.1973
2023-02-17,16.1973
2023-02-18,16.1973
2023-02-19,16.1973
2023-02-20,16.1973
2023-02-21,16.1973
2023-02-22,16.1973
2023-02-23,16.1973
2023-02-24,16.1973
2023-02-25,16.1973
2023-02-26,16.1973
2023-02-27,16.1973
2023-02-28,16.1973
2023-03-01,16.1973
2023-03-02,16.1973
2023-03-03,16.1973
2023-03-04,16.1973
2023-03-05,16.1973
2023-03-06,16.1973
2023-03-07,16.1973
2023-03-08,16.1973
