,SCCO US Equity
2021-02-13,22.3796
2021-02-14,22.3796
2021-02-15,22.3796
2021-02-16,22.3796
2021-02-17,22.3796
2021-02-18,22.3796
2021-02-19,22.3796
2021-02-20,22.3796
2021-02-21,22.3796
2021-02-22,22.3796
2021-02-23,22.3796
2021-02-24,22.3796
2021-02-25,22.3796
2021-02-26,22.3796
2021-02-27,22.3796
2021-02-28,22.3796
2021-03-01,22.3796
2021-03-02,22.3796
2021-03-03,22.3796
2021-03-04,22.3796
2021-03-05,22.3796
2021-03-06,22.3796
2021-03-07,22.3796
2021-03-08,22.3796
2021-03-09,22.3796
2021-03-10,22.3796
2021-03-11,22.3796
2021-03-12,22.3796
2021-03-13,22.3796
2021-03-14,22.3796
2021-03-15,22.3796
2021-03-16,22.3796
2021-03-17,22.3796
2021-03-18,22.3796
2021-03-19,22.3796
2021-03-20,22.3796
2021-03-21,22.3796
2021-03-22,22.3796
2021-03-23,22.3796
2021-03-24,22.3796
2021-03-25,22.3796
2021-03-26,22.3796
2021-03-27,22.3796
2021-03-28,22.3796
2021-03-29,22.3796
2021-03-30,22.3796
2021-03-31,29.7655
2021-04-01,29.7655
2021-04-02,29.7655
2021-04-03,29.7655
2021-04-04,29.7655
2021-04-05,29.7655
2021-04-06,29.7655
2021-04-07,29.7655
2021-04-08,29.7655
2021-04-09,29.7655
2021-04-10,29.7655
2021-04-11,29.7655
2021-04-12,29.7655
2021-04-13,29.7655
2021-04-14,29.7655
2021-04-15,29.7655
2021-04-16,29.7655
2021-04-17,29.7655
2021-04-18,29.7655
2021-04-19,29.7655
2021-04-20,29.7655
2021-04-21,29.7655
2021-04-22,29.7655
2021-04-23,29.7655
2021-04-24,29.7655
2021-04-25,29.7655
2021-04-26,29.7655
2021-04-27,29.7655
2021-04-28,29.7655
2021-04-29,29.7655
2021-04-30,29.7655
2021-05-01,29.7655
2021-05-02,29.7655
2021-05-03,29.7655
2021-05-04,29.7655
2021-05-05,29.7655
2021-05-06,29.7655
2021-05-07,29.7655
2021-05-08,29.7655
2021-05-09,29.7655
2021-05-10,29.7655
2021-05-11,29.7655
2021-05-12,29.7655
2021-05-13,29.7655
2021-05-14,29.7655
2021-05-15,29.7655
2021-05-16,29.7655
2021-05-17,29.7655
2021-05-18,29.7655
2021-05-19,29.7655
2021-05-20,29.7655
2021-05-21,29.7655
2021-05-22,29.7655
2021-05-23,29.7655
2021-05-24,29.7655
2021-05-25,29.7655
2021-05-26,29.7655
2021-05-27,29.7655
2021-05-28,29.7655
2021-05-29,29.7655
2021-05-30,29.7655
2021-05-31,29.7655
2021-06-01,29.7655
2021-06-02,29.7655
2021-06-03,29.7655
2021-06-04,29.7655
2021-06-05,29.7655
2021-06-06,29.7655
2021-06-07,29.7655
2021-06-08,29.7655
2021-06-09,29.7655
2021-06-10,29.7655
2021-06-11,29.7655
2021-06-12,29.7655
2021-06-13,29.7655
2021-06-14,29.7655
2021-06-15,29.7655
2021-06-16,29.7655
2021-06-17,29.7655
2021-06-18,29.7655
2021-06-19,29.7655
2021-06-20,29.7655
2021-06-21,29.7655
2021-06-22,29.7655
2021-06-23,29.7655
2021-06-24,29.7655
2021-06-25,29.7655
2021-06-26,29.7655
2021-06-27,29.7655
2021-06-28,29.7655
2021-06-29,29.7655
2021-06-30,37.8954
2021-07-01,37.8954
2021-07-02,37.8954
2021-07-03,37.8954
2021-07-04,37.8954
2021-07-05,37.8954
2021-07-06,37.8954
2021-07-07,37.8954
2021-07-08,37.8954
2021-07-09,37.8954
2021-07-10,37.8954
2021-07-11,37.8954
2021-07-12,37.8954
2021-07-13,37.8954
2021-07-14,37.8954
2021-07-15,37.8954
2021-07-16,37.8954
2021-07-17,37.8954
2021-07-18,37.8954
2021-07-19,37.8954
2021-07-20,37.8954
2021-07-21,37.8954
2021-07-22,37.8954
2021-07-23,37.8954
2021-07-24,37.8954
2021-07-25,37.8954
2021-07-26,37.8954
2021-07-27,37.8954
2021-07-28,37.8954
2021-07-29,37.8954
2021-07-30,37.8954
2021-07-31,37.8954
2021-08-01,37.8954
2021-08-02,37.8954
2021-08-03,37.8954
2021-08-04,37.8954
2021-08-05,37.8954
2021-08-06,37.8954
2021-08-07,37.8954
2021-08-08,37.8954
2021-08-09,37.8954
2021-08-10,37.8954
2021-08-11,37.8954
2021-08-12,37.8954
2021-08-13,37.8954
2021-08-14,37.8954
2021-08-15,37.8954
2021-08-16,37.8954
2021-08-17,37.8954
2021-08-18,37.8954
2021-08-19,37.8954
2021-08-20,37.8954
2021-08-21,37.8954
2021-08-22,37.8954
2021-08-23,37.8954
2021-08-24,37.8954
2021-08-25,37.8954
2021-08-26,37.8954
2021-08-27,37.8954
2021-08-28,37.8954
2021-08-29,37.8954
2021-08-30,37.8954
2021-08-31,37.8954
2021-09-01,37.8954
2021-09-02,37.8954
2021-09-03,37.8954
2021-09-04,37.8954
2021-09-05,37.8954
2021-09-06,37.8954
2021-09-07,37.8954
2021-09-08,37.8954
2021-09-09,37.8954
2021-09-10,37.8954
2021-09-11,37.8954
2021-09-12,37.8954
2021-09-13,37.8954
2021-09-14,37.8954
2021-09-15,37.8954
2021-09-16,37.8954
2021-09-17,37.8954
2021-09-18,37.8954
2021-09-19,37.8954
2021-09-20,37.8954
2021-09-21,37.8954
2021-09-22,37.8954
2021-09-23,37.8954
2021-09-24,37.8954
2021-09-25,37.8954
2021-09-26,37.8954
2021-09-27,37.8954
2021-09-28,37.8954
2021-09-29,37.8954
2021-09-30,41.7368
2021-10-01,41.7368
2021-10-02,41.7368
2021-10-03,41.7368
2021-10-04,41.7368
2021-10-05,41.7368
2021-10-06,41.7368
2021-10-07,41.7368
2021-10-08,41.7368
2021-10-09,41.7368
2021-10-10,41.7368
2021-10-11,41.7368
2021-10-12,41.7368
2021-10-13,41.7368
2021-10-14,41.7368
2021-10-15,41.7368
2021-10-16,41.7368
2021-10-17,41.7368
2021-10-18,41.7368
2021-10-19,41.7368
2021-10-20,41.7368
2021-10-21,41.7368
2021-10-22,41.7368
2021-10-23,41.7368
2021-10-24,41.7368
2021-10-25,41.7368
2021-10-26,41.7368
2021-10-27,41.7368
2021-10-28,41.7368
2021-10-29,41.7368
2021-10-30,41.7368
2021-10-31,41.7368
2021-11-01,41.7368
2021-11-02,41.7368
2021-11-03,41.7368
2021-11-04,41.7368
2021-11-05,41.7368
2021-11-06,41.7368
2021-11-07,41.7368
2021-11-08,41.7368
2021-11-09,41.7368
2021-11-10,41.7368
2021-11-11,41.7368
2021-11-12,41.7368
2021-11-13,41.7368
2021-11-14,41.7368
2021-11-15,41.7368
2021-11-16,41.7368
2021-11-17,41.7368
2021-11-18,41.7368
2021-11-19,41.7368
2021-11-20,41.7368
2021-11-21,41.7368
2021-11-22,41.7368
2021-11-23,41.7368
2021-11-24,41.7368
2021-11-25,41.7368
2021-11-26,41.7368
2021-11-27,41.7368
2021-11-28,41.7368
2021-11-29,41.7368
2021-11-30,41.7368
2021-12-01,41.7368
2021-12-02,41.7368
2021-12-03,41.7368
2021-12-04,41.7368
2021-12-05,41.7368
2021-12-06,41.7368
2021-12-07,41.7368
2021-12-08,41.7368
2021-12-09,41.7368
2021-12-10,41.7368
2021-12-11,41.7368
2021-12-12,41.7368
2021-12-13,41.7368
2021-12-14,41.7368
2021-12-15,41.7368
2021-12-16,41.7368
2021-12-17,41.7368
2021-12-18,41.7368
2021-12-19,41.7368
2021-12-20,41.7368
2021-12-21,41.7368
2021-12-22,41.7368
2021-12-23,41.7368
2021-12-24,41.7368
2021-12-25,41.7368
2021-12-26,41.7368
2021-12-27,41.7368
2021-12-28,41.7368
2021-12-29,41.7368
2021-12-30,41.7368
2021-12-31,44.1928
2022-01-01,44.1928
2022-01-02,44.1928
2022-01-03,44.1928
2022-01-04,44.1928
2022-01-05,44.1928
2022-01-06,44.1928
2022-01-07,44.1928
2022-01-08,44.1928
2022-01-09,44.1928
2022-01-10,44.1928
2022-01-11,44.1928
2022-01-12,44.1928
2022-01-13,44.1928
2022-01-14,44.1928
2022-01-15,44.1928
2022-01-16,44.1928
2022-01-17,44.1928
2022-01-18,44.1928
2022-01-19,44.1928
2022-01-20,44.1928
2022-01-21,44.1928
2022-01-22,44.1928
2022-01-23,44.1928
2022-01-24,44.1928
2022-01-25,44.1928
2022-01-26,44.1928
2022-01-27,44.1928
2022-01-28,44.1928
2022-01-29,44.1928
2022-01-30,44.1928
2022-01-31,44.1928
2022-02-01,44.1928
2022-02-02,44.1928
2022-02-03,44.1928
2022-02-04,44.1928
2022-02-05,44.1928
2022-02-06,44.1928
2022-02-07,44.1928
2022-02-08,44.1928
2022-02-09,44.1928
2022-02-10,44.1928
2022-02-11,44.1928
2022-02-12,44.1928
2022-02-13,44.1928
2022-02-14,44.1928
2022-02-15,44.1928
2022-02-16,44.1928
2022-02-17,44.1928
2022-02-18,44.1928
2022-02-19,44.1928
2022-02-20,44.1928
2022-02-21,44.1928
2022-02-22,44.1928
2022-02-23,44.1928
2022-02-24,44.1928
2022-02-25,44.1928
2022-02-26,44.1928
2022-02-27,44.1928
2022-02-28,44.1928
2022-03-01,44.1928
2022-03-02,44.1928
2022-03-03,44.1928
2022-03-04,44.1928
2022-03-05,44.1928
2022-03-06,44.1928
2022-03-07,44.1928
2022-03-08,44.1928
2022-03-09,44.1928
2022-03-10,44.1928
2022-03-11,44.1928
2022-03-12,44.1928
2022-03-13,44.1928
2022-03-14,44.1928
2022-03-15,44.1928
2022-03-16,44.1928
2022-03-17,44.1928
2022-03-18,44.1928
2022-03-19,44.1928
2022-03-20,44.1928
2022-03-21,44.1928
2022-03-22,44.1928
2022-03-23,44.1928
2022-03-24,44.1928
2022-03-25,44.1928
2022-03-26,44.1928
2022-03-27,44.1928
2022-03-28,44.1928
2022-03-29,44.1928
2022-03-30,44.1928
2022-03-31,43.5808
2022-04-01,43.5808
2022-04-02,43.5808
2022-04-03,43.5808
2022-04-04,43.5808
2022-04-05,43.5808
2022-04-06,43.5808
2022-04-07,43.5808
2022-04-08,43.5808
2022-04-09,43.5808
2022-04-10,43.5808
2022-04-11,43.5808
2022-04-12,43.5808
2022-04-13,43.5808
2022-04-14,43.5808
2022-04-15,43.5808
2022-04-16,43.5808
2022-04-17,43.5808
2022-04-18,43.5808
2022-04-19,43.5808
2022-04-20,43.5808
2022-04-21,43.5808
2022-04-22,43.5808
2022-04-23,43.5808
2022-04-24,43.5808
2022-04-25,43.5808
2022-04-26,43.5808
2022-04-27,43.5808
2022-04-28,43.5808
2022-04-29,43.5808
2022-04-30,43.5808
2022-05-01,43.5808
2022-05-02,43.5808
2022-05-03,43.5808
2022-05-04,43.5808
2022-05-05,43.5808
2022-05-06,43.5808
2022-05-07,43.5808
2022-05-08,43.5808
2022-05-09,43.5808
2022-05-10,43.5808
2022-05-11,43.5808
2022-05-12,43.5808
2022-05-13,43.5808
2022-05-14,43.5808
2022-05-15,43.5808
2022-05-16,43.5808
2022-05-17,43.5808
2022-05-18,43.5808
2022-05-19,43.5808
2022-05-20,43.5808
2022-05-21,43.5808
2022-05-22,43.5808
2022-05-23,43.5808
2022-05-24,43.5808
2022-05-25,43.5808
2022-05-26,43.5808
2022-05-27,43.5808
2022-05-28,43.5808
2022-05-29,43.5808
2022-05-30,43.5808
2022-05-31,43.5808
2022-06-01,43.5808
2022-06-02,43.5808
2022-06-03,43.5808
2022-06-04,43.5808
2022-06-05,43.5808
2022-06-06,43.5808
2022-06-07,43.5808
2022-06-08,43.5808
2022-06-09,43.5808
2022-06-10,43.5808
2022-06-11,43.5808
2022-06-12,43.5808
2022-06-13,43.5808
2022-06-14,43.5808
2022-06-15,43.5808
2022-06-16,43.5808
2022-06-17,43.5808
2022-06-18,43.5808
2022-06-19,43.5808
2022-06-20,43.5808
2022-06-21,43.5808
2022-06-22,43.5808
2022-06-23,43.5808
2022-06-24,43.5808
2022-06-25,43.5808
2022-06-26,43.5808
2022-06-27,43.5808
2022-06-28,43.5808
2022-06-29,43.5808
2022-06-30,37.5382
2022-07-01,37.5382
2022-07-02,37.5382
2022-07-03,37.5382
2022-07-04,37.5382
2022-07-05,37.5382
2022-07-06,37.5382
2022-07-07,37.5382
2022-07-08,37.5382
2022-07-09,37.5382
2022-07-10,37.5382
2022-07-11,37.5382
2022-07-12,37.5382
2022-07-13,37.5382
2022-07-14,37.5382
2022-07-15,37.5382
2022-07-16,37.5382
2022-07-17,37.5382
2022-07-18,37.5382
2022-07-19,37.5382
2022-07-20,37.5382
2022-07-21,37.5382
2022-07-22,37.5382
2022-07-23,37.5382
2022-07-24,37.5382
2022-07-25,37.5382
2022-07-26,37.5382
2022-07-27,37.5382
2022-07-28,37.5382
2022-07-29,37.5382
2022-07-30,37.5382
2022-07-31,37.5382
2022-08-01,37.5382
2022-08-02,37.5382
2022-08-03,37.5382
2022-08-04,37.5382
2022-08-05,37.5382
2022-08-06,37.5382
2022-08-07,37.5382
2022-08-08,37.5382
2022-08-09,37.5382
2022-08-10,37.5382
2022-08-11,37.5382
2022-08-12,37.5382
2022-08-13,37.5382
2022-08-14,37.5382
2022-08-15,37.5382
2022-08-16,37.5382
2022-08-17,37.5382
2022-08-18,37.5382
2022-08-19,37.5382
2022-08-20,37.5382
2022-08-21,37.5382
2022-08-22,37.5382
2022-08-23,37.5382
2022-08-24,37.5382
2022-08-25,37.5382
2022-08-26,37.5382
2022-08-27,37.5382
2022-08-28,37.5382
2022-08-29,37.5382
2022-08-30,37.5382
2022-08-31,37.5382
2022-09-01,37.5382
2022-09-02,37.5382
2022-09-03,37.5382
2022-09-04,37.5382
2022-09-05,37.5382
2022-09-06,37.5382
2022-09-07,37.5382
2022-09-08,37.5382
2022-09-09,37.5382
2022-09-10,37.5382
2022-09-11,37.5382
2022-09-12,37.5382
2022-09-13,37.5382
2022-09-14,37.5382
2022-09-15,37.5382
2022-09-16,37.5382
2022-09-17,37.5382
2022-09-18,37.5382
2022-09-19,37.5382
2022-09-20,37.5382
2022-09-21,37.5382
2022-09-22,37.5382
2022-09-23,37.5382
2022-09-24,37.5382
2022-09-25,37.5382
2022-09-26,37.5382
2022-09-27,37.5382
2022-09-28,37.5382
2022-09-29,37.5382
2022-09-30,32.8038
2022-10-01,32.8038
2022-10-02,32.8038
2022-10-03,32.8038
2022-10-04,32.8038
2022-10-05,32.8038
2022-10-06,32.8038
2022-10-07,32.8038
2022-10-08,32.8038
2022-10-09,32.8038
2022-10-10,32.8038
2022-10-11,32.8038
2022-10-12,32.8038
2022-10-13,32.8038
2022-10-14,32.8038
2022-10-15,32.8038
2022-10-16,32.8038
2022-10-17,32.8038
2022-10-18,32.8038
2022-10-19,32.8038
2022-10-20,32.8038
2022-10-21,32.8038
2022-10-22,32.8038
2022-10-23,32.8038
2022-10-24,32.8038
2022-10-25,32.8038
2022-10-26,32.8038
2022-10-27,32.8038
2022-10-28,32.8038
2022-10-29,32.8038
2022-10-30,32.8038
2022-10-31,32.8038
2022-11-01,32.8038
2022-11-02,32.8038
2022-11-03,32.8038
2022-11-04,32.8038
2022-11-05,32.8038
2022-11-06,32.8038
2022-11-07,32.8038
2022-11-08,32.8038
2022-11-09,32.8038
2022-11-10,32.8038
2022-11-11,32.8038
2022-11-12,32.8038
2022-11-13,32.8038
2022-11-14,32.8038
2022-11-15,32.8038
2022-11-16,32.8038
2022-11-17,32.8038
2022-11-18,32.8038
2022-11-19,32.8038
2022-11-20,32.8038
2022-11-21,32.8038
2022-11-22,32.8038
2022-11-23,32.8038
2022-11-24,32.8038
2022-11-25,32.8038
2022-11-26,32.8038
2022-11-27,32.8038
2022-11-28,32.8038
2022-11-29,32.8038
2022-11-30,32.8038
2022-12-01,32.8038
2022-12-02,32.8038
2022-12-03,32.8038
2022-12-04,32.8038
2022-12-05,32.8038
2022-12-06,32.8038
2022-12-07,32.8038
2022-12-08,32.8038
2022-12-09,32.8038
2022-12-10,32.8038
2022-12-11,32.8038
2022-12-12,32.8038
2022-12-13,32.8038
2022-12-14,32.8038
2022-12-15,32.8038
2022-12-16,32.8038
2022-12-17,32.8038
2022-12-18,32.8038
2022-12-19,32.8038
2022-12-20,32.8038
2022-12-21,32.8038
2022-12-22,32.8038
2022-12-23,32.8038
2022-12-24,32.8038
2022-12-25,32.8038
2022-12-26,32.8038
2022-12-27,32.8038
2022-12-28,32.8038
2022-12-29,32.8038
2022-12-30,32.8038
2022-12-31,32.5058
2023-01-01,32.5058
2023-01-02,32.5058
2023-01-03,32.5058
2023-01-04,32.5058
2023-01-05,32.5058
2023-01-06,32.5058
2023-01-07,32.5058
2023-01-08,32.5058
2023-01-09,32.5058
2023-01-10,32.5058
2023-01-11,32.5058
2023-01-12,32.5058
2023-01-13,32.5058
2023-01-14,32.5058
2023-01-15,32.5058
2023-01-16,32.5058
2023-01-17,32.5058
2023-01-18,32.5058
2023-01-19,32.5058
2023-01-20,32.5058
2023-01-21,32.5058
2023-01-22,32.5058
2023-01-23,32.5058
2023-01-24,32.5058
2023-01-25,32.5058
2023-01-26,32.5058
2023-01-27,32.5058
2023-01-28,32.5058
2023-01-29,32.5058
2023-01-30,32.5058
2023-01-31,32.5058
2023-02-01,32.5058
2023-02-02,32.5058
2023-02-03,32.5058
2023-02-04,32.5058
2023-02-05,32.5058
2023-02-06,32.5058
2023-02-07,32.5058
2023-02-08,32.5058
2023-02-09,32.5058
2023-02-10,32.5058
2023-02-11,32.5058
2023-02-12,32.5058
2023-02-13,32.5058
2023-02-14,32.5058
2023-02-15,32.5058
2023-02-16,32.5058
2023-02-17,32.5058
2023-02-18,32.5058
2023-02-19,32.5058
2023-02-20,32.5058
2023-02-21,32.5058
2023-02-22,32.5058
2023-02-23,32.5058
2023-02-24,32.5058
2023-02-25,32.5058
2023-02-26,32.5058
2023-02-27,32.5058
2023-02-28,32.5058
2023-03-01,32.5058
2023-03-02,32.5058
2023-03-03,32.5058
2023-03-04,32.5058
2023-03-05,32.5058
2023-03-06,32.5058
2023-03-07,32.5058
2023-03-08,32.5058
