,CSGS US Equity
2023-03-17,11.1283
2023-03-18,11.1283
2023-03-19,11.1283
2023-03-20,11.1283
2023-03-21,11.1283
2023-03-22,11.1283
2023-03-23,11.1283
2023-03-24,11.1283
2023-03-25,11.1283
2023-03-26,11.1283
2023-03-27,11.1283
2023-03-28,11.1283
2023-03-29,11.1283
2023-03-30,11.1283
2023-03-31,15.1202
2023-04-01,15.1202
2023-04-02,15.1202
2023-04-03,15.1202
2023-04-04,15.1202
2023-04-05,15.1202
2023-04-06,15.1202
2023-04-07,15.1202
2023-04-08,15.1202
2023-04-09,15.1202
2023-04-10,15.1202
2023-04-11,15.1202
2023-04-12,15.1202
2023-04-13,15.1202
2023-04-14,15.1202
2023-04-15,15.1202
2023-04-16,15.1202
2023-04-17,15.1202
2023-04-18,15.1202
2023-04-19,15.1202
2023-04-20,15.1202
2023-04-21,15.1202
2023-04-22,15.1202
2023-04-23,15.1202
2023-04-24,15.1202
2023-04-25,15.1202
2023-04-26,15.1202
2023-04-27,15.1202
2023-04-28,15.1202
2023-04-29,15.1202
2023-04-30,15.1202
2023-05-01,15.1202
2023-05-02,15.1202
2023-05-03,15.1202
2023-05-04,15.1202
2023-05-05,15.1202
2023-05-06,15.1202
2023-05-07,15.1202
2023-05-08,15.1202
2023-05-09,15.1202
2023-05-10,15.1202
2023-05-11,15.1202
2023-05-12,15.1202
2023-05-13,15.1202
2023-05-14,15.1202
2023-05-15,15.1202
2023-05-16,15.1202
2023-05-17,15.1202
2023-05-18,15.1202
2023-05-19,15.1202
2023-05-20,15.1202
2023-05-21,15.1202
2023-05-22,15.1202
2023-05-23,15.1202
2023-05-24,15.1202
2023-05-25,15.1202
2023-05-26,15.1202
2023-05-27,15.1202
2023-05-28,15.1202
2023-05-29,15.1202
2023-05-30,15.1202
2023-05-31,15.1202
2023-06-01,15.1202
2023-06-02,15.1202
2023-06-03,15.1202
2023-06-04,15.1202
2023-06-05,15.1202
2023-06-06,15.1202
2023-06-07,15.1202
2023-06-08,15.1202
2023-06-09,15.1202
2023-06-10,15.1202
2023-06-11,15.1202
2023-06-12,15.1202
2023-06-13,15.1202
2023-06-14,15.1202
2023-06-15,15.1202
2023-06-16,15.1202
2023-06-17,15.1202
2023-06-18,15.1202
2023-06-19,15.1202
2023-06-20,15.1202
2023-06-21,15.1202
2023-06-22,15.1202
2023-06-23,15.1202
2023-06-24,15.1202
2023-06-25,15.1202
2023-06-26,15.1202
2023-06-27,15.1202
2023-06-28,15.1202
2023-06-29,15.1202
2023-06-30,17.7585
2023-07-01,17.7585
2023-07-02,17.7585
2023-07-03,17.7585
2023-07-04,17.7585
2023-07-05,17.7585
2023-07-06,17.7585
2023-07-07,17.7585
2023-07-08,17.7585
2023-07-09,17.7585
2023-07-10,17.7585
2023-07-11,17.7585
2023-07-12,17.7585
2023-07-13,17.7585
2023-07-14,17.7585
2023-07-15,17.7585
2023-07-16,17.7585
2023-07-17,17.7585
2023-07-18,17.7585
2023-07-19,17.7585
2023-07-20,17.7585
2023-07-21,17.7585
2023-07-22,17.7585
2023-07-23,17.7585
2023-07-24,17.7585
2023-07-25,17.7585
2023-07-26,17.7585
2023-07-27,17.7585
2023-07-28,17.7585
2023-07-29,17.7585
2023-07-30,17.7585
2023-07-31,17.7585
2023-08-01,17.7585
2023-08-02,17.7585
2023-08-03,17.7585
2023-08-04,17.7585
2023-08-05,17.7585
2023-08-06,17.7585
2023-08-07,17.7585
2023-08-08,17.7585
2023-08-09,17.7585
2023-08-10,17.7585
2023-08-11,17.7585
2023-08-12,17.7585
2023-08-13,17.7585
2023-08-14,17.7585
2023-08-15,17.7585
2023-08-16,17.7585
2023-08-17,17.7585
2023-08-18,17.7585
2023-08-19,17.7585
2023-08-20,17.7585
2023-08-21,17.7585
2023-08-22,17.7585
2023-08-23,17.7585
2023-08-24,17.7585
2023-08-25,17.7585
2023-08-26,17.7585
2023-08-27,17.7585
2023-08-28,17.7585
2023-08-29,17.7585
2023-08-30,17.7585
2023-08-31,17.7585
2023-09-01,17.7585
2023-09-02,17.7585
2023-09-03,17.7585
2023-09-04,17.7585
2023-09-05,17.7585
2023-09-06,17.7585
2023-09-07,17.7585
2023-09-08,17.7585
2023-09-09,17.7585
2023-09-10,17.7585
2023-09-11,17.7585
2023-09-12,17.7585
2023-09-13,17.7585
2023-09-14,17.7585
2023-09-15,17.7585
2023-09-16,17.7585
2023-09-17,17.7585
2023-09-18,17.7585
2023-09-19,17.7585
2023-09-20,17.7585
2023-09-21,17.7585
2023-09-22,17.7585
2023-09-23,17.7585
2023-09-24,17.7585
2023-09-25,17.7585
2023-09-26,17.7585
2023-09-27,17.7585
2023-09-28,17.7585
2023-09-29,17.7585
2023-09-30,24.3801
2023-10-01,24.3801
2023-10-02,24.3801
2023-10-03,24.3801
2023-10-04,24.3801
2023-10-05,24.3801
2023-10-06,24.3801
2023-10-07,24.3801
2023-10-08,24.3801
2023-10-09,24.3801
2023-10-10,24.3801
2023-10-11,24.3801
2023-10-12,24.3801
2023-10-13,24.3801
2023-10-14,24.3801
2023-10-15,24.3801
2023-10-16,24.3801
2023-10-17,24.3801
2023-10-18,24.3801
2023-10-19,24.3801
2023-10-20,24.3801
2023-10-21,24.3801
2023-10-22,24.3801
2023-10-23,24.3801
2023-10-24,24.3801
2023-10-25,24.3801
2023-10-26,24.3801
2023-10-27,24.3801
2023-10-28,24.3801
2023-10-29,24.3801
2023-10-30,24.3801
2023-10-31,24.3801
2023-11-01,24.3801
2023-11-02,24.3801
2023-11-03,24.3801
2023-11-04,24.3801
2023-11-05,24.3801
2023-11-06,24.3801
2023-11-07,24.3801
2023-11-08,24.3801
2023-11-09,24.3801
2023-11-10,24.3801
2023-11-11,24.3801
2023-11-12,24.3801
2023-11-13,24.3801
2023-11-14,24.3801
2023-11-15,24.3801
2023-11-16,24.3801
2023-11-17,24.3801
2023-11-18,24.3801
2023-11-19,24.3801
2023-11-20,24.3801
2023-11-21,24.3801
2023-11-22,24.3801
2023-11-23,24.3801
2023-11-24,24.3801
2023-11-25,24.3801
2023-11-26,24.3801
2023-11-27,24.3801
2023-11-28,24.3801
2023-11-29,24.3801
2023-11-30,24.3801
2023-12-01,24.3801
2023-12-02,24.3801
2023-12-03,24.3801
2023-12-04,24.3801
2023-12-05,24.3801
2023-12-06,24.3801
2023-12-07,24.3801
2023-12-08,24.3801
2023-12-09,24.3801
2023-12-10,24.3801
2023-12-11,24.3801
2023-12-12,24.3801
2023-12-13,24.3801
2023-12-14,24.3801
2023-12-15,24.3801
2023-12-16,24.3801
2023-12-17,24.3801
2023-12-18,24.3801
2023-12-19,24.3801
2023-12-20,24.3801
2023-12-21,24.3801
2023-12-22,24.3801
2023-12-23,24.3801
2023-12-24,24.3801
2023-12-25,24.3801
2023-12-26,24.3801
2023-12-27,24.3801
2023-12-28,24.3801
2023-12-29,24.3801
2023-12-30,24.3801
2023-12-31,21.0782
2024-01-01,21.0782
2024-01-02,21.0782
2024-01-03,21.0782
2024-01-04,21.0782
2024-01-05,21.0782
2024-01-06,21.0782
2024-01-07,21.0782
2024-01-08,21.0782
2024-01-09,21.0782
2024-01-10,21.0782
2024-01-11,21.0782
2024-01-12,21.0782
2024-01-13,21.0782
2024-01-14,21.0782
2024-01-15,21.0782
2024-01-16,21.0782
2024-01-17,21.0782
2024-01-18,21.0782
2024-01-19,21.0782
2024-01-20,21.0782
2024-01-21,21.0782
2024-01-22,21.0782
2024-01-23,21.0782
2024-01-24,21.0782
2024-01-25,21.0782
2024-01-26,21.0782
2024-01-27,21.0782
2024-01-28,21.0782
2024-01-29,21.0782
2024-01-30,21.0782
2024-01-31,21.0782
2024-02-01,21.0782
2024-02-02,21.0782
2024-02-03,21.0782
2024-02-04,21.0782
2024-02-05,21.0782
2024-02-06,21.0782
2024-02-07,21.0782
2024-02-08,21.0782
2024-02-09,21.0782
2024-02-10,21.0782
2024-02-11,21.0782
2024-02-12,21.0782
2024-02-13,21.0782
2024-02-14,21.0782
2024-02-15,21.0782
2024-02-16,21.0782
2024-02-17,21.0782
2024-02-18,21.0782
2024-02-19,21.0782
2024-02-20,21.0782
2024-02-21,21.0782
2024-02-22,21.0782
2024-02-23,21.0782
2024-02-24,21.0782
2024-02-25,21.0782
2024-02-26,21.0782
2024-02-27,21.0782
2024-02-28,21.0782
2024-02-29,21.0782
2024-03-01,21.0782
2024-03-02,21.0782
2024-03-03,21.0782
2024-03-04,21.0782
2024-03-05,21.0782
2024-03-06,21.0782
2024-03-07,21.0782
2024-03-08,21.0782
2024-03-09,21.0782
2024-03-10,21.0782
2024-03-11,21.0782
2024-03-12,21.0782
2024-03-13,21.0782
2024-03-14,21.0782
2024-03-15,21.0782
2024-03-16,21.0782
2024-03-17,21.0782
2024-03-18,21.0782
2024-03-19,21.0782
2024-03-20,21.0782
2024-03-21,21.0782
2024-03-22,21.0782
2024-03-23,21.0782
2024-03-24,21.0782
2024-03-25,21.0782
2024-03-26,21.0782
2024-03-27,21.0782
2024-03-28,21.0782
2024-03-29,21.0782
2024-03-30,21.0782
2024-03-31,21.0782
2024-04-01,21.0782
2024-04-02,21.0782
2024-04-03,21.0782
2024-04-04,21.0782
2024-04-05,21.0782
2024-04-06,21.0782
2024-04-07,21.0782
2024-04-08,21.0782
