,BERY US Equity
2022-04-12,25.0754
2022-04-13,25.0754
2022-04-14,25.0754
2022-04-15,25.0754
2022-04-16,25.0754
2022-04-17,25.0754
2022-04-18,25.0754
2022-04-19,25.0754
2022-04-20,25.0754
2022-04-21,25.0754
2022-04-22,25.0754
2022-04-23,25.0754
2022-04-24,25.0754
2022-04-25,25.0754
2022-04-26,25.0754
2022-04-27,25.0754
2022-04-28,25.0754
2022-04-29,25.0754
2022-04-30,25.0754
2022-05-01,25.0754
2022-05-02,25.0754
2022-05-03,25.0754
2022-05-04,25.0754
2022-05-05,25.0754
2022-05-06,25.0754
2022-05-07,25.0754
2022-05-08,25.0754
2022-05-09,25.0754
2022-05-10,25.0754
2022-05-11,25.0754
2022-05-12,25.0754
2022-05-13,25.0754
2022-05-14,25.0754
2022-05-15,25.0754
2022-05-16,25.0754
2022-05-17,25.0754
2022-05-18,25.0754
2022-05-19,25.0754
2022-05-20,25.0754
2022-05-21,25.0754
2022-05-22,25.0754
2022-05-23,25.0754
2022-05-24,25.0754
2022-05-25,25.0754
2022-05-26,25.0754
2022-05-27,25.0754
2022-05-28,25.0754
2022-05-29,25.0754
2022-05-30,25.0754
2022-05-31,25.0754
2022-06-01,25.0754
2022-06-02,25.0754
2022-06-03,25.0754
2022-06-04,25.0754
2022-06-05,25.0754
2022-06-06,25.0754
2022-06-07,25.0754
2022-06-08,25.0754
2022-06-09,25.0754
2022-06-10,25.0754
2022-06-11,25.0754
2022-06-12,25.0754
2022-06-13,25.0754
2022-06-14,25.0754
2022-06-15,25.0754
2022-06-16,25.0754
2022-06-17,25.0754
2022-06-18,25.0754
2022-06-19,25.0754
2022-06-20,25.0754
2022-06-21,25.0754
2022-06-22,25.0754
2022-06-23,25.0754
2022-06-24,25.0754
2022-06-25,25.0754
2022-06-26,25.0754
2022-06-27,25.0754
2022-06-28,25.0754
2022-06-29,25.0754
2022-06-30,25.0754
2022-07-01,25.0754
2022-07-02,25.1072
2022-07-03,25.1072
2022-07-04,25.1072
2022-07-05,25.1072
2022-07-06,25.1072
2022-07-07,25.1072
2022-07-08,25.1072
2022-07-09,25.1072
2022-07-10,25.1072
2022-07-11,25.1072
2022-07-12,25.1072
2022-07-13,25.1072
2022-07-14,25.1072
2022-07-15,25.1072
2022-07-16,25.1072
2022-07-17,25.1072
2022-07-18,25.1072
2022-07-19,25.1072
2022-07-20,25.1072
2022-07-21,25.1072
2022-07-22,25.1072
2022-07-23,25.1072
2022-07-24,25.1072
2022-07-25,25.1072
2022-07-26,25.1072
2022-07-27,25.1072
2022-07-28,25.1072
2022-07-29,25.1072
2022-07-30,25.1072
2022-07-31,25.1072
2022-08-01,25.1072
2022-08-02,25.1072
2022-08-03,25.1072
2022-08-04,25.1072
2022-08-05,25.1072
2022-08-06,25.1072
2022-08-07,25.1072
2022-08-08,25.1072
2022-08-09,25.1072
2022-08-10,25.1072
2022-08-11,25.1072
2022-08-12,25.1072
2022-08-13,25.1072
2022-08-14,25.1072
2022-08-15,25.1072
2022-08-16,25.1072
2022-08-17,25.1072
2022-08-18,25.1072
2022-08-19,25.1072
2022-08-20,25.1072
2022-08-21,25.1072
2022-08-22,25.1072
2022-08-23,25.1072
2022-08-24,25.1072
2022-08-25,25.1072
2022-08-26,25.1072
2022-08-27,25.1072
2022-08-28,25.1072
2022-08-29,25.1072
2022-08-30,25.1072
2022-08-31,25.1072
2022-09-01,25.1072
2022-09-02,25.1072
2022-09-03,25.1072
2022-09-04,25.1072
2022-09-05,25.1072
2022-09-06,25.1072
2022-09-07,25.1072
2022-09-08,25.1072
2022-09-09,25.1072
2022-09-10,25.1072
2022-09-11,25.1072
2022-09-12,25.1072
2022-09-13,25.1072
2022-09-14,25.1072
2022-09-15,25.1072
2022-09-16,25.1072
2022-09-17,25.1072
2022-09-18,25.1072
2022-09-19,25.1072
2022-09-20,25.1072
2022-09-21,25.1072
2022-09-22,25.1072
2022-09-23,25.1072
2022-09-24,25.1072
2022-09-25,25.1072
2022-09-26,25.1072
2022-09-27,25.1072
2022-09-28,25.1072
2022-09-29,25.1072
2022-09-30,25.1072
2022-10-01,24.0276
2022-10-02,24.0276
2022-10-03,24.0276
2022-10-04,24.0276
2022-10-05,24.0276
2022-10-06,24.0276
2022-10-07,24.0276
2022-10-08,24.0276
2022-10-09,24.0276
2022-10-10,24.0276
2022-10-11,24.0276
2022-10-12,24.0276
2022-10-13,24.0276
2022-10-14,24.0276
2022-10-15,24.0276
2022-10-16,24.0276
2022-10-17,24.0276
2022-10-18,24.0276
2022-10-19,24.0276
2022-10-20,24.0276
2022-10-21,24.0276
2022-10-22,24.0276
2022-10-23,24.0276
2022-10-24,24.0276
2022-10-25,24.0276
2022-10-26,24.0276
2022-10-27,24.0276
2022-10-28,24.0276
2022-10-29,24.0276
2022-10-30,24.0276
2022-10-31,24.0276
2022-11-01,24.0276
2022-11-02,24.0276
2022-11-03,24.0276
2022-11-04,24.0276
2022-11-05,24.0276
2022-11-06,24.0276
2022-11-07,24.0276
2022-11-08,24.0276
2022-11-09,24.0276
2022-11-10,24.0276
2022-11-11,24.0276
2022-11-12,24.0276
2022-11-13,24.0276
2022-11-14,24.0276
2022-11-15,24.0276
2022-11-16,24.0276
2022-11-17,24.0276
2022-11-18,24.0276
2022-11-19,24.0276
2022-11-20,24.0276
2022-11-21,24.0276
2022-11-22,24.0276
2022-11-23,24.0276
2022-11-24,24.0276
2022-11-25,24.0276
2022-11-26,24.0276
2022-11-27,24.0276
2022-11-28,24.0276
2022-11-29,24.0276
2022-11-30,24.0276
2022-12-01,24.0276
2022-12-02,24.0276
2022-12-03,24.0276
2022-12-04,24.0276
2022-12-05,24.0276
2022-12-06,24.0276
2022-12-07,24.0276
2022-12-08,24.0276
2022-12-09,24.0276
2022-12-10,24.0276
2022-12-11,24.0276
2022-12-12,24.0276
2022-12-13,24.0276
2022-12-14,24.0276
2022-12-15,24.0276
2022-12-16,24.0276
2022-12-17,24.0276
2022-12-18,24.0276
2022-12-19,24.0276
2022-12-20,24.0276
2022-12-21,24.0276
2022-12-22,24.0276
2022-12-23,24.0276
2022-12-24,24.0276
2022-12-25,24.0276
2022-12-26,24.0276
2022-12-27,24.0276
2022-12-28,24.0276
2022-12-29,24.0276
2022-12-30,24.0276
2022-12-31,22.9208
2023-01-01,22.9208
2023-01-02,22.9208
2023-01-03,22.9208
2023-01-04,22.9208
2023-01-05,22.9208
2023-01-06,22.9208
2023-01-07,22.9208
2023-01-08,22.9208
2023-01-09,22.9208
2023-01-10,22.9208
2023-01-11,22.9208
2023-01-12,22.9208
2023-01-13,22.9208
2023-01-14,22.9208
2023-01-15,22.9208
2023-01-16,22.9208
2023-01-17,22.9208
2023-01-18,22.9208
2023-01-19,22.9208
2023-01-20,22.9208
2023-01-21,22.9208
2023-01-22,22.9208
2023-01-23,22.9208
2023-01-24,22.9208
2023-01-25,22.9208
2023-01-26,22.9208
2023-01-27,22.9208
2023-01-28,22.9208
2023-01-29,22.9208
2023-01-30,22.9208
2023-01-31,22.9208
2023-02-01,22.9208
2023-02-02,22.9208
2023-02-03,22.9208
2023-02-04,22.9208
2023-02-05,22.9208
2023-02-06,22.9208
2023-02-07,22.9208
2023-02-08,22.9208
2023-02-09,22.9208
2023-02-10,22.9208
2023-02-11,22.9208
2023-02-12,22.9208
2023-02-13,22.9208
2023-02-14,22.9208
2023-02-15,22.9208
2023-02-16,22.9208
2023-02-17,22.9208
2023-02-18,22.9208
2023-02-19,22.9208
2023-02-20,22.9208
2023-02-21,22.9208
2023-02-22,22.9208
2023-02-23,22.9208
2023-02-24,22.9208
2023-02-25,22.9208
2023-02-26,22.9208
2023-02-27,22.9208
2023-02-28,22.9208
2023-03-01,22.9208
2023-03-02,22.9208
2023-03-03,22.9208
2023-03-04,22.9208
2023-03-05,22.9208
2023-03-06,22.9208
2023-03-07,22.9208
2023-03-08,22.9208
2023-03-09,22.9208
