,IP US Equity
2023-03-10,17.1113
2023-03-11,17.1113
2023-03-12,17.1113
2023-03-13,17.1113
2023-03-14,17.1113
2023-03-15,17.1113
2023-03-16,17.1113
2023-03-17,17.1113
2023-03-18,17.1113
2023-03-19,17.1113
2023-03-20,17.1113
2023-03-21,17.1113
2023-03-22,17.1113
2023-03-23,17.1113
2023-03-24,17.1113
2023-03-25,17.1113
2023-03-26,17.1113
2023-03-27,17.1113
2023-03-28,17.1113
2023-03-29,17.1113
2023-03-30,17.1113
2023-03-31,15.235
2023-04-01,15.235
2023-04-02,15.235
2023-04-03,15.235
2023-04-04,15.235
2023-04-05,15.235
2023-04-06,15.235
2023-04-07,15.235
2023-04-08,15.235
2023-04-09,15.235
2023-04-10,15.235
2023-04-11,15.235
2023-04-12,15.235
2023-04-13,15.235
2023-04-14,15.235
2023-04-15,15.235
2023-04-16,15.235
2023-04-17,15.235
2023-04-18,15.235
2023-04-19,15.235
2023-04-20,15.235
2023-04-21,15.235
2023-04-22,15.235
2023-04-23,15.235
2023-04-24,15.235
2023-04-25,15.235
2023-04-26,15.235
2023-04-27,15.235
2023-04-28,15.235
2023-04-29,15.235
2023-04-30,15.235
2023-05-01,15.235
2023-05-02,15.235
2023-05-03,15.235
2023-05-04,15.235
2023-05-05,15.235
2023-05-06,15.235
2023-05-07,15.235
2023-05-08,15.235
2023-05-09,15.235
2023-05-10,15.235
2023-05-11,15.235
2023-05-12,15.235
2023-05-13,15.235
2023-05-14,15.235
2023-05-15,15.235
2023-05-16,15.235
2023-05-17,15.235
2023-05-18,15.235
2023-05-19,15.235
2023-05-20,15.235
2023-05-21,15.235
2023-05-22,15.235
2023-05-23,15.235
2023-05-24,15.235
2023-05-25,15.235
2023-05-26,15.235
2023-05-27,15.235
2023-05-28,15.235
2023-05-29,15.235
2023-05-30,15.235
2023-05-31,15.235
2023-06-01,15.235
2023-06-02,15.235
2023-06-03,15.235
2023-06-04,15.235
2023-06-05,15.235
2023-06-06,15.235
2023-06-07,15.235
2023-06-08,15.235
2023-06-09,15.235
2023-06-10,15.235
2023-06-11,15.235
2023-06-12,15.235
2023-06-13,15.235
2023-06-14,15.235
2023-06-15,15.235
2023-06-16,15.235
2023-06-17,15.235
2023-06-18,15.235
2023-06-19,15.235
2023-06-20,15.235
2023-06-21,15.235
2023-06-22,15.235
2023-06-23,15.235
2023-06-24,15.235
2023-06-25,15.235
2023-06-26,15.235
2023-06-27,15.235
2023-06-28,15.235
2023-06-29,15.235
2023-06-30,11.9218
2023-07-01,11.9218
2023-07-02,11.9218
2023-07-03,11.9218
2023-07-04,11.9218
2023-07-05,11.9218
2023-07-06,11.9218
2023-07-07,11.9218
2023-07-08,11.9218
2023-07-09,11.9218
2023-07-10,11.9218
2023-07-11,11.9218
2023-07-12,11.9218
2023-07-13,11.9218
2023-07-14,11.9218
2023-07-15,11.9218
2023-07-16,11.9218
2023-07-17,11.9218
2023-07-18,11.9218
2023-07-19,11.9218
2023-07-20,11.9218
2023-07-21,11.9218
2023-07-22,11.9218
2023-07-23,11.9218
2023-07-24,11.9218
2023-07-25,11.9218
2023-07-26,11.9218
2023-07-27,11.9218
2023-07-28,11.9218
2023-07-29,11.9218
2023-07-30,11.9218
2023-07-31,11.9218
2023-08-01,11.9218
2023-08-02,11.9218
2023-08-03,11.9218
2023-08-04,11.9218
2023-08-05,11.9218
2023-08-06,11.9218
2023-08-07,11.9218
2023-08-08,11.9218
2023-08-09,11.9218
2023-08-10,11.9218
2023-08-11,11.9218
2023-08-12,11.9218
2023-08-13,11.9218
2023-08-14,11.9218
2023-08-15,11.9218
2023-08-16,11.9218
2023-08-17,11.9218
2023-08-18,11.9218
2023-08-19,11.9218
2023-08-20,11.9218
2023-08-21,11.9218
2023-08-22,11.9218
2023-08-23,11.9218
2023-08-24,11.9218
2023-08-25,11.9218
2023-08-26,11.9218
2023-08-27,11.9218
2023-08-28,11.9218
2023-08-29,11.9218
2023-08-30,11.9218
2023-08-31,11.9218
2023-09-01,11.9218
2023-09-02,11.9218
2023-09-03,11.9218
2023-09-04,11.9218
2023-09-05,11.9218
2023-09-06,11.9218
2023-09-07,11.9218
2023-09-08,11.9218
2023-09-09,11.9218
2023-09-10,11.9218
2023-09-11,11.9218
2023-09-12,11.9218
2023-09-13,11.9218
2023-09-14,11.9218
2023-09-15,11.9218
2023-09-16,11.9218
2023-09-17,11.9218
2023-09-18,11.9218
2023-09-19,11.9218
2023-09-20,11.9218
2023-09-21,11.9218
2023-09-22,11.9218
2023-09-23,11.9218
2023-09-24,11.9218
2023-09-25,11.9218
2023-09-26,11.9218
2023-09-27,11.9218
2023-09-28,11.9218
2023-09-29,11.9218
2023-09-30,2.7654
2023-10-01,2.7654
2023-10-02,2.7654
2023-10-03,2.7654
2023-10-04,2.7654
2023-10-05,2.7654
2023-10-06,2.7654
2023-10-07,2.7654
2023-10-08,2.7654
2023-10-09,2.7654
2023-10-10,2.7654
2023-10-11,2.7654
2023-10-12,2.7654
2023-10-13,2.7654
2023-10-14,2.7654
2023-10-15,2.7654
2023-10-16,2.7654
2023-10-17,2.7654
2023-10-18,2.7654
2023-10-19,2.7654
2023-10-20,2.7654
2023-10-21,2.7654
2023-10-22,2.7654
2023-10-23,2.7654
2023-10-24,2.7654
2023-10-25,2.7654
2023-10-26,2.7654
2023-10-27,2.7654
2023-10-28,2.7654
2023-10-29,2.7654
2023-10-30,2.7654
2023-10-31,2.7654
2023-11-01,2.7654
2023-11-02,2.7654
2023-11-03,2.7654
2023-11-04,2.7654
2023-11-05,2.7654
2023-11-06,2.7654
2023-11-07,2.7654
2023-11-08,2.7654
2023-11-09,2.7654
2023-11-10,2.7654
2023-11-11,2.7654
2023-11-12,2.7654
2023-11-13,2.7654
2023-11-14,2.7654
2023-11-15,2.7654
2023-11-16,2.7654
2023-11-17,2.7654
2023-11-18,2.7654
2023-11-19,2.7654
2023-11-20,2.7654
2023-11-21,2.7654
2023-11-22,2.7654
2023-11-23,2.7654
2023-11-24,2.7654
2023-11-25,2.7654
2023-11-26,2.7654
2023-11-27,2.7654
2023-11-28,2.7654
2023-11-29,2.7654
2023-11-30,2.7654
2023-12-01,2.7654
2023-12-02,2.7654
2023-12-03,2.7654
2023-12-04,2.7654
2023-12-05,2.7654
2023-12-06,2.7654
2023-12-07,2.7654
2023-12-08,2.7654
2023-12-09,2.7654
2023-12-10,2.7654
2023-12-11,2.7654
2023-12-12,2.7654
2023-12-13,2.7654
2023-12-14,2.7654
2023-12-15,2.7654
2023-12-16,2.7654
2023-12-17,2.7654
2023-12-18,2.7654
2023-12-19,2.7654
2023-12-20,2.7654
2023-12-21,2.7654
2023-12-22,2.7654
2023-12-23,2.7654
2023-12-24,2.7654
2023-12-25,2.7654
2023-12-26,2.7654
2023-12-27,2.7654
2023-12-28,2.7654
2023-12-29,2.7654
2023-12-30,2.7654
2023-12-31,3.418
2024-01-01,3.418
2024-01-02,3.418
2024-01-03,3.418
2024-01-04,3.418
2024-01-05,3.418
2024-01-06,3.418
2024-01-07,3.418
2024-01-08,3.418
2024-01-09,3.418
2024-01-10,3.418
2024-01-11,3.418
2024-01-12,3.418
2024-01-13,3.418
2024-01-14,3.418
2024-01-15,3.418
2024-01-16,3.418
2024-01-17,3.418
2024-01-18,3.418
2024-01-19,3.418
2024-01-20,3.418
2024-01-21,3.418
2024-01-22,3.418
2024-01-23,3.418
2024-01-24,3.418
2024-01-25,3.418
2024-01-26,3.418
2024-01-27,3.418
2024-01-28,3.418
2024-01-29,3.418
2024-01-30,3.418
2024-01-31,3.418
2024-02-01,3.418
2024-02-02,3.418
2024-02-03,3.418
2024-02-04,3.418
2024-02-05,3.418
2024-02-06,3.418
2024-02-07,3.418
2024-02-08,3.418
2024-02-09,3.418
2024-02-10,3.418
2024-02-11,3.418
2024-02-12,3.418
2024-02-13,3.418
2024-02-14,3.418
2024-02-15,3.418
2024-02-16,3.418
2024-02-17,3.418
2024-02-18,3.418
2024-02-19,3.418
2024-02-20,3.418
2024-02-21,3.418
2024-02-22,3.418
2024-02-23,3.418
2024-02-24,3.418
2024-02-25,3.418
2024-02-26,3.418
2024-02-27,3.418
2024-02-28,3.418
2024-02-29,3.418
2024-03-01,3.418
2024-03-02,3.418
2024-03-03,3.418
2024-03-04,3.418
2024-03-05,3.418
2024-03-06,3.418
2024-03-07,3.418
2024-03-08,3.418
2024-03-09,3.418
2024-03-10,3.418
2024-03-11,3.418
2024-03-12,3.418
2024-03-13,3.418
2024-03-14,3.418
2024-03-15,3.418
2024-03-16,3.418
2024-03-17,3.418
2024-03-18,3.418
2024-03-19,3.418
2024-03-20,3.418
2024-03-21,3.418
2024-03-22,3.418
2024-03-23,3.418
2024-03-24,3.418
2024-03-25,3.418
2024-03-26,3.418
2024-03-27,3.418
2024-03-28,3.418
2024-03-29,3.418
2024-03-30,3.418
2024-03-31,3.418
2024-04-01,3.418
2024-04-02,3.418
2024-04-03,3.418
2024-04-04,3.418
2024-04-05,3.418
2024-04-06,3.418
2024-04-07,3.418
2024-04-08,3.418
