,MED US Equity
2023-03-25,80.3132
2023-03-26,80.3132
2023-03-27,80.3132
2023-03-28,80.3132
2023-03-29,80.3132
2023-03-30,80.3132
2023-03-31,73.2723
2023-04-01,73.2723
2023-04-02,73.2723
2023-04-03,73.2723
2023-04-04,73.2723
2023-04-05,73.2723
2023-04-06,73.2723
2023-04-07,73.2723
2023-04-08,73.2723
2023-04-09,73.2723
2023-04-10,73.2723
2023-04-11,73.2723
2023-04-12,73.2723
2023-04-13,73.2723
2023-04-14,73.2723
2023-04-15,73.2723
2023-04-16,73.2723
2023-04-17,73.2723
2023-04-18,73.2723
2023-04-19,73.2723
2023-04-20,73.2723
2023-04-21,73.2723
2023-04-22,73.2723
2023-04-23,73.2723
2023-04-24,73.2723
2023-04-25,73.2723
2023-04-26,73.2723
2023-04-27,73.2723
2023-04-28,73.2723
2023-04-29,73.2723
2023-04-30,73.2723
2023-05-01,73.2723
2023-05-02,73.2723
2023-05-03,73.2723
2023-05-04,73.2723
2023-05-05,73.2723
2023-05-06,73.2723
2023-05-07,73.2723
2023-05-08,73.2723
2023-05-09,73.2723
2023-05-10,73.2723
2023-05-11,73.2723
2023-05-12,73.2723
2023-05-13,73.2723
2023-05-14,73.2723
2023-05-15,73.2723
2023-05-16,73.2723
2023-05-17,73.2723
2023-05-18,73.2723
2023-05-19,73.2723
2023-05-20,73.2723
2023-05-21,73.2723
2023-05-22,73.2723
2023-05-23,73.2723
2023-05-24,73.2723
2023-05-25,73.2723
2023-05-26,73.2723
2023-05-27,73.2723
2023-05-28,73.2723
2023-05-29,73.2723
2023-05-30,73.2723
2023-05-31,73.2723
2023-06-01,73.2723
2023-06-02,73.2723
2023-06-03,73.2723
2023-06-04,73.2723
2023-06-05,73.2723
2023-06-06,73.2723
2023-06-07,73.2723
2023-06-08,73.2723
2023-06-09,73.2723
2023-06-10,73.2723
2023-06-11,73.2723
2023-06-12,73.2723
2023-06-13,73.2723
2023-06-14,73.2723
2023-06-15,73.2723
2023-06-16,73.2723
2023-06-17,73.2723
2023-06-18,73.2723
2023-06-19,73.2723
2023-06-20,73.2723
2023-06-21,73.2723
2023-06-22,73.2723
2023-06-23,73.2723
2023-06-24,73.2723
2023-06-25,73.2723
2023-06-26,73.2723
2023-06-27,73.2723
2023-06-28,73.2723
2023-06-29,73.2723
2023-06-30,84.3844
2023-07-01,84.3844
2023-07-02,84.3844
2023-07-03,84.3844
2023-07-04,84.3844
2023-07-05,84.3844
2023-07-06,84.3844
2023-07-07,84.3844
2023-07-08,84.3844
2023-07-09,84.3844
2023-07-10,84.3844
2023-07-11,84.3844
2023-07-12,84.3844
2023-07-13,84.3844
2023-07-14,84.3844
2023-07-15,84.3844
2023-07-16,84.3844
2023-07-17,84.3844
2023-07-18,84.3844
2023-07-19,84.3844
2023-07-20,84.3844
2023-07-21,84.3844
2023-07-22,84.3844
2023-07-23,84.3844
2023-07-24,84.3844
2023-07-25,84.3844
2023-07-26,84.3844
2023-07-27,84.3844
2023-07-28,84.3844
2023-07-29,84.3844
2023-07-30,84.3844
2023-07-31,84.3844
2023-08-01,84.3844
2023-08-02,84.3844
2023-08-03,84.3844
2023-08-04,84.3844
2023-08-05,84.3844
2023-08-06,84.3844
2023-08-07,84.3844
2023-08-08,84.3844
2023-08-09,84.3844
2023-08-10,84.3844
2023-08-11,84.3844
2023-08-12,84.3844
2023-08-13,84.3844
2023-08-14,84.3844
2023-08-15,84.3844
2023-08-16,84.3844
2023-08-17,84.3844
2023-08-18,84.3844
2023-08-19,84.3844
2023-08-20,84.3844
2023-08-21,84.3844
2023-08-22,84.3844
2023-08-23,84.3844
2023-08-24,84.3844
2023-08-25,84.3844
2023-08-26,84.3844
2023-08-27,84.3844
2023-08-28,84.3844
2023-08-29,84.3844
2023-08-30,84.3844
2023-08-31,84.3844
2023-09-01,84.3844
2023-09-02,84.3844
2023-09-03,84.3844
2023-09-04,84.3844
2023-09-05,84.3844
2023-09-06,84.3844
2023-09-07,84.3844
2023-09-08,84.3844
2023-09-09,84.3844
2023-09-10,84.3844
2023-09-11,84.3844
2023-09-12,84.3844
2023-09-13,84.3844
2023-09-14,84.3844
2023-09-15,84.3844
2023-09-16,84.3844
2023-09-17,84.3844
2023-09-18,84.3844
2023-09-19,84.3844
2023-09-20,84.3844
2023-09-21,84.3844
2023-09-22,84.3844
2023-09-23,84.3844
2023-09-24,84.3844
2023-09-25,84.3844
2023-09-26,84.3844
2023-09-27,84.3844
2023-09-28,84.3844
2023-09-29,84.3844
2023-09-30,69.7974
2023-10-01,69.7974
2023-10-02,69.7974
2023-10-03,69.7974
2023-10-04,69.7974
2023-10-05,69.7974
2023-10-06,69.7974
2023-10-07,69.7974
2023-10-08,69.7974
2023-10-09,69.7974
2023-10-10,69.7974
2023-10-11,69.7974
2023-10-12,69.7974
2023-10-13,69.7974
2023-10-14,69.7974
2023-10-15,69.7974
2023-10-16,69.7974
2023-10-17,69.7974
2023-10-18,69.7974
2023-10-19,69.7974
2023-10-20,69.7974
2023-10-21,69.7974
2023-10-22,69.7974
2023-10-23,69.7974
2023-10-24,69.7974
2023-10-25,69.7974
2023-10-26,69.7974
2023-10-27,69.7974
2023-10-28,69.7974
2023-10-29,69.7974
2023-10-30,69.7974
2023-10-31,69.7974
2023-11-01,69.7974
2023-11-02,69.7974
2023-11-03,69.7974
2023-11-04,69.7974
2023-11-05,69.7974
2023-11-06,69.7974
2023-11-07,69.7974
2023-11-08,69.7974
2023-11-09,69.7974
2023-11-10,69.7974
2023-11-11,69.7974
2023-11-12,69.7974
2023-11-13,69.7974
2023-11-14,69.7974
2023-11-15,69.7974
2023-11-16,69.7974
2023-11-17,69.7974
2023-11-18,69.7974
2023-11-19,69.7974
2023-11-20,69.7974
2023-11-21,69.7974
2023-11-22,69.7974
2023-11-23,69.7974
2023-11-24,69.7974
2023-11-25,69.7974
2023-11-26,69.7974
2023-11-27,69.7974
2023-11-28,69.7974
2023-11-29,69.7974
2023-11-30,69.7974
2023-12-01,69.7974
2023-12-02,69.7974
2023-12-03,69.7974
2023-12-04,69.7974
2023-12-05,69.7974
2023-12-06,69.7974
2023-12-07,69.7974
2023-12-08,69.7974
2023-12-09,69.7974
2023-12-10,69.7974
2023-12-11,69.7974
2023-12-12,69.7974
2023-12-13,69.7974
2023-12-14,69.7974
2023-12-15,69.7974
2023-12-16,69.7974
2023-12-17,69.7974
2023-12-18,69.7974
2023-12-19,69.7974
2023-12-20,69.7974
2023-12-21,69.7974
2023-12-22,69.7974
2023-12-23,69.7974
2023-12-24,69.7974
2023-12-25,69.7974
2023-12-26,69.7974
2023-12-27,69.7974
2023-12-28,69.7974
2023-12-29,69.7974
2023-12-30,69.7974
2023-12-31,55.7689
2024-01-01,55.7689
2024-01-02,55.7689
2024-01-03,55.7689
2024-01-04,55.7689
2024-01-05,55.7689
2024-01-06,55.7689
2024-01-07,55.7689
2024-01-08,55.7689
2024-01-09,55.7689
2024-01-10,55.7689
2024-01-11,55.7689
2024-01-12,55.7689
2024-01-13,55.7689
2024-01-14,55.7689
2024-01-15,55.7689
2024-01-16,55.7689
2024-01-17,55.7689
2024-01-18,55.7689
2024-01-19,55.7689
2024-01-20,55.7689
2024-01-21,55.7689
2024-01-22,55.7689
2024-01-23,55.7689
2024-01-24,55.7689
2024-01-25,55.7689
2024-01-26,55.7689
2024-01-27,55.7689
2024-01-28,55.7689
2024-01-29,55.7689
2024-01-30,55.7689
2024-01-31,55.7689
2024-02-01,55.7689
2024-02-02,55.7689
2024-02-03,55.7689
2024-02-04,55.7689
2024-02-05,55.7689
2024-02-06,55.7689
2024-02-07,55.7689
2024-02-08,55.7689
2024-02-09,55.7689
2024-02-10,55.7689
2024-02-11,55.7689
2024-02-12,55.7689
2024-02-13,55.7689
2024-02-14,55.7689
2024-02-15,55.7689
2024-02-16,55.7689
2024-02-17,55.7689
2024-02-18,55.7689
2024-02-19,55.7689
2024-02-20,55.7689
2024-02-21,55.7689
2024-02-22,55.7689
2024-02-23,55.7689
2024-02-24,55.7689
2024-02-25,55.7689
2024-02-26,55.7689
2024-02-27,55.7689
2024-02-28,55.7689
2024-02-29,55.7689
2024-03-01,55.7689
2024-03-02,55.7689
2024-03-03,55.7689
2024-03-04,55.7689
2024-03-05,55.7689
2024-03-06,55.7689
2024-03-07,55.7689
2024-03-08,55.7689
2024-03-09,55.7689
2024-03-10,55.7689
2024-03-11,55.7689
2024-03-12,55.7689
2024-03-13,55.7689
2024-03-14,55.7689
2024-03-15,55.7689
2024-03-16,55.7689
2024-03-17,55.7689
2024-03-18,55.7689
2024-03-19,55.7689
2024-03-20,55.7689
2024-03-21,55.7689
2024-03-22,55.7689
2024-03-23,55.7689
2024-03-24,55.7689
2024-03-25,55.7689
2024-03-26,55.7689
2024-03-27,55.7689
2024-03-28,55.7689
2024-03-29,55.7689
2024-03-30,55.7689
2024-03-31,55.7689
2024-04-01,55.7689
2024-04-02,55.7689
2024-04-03,55.7689
2024-04-04,55.7689
2024-04-05,55.7689
2024-04-06,55.7689
2024-04-07,55.7689
2024-04-08,55.7689
