,HUBG US Equity
2023-03-09,24.2829
2023-03-10,24.2829
2023-03-11,24.2829
2023-03-12,24.2829
2023-03-13,24.2829
2023-03-14,24.2829
2023-03-15,24.2829
2023-03-16,24.2829
2023-03-17,24.2829
2023-03-18,24.2829
2023-03-19,24.2829
2023-03-20,24.2829
2023-03-21,24.2829
2023-03-22,24.2829
2023-03-23,24.2829
2023-03-24,24.2829
2023-03-25,24.2829
2023-03-26,24.2829
2023-03-27,24.2829
2023-03-28,24.2829
2023-03-29,24.2829
2023-03-30,24.2829
2023-03-31,21.4662
2023-04-01,21.4662
2023-04-02,21.4662
2023-04-03,21.4662
2023-04-04,21.4662
2023-04-05,21.4662
2023-04-06,21.4662
2023-04-07,21.4662
2023-04-08,21.4662
2023-04-09,21.4662
2023-04-10,21.4662
2023-04-11,21.4662
2023-04-12,21.4662
2023-04-13,21.4662
2023-04-14,21.4662
2023-04-15,21.4662
2023-04-16,21.4662
2023-04-17,21.4662
2023-04-18,21.4662
2023-04-19,21.4662
2023-04-20,21.4662
2023-04-21,21.4662
2023-04-22,21.4662
2023-04-23,21.4662
2023-04-24,21.4662
2023-04-25,21.4662
2023-04-26,21.4662
2023-04-27,21.4662
2023-04-28,21.4662
2023-04-29,21.4662
2023-04-30,21.4662
2023-05-01,21.4662
2023-05-02,21.4662
2023-05-03,21.4662
2023-05-04,21.4662
2023-05-05,21.4662
2023-05-06,21.4662
2023-05-07,21.4662
2023-05-08,21.4662
2023-05-09,21.4662
2023-05-10,21.4662
2023-05-11,21.4662
2023-05-12,21.4662
2023-05-13,21.4662
2023-05-14,21.4662
2023-05-15,21.4662
2023-05-16,21.4662
2023-05-17,21.4662
2023-05-18,21.4662
2023-05-19,21.4662
2023-05-20,21.4662
2023-05-21,21.4662
2023-05-22,21.4662
2023-05-23,21.4662
2023-05-24,21.4662
2023-05-25,21.4662
2023-05-26,21.4662
2023-05-27,21.4662
2023-05-28,21.4662
2023-05-29,21.4662
2023-05-30,21.4662
2023-05-31,21.4662
2023-06-01,21.4662
2023-06-02,21.4662
2023-06-03,21.4662
2023-06-04,21.4662
2023-06-05,21.4662
2023-06-06,21.4662
2023-06-07,21.4662
2023-06-08,21.4662
2023-06-09,21.4662
2023-06-10,21.4662
2023-06-11,21.4662
2023-06-12,21.4662
2023-06-13,21.4662
2023-06-14,21.4662
2023-06-15,21.4662
2023-06-16,21.4662
2023-06-17,21.4662
2023-06-18,21.4662
2023-06-19,21.4662
2023-06-20,21.4662
2023-06-21,21.4662
2023-06-22,21.4662
2023-06-23,21.4662
2023-06-24,21.4662
2023-06-25,21.4662
2023-06-26,21.4662
2023-06-27,21.4662
2023-06-28,21.4662
2023-06-29,21.4662
2023-06-30,17.4756
2023-07-01,17.4756
2023-07-02,17.4756
2023-07-03,17.4756
2023-07-04,17.4756
2023-07-05,17.4756
2023-07-06,17.4756
2023-07-07,17.4756
2023-07-08,17.4756
2023-07-09,17.4756
2023-07-10,17.4756
2023-07-11,17.4756
2023-07-12,17.4756
2023-07-13,17.4756
2023-07-14,17.4756
2023-07-15,17.4756
2023-07-16,17.4756
2023-07-17,17.4756
2023-07-18,17.4756
2023-07-19,17.4756
2023-07-20,17.4756
2023-07-21,17.4756
2023-07-22,17.4756
2023-07-23,17.4756
2023-07-24,17.4756
2023-07-25,17.4756
2023-07-26,17.4756
2023-07-27,17.4756
2023-07-28,17.4756
2023-07-29,17.4756
2023-07-30,17.4756
2023-07-31,17.4756
2023-08-01,17.4756
2023-08-02,17.4756
2023-08-03,17.4756
2023-08-04,17.4756
2023-08-05,17.4756
2023-08-06,17.4756
2023-08-07,17.4756
2023-08-08,17.4756
2023-08-09,17.4756
2023-08-10,17.4756
2023-08-11,17.4756
2023-08-12,17.4756
2023-08-13,17.4756
2023-08-14,17.4756
2023-08-15,17.4756
2023-08-16,17.4756
2023-08-17,17.4756
2023-08-18,17.4756
2023-08-19,17.4756
2023-08-20,17.4756
2023-08-21,17.4756
2023-08-22,17.4756
2023-08-23,17.4756
2023-08-24,17.4756
2023-08-25,17.4756
2023-08-26,17.4756
2023-08-27,17.4756
2023-08-28,17.4756
2023-08-29,17.4756
2023-08-30,17.4756
2023-08-31,17.4756
2023-09-01,17.4756
2023-09-02,17.4756
2023-09-03,17.4756
2023-09-04,17.4756
2023-09-05,17.4756
2023-09-06,17.4756
2023-09-07,17.4756
2023-09-08,17.4756
2023-09-09,17.4756
2023-09-10,17.4756
2023-09-11,17.4756
2023-09-12,17.4756
2023-09-13,17.4756
2023-09-14,17.4756
2023-09-15,17.4756
2023-09-16,17.4756
2023-09-17,17.4756
2023-09-18,17.4756
2023-09-19,17.4756
2023-09-20,17.4756
2023-09-21,17.4756
2023-09-22,17.4756
2023-09-23,17.4756
2023-09-24,17.4756
2023-09-25,17.4756
2023-09-26,17.4756
2023-09-27,17.4756
2023-09-28,17.4756
2023-09-29,17.4756
2023-09-30,13.858
2023-10-01,13.858
2023-10-02,13.858
2023-10-03,13.858
2023-10-04,13.858
2023-10-05,13.858
2023-10-06,13.858
2023-10-07,13.858
2023-10-08,13.858
2023-10-09,13.858
2023-10-10,13.858
2023-10-11,13.858
2023-10-12,13.858
2023-10-13,13.858
2023-10-14,13.858
2023-10-15,13.858
2023-10-16,13.858
2023-10-17,13.858
2023-10-18,13.858
2023-10-19,13.858
2023-10-20,13.858
2023-10-21,13.858
2023-10-22,13.858
2023-10-23,13.858
2023-10-24,13.858
2023-10-25,13.858
2023-10-26,13.858
2023-10-27,13.858
2023-10-28,13.858
2023-10-29,13.858
2023-10-30,13.858
2023-10-31,13.858
2023-11-01,13.858
2023-11-02,13.858
2023-11-03,13.858
2023-11-04,13.858
2023-11-05,13.858
2023-11-06,13.858
2023-11-07,13.858
2023-11-08,13.858
2023-11-09,13.858
2023-11-10,13.858
2023-11-11,13.858
2023-11-12,13.858
2023-11-13,13.858
2023-11-14,13.858
2023-11-15,13.858
2023-11-16,13.858
2023-11-17,13.858
2023-11-18,13.858
2023-11-19,13.858
2023-11-20,13.858
2023-11-21,13.858
2023-11-22,13.858
2023-11-23,13.858
2023-11-24,13.858
2023-11-25,13.858
2023-11-26,13.858
2023-11-27,13.858
2023-11-28,13.858
2023-11-29,13.858
2023-11-30,13.858
2023-12-01,13.858
2023-12-02,13.858
2023-12-03,13.858
2023-12-04,13.858
2023-12-05,13.858
2023-12-06,13.858
2023-12-07,13.858
2023-12-08,13.858
2023-12-09,13.858
2023-12-10,13.858
2023-12-11,13.858
2023-12-12,13.858
2023-12-13,13.858
2023-12-14,13.858
2023-12-15,13.858
2023-12-16,13.858
2023-12-17,13.858
2023-12-18,13.858
2023-12-19,13.858
2023-12-20,13.858
2023-12-21,13.858
2023-12-22,13.858
2023-12-23,13.858
2023-12-24,13.858
2023-12-25,13.858
2023-12-26,13.858
2023-12-27,13.858
2023-12-28,13.858
2023-12-29,13.858
2023-12-30,13.858
2023-12-31,10.3597
2024-01-01,10.3597
2024-01-02,10.3597
2024-01-03,10.3597
2024-01-04,10.3597
2024-01-05,10.3597
2024-01-06,10.3597
2024-01-07,10.3597
2024-01-08,10.3597
2024-01-09,10.3597
2024-01-10,10.3597
2024-01-11,10.3597
2024-01-12,10.3597
2024-01-13,10.3597
2024-01-14,10.3597
2024-01-15,10.3597
2024-01-16,10.3597
2024-01-17,10.3597
2024-01-18,10.3597
2024-01-19,10.3597
2024-01-20,10.3597
2024-01-21,10.3597
2024-01-22,10.3597
2024-01-23,10.3597
2024-01-24,10.3597
2024-01-25,10.3597
2024-01-26,10.3597
2024-01-27,10.3597
2024-01-28,10.3597
2024-01-29,10.3597
2024-01-30,10.3597
2024-01-31,10.3597
2024-02-01,10.3597
2024-02-02,10.3597
2024-02-03,10.3597
2024-02-04,10.3597
2024-02-05,10.3597
2024-02-06,10.3597
2024-02-07,10.3597
2024-02-08,10.3597
2024-02-09,10.3597
2024-02-10,10.3597
2024-02-11,10.3597
2024-02-12,10.3597
2024-02-13,10.3597
2024-02-14,10.3597
2024-02-15,10.3597
2024-02-16,10.3597
2024-02-17,10.3597
2024-02-18,10.3597
2024-02-19,10.3597
2024-02-20,10.3597
2024-02-21,10.3597
2024-02-22,10.3597
2024-02-23,10.3597
2024-02-24,10.3597
2024-02-25,10.3597
2024-02-26,10.3597
2024-02-27,10.3597
2024-02-28,10.3597
2024-02-29,10.3597
2024-03-01,10.3597
2024-03-02,10.3597
2024-03-03,10.3597
2024-03-04,10.3597
2024-03-05,10.3597
2024-03-06,10.3597
2024-03-07,10.3597
2024-03-08,10.3597
2024-03-09,10.3597
2024-03-10,10.3597
2024-03-11,10.3597
2024-03-12,10.3597
2024-03-13,10.3597
2024-03-14,10.3597
2024-03-15,10.3597
2024-03-16,10.3597
2024-03-17,10.3597
2024-03-18,10.3597
2024-03-19,10.3597
2024-03-20,10.3597
2024-03-21,10.3597
2024-03-22,10.3597
2024-03-23,10.3597
2024-03-24,10.3597
2024-03-25,10.3597
2024-03-26,10.3597
2024-03-27,10.3597
2024-03-28,10.3597
2024-03-29,10.3597
2024-03-30,10.3597
2024-03-31,10.3597
2024-04-01,10.3597
2024-04-02,10.3597
2024-04-03,10.3597
2024-04-04,10.3597
2024-04-05,10.3597
2024-04-06,10.3597
2024-04-07,10.3597
2024-04-08,10.3597
