,ABG US Equity
2023-03-24,39.741
2023-03-25,39.741
2023-03-26,39.741
2023-03-27,39.741
2023-03-28,39.741
2023-03-29,39.741
2023-03-30,39.741
2023-03-31,35.973
2023-04-01,35.973
2023-04-02,35.973
2023-04-03,35.973
2023-04-04,35.973
2023-04-05,35.973
2023-04-06,35.973
2023-04-07,35.973
2023-04-08,35.973
2023-04-09,35.973
2023-04-10,35.973
2023-04-11,35.973
2023-04-12,35.973
2023-04-13,35.973
2023-04-14,35.973
2023-04-15,35.973
2023-04-16,35.973
2023-04-17,35.973
2023-04-18,35.973
2023-04-19,35.973
2023-04-20,35.973
2023-04-21,35.973
2023-04-22,35.973
2023-04-23,35.973
2023-04-24,35.973
2023-04-25,35.973
2023-04-26,35.973
2023-04-27,35.973
2023-04-28,35.973
2023-04-29,35.973
2023-04-30,35.973
2023-05-01,35.973
2023-05-02,35.973
2023-05-03,35.973
2023-05-04,35.973
2023-05-05,35.973
2023-05-06,35.973
2023-05-07,35.973
2023-05-08,35.973
2023-05-09,35.973
2023-05-10,35.973
2023-05-11,35.973
2023-05-12,35.973
2023-05-13,35.973
2023-05-14,35.973
2023-05-15,35.973
2023-05-16,35.973
2023-05-17,35.973
2023-05-18,35.973
2023-05-19,35.973
2023-05-20,35.973
2023-05-21,35.973
2023-05-22,35.973
2023-05-23,35.973
2023-05-24,35.973
2023-05-25,35.973
2023-05-26,35.973
2023-05-27,35.973
2023-05-28,35.973
2023-05-29,35.973
2023-05-30,35.973
2023-05-31,35.973
2023-06-01,35.973
2023-06-02,35.973
2023-06-03,35.973
2023-06-04,35.973
2023-06-05,35.973
2023-06-06,35.973
2023-06-07,35.973
2023-06-08,35.973
2023-06-09,35.973
2023-06-10,35.973
2023-06-11,35.973
2023-06-12,35.973
2023-06-13,35.973
2023-06-14,35.973
2023-06-15,35.973
2023-06-16,35.973
2023-06-17,35.973
2023-06-18,35.973
2023-06-19,35.973
2023-06-20,35.973
2023-06-21,35.973
2023-06-22,35.973
2023-06-23,35.973
2023-06-24,35.973
2023-06-25,35.973
2023-06-26,35.973
2023-06-27,35.973
2023-06-28,35.973
2023-06-29,35.973
2023-06-30,34.1668
2023-07-01,34.1668
2023-07-02,34.1668
2023-07-03,34.1668
2023-07-04,34.1668
2023-07-05,34.1668
2023-07-06,34.1668
2023-07-07,34.1668
2023-07-08,34.1668
2023-07-09,34.1668
2023-07-10,34.1668
2023-07-11,34.1668
2023-07-12,34.1668
2023-07-13,34.1668
2023-07-14,34.1668
2023-07-15,34.1668
2023-07-16,34.1668
2023-07-17,34.1668
2023-07-18,34.1668
2023-07-19,34.1668
2023-07-20,34.1668
2023-07-21,34.1668
2023-07-22,34.1668
2023-07-23,34.1668
2023-07-24,34.1668
2023-07-25,34.1668
2023-07-26,34.1668
2023-07-27,34.1668
2023-07-28,34.1668
2023-07-29,34.1668
2023-07-30,34.1668
2023-07-31,34.1668
2023-08-01,34.1668
2023-08-02,34.1668
2023-08-03,34.1668
2023-08-04,34.1668
2023-08-05,34.1668
2023-08-06,34.1668
2023-08-07,34.1668
2023-08-08,34.1668
2023-08-09,34.1668
2023-08-10,34.1668
2023-08-11,34.1668
2023-08-12,34.1668
2023-08-13,34.1668
2023-08-14,34.1668
2023-08-15,34.1668
2023-08-16,34.1668
2023-08-17,34.1668
2023-08-18,34.1668
2023-08-19,34.1668
2023-08-20,34.1668
2023-08-21,34.1668
2023-08-22,34.1668
2023-08-23,34.1668
2023-08-24,34.1668
2023-08-25,34.1668
2023-08-26,34.1668
2023-08-27,34.1668
2023-08-28,34.1668
2023-08-29,34.1668
2023-08-30,34.1668
2023-08-31,34.1668
2023-09-01,34.1668
2023-09-02,34.1668
2023-09-03,34.1668
2023-09-04,34.1668
2023-09-05,34.1668
2023-09-06,34.1668
2023-09-07,34.1668
2023-09-08,34.1668
2023-09-09,34.1668
2023-09-10,34.1668
2023-09-11,34.1668
2023-09-12,34.1668
2023-09-13,34.1668
2023-09-14,34.1668
2023-09-15,34.1668
2023-09-16,34.1668
2023-09-17,34.1668
2023-09-18,34.1668
2023-09-19,34.1668
2023-09-20,34.1668
2023-09-21,34.1668
2023-09-22,34.1668
2023-09-23,34.1668
2023-09-24,34.1668
2023-09-25,34.1668
2023-09-26,34.1668
2023-09-27,34.1668
2023-09-28,34.1668
2023-09-29,34.1668
2023-09-30,30.965
2023-10-01,30.965
2023-10-02,30.965
2023-10-03,30.965
2023-10-04,30.965
2023-10-05,30.965
2023-10-06,30.965
2023-10-07,30.965
2023-10-08,30.965
2023-10-09,30.965
2023-10-10,30.965
2023-10-11,30.965
2023-10-12,30.965
2023-10-13,30.965
2023-10-14,30.965
2023-10-15,30.965
2023-10-16,30.965
2023-10-17,30.965
2023-10-18,30.965
2023-10-19,30.965
2023-10-20,30.965
2023-10-21,30.965
2023-10-22,30.965
2023-10-23,30.965
2023-10-24,30.965
2023-10-25,30.965
2023-10-26,30.965
2023-10-27,30.965
2023-10-28,30.965
2023-10-29,30.965
2023-10-30,30.965
2023-10-31,30.965
2023-11-01,30.965
2023-11-02,30.965
2023-11-03,30.965
2023-11-04,30.965
2023-11-05,30.965
2023-11-06,30.965
2023-11-07,30.965
2023-11-08,30.965
2023-11-09,30.965
2023-11-10,30.965
2023-11-11,30.965
2023-11-12,30.965
2023-11-13,30.965
2023-11-14,30.965
2023-11-15,30.965
2023-11-16,30.965
2023-11-17,30.965
2023-11-18,30.965
2023-11-19,30.965
2023-11-20,30.965
2023-11-21,30.965
2023-11-22,30.965
2023-11-23,30.965
2023-11-24,30.965
2023-11-25,30.965
2023-11-26,30.965
2023-11-27,30.965
2023-11-28,30.965
2023-11-29,30.965
2023-11-30,30.965
2023-12-01,30.965
2023-12-02,30.965
2023-12-03,30.965
2023-12-04,30.965
2023-12-05,30.965
2023-12-06,30.965
2023-12-07,30.965
2023-12-08,30.965
2023-12-09,30.965
2023-12-10,30.965
2023-12-11,30.965
2023-12-12,30.965
2023-12-13,30.965
2023-12-14,30.965
2023-12-15,30.965
2023-12-16,30.965
2023-12-17,30.965
2023-12-18,30.965
2023-12-19,30.965
2023-12-20,30.965
2023-12-21,30.965
2023-12-22,30.965
2023-12-23,30.965
2023-12-24,30.965
2023-12-25,30.965
2023-12-26,30.965
2023-12-27,30.965
2023-12-28,30.965
2023-12-29,30.965
2023-12-30,30.965
2023-12-31,19.6005
2024-01-01,19.6005
2024-01-02,19.6005
2024-01-03,19.6005
2024-01-04,19.6005
2024-01-05,19.6005
2024-01-06,19.6005
2024-01-07,19.6005
2024-01-08,19.6005
2024-01-09,19.6005
2024-01-10,19.6005
2024-01-11,19.6005
2024-01-12,19.6005
2024-01-13,19.6005
2024-01-14,19.6005
2024-01-15,19.6005
2024-01-16,19.6005
2024-01-17,19.6005
2024-01-18,19.6005
2024-01-19,19.6005
2024-01-20,19.6005
2024-01-21,19.6005
2024-01-22,19.6005
2024-01-23,19.6005
2024-01-24,19.6005
2024-01-25,19.6005
2024-01-26,19.6005
2024-01-27,19.6005
2024-01-28,19.6005
2024-01-29,19.6005
2024-01-30,19.6005
2024-01-31,19.6005
2024-02-01,19.6005
2024-02-02,19.6005
2024-02-03,19.6005
2024-02-04,19.6005
2024-02-05,19.6005
2024-02-06,19.6005
2024-02-07,19.6005
2024-02-08,19.6005
2024-02-09,19.6005
2024-02-10,19.6005
2024-02-11,19.6005
2024-02-12,19.6005
2024-02-13,19.6005
2024-02-14,19.6005
2024-02-15,19.6005
2024-02-16,19.6005
2024-02-17,19.6005
2024-02-18,19.6005
2024-02-19,19.6005
2024-02-20,19.6005
2024-02-21,19.6005
2024-02-22,19.6005
2024-02-23,19.6005
2024-02-24,19.6005
2024-02-25,19.6005
2024-02-26,19.6005
2024-02-27,19.6005
2024-02-28,19.6005
2024-02-29,19.6005
2024-03-01,19.6005
2024-03-02,19.6005
2024-03-03,19.6005
2024-03-04,19.6005
2024-03-05,19.6005
2024-03-06,19.6005
2024-03-07,19.6005
2024-03-08,19.6005
2024-03-09,19.6005
2024-03-10,19.6005
2024-03-11,19.6005
2024-03-12,19.6005
2024-03-13,19.6005
2024-03-14,19.6005
2024-03-15,19.6005
2024-03-16,19.6005
2024-03-17,19.6005
2024-03-18,19.6005
2024-03-19,19.6005
2024-03-20,19.6005
2024-03-21,19.6005
2024-03-22,19.6005
2024-03-23,19.6005
2024-03-24,19.6005
2024-03-25,19.6005
2024-03-26,19.6005
2024-03-27,19.6005
2024-03-28,19.6005
2024-03-29,19.6005
2024-03-30,19.6005
2024-03-31,19.6005
2024-04-01,19.6005
2024-04-02,19.6005
2024-04-03,19.6005
2024-04-04,19.6005
2024-04-05,19.6005
2024-04-06,19.6005
2024-04-07,19.6005
2024-04-08,19.6005
