,AAPL US Equity
,RETURN_COM_EQY
2023-03-23,147.943
2023-03-24,147.943
2023-03-25,147.943
2023-03-26,147.943
2023-03-27,147.943
2023-03-28,147.943
2023-03-29,147.943
2023-03-30,147.943
2023-03-31,147.943
2023-04-01,145.6054
2023-04-02,145.6054
2023-04-03,145.6054
2023-04-04,145.6054
2023-04-05,145.6054
2023-04-06,145.6054
2023-04-07,145.6054
2023-04-08,145.6054
2023-04-09,145.6054
2023-04-10,145.6054
2023-04-11,145.6054
2023-04-12,145.6054
2023-04-13,145.6054
2023-04-14,145.6054
2023-04-15,145.6054
2023-04-16,145.6054
2023-04-17,145.6054
2023-04-18,145.6054
2023-04-19,145.6054
2023-04-20,145.6054
2023-04-21,145.6054
2023-04-22,145.6054
2023-04-23,145.6054
2023-04-24,145.6054
2023-04-25,145.6054
2023-04-26,145.6054
2023-04-27,145.6054
2023-04-28,145.6054
2023-04-29,145.6054
2023-04-30,145.6054
2023-05-01,145.6054
2023-05-02,145.6054
2023-05-03,145.6054
2023-05-04,145.6054
2023-05-05,145.6054
2023-05-06,145.6054
2023-05-07,145.6054
2023-05-08,145.6054
2023-05-09,145.6054
2023-05-10,145.6054
2023-05-11,145.6054
2023-05-12,145.6054
2023-05-13,145.6054
2023-05-14,145.6054
2023-05-15,145.6054
2023-05-16,145.6054
2023-05-17,145.6054
2023-05-18,145.6054
2023-05-19,145.6054
2023-05-20,145.6054
2023-05-21,145.6054
2023-05-22,145.6054
2023-05-23,145.6054
2023-05-24,145.6054
2023-05-25,145.6054
2023-05-26,145.6054
2023-05-27,145.6054
2023-05-28,145.6054
2023-05-29,145.6054
2023-05-30,145.6054
2023-05-31,145.6054
2023-06-01,145.6054
2023-06-02,145.6054
2023-06-03,145.6054
2023-06-04,145.6054
2023-06-05,145.6054
2023-06-06,145.6054
2023-06-07,145.6054
2023-06-08,145.6054
2023-06-09,145.6054
2023-06-10,145.6054
2023-06-11,145.6054
2023-06-12,145.6054
2023-06-13,145.6054
2023-06-14,145.6054
2023-06-15,145.6054
2023-06-16,145.6054
2023-06-17,145.6054
2023-06-18,145.6054
2023-06-19,145.6054
2023-06-20,145.6054
2023-06-21,145.6054
2023-06-22,145.6054
2023-06-23,145.6054
2023-06-24,145.6054
2023-06-25,145.6054
2023-06-26,145.6054
2023-06-27,145.6054
2023-06-28,145.6054
2023-06-29,145.6054
2023-06-30,145.6054
2023-07-01,160.0933
2023-07-02,160.0933
2023-07-03,160.0933
2023-07-04,160.0933
2023-07-05,160.0933
2023-07-06,160.0933
2023-07-07,160.0933
2023-07-08,160.0933
2023-07-09,160.0933
2023-07-10,160.0933
2023-07-11,160.0933
2023-07-12,160.0933
2023-07-13,160.0933
2023-07-14,160.0933
2023-07-15,160.0933
2023-07-16,160.0933
2023-07-17,160.0933
2023-07-18,160.0933
2023-07-19,160.0933
2023-07-20,160.0933
2023-07-21,160.0933
2023-07-22,160.0933
2023-07-23,160.0933
2023-07-24,160.0933
2023-07-25,160.0933
2023-07-26,160.0933
2023-07-27,160.0933
2023-07-28,160.0933
2023-07-29,160.0933
2023-07-30,160.0933
2023-07-31,160.0933
2023-08-01,160.0933
2023-08-02,160.0933
2023-08-03,160.0933
2023-08-04,160.0933
2023-08-05,160.0933
2023-08-06,160.0933
2023-08-07,160.0933
2023-08-08,160.0933
2023-08-09,160.0933
2023-08-10,160.0933
2023-08-11,160.0933
2023-08-12,160.0933
2023-08-13,160.0933
2023-08-14,160.0933
2023-08-15,160.0933
2023-08-16,160.0933
2023-08-17,160.0933
2023-08-18,160.0933
2023-08-19,160.0933
2023-08-20,160.0933
2023-08-21,160.0933
2023-08-22,160.0933
2023-08-23,160.0933
2023-08-24,160.0933
2023-08-25,160.0933
2023-08-26,160.0933
2023-08-27,160.0933
2023-08-28,160.0933
2023-08-29,160.0933
2023-08-30,160.0933
2023-08-31,160.0933
2023-09-01,160.0933
2023-09-02,160.0933
2023-09-03,160.0933
2023-09-04,160.0933
2023-09-05,160.0933
2023-09-06,160.0933
2023-09-07,160.0933
2023-09-08,160.0933
2023-09-09,160.0933
2023-09-10,160.0933
2023-09-11,160.0933
2023-09-12,160.0933
2023-09-13,160.0933
2023-09-14,160.0933
2023-09-15,160.0933
2023-09-16,160.0933
2023-09-17,160.0933
2023-09-18,160.0933
2023-09-19,160.0933
2023-09-20,160.0933
2023-09-21,160.0933
2023-09-22,160.0933
2023-09-23,160.0933
2023-09-24,160.0933
2023-09-25,160.0933
2023-09-26,160.0933
2023-09-27,160.0933
2023-09-28,160.0933
2023-09-29,160.0933
2023-09-30,171.9495
2023-10-01,171.9495
2023-10-02,171.9495
2023-10-03,171.9495
2023-10-04,171.9495
2023-10-05,171.9495
2023-10-06,171.9495
2023-10-07,171.9495
2023-10-08,171.9495
2023-10-09,171.9495
2023-10-10,171.9495
2023-10-11,171.9495
2023-10-12,171.9495
2023-10-13,171.9495
2023-10-14,171.9495
2023-10-15,171.9495
2023-10-16,171.9495
2023-10-17,171.9495
2023-10-18,171.9495
2023-10-19,171.9495
2023-10-20,171.9495
2023-10-21,171.9495
2023-10-22,171.9495
2023-10-23,171.9495
2023-10-24,171.9495
2023-10-25,171.9495
2023-10-26,171.9495
2023-10-27,171.9495
2023-10-28,171.9495
2023-10-29,171.9495
2023-10-30,171.9495
2023-10-31,171.9495
2023-11-01,171.9495
2023-11-02,171.9495
2023-11-03,171.9495
2023-11-04,171.9495
2023-11-05,171.9495
2023-11-06,171.9495
2023-11-07,171.9495
2023-11-08,171.9495
2023-11-09,171.9495
2023-11-10,171.9495
2023-11-11,171.9495
2023-11-12,171.9495
2023-11-13,171.9495
2023-11-14,171.9495
2023-11-15,171.9495
2023-11-16,171.9495
2023-11-17,171.9495
2023-11-18,171.9495
2023-11-19,171.9495
2023-11-20,171.9495
2023-11-21,171.9495
2023-11-22,171.9495
2023-11-23,171.9495
2023-11-24,171.9495
2023-11-25,171.9495
2023-11-26,171.9495
2023-11-27,171.9495
2023-11-28,171.9495
2023-11-29,171.9495
2023-11-30,171.9495
2023-12-01,171.9495
2023-12-02,171.9495
2023-12-03,171.9495
2023-12-04,171.9495
2023-12-05,171.9495
2023-12-06,171.9495
2023-12-07,171.9495
2023-12-08,171.9495
2023-12-09,171.9495
2023-12-10,171.9495
2023-12-11,171.9495
2023-12-12,171.9495
2023-12-13,171.9495
2023-12-14,171.9495
2023-12-15,171.9495
2023-12-16,171.9495
2023-12-17,171.9495
2023-12-18,171.9495
2023-12-19,171.9495
2023-12-20,171.9495
2023-12-21,171.9495
2023-12-22,171.9495
2023-12-23,171.9495
2023-12-24,171.9495
2023-12-25,171.9495
2023-12-26,171.9495
2023-12-27,171.9495
2023-12-28,171.9495
2023-12-29,171.9495
2023-12-30,154.2694
2023-12-31,154.2694
2024-01-01,154.2694
2024-01-02,154.2694
2024-01-03,154.2694
2024-01-04,154.2694
2024-01-05,154.2694
2024-01-06,154.2694
2024-01-07,154.2694
2024-01-08,154.2694
2024-01-09,154.2694
2024-01-10,154.2694
2024-01-11,154.2694
2024-01-12,154.2694
2024-01-13,154.2694
2024-01-14,154.2694
2024-01-15,154.2694
2024-01-16,154.2694
2024-01-17,154.2694
2024-01-18,154.2694
2024-01-19,154.2694
2024-01-20,154.2694
2024-01-21,154.2694
2024-01-22,154.2694
2024-01-23,154.2694
2024-01-24,154.2694
2024-01-25,154.2694
2024-01-26,154.2694
2024-01-27,154.2694
2024-01-28,154.2694
2024-01-29,154.2694
2024-01-30,154.2694
2024-01-31,154.2694
2024-02-01,154.2694
2024-02-02,154.2694
2024-02-03,154.2694
2024-02-04,154.2694
2024-02-05,154.2694
2024-02-06,154.2694
2024-02-07,154.2694
2024-02-08,154.2694
2024-02-09,154.2694
2024-02-10,154.2694
2024-02-11,154.2694
2024-02-12,154.2694
2024-02-13,154.2694
2024-02-14,154.2694
2024-02-15,154.2694
2024-02-16,154.2694
2024-02-17,154.2694
2024-02-18,154.2694
2024-02-19,154.2694
2024-02-20,154.2694
2024-02-21,154.2694
2024-02-22,154.2694
2024-02-23,154.2694
2024-02-24,154.2694
2024-02-25,154.2694
2024-02-26,154.2694
2024-02-27,154.2694
2024-02-28,154.2694
2024-02-29,154.2694
2024-03-01,154.2694
2024-03-02,154.2694
2024-03-03,154.2694
2024-03-04,154.2694
2024-03-05,154.2694
2024-03-06,154.2694
2024-03-07,154.2694
2024-03-08,154.2694
2024-03-09,154.2694
2024-03-10,154.2694
2024-03-11,154.2694
2024-03-12,154.2694
2024-03-13,154.2694
2024-03-14,154.2694
2024-03-15,154.2694
2024-03-16,154.2694
2024-03-17,154.2694
2024-03-18,154.2694
2024-03-19,154.2694
2024-03-20,154.2694
2024-03-21,154.2694
2024-03-22,154.2694
2024-03-23,154.2694
2024-03-24,154.2694
2024-03-25,154.2694
2024-03-26,154.2694
2024-03-27,154.2694
2024-03-28,154.2694
2024-03-29,154.2694
2024-03-30,154.2694
2024-03-31,154.2694
2024-04-01,154.2694
2024-04-02,154.2694
2024-04-03,154.2694
2024-04-04,154.2694
2024-04-05,154.2694
2024-04-06,154.2694
2024-04-07,154.2694
2024-04-08,154.2694
