,HON US Equity
2023-03-17,28.1631
2023-03-18,28.1631
2023-03-19,28.1631
2023-03-20,28.1631
2023-03-21,28.1631
2023-03-22,28.1631
2023-03-23,28.1631
2023-03-24,28.1631
2023-03-25,28.1631
2023-03-26,28.1631
2023-03-27,28.1631
2023-03-28,28.1631
2023-03-29,28.1631
2023-03-30,28.1631
2023-03-31,29.6225
2023-04-01,29.6225
2023-04-02,29.6225
2023-04-03,29.6225
2023-04-04,29.6225
2023-04-05,29.6225
2023-04-06,29.6225
2023-04-07,29.6225
2023-04-08,29.6225
2023-04-09,29.6225
2023-04-10,29.6225
2023-04-11,29.6225
2023-04-12,29.6225
2023-04-13,29.6225
2023-04-14,29.6225
2023-04-15,29.6225
2023-04-16,29.6225
2023-04-17,29.6225
2023-04-18,29.6225
2023-04-19,29.6225
2023-04-20,29.6225
2023-04-21,29.6225
2023-04-22,29.6225
2023-04-23,29.6225
2023-04-24,29.6225
2023-04-25,29.6225
2023-04-26,29.6225
2023-04-27,29.6225
2023-04-28,29.6225
2023-04-29,29.6225
2023-04-30,29.6225
2023-05-01,29.6225
2023-05-02,29.6225
2023-05-03,29.6225
2023-05-04,29.6225
2023-05-05,29.6225
2023-05-06,29.6225
2023-05-07,29.6225
2023-05-08,29.6225
2023-05-09,29.6225
2023-05-10,29.6225
2023-05-11,29.6225
2023-05-12,29.6225
2023-05-13,29.6225
2023-05-14,29.6225
2023-05-15,29.6225
2023-05-16,29.6225
2023-05-17,29.6225
2023-05-18,29.6225
2023-05-19,29.6225
2023-05-20,29.6225
2023-05-21,29.6225
2023-05-22,29.6225
2023-05-23,29.6225
2023-05-24,29.6225
2023-05-25,29.6225
2023-05-26,29.6225
2023-05-27,29.6225
2023-05-28,29.6225
2023-05-29,29.6225
2023-05-30,29.6225
2023-05-31,29.6225
2023-06-01,29.6225
2023-06-02,29.6225
2023-06-03,29.6225
2023-06-04,29.6225
2023-06-05,29.6225
2023-06-06,29.6225
2023-06-07,29.6225
2023-06-08,29.6225
2023-06-09,29.6225
2023-06-10,29.6225
2023-06-11,29.6225
2023-06-12,29.6225
2023-06-13,29.6225
2023-06-14,29.6225
2023-06-15,29.6225
2023-06-16,29.6225
2023-06-17,29.6225
2023-06-18,29.6225
2023-06-19,29.6225
2023-06-20,29.6225
2023-06-21,29.6225
2023-06-22,29.6225
2023-06-23,29.6225
2023-06-24,29.6225
2023-06-25,29.6225
2023-06-26,29.6225
2023-06-27,29.6225
2023-06-28,29.6225
2023-06-29,29.6225
2023-06-30,31.2974
2023-07-01,31.2974
2023-07-02,31.2974
2023-07-03,31.2974
2023-07-04,31.2974
2023-07-05,31.2974
2023-07-06,31.2974
2023-07-07,31.2974
2023-07-08,31.2974
2023-07-09,31.2974
2023-07-10,31.2974
2023-07-11,31.2974
2023-07-12,31.2974
2023-07-13,31.2974
2023-07-14,31.2974
2023-07-15,31.2974
2023-07-16,31.2974
2023-07-17,31.2974
2023-07-18,31.2974
2023-07-19,31.2974
2023-07-20,31.2974
2023-07-21,31.2974
2023-07-22,31.2974
2023-07-23,31.2974
2023-07-24,31.2974
2023-07-25,31.2974
2023-07-26,31.2974
2023-07-27,31.2974
2023-07-28,31.2974
2023-07-29,31.2974
2023-07-30,31.2974
2023-07-31,31.2974
2023-08-01,31.2974
2023-08-02,31.2974
2023-08-03,31.2974
2023-08-04,31.2974
2023-08-05,31.2974
2023-08-06,31.2974
2023-08-07,31.2974
2023-08-08,31.2974
2023-08-09,31.2974
2023-08-10,31.2974
2023-08-11,31.2974
2023-08-12,31.2974
2023-08-13,31.2974
2023-08-14,31.2974
2023-08-15,31.2974
2023-08-16,31.2974
2023-08-17,31.2974
2023-08-18,31.2974
2023-08-19,31.2974
2023-08-20,31.2974
2023-08-21,31.2974
2023-08-22,31.2974
2023-08-23,31.2974
2023-08-24,31.2974
2023-08-25,31.2974
2023-08-26,31.2974
2023-08-27,31.2974
2023-08-28,31.2974
2023-08-29,31.2974
2023-08-30,31.2974
2023-08-31,31.2974
2023-09-01,31.2974
2023-09-02,31.2974
2023-09-03,31.2974
2023-09-04,31.2974
2023-09-05,31.2974
2023-09-06,31.2974
2023-09-07,31.2974
2023-09-08,31.2974
2023-09-09,31.2974
2023-09-10,31.2974
2023-09-11,31.2974
2023-09-12,31.2974
2023-09-13,31.2974
2023-09-14,31.2974
2023-09-15,31.2974
2023-09-16,31.2974
2023-09-17,31.2974
2023-09-18,31.2974
2023-09-19,31.2974
2023-09-20,31.2974
2023-09-21,31.2974
2023-09-22,31.2974
2023-09-23,31.2974
2023-09-24,31.2974
2023-09-25,31.2974
2023-09-26,31.2974
2023-09-27,31.2974
2023-09-28,31.2974
2023-09-29,31.2974
2023-09-30,30.992
2023-10-01,30.992
2023-10-02,30.992
2023-10-03,30.992
2023-10-04,30.992
2023-10-05,30.992
2023-10-06,30.992
2023-10-07,30.992
2023-10-08,30.992
2023-10-09,30.992
2023-10-10,30.992
2023-10-11,30.992
2023-10-12,30.992
2023-10-13,30.992
2023-10-14,30.992
2023-10-15,30.992
2023-10-16,30.992
2023-10-17,30.992
2023-10-18,30.992
2023-10-19,30.992
2023-10-20,30.992
2023-10-21,30.992
2023-10-22,30.992
2023-10-23,30.992
2023-10-24,30.992
2023-10-25,30.992
2023-10-26,30.992
2023-10-27,30.992
2023-10-28,30.992
2023-10-29,30.992
2023-10-30,30.992
2023-10-31,30.992
2023-11-01,30.992
2023-11-02,30.992
2023-11-03,30.992
2023-11-04,30.992
2023-11-05,30.992
2023-11-06,30.992
2023-11-07,30.992
2023-11-08,30.992
2023-11-09,30.992
2023-11-10,30.992
2023-11-11,30.992
2023-11-12,30.992
2023-11-13,30.992
2023-11-14,30.992
2023-11-15,30.992
2023-11-16,30.992
2023-11-17,30.992
2023-11-18,30.992
2023-11-19,30.992
2023-11-20,30.992
2023-11-21,30.992
2023-11-22,30.992
2023-11-23,30.992
2023-11-24,30.992
2023-11-25,30.992
2023-11-26,30.992
2023-11-27,30.992
2023-11-28,30.992
2023-11-29,30.992
2023-11-30,30.992
2023-12-01,30.992
2023-12-02,30.992
2023-12-03,30.992
2023-12-04,30.992
2023-12-05,30.992
2023-12-06,30.992
2023-12-07,30.992
2023-12-08,30.992
2023-12-09,30.992
2023-12-10,30.992
2023-12-11,30.992
2023-12-12,30.992
2023-12-13,30.992
2023-12-14,30.992
2023-12-15,30.992
2023-12-16,30.992
2023-12-17,30.992
2023-12-18,30.992
2023-12-19,30.992
2023-12-20,30.992
2023-12-21,30.992
2023-12-22,30.992
2023-12-23,30.992
2023-12-24,30.992
2023-12-25,30.992
2023-12-26,30.992
2023-12-27,30.992
2023-12-28,30.992
2023-12-29,30.992
2023-12-30,30.992
2023-12-31,34.7618
2024-01-01,34.7618
2024-01-02,34.7618
2024-01-03,34.7618
2024-01-04,34.7618
2024-01-05,34.7618
2024-01-06,34.7618
2024-01-07,34.7618
2024-01-08,34.7618
2024-01-09,34.7618
2024-01-10,34.7618
2024-01-11,34.7618
2024-01-12,34.7618
2024-01-13,34.7618
2024-01-14,34.7618
2024-01-15,34.7618
2024-01-16,34.7618
2024-01-17,34.7618
2024-01-18,34.7618
2024-01-19,34.7618
2024-01-20,34.7618
2024-01-21,34.7618
2024-01-22,34.7618
2024-01-23,34.7618
2024-01-24,34.7618
2024-01-25,34.7618
2024-01-26,34.7618
2024-01-27,34.7618
2024-01-28,34.7618
2024-01-29,34.7618
2024-01-30,34.7618
2024-01-31,34.7618
2024-02-01,34.7618
2024-02-02,34.7618
2024-02-03,34.7618
2024-02-04,34.7618
2024-02-05,34.7618
2024-02-06,34.7618
2024-02-07,34.7618
2024-02-08,34.7618
2024-02-09,34.7618
2024-02-10,34.7618
2024-02-11,34.7618
2024-02-12,34.7618
2024-02-13,34.7618
2024-02-14,34.7618
2024-02-15,34.7618
2024-02-16,34.7618
2024-02-17,34.7618
2024-02-18,34.7618
2024-02-19,34.7618
2024-02-20,34.7618
2024-02-21,34.7618
2024-02-22,34.7618
2024-02-23,34.7618
2024-02-24,34.7618
2024-02-25,34.7618
2024-02-26,34.7618
2024-02-27,34.7618
2024-02-28,34.7618
2024-02-29,34.7618
2024-03-01,34.7618
2024-03-02,34.7618
2024-03-03,34.7618
2024-03-04,34.7618
2024-03-05,34.7618
2024-03-06,34.7618
2024-03-07,34.7618
2024-03-08,34.7618
2024-03-09,34.7618
2024-03-10,34.7618
2024-03-11,34.7618
2024-03-12,34.7618
2024-03-13,34.7618
2024-03-14,34.7618
2024-03-15,34.7618
2024-03-16,34.7618
2024-03-17,34.7618
2024-03-18,34.7618
2024-03-19,34.7618
2024-03-20,34.7618
2024-03-21,34.7618
2024-03-22,34.7618
2024-03-23,34.7618
2024-03-24,34.7618
2024-03-25,34.7618
2024-03-26,34.7618
2024-03-27,34.7618
2024-03-28,34.7618
2024-03-29,34.7618
2024-03-30,34.7618
2024-03-31,34.7618
2024-04-01,34.7618
2024-04-02,34.7618
2024-04-03,34.7618
2024-04-04,34.7618
2024-04-05,34.7618
2024-04-06,34.7618
2024-04-07,34.7618
2024-04-08,34.7618
