,OGE US Equity
2023-03-18,42.9707
2023-03-19,42.9707
2023-03-20,46.7468
2023-03-21,44.9362
2023-03-22,41.9448
2023-03-23,39.848
2023-03-24,44.9166
2023-03-25,44.9166
2023-03-26,44.9166
2023-03-27,45.4666
2023-03-28,46.9918
2023-03-29,49.9266
2023-03-30,50.7829
2023-03-31,52.2951
2023-04-01,52.2951
2023-04-02,52.2951
2023-04-03,50.6842
2023-04-04,51.7917
2023-04-05,56.4284
2023-04-06,56.2059
2023-04-07,56.2059
2023-04-08,56.2059
2023-04-09,56.2059
2023-04-10,56.7114
2023-04-11,56.2081
2023-04-12,56.4413
2023-04-13,54.4688
2023-04-14,53.6259
2023-04-15,53.6259
2023-04-16,53.6259
2023-04-17,53.2847
2023-04-18,50.6984
2023-04-19,52.0951
2023-04-20,51.2605
2023-04-21,52.1331
2023-04-22,52.1331
2023-04-23,52.1331
2023-04-24,53.3505
2023-04-25,53.3505
2023-04-26,49.6861
2023-04-27,52.27
2023-04-28,51.4584
2023-04-29,51.4584
2023-04-30,51.4584
2023-05-01,50.9843
2023-05-02,48.4248
2023-05-03,48.3836
2023-05-04,50.6421
2023-05-05,52.383
2023-05-06,52.383
2023-05-07,52.383
2023-05-08,51.4884
2023-05-09,51.6592
2023-05-10,53.276
2023-05-11,51.1791
2023-05-12,52.259
2023-05-13,52.259
2023-05-14,52.259
2023-05-15,49.711
2023-05-16,47.2429
2023-05-17,46.5423
2023-05-18,47.1622
2023-05-19,45.2018
2023-05-20,45.2018
2023-05-21,45.2018
2023-05-22,45.6
2023-05-23,44.6354
2023-05-24,43.7203
2023-05-25,40.5536
2023-05-26,40.6634
2023-05-27,40.6634
2023-05-28,40.6634
2023-05-29,40.6634
2023-05-30,40.9454
2023-05-31,42.4729
2023-06-01,41.3661
2023-06-02,45.0426
2023-06-03,45.0426
2023-06-04,45.0426
2023-06-05,45.5173
2023-06-06,45.1586
2023-06-07,49.1486
2023-06-08,49.4941
2023-06-09,48.1404
2023-06-10,48.1404
2023-06-11,48.1404
2023-06-12,47.9466
2023-06-13,48.2698
2023-06-14,47.9618
2023-06-15,49.8381
2023-06-16,51.1772
2023-06-17,51.1772
2023-06-18,51.1772
2023-06-19,51.1772
2023-06-20,49.2199
2023-06-21,49.9894
2023-06-22,47.8978
2023-06-23,45.332
2023-06-24,45.332
2023-06-25,45.332
2023-06-26,47.4997
2023-06-27,47.6692
2023-06-28,44.6383
2023-06-29,45.1118
2023-06-30,47.1572
2023-07-01,47.1572
2023-07-02,47.1572
2023-07-03,48.9019
2023-07-04,48.9019
2023-07-05,50.5895
2023-07-06,49.075
2023-07-07,47.6572
2023-07-08,47.6572
2023-07-09,47.6572
2023-07-10,46.3041
2023-07-11,48.9017
2023-07-12,51.5933
2023-07-13,52.977
2023-07-14,51.9529
2023-07-15,51.9529
2023-07-16,51.9529
2023-07-17,47.9567
2023-07-18,47.4034
2023-07-19,49.9552
2023-07-20,52.9213
2023-07-21,54.9798
2023-07-22,54.9798
2023-07-23,54.9798
2023-07-24,52.7562
2023-07-25,53.4685
2023-07-26,54.3699
2023-07-27,49.9933
2023-07-28,49.3496
2023-07-29,49.3496
2023-07-30,49.3496
2023-07-31,50.3167
2023-08-01,49.4935
2023-08-02,50.4886
2023-08-03,45.9532
2023-08-04,43.41
2023-08-05,43.41
2023-08-06,43.41
2023-08-07,43.3245
2023-08-08,42.758
2023-08-09,42.758
2023-08-10,42.4383
2023-08-11,43.1296
2023-08-12,43.1296
2023-08-13,43.1296
2023-08-14,40.1375
2023-08-15,38.1464
2023-08-16,40.3159
2023-08-17,41.0705
2023-08-18,42.5118
2023-08-19,42.5118
2023-08-20,42.5118
2023-08-21,41.1099
2023-08-22,43.1131
2023-08-23,44.3971
2023-08-24,43.1964
2023-08-25,44.0726
2023-08-26,44.0726
2023-08-27,44.0726
2023-08-28,43.7238
2023-08-29,45.3849
2023-08-30,45.1199
2023-08-31,43.4409
2023-09-01,42.0743
2023-09-02,42.0743
2023-09-03,42.0743
2023-09-04,42.0743
2023-09-05,39.6827
2023-09-06,39.6827
2023-09-07,44.7877
2023-09-08,48.2457
2023-09-09,48.2457
2023-09-10,48.2457
2023-09-11,49.5421
2023-09-12,49.8248
2023-09-13,51.565
2023-09-14,53.6568
2023-09-15,54.5421
2023-09-16,54.5421
2023-09-17,54.5421
2023-09-18,55.7258
2023-09-19,53.232
2023-09-20,53.3938
2023-09-21,50.9616
2023-09-22,50.0767
2023-09-23,50.0767
2023-09-24,50.0767
2023-09-25,50.1364
2023-09-26,43.4673
2023-09-27,41.9317
2023-09-28,40.4101
2023-09-29,41.3809
2023-09-30,41.3809
2023-10-01,41.3809
2023-10-02,35.7914
2023-10-03,38.1539
2023-10-04,38.1539
2023-10-05,40.1388
2023-10-06,42.6591
2023-10-07,42.6591
2023-10-08,42.6591
2023-10-09,45.5511
2023-10-10,47.0674
2023-10-11,50.0967
2023-10-12,49.3051
2023-10-13,50.6168
2023-10-14,50.6168
2023-10-15,50.6168
2023-10-16,52.8033
2023-10-17,51.3401
2023-10-18,50.2596
2023-10-19,49.3388
2023-10-20,47.4407
2023-10-21,47.4407
2023-10-22,47.4407
2023-10-23,45.9024
2023-10-24,49.8943
2023-10-25,51.2172
2023-10-26,52.232
2023-10-27,49.0173
2023-10-28,49.0173
2023-10-29,49.0173
2023-10-30,50.0606
2023-10-31,50.9991
2023-11-01,52.4585
2023-11-02,57.0063
2023-11-03,55.5129
2023-11-04,55.5129
2023-11-05,55.5129
2023-11-06,52.1797
2023-11-07,51.1685
2023-11-08,48.44
2023-11-09,49.1531
2023-11-10,49.2982
2023-11-11,49.2982
2023-11-12,49.2982
2023-11-13,47.3866
2023-11-14,52.9558
2023-11-15,51.5561
2023-11-16,54.0679
2023-11-17,52.7016
2023-11-18,52.7016
2023-11-19,52.7016
2023-11-20,52.2308
2023-11-21,52.2749
2023-11-22,53.2133
2023-11-23,53.2133
2023-11-24,52.7534
2023-11-25,52.7534
2023-11-26,52.7534
2023-11-27,53.31
2023-11-28,53.9645
2023-11-29,52.4435
2023-11-30,53.6972
2023-12-01,55.7398
2023-12-02,55.7398
2023-12-03,55.7398
2023-12-04,56.1491
2023-12-05,54.1905
2023-12-06,56.0561
2023-12-07,55.7041
2023-12-08,53.5029
2023-12-09,53.5029
2023-12-10,53.5029
2023-12-11,54.4822
2023-12-12,54.0115
2023-12-13,59.6865
2023-12-14,57.8122
2023-12-15,53.7726
2023-12-16,53.7726
2023-12-17,53.7726
2023-12-18,53.0984
2023-12-19,54.5496
2023-12-20,50.0904
2023-12-21,50.6993
2023-12-22,51.1264
2023-12-23,51.1264
2023-12-24,51.1264
2023-12-25,51.1264
2023-12-26,50.8228
2023-12-27,49.6534
2023-12-28,50.6243
2023-12-29,50.5712
2023-12-30,50.5712
2023-12-31,50.5712
2024-01-01,50.5712
2024-01-02,53.018
2024-01-03,53.8549
2024-01-04,54.5932
2024-01-05,55.5761
2024-01-06,55.5761
2024-01-07,55.5761
2024-01-08,55.326
2024-01-09,55.0697
2024-01-10,55.1235
2024-01-11,48.149
2024-01-12,48.6089
2024-01-13,48.6089
2024-01-14,48.6089
2024-01-15,48.6089
2024-01-16,44.7585
2024-01-17,42.9743
2024-01-18,42.3312
2024-01-19,42.7742
2024-01-20,42.7742
2024-01-21,42.7742
2024-01-22,40.8719
2024-01-23,42.0425
2024-01-24,39.3139
2024-01-25,43.3656
2024-01-26,43.0454
2024-01-27,43.0454
2024-01-28,43.0454
2024-01-29,45.3129
2024-01-30,44.6356
2024-01-31,45.3001
2024-02-01,48.9317
2024-02-02,46.069
2024-02-03,46.069
2024-02-04,46.069
2024-02-05,43.052
2024-02-06,42.8322
2024-02-07,43.2519
2024-02-08,42.3783
2024-02-09,43.5576
2024-02-10,43.5576
2024-02-11,43.5576
2024-02-12,45.1466
2024-02-13,42.259
2024-02-14,43.0619
2024-02-15,45.9335
2024-02-16,46.3996
2024-02-17,46.3996
2024-02-18,46.3996
2024-02-19,46.3996
2024-02-20,45.9894
2024-02-21,49.778
2024-02-22,47.9843
2024-02-23,49.3179
2024-02-24,49.3179
2024-02-25,49.3179
2024-02-26,45.9653
2024-02-27,48.4376
2024-02-28,47.6359
2024-02-29,46.6378
2024-03-01,46.2867
2024-03-02,46.2867
2024-03-03,46.2867
2024-03-04,50.1165
2024-03-05,50.4344
2024-03-06,52.0672
2024-03-07,53.1487
2024-03-08,51.6559
2024-03-09,51.6559
2024-03-10,51.6559
2024-03-11,53.0719
2024-03-12,51.2321
2024-03-13,52.1438
2024-03-14,49.1259
2024-03-15,49.6286
2024-03-16,49.6286
2024-03-17,49.6286
2024-03-18,50.4722
2024-03-19,52.4496
2024-03-20,49.9292
2024-03-21,49.8729
2024-03-22,50.6223
2024-03-23,50.6223
2024-03-24,50.6223
2024-03-25,50.3825
2024-03-26,48.5969
2024-03-27,54.0949
2024-03-28,53.7912
2024-03-29,53.7912
2024-03-30,53.7912
2024-03-31,53.7912
2024-04-01,54.058
2024-04-02,55.13
2024-04-03,53.7041
2024-04-04,53.0588
2024-04-05,52.3876
2024-04-06,52.3876
2024-04-07,52.3876
2024-04-08,54.2685
