,LAUR US Equity
2023-03-19,54.785
2023-03-20,54.5604
2023-03-21,54.33
2023-03-22,52.2749
2023-03-23,53.1907
2023-03-24,54.6899
2023-03-25,54.6899
2023-03-26,54.6899
2023-03-27,56.4225
2023-03-28,55.6882
2023-03-29,54.7062
2023-03-30,55.4178
2023-03-31,56.8213
2023-04-01,56.8213
2023-04-02,56.8213
2023-04-03,53.6985
2023-04-04,52.1565
2023-04-05,52.3741
2023-04-06,51.0527
2023-04-07,51.0527
2023-04-08,51.0527
2023-04-09,51.0527
2023-04-10,51.9645
2023-04-11,53.7472
2023-04-12,54.1869
2023-04-13,57.625
2023-04-14,58.9762
2023-04-15,58.9762
2023-04-16,58.9762
2023-04-17,58.6996
2023-04-18,57.9961
2023-04-19,55.6504
2023-04-20,56.7157
2023-04-21,57.6626
2023-04-22,57.6626
2023-04-23,57.6626
2023-04-24,57.7688
2023-04-25,59.653
2023-04-26,59.3487
2023-04-27,60.5966
2023-04-28,61.7112
2023-04-29,61.7112
2023-04-30,61.7112
2023-05-01,61.9138
2023-05-02,55.2583
2023-05-03,54.1632
2023-05-04,53.2087
2023-05-05,58.5997
2023-05-06,58.5997
2023-05-07,58.5997
2023-05-08,53.8502
2023-05-09,53.6073
2023-05-10,54.3529
2023-05-11,54.2241
2023-05-12,54.4475
2023-05-13,54.4475
2023-05-14,54.4475
2023-05-15,54.1741
2023-05-16,53.617
2023-05-17,54.3455
2023-05-18,57.6696
2023-05-19,57.6696
2023-05-20,57.6696
2023-05-21,57.6696
2023-05-22,57.0564
2023-05-23,57.7534
2023-05-24,57.2726
2023-05-25,58.4651
2023-05-26,58.4651
2023-05-27,58.4651
2023-05-28,58.4651
2023-05-29,58.4651
2023-05-30,55.64
2023-05-31,53.7437
2023-06-01,55.4455
2023-06-02,58.1989
2023-06-03,58.1989
2023-06-04,58.1989
2023-06-05,56.3574
2023-06-06,57.7988
2023-06-07,58.9671
2023-06-08,55.7726
2023-06-09,53.8124
2023-06-10,53.8124
2023-06-11,53.8124
2023-06-12,51.3699
2023-06-13,49.4575
2023-06-14,46.1563
2023-06-15,47.139
2023-06-16,47.5633
2023-06-17,47.5633
2023-06-18,47.5633
2023-06-19,47.5633
2023-06-20,47.1716
2023-06-21,52.9203
2023-06-22,51.439
2023-06-23,46.2085
2023-06-24,46.2085
2023-06-25,46.2085
2023-06-26,47.7426
2023-06-27,47.0486
2023-06-28,43.5554
2023-06-29,48.2732
2023-06-30,52.0889
2023-07-01,52.0889
2023-07-02,52.0889
2023-07-03,51.6385
2023-07-04,51.6385
2023-07-05,53.3089
2023-07-06,49.547
2023-07-07,51.1212
2023-07-08,51.1212
2023-07-09,51.1212
2023-07-10,52.2514
2023-07-11,53.9537
2023-07-12,52.8081
2023-07-13,54.1182
2023-07-14,55.1099
2023-07-15,55.1099
2023-07-16,55.1099
2023-07-17,54.5006
2023-07-18,55.1166
2023-07-19,55.2212
2023-07-20,54.5639
2023-07-21,55.6559
2023-07-22,55.6559
2023-07-23,55.6559
2023-07-24,56.3077
2023-07-25,56.1654
2023-07-26,55.2977
2023-07-27,56.0009
2023-07-28,58.1569
2023-07-29,58.1569
2023-07-30,58.1569
2023-07-31,59.0313
2023-08-01,60.9316
2023-08-02,57.5561
2023-08-03,61.9206
2023-08-04,63.4239
2023-08-05,63.4239
2023-08-06,63.4239
2023-08-07,68.3638
2023-08-08,67.6369
2023-08-09,69.4515
2023-08-10,69.904
2023-08-11,69.7513
2023-08-12,69.7513
2023-08-13,69.7513
2023-08-14,70.2224
2023-08-15,71.7194
2023-08-16,66.4598
2023-08-17,66.6765
2023-08-18,65.797
2023-08-19,65.797
2023-08-20,65.797
2023-08-21,65.8746
2023-08-22,64.0699
2023-08-23,65.2199
2023-08-24,64.1578
2023-08-25,60.6544
2023-08-26,60.6544
2023-08-27,60.6544
2023-08-28,60.7468
2023-08-29,59.4471
2023-08-30,58.5827
2023-08-31,59.6942
2023-09-01,62.2656
2023-09-02,62.2656
2023-09-03,62.2656
2023-09-04,62.2656
2023-09-05,53.5035
2023-09-06,50.957
2023-09-07,52.1853
2023-09-08,52.0728
2023-09-09,52.0728
2023-09-10,52.0728
2023-09-11,54.118
2023-09-12,56.0577
2023-09-13,58.3354
2023-09-14,58.6899
2023-09-15,56.3351
2023-09-16,56.3351
2023-09-17,56.3351
2023-09-18,55.9683
2023-09-19,56.3602
2023-09-20,58.4637
2023-09-21,58.4637
2023-09-22,57.2555
2023-09-23,57.2555
2023-09-24,57.2555
2023-09-25,55.5404
2023-09-26,53.9959
2023-09-27,55.3863
2023-09-28,56.7388
2023-09-29,57.1523
2023-09-30,57.1523
2023-10-01,57.1523
2023-10-02,57.5718
2023-10-03,53.5073
2023-10-04,53.9557
2023-10-05,49.8526
2023-10-06,55.6655
2023-10-07,55.6655
2023-10-08,55.6655
2023-10-09,57.3396
2023-10-10,60.2711
2023-10-11,61.5572
2023-10-12,59.5626
2023-10-13,54.5358
2023-10-14,54.5358
2023-10-15,54.5358
2023-10-16,58.5645
2023-10-17,57.489
2023-10-18,56.2076
2023-10-19,55.8855
2023-10-20,55.0156
2023-10-21,55.0156
2023-10-22,55.0156
2023-10-23,53.508
2023-10-24,53.7887
2023-10-25,53.4548
2023-10-26,52.3345
2023-10-27,53.6899
2023-10-28,53.6899
2023-10-29,53.6899
2023-10-30,54.822
2023-10-31,52.4021
2023-11-01,54.0989
2023-11-02,42.7779
2023-11-03,47.8659
2023-11-04,47.8659
2023-11-05,47.8659
2023-11-06,46.0929
2023-11-07,44.1088
2023-11-08,44.5659
2023-11-09,46.8158
2023-11-10,47.7805
2023-11-11,47.7805
2023-11-12,47.7805
2023-11-13,48.9135
2023-11-14,52.46
2023-11-15,50.0074
2023-11-16,51.3519
2023-11-17,50.9972
2023-11-18,50.9972
2023-11-19,50.9972
2023-11-20,50.7253
2023-11-21,51.085
2023-11-22,51.7228
2023-11-23,51.7228
2023-11-24,51.8157
2023-11-25,51.8157
2023-11-26,51.8157
2023-11-27,49.7374
2023-11-28,50.1315
2023-11-29,49.8284
2023-11-30,49.9328
2023-12-01,50.4659
2023-12-02,50.4659
2023-12-03,50.4659
2023-12-04,49.1661
2023-12-05,49.6136
2023-12-06,50.2926
2023-12-07,51.75
2023-12-08,55.3927
2023-12-09,55.3927
2023-12-10,55.3927
2023-12-11,53.7147
2023-12-12,52.7697
2023-12-13,54.9231
2023-12-14,56.1062
2023-12-15,52.2082
2023-12-16,52.2082
2023-12-17,52.2082
2023-12-18,54.203
2023-12-19,57.6753
2023-12-20,54.9531
2023-12-21,54.1815
2023-12-22,55.5646
2023-12-23,55.5646
2023-12-24,55.5646
2023-12-25,55.5646
2023-12-26,55.3342
2023-12-27,53.0583
2023-12-28,53.158
2023-12-29,53.9667
2023-12-30,53.9667
2023-12-31,53.9667
2024-01-01,53.9667
2024-01-02,48.7432
2024-01-03,46.6045
2024-01-04,47.1497
2024-01-05,46.6569
2024-01-06,46.6569
2024-01-07,46.6569
2024-01-08,46.4559
2024-01-09,41.9685
2024-01-10,43.2677
2024-01-11,44.892
2024-01-12,48.0775
2024-01-13,48.0775
2024-01-14,48.0775
2024-01-15,48.0775
2024-01-16,47.6842
2024-01-17,46.1229
2024-01-18,45.6398
2024-01-19,44.7667
2024-01-20,44.7667
2024-01-21,44.7667
2024-01-22,51.0141
2024-01-23,48.0115
2024-01-24,46.9961
2024-01-25,48.332
2024-01-26,49.148
2024-01-27,49.148
2024-01-28,49.148
2024-01-29,48.261
2024-01-30,46.6171
2024-01-31,44.7616
2024-02-01,48.3754
2024-02-02,46.2576
2024-02-03,46.2576
2024-02-04,46.2576
2024-02-05,45.6287
2024-02-06,46.1695
2024-02-07,48.6021
2024-02-08,49.4245
2024-02-09,49.1196
2024-02-10,49.1196
2024-02-11,49.1196
2024-02-12,51.7862
2024-02-13,47.0745
2024-02-14,48.8788
2024-02-15,49.4728
2024-02-16,48.7887
2024-02-17,48.7887
2024-02-18,48.7887
2024-02-19,48.7887
2024-02-20,49.409
2024-02-21,50.5452
2024-02-22,50.9595
2024-02-23,50.8494
2024-02-24,50.8494
2024-02-25,50.8494
2024-02-26,50.3985
2024-02-27,51.6189
2024-02-28,53.6563
2024-02-29,53.7623
2024-03-01,54.7265
2024-03-02,54.7265
2024-03-03,54.7265
2024-03-04,53.9506
2024-03-05,52.7892
2024-03-06,53.7056
2024-03-07,55.8129
2024-03-08,55.8129
2024-03-09,55.8129
2024-03-10,55.8129
2024-03-11,55.3869
2024-03-12,55.3869
2024-03-13,56.1039
2024-03-14,54.7387
2024-03-15,56.2085
2024-03-16,56.2085
2024-03-17,56.2085
2024-03-18,56.0516
2024-03-19,57.0441
2024-03-20,59.9667
2024-03-21,60.6317
2024-03-22,61.0776
2024-03-23,61.0776
2024-03-24,61.0776
2024-03-25,60.196
2024-03-26,63.469
2024-03-27,64.9593
2024-03-28,65.6361
2024-03-29,65.6361
2024-03-30,65.6361
2024-03-31,65.6361
2024-04-01,66.4033
2024-04-02,64.7217
2024-04-03,65.5245
2024-04-04,64.5744
2024-04-05,66.9537
2024-04-06,66.9537
2024-04-07,66.9537
2024-04-08,66.1873
