,PCAR US Equity
2023-03-19,45.6687
2023-03-20,48.9174
2023-03-21,50.9111
2023-03-22,48.9179
2023-03-23,47.9816
2023-03-24,48.1559
2023-03-25,48.1559
2023-03-26,48.1559
2023-03-27,50.1528
2023-03-28,51.8142
2023-03-29,52.7377
2023-03-30,52.4522
2023-03-31,54.2633
2023-04-01,54.2633
2023-04-02,54.2633
2023-04-03,53.9199
2023-04-04,49.3934
2023-04-05,45.3173
2023-04-06,45.3374
2023-04-07,45.3374
2023-04-08,45.3374
2023-04-09,45.3374
2023-04-10,47.7054
2023-04-11,50.2443
2023-04-12,52.1509
2023-04-13,51.1697
2023-04-14,53.1511
2023-04-15,53.1511
2023-04-16,53.1511
2023-04-17,54.0724
2023-04-18,53.7082
2023-04-19,53.3571
2023-04-20,52.6657
2023-04-21,53.7369
2023-04-22,53.7369
2023-04-23,53.7369
2023-04-24,54.8857
2023-04-25,56.7321
2023-04-26,53.0266
2023-04-27,54.0672
2023-04-28,55.8767
2023-04-29,55.8767
2023-04-30,55.8767
2023-05-01,56.0523
2023-05-02,51.0888
2023-05-03,49.5501
2023-05-04,48.4003
2023-05-05,51.7071
2023-05-06,51.7071
2023-05-07,51.7071
2023-05-08,51.7439
2023-05-09,52.767
2023-05-10,50.7434
2023-05-11,50.9574
2023-05-12,51.5318
2023-05-13,51.5318
2023-05-14,51.5318
2023-05-15,51.6731
2023-05-16,47.5035
2023-05-17,49.5968
2023-05-18,49.761
2023-05-19,50.0554
2023-05-20,50.0554
2023-05-21,50.0554
2023-05-22,49.287
2023-05-23,49.287
2023-05-24,47.2389
2023-05-25,48.5882
2023-05-26,49.3506
2023-05-27,49.3506
2023-05-28,49.3506
2023-05-29,49.3506
2023-05-30,48.9185
2023-05-31,43.9343
2023-06-01,46.8417
2023-06-02,53.4798
2023-06-03,53.4798
2023-06-04,53.4798
2023-06-05,53.5346
2023-06-06,55.7976
2023-06-07,58.4556
2023-06-08,59.2788
2023-06-09,59.4705
2023-06-10,59.4705
2023-06-11,59.4705
2023-06-12,60.9448
2023-06-13,63.4859
2023-06-14,60.1438
2023-06-15,61.6442
2023-06-16,60.603
2023-06-17,60.603
2023-06-18,60.603
2023-06-19,60.603
2023-06-20,58.6446
2023-06-21,59.8161
2023-06-22,58.873
2023-06-23,59.4059
2023-06-24,59.4059
2023-06-25,59.4059
2023-06-26,60.6371
2023-06-27,62.399
2023-06-28,62.8774
2023-06-29,65.6071
2023-06-30,66.9613
2023-07-01,66.9613
2023-07-02,66.9613
2023-07-03,66.9351
2023-07-04,66.9351
2023-07-05,63.4406
2023-07-06,62.3026
2023-07-07,63.0333
2023-07-08,63.0333
2023-07-09,63.0333
2023-07-10,66.2136
2023-07-11,68.0904
2023-07-12,68.2106
2023-07-13,67.0096
2023-07-14,66.719
2023-07-15,66.719
2023-07-16,66.719
2023-07-17,69.1124
2023-07-18,71.2092
2023-07-19,70.1237
2023-07-20,69.6416
2023-07-21,67.1986
2023-07-22,67.1986
2023-07-23,67.1986
2023-07-24,68.1898
2023-07-25,62.2981
2023-07-26,58.5741
2023-07-27,59.6599
2023-07-28,59.6381
2023-07-29,59.6381
2023-07-30,59.6381
2023-07-31,60.8112
2023-08-01,61.2536
2023-08-02,60.4071
2023-08-03,57.703
2023-08-04,55.5449
2023-08-05,55.5449
2023-08-06,55.5449
2023-08-07,56.7944
2023-08-08,58.0791
2023-08-09,58.0791
2023-08-10,58.1815
2023-08-11,58.7716
2023-08-12,58.7716
2023-08-13,58.7716
2023-08-14,59.0878
2023-08-15,56.7611
2023-08-16,56.1688
2023-08-17,54.1942
2023-08-18,55.9922
2023-08-19,55.9922
2023-08-20,55.9922
2023-08-21,55.793
2023-08-22,56.4934
2023-08-23,57.9125
2023-08-24,54.2991
2023-08-25,55.4137
2023-08-26,55.4137
2023-08-27,55.4137
2023-08-28,56.2172
2023-08-29,50.7321
2023-08-30,50.425
2023-08-31,49.4734
2023-09-01,52.1458
2023-09-02,52.1458
2023-09-03,52.1458
2023-09-04,52.1458
2023-09-05,48.1609
2023-09-06,50.4561
2023-09-07,51.0729
2023-09-08,53.9586
2023-09-09,53.9586
2023-09-10,53.9586
2023-09-11,55.2853
2023-09-12,55.2853
2023-09-13,50.989
2023-09-14,55.7393
2023-09-15,54.3711
2023-09-16,54.3711
2023-09-17,54.3711
2023-09-18,56.2019
2023-09-19,53.8618
2023-09-20,54.0034
2023-09-21,51.0858
2023-09-22,53.1234
2023-09-23,53.1234
2023-09-24,53.1234
2023-09-25,54.0603
2023-09-26,50.8844
2023-09-27,52.595
2023-09-28,54.1596
2023-09-29,52.778
2023-09-30,52.778
2023-10-01,52.778
2023-10-02,52.2584
2023-10-03,50.8249
2023-10-04,55.4434
2023-10-05,54.5566
2023-10-06,56.5969
2023-10-07,56.5969
2023-10-08,56.5969
2023-10-09,56.5129
2023-10-10,55.0961
2023-10-11,54.9048
2023-10-12,52.0392
2023-10-13,49.1
2023-10-14,49.1
2023-10-15,49.1
2023-10-16,51.5427
2023-10-17,51.3495
2023-10-18,48.8142
2023-10-19,46.8498
2023-10-20,45.1909
2023-10-21,45.1909
2023-10-22,45.1909
2023-10-23,44.8186
2023-10-24,51.358
2023-10-25,50.8194
2023-10-26,49.7049
2023-10-27,48.6023
2023-10-28,48.6023
2023-10-29,48.6023
2023-10-30,49.2225
2023-10-31,47.2733
2023-11-01,48.4739
2023-11-02,50.7922
2023-11-03,54.8742
2023-11-04,54.8742
2023-11-05,54.8742
2023-11-06,54.0467
2023-11-07,54.1963
2023-11-08,54.4179
2023-11-09,53.1689
2023-11-10,56.9864
2023-11-11,56.9864
2023-11-12,56.9864
2023-11-13,56.361
2023-11-14,60.7956
2023-11-15,60.3274
2023-11-16,60.9774
2023-11-17,61.6139
2023-11-18,61.6139
2023-11-19,61.6139
2023-11-20,62.2926
2023-11-21,61.3344
2023-11-22,60.8854
2023-11-23,60.8854
2023-11-24,62.0354
2023-11-25,62.0354
2023-11-26,62.0354
2023-11-27,61.3966
2023-11-28,59.4481
2023-11-29,60.0546
2023-11-30,60.8887
2023-12-01,63.019
2023-12-02,63.019
2023-12-03,63.019
2023-12-04,63.8283
2023-12-05,64.0543
2023-12-06,65.3246
2023-12-07,66.4779
2023-12-08,66.08
2023-12-09,66.08
2023-12-10,66.08
2023-12-11,69.5177
2023-12-12,68.6707
2023-12-13,69.2267
2023-12-14,70.4649
2023-12-15,71.0236
2023-12-16,71.0236
2023-12-17,71.0236
2023-12-18,69.4787
2023-12-19,70.8057
2023-12-20,68.1941
2023-12-21,69.5453
2023-12-22,70.2895
2023-12-23,70.2895
2023-12-24,70.2895
2023-12-25,70.2895
2023-12-26,70.6153
2023-12-27,70.7084
2023-12-28,70.7631
2023-12-29,70.153
2023-12-30,70.153
2023-12-31,70.153
2024-01-01,70.153
2024-01-02,67.2536
2024-01-03,61.6489
2024-01-04,58.5131
2024-01-05,58.0088
2024-01-06,58.0088
2024-01-07,58.0088
2024-01-08,61.8733
2024-01-09,59.4369
2024-01-10,58.8697
2024-01-11,58.8697
2024-01-12,57.4039
2024-01-13,57.4039
2024-01-14,57.4039
2024-01-15,57.4039
2024-01-16,57.4039
2024-01-17,57.4657
2024-01-18,60.0638
2024-01-19,61.702
2024-01-20,61.702
2024-01-21,61.702
2024-01-22,63.1758
2024-01-23,69.0037
2024-01-24,68.4888
2024-01-25,70.0065
2024-01-26,69.2752
2024-01-27,69.2752
2024-01-28,69.2752
2024-01-29,68.1847
2024-01-30,68.9767
2024-01-31,64.4554
2024-02-01,66.7793
2024-02-02,68.2294
2024-02-03,68.2294
2024-02-04,68.2294
2024-02-05,69.5303
2024-02-06,69.6169
2024-02-07,70.6406
2024-02-08,71.3035
2024-02-09,71.7827
2024-02-10,71.7827
2024-02-11,71.7827
2024-02-12,71.7949
2024-02-13,69.2285
2024-02-14,71.4595
2024-02-15,73.0641
2024-02-16,72.1882
2024-02-17,72.1882
2024-02-18,72.1882
2024-02-19,72.1882
2024-02-20,71.0936
2024-02-21,72.598
2024-02-22,74.6053
2024-02-23,74.8729
2024-02-24,74.8729
2024-02-25,74.8729
2024-02-26,76.3317
2024-02-27,73.5665
2024-02-28,73.6095
2024-02-29,72.1525
2024-03-01,74.6407
2024-03-02,74.6407
2024-03-03,74.6407
2024-03-04,72.0352
2024-03-05,73.9091
2024-03-06,75.2417
2024-03-07,72.1165
2024-03-08,72.4488
2024-03-09,72.4488
2024-03-10,72.4488
2024-03-11,70.7587
2024-03-12,71.5881
2024-03-13,72.8521
2024-03-14,70.772
2024-03-15,73.9328
2024-03-16,73.9328
2024-03-17,73.9328
2024-03-18,75.6852
2024-03-19,76.2281
2024-03-20,76.5966
2024-03-21,78.8367
2024-03-22,77.1142
2024-03-23,77.1142
2024-03-24,77.1142
2024-03-25,76.2016
2024-03-26,75.2031
2024-03-27,76.4075
2024-03-28,74.9276
2024-03-29,74.9276
2024-03-30,74.9276
2024-03-31,74.9276
2024-04-01,72.903
2024-04-02,69.2288
2024-04-03,66.5013
2024-04-04,66.6281
2024-04-05,68.5111
2024-04-06,68.5111
2024-04-07,68.5111
2024-04-08,68.836
