,PII US Equity
2023-03-19,44.4837
2023-03-20,46.2736
2023-03-21,49.7502
2023-03-22,46.0733
2023-03-23,45.3626
2023-03-24,46.4563
2023-03-25,46.4563
2023-03-26,46.4563
2023-03-27,47.0502
2023-03-28,46.4354
2023-03-29,47.5924
2023-03-30,47.9367
2023-03-31,50.6102
2023-04-01,50.6102
2023-04-02,50.6102
2023-04-03,51.2492
2023-04-04,47.657
2023-04-05,43.2331
2023-04-06,42.708
2023-04-07,42.708
2023-04-08,42.708
2023-04-09,42.708
2023-04-10,47.4547
2023-04-11,50.5257
2023-04-12,47.4302
2023-04-13,47.6135
2023-04-14,48.5923
2023-04-15,48.5923
2023-04-16,48.5923
2023-04-17,48.8731
2023-04-18,49.7772
2023-04-19,49.5978
2023-04-20,49.7411
2023-04-21,49.8884
2023-04-22,49.8884
2023-04-23,49.8884
2023-04-24,50.179
2023-04-25,47.4147
2023-04-26,46.3176
2023-04-27,49.5909
2023-04-28,49.5225
2023-04-29,49.5225
2023-04-30,49.5225
2023-05-01,50.8322
2023-05-02,49.1024
2023-05-03,47.3888
2023-05-04,44.5153
2023-05-05,45.9591
2023-05-06,45.9591
2023-05-07,45.9591
2023-05-08,46.4977
2023-05-09,45.0086
2023-05-10,43.545
2023-05-11,44.3078
2023-05-12,45.1815
2023-05-13,45.1815
2023-05-14,45.1815
2023-05-15,45.1702
2023-05-16,43.6595
2023-05-17,48.8017
2023-05-18,50.8877
2023-05-19,47.8671
2023-05-20,47.8671
2023-05-21,47.8671
2023-05-22,47.7106
2023-05-23,48.7873
2023-05-24,46.8487
2023-05-25,48.5748
2023-05-26,50.9054
2023-05-27,50.9054
2023-05-28,50.9054
2023-05-29,50.9054
2023-05-30,51.8546
2023-05-31,51.0899
2023-06-01,54.3866
2023-06-02,59.5407
2023-06-03,59.5407
2023-06-04,59.5407
2023-06-05,54.9204
2023-06-06,58.57
2023-06-07,59.9845
2023-06-08,59.7209
2023-06-09,58.559
2023-06-10,58.559
2023-06-11,58.559
2023-06-12,58.8523
2023-06-13,61.7362
2023-06-14,61.8941
2023-06-15,62.5495
2023-06-16,61.9979
2023-06-17,61.9979
2023-06-18,61.9979
2023-06-19,61.9979
2023-06-20,59.4201
2023-06-21,59.2111
2023-06-22,55.5127
2023-06-23,54.4558
2023-06-24,54.4558
2023-06-25,54.4558
2023-06-26,56.2759
2023-06-27,57.3008
2023-06-28,57.2494
2023-06-29,58.5387
2023-06-30,59.7841
2023-07-01,59.7841
2023-07-02,59.7841
2023-07-03,60.9695
2023-07-04,60.9695
2023-07-05,59.7365
2023-07-06,59.5948
2023-07-07,60.2962
2023-07-08,60.2962
2023-07-09,60.2962
2023-07-10,61.347
2023-07-11,66.2102
2023-07-12,66.8281
2023-07-13,66.9044
2023-07-14,64.0818
2023-07-15,64.0818
2023-07-16,64.0818
2023-07-17,65.3646
2023-07-18,67.4122
2023-07-19,69.67
2023-07-20,68.0933
2023-07-21,68.1501
2023-07-22,68.1501
2023-07-23,68.1501
2023-07-24,68.2597
2023-07-25,65.5821
2023-07-26,68.7922
2023-07-27,64.7244
2023-07-28,65.0854
2023-07-29,65.0854
2023-07-30,65.0854
2023-07-31,65.8609
2023-08-01,61.7814
2023-08-02,62.2876
2023-08-03,60.6525
2023-08-04,58.0922
2023-08-05,58.0922
2023-08-06,58.0922
2023-08-07,56.2559
2023-08-08,52.9895
2023-08-09,52.7285
2023-08-10,51.1198
2023-08-11,51.0517
2023-08-12,51.0517
2023-08-13,51.0517
2023-08-14,50.3351
2023-08-15,47.6881
2023-08-16,43.1337
2023-08-17,41.0361
2023-08-18,41.3337
2023-08-19,41.3337
2023-08-20,41.3337
2023-08-21,39.5937
2023-08-22,38.1462
2023-08-23,38.5162
2023-08-24,38.4397
2023-08-25,38.1612
2023-08-26,38.1612
2023-08-27,38.1612
2023-08-28,40.8495
2023-08-29,42.9777
2023-08-30,41.3801
2023-08-31,41.6235
2023-09-01,44.1806
2023-09-02,44.1806
2023-09-03,44.1806
2023-09-04,44.1806
2023-09-05,40.4219
2023-09-06,38.8428
2023-09-07,38.4078
2023-09-08,39.3853
2023-09-09,39.3853
2023-09-10,39.3853
2023-09-11,37.7528
2023-09-12,38.4863
2023-09-13,37.1874
2023-09-14,38.6395
2023-09-15,38.9575
2023-09-16,38.9575
2023-09-17,38.9575
2023-09-18,38.9873
2023-09-19,38.579
2023-09-20,38.3417
2023-09-21,36.6413
2023-09-22,36.5646
2023-09-23,36.5646
2023-09-24,36.5646
2023-09-25,37.4115
2023-09-26,34.9138
2023-09-27,34.3911
2023-09-28,38.2661
2023-09-29,38.4614
2023-09-30,38.4614
2023-10-01,38.4614
2023-10-02,36.9497
2023-10-03,33.8149
2023-10-04,33.0598
2023-10-05,32.0855
2023-10-06,32.56
2023-10-07,32.56
2023-10-08,32.56
2023-10-09,33.8699
2023-10-10,36.9515
2023-10-11,35.5978
2023-10-12,33.6405
2023-10-13,34.9308
2023-10-14,34.9308
2023-10-15,34.9308
2023-10-16,35.8476
2023-10-17,38.7414
2023-10-18,35.7923
2023-10-19,34.5084
2023-10-20,33.071
2023-10-21,33.071
2023-10-22,33.071
2023-10-23,32.116
2023-10-24,30.2261
2023-10-25,28.3664
2023-10-26,27.3456
2023-10-27,27.3326
2023-10-28,27.3326
2023-10-29,27.3326
2023-10-30,26.823
2023-10-31,30.1808
2023-11-01,30.5585
2023-11-02,34.016
2023-11-03,39.9472
2023-11-04,39.9472
2023-11-05,39.9472
2023-11-06,38.4884
2023-11-07,37.6233
2023-11-08,37.1126
2023-11-09,34.8908
2023-11-10,36.3301
2023-11-11,36.3301
2023-11-12,36.3301
2023-11-13,35.2715
2023-11-14,42.2488
2023-11-15,45.5663
2023-11-16,42.2042
2023-11-17,43.9614
2023-11-18,43.9614
2023-11-19,43.9614
2023-11-20,43.3957
2023-11-21,41.6614
2023-11-22,42.0627
2023-11-23,42.0627
2023-11-24,42.8755
2023-11-25,42.8755
2023-11-26,42.8755
2023-11-27,39.8928
2023-11-28,39.6829
2023-11-29,38.8039
2023-11-30,36.5635
2023-12-01,42.6901
2023-12-02,42.6901
2023-12-03,42.6901
2023-12-04,41.9603
2023-12-05,41.6775
2023-12-06,44.1554
2023-12-07,45.9102
2023-12-08,45.9005
2023-12-09,45.9005
2023-12-10,45.9005
2023-12-11,43.8736
2023-12-12,41.4301
2023-12-13,45.1101
2023-12-14,50.0509
2023-12-15,48.9648
2023-12-16,48.9648
2023-12-17,48.9648
2023-12-18,49.1224
2023-12-19,49.9612
2023-12-20,48.5419
2023-12-21,51.5012
2023-12-22,51.6647
2023-12-23,51.6647
2023-12-24,51.6647
2023-12-25,51.6647
2023-12-26,52.7408
2023-12-27,53.2932
2023-12-28,52.8115
2023-12-29,51.5886
2023-12-30,51.5886
2023-12-31,51.5886
2024-01-01,51.5886
2024-01-02,51.128
2024-01-03,46.8818
2024-01-04,44.8132
2024-01-05,45.9441
2024-01-06,45.9441
2024-01-07,45.9441
2024-01-08,47.5502
2024-01-09,46.8355
2024-01-10,47.5023
2024-01-11,45.6144
2024-01-12,45.1528
2024-01-13,45.1528
2024-01-14,45.1528
2024-01-15,45.1528
2024-01-16,44.989
2024-01-17,47.2176
2024-01-18,48.6056
2024-01-19,51.57
2024-01-20,51.57
2024-01-21,51.57
2024-01-22,53.5555
2024-01-23,51.7594
2024-01-24,49.8165
2024-01-25,49.3596
2024-01-26,48.8957
2024-01-27,48.8957
2024-01-28,48.8957
2024-01-29,50.4696
2024-01-30,46.5822
2024-01-31,47.4882
2024-02-01,48.2998
2024-02-02,48.0737
2024-02-03,48.0737
2024-02-04,48.0737
2024-02-05,45.3612
2024-02-06,46.3501
2024-02-07,48.1426
2024-02-08,49.0235
2024-02-09,49.2095
2024-02-10,49.2095
2024-02-11,49.2095
2024-02-12,52.056
2024-02-13,47.7939
2024-02-14,48.9959
2024-02-15,51.4352
2024-02-16,50.3705
2024-02-17,50.3705
2024-02-18,50.3705
2024-02-19,50.3705
2024-02-20,51.3886
2024-02-21,51.169
2024-02-22,50.6096
2024-02-23,50.967
2024-02-24,50.967
2024-02-25,50.967
2024-02-26,49.1529
2024-02-27,50.5534
2024-02-28,51.3349
2024-02-29,51.9853
2024-03-01,52.942
2024-03-02,52.942
2024-03-03,52.942
2024-03-04,51.2516
2024-03-05,50.9292
2024-03-06,49.7331
2024-03-07,51.9577
2024-03-08,51.7675
2024-03-09,51.7675
2024-03-10,51.7675
2024-03-11,50.5599
2024-03-12,49.8267
2024-03-13,51.2172
2024-03-14,48.7739
2024-03-15,50.5668
2024-03-16,50.5668
2024-03-17,50.5668
2024-03-18,48.0702
2024-03-19,49.037
2024-03-20,51.7801
2024-03-21,54.4736
2024-03-22,55.6421
2024-03-23,55.6421
2024-03-24,55.6421
2024-03-25,54.0676
2024-03-26,55.048
2024-03-27,59.4007
2024-03-28,60.5154
2024-03-29,60.5154
2024-03-30,60.5154
2024-03-31,60.5154
2024-04-01,58.6727
2024-04-02,55.8137
2024-04-03,56.285
2024-04-04,54.5396
2024-04-05,55.6795
2024-04-06,55.6795
2024-04-07,55.6795
2024-04-08,55.9986
