,HON US Equity
2023-03-20,42.8582
2023-03-21,44.0352
2023-03-22,41.286
2023-03-23,41.1266
2023-03-24,42.3167
2023-03-25,42.3167
2023-03-26,42.3167
2023-03-27,42.1957
2023-03-28,42.1444
2023-03-29,43.3161
2023-03-30,43.3677
2023-03-31,45.4229
2023-04-01,45.4229
2023-04-02,45.4229
2023-04-03,47.5495
2023-04-04,45.56
2023-04-05,44.322
2023-04-06,45.3695
2023-04-07,45.3695
2023-04-08,45.3695
2023-04-09,45.3695
2023-04-10,46.6005
2023-04-11,47.1158
2023-04-12,48.1709
2023-04-13,50.7789
2023-04-14,51.3949
2023-04-15,51.3949
2023-04-16,51.3949
2023-04-17,52.6307
2023-04-18,51.6659
2023-04-19,52.518
2023-04-20,51.3892
2023-04-21,50.677
2023-04-22,50.677
2023-04-23,50.677
2023-04-24,51.4049
2023-04-25,50.5017
2023-04-26,45.4088
2023-04-27,52.8964
2023-04-28,53.939
2023-04-29,53.939
2023-04-30,53.939
2023-05-01,54.4813
2023-05-02,52.2728
2023-05-03,51.9783
2023-05-04,50.2784
2023-05-05,52.318
2023-05-06,52.318
2023-05-07,52.318
2023-05-08,50.8754
2023-05-09,51.0464
2023-05-10,51.2512
2023-05-11,48.8914
2023-05-12,48.5342
2023-05-13,48.5342
2023-05-14,48.5342
2023-05-15,49.2691
2023-05-16,46.5771
2023-05-17,51.0923
2023-05-18,53.163
2023-05-19,52.2396
2023-05-20,52.2396
2023-05-21,52.2396
2023-05-22,51.8051
2023-05-23,49.8057
2023-05-24,46.8383
2023-05-25,47.2668
2023-05-26,48.8075
2023-05-27,48.8075
2023-05-28,48.8075
2023-05-29,48.8075
2023-05-30,49.6305
2023-05-31,46.7629
2023-06-01,49.0939
2023-06-02,53.7222
2023-06-03,53.7222
2023-06-04,53.7222
2023-06-05,52.0828
2023-06-06,51.2687
2023-06-07,53.1187
2023-06-08,52.8756
2023-06-09,52.6058
2023-06-10,52.6058
2023-06-11,52.6058
2023-06-12,53.1856
2023-06-13,55.5903
2023-06-14,54.9305
2023-06-15,57.7528
2023-06-16,56.8804
2023-06-17,56.8804
2023-06-18,56.8804
2023-06-19,56.8804
2023-06-20,54.0255
2023-06-21,55.2901
2023-06-22,54.0273
2023-06-23,53.4128
2023-06-24,53.4128
2023-06-25,53.4128
2023-06-26,55.729
2023-06-27,56.4132
2023-06-28,55.4336
2023-06-29,58.9212
2023-06-30,59.7663
2023-07-01,59.7663
2023-07-02,59.7663
2023-07-03,60.4205
2023-07-04,60.4205
2023-07-05,58.1347
2023-07-06,55.3324
2023-07-07,54.4903
2023-07-08,54.4903
2023-07-09,54.4903
2023-07-10,58.4023
2023-07-11,59.204
2023-07-12,58.9546
2023-07-13,59.1158
2023-07-14,56.0374
2023-07-15,56.0374
2023-07-16,56.0374
2023-07-17,57.8317
2023-07-18,54.5205
2023-07-19,54.4321
2023-07-20,56.9485
2023-07-21,57.5054
2023-07-22,57.5054
2023-07-23,57.5054
2023-07-24,58.1356
2023-07-25,58.4542
2023-07-26,56.6932
2023-07-27,44.992
2023-07-28,44.0242
2023-07-29,44.0242
2023-07-30,44.0242
2023-07-31,43.1893
2023-08-01,42.6758
2023-08-02,42.2126
2023-08-03,40.3458
2023-08-04,39.3662
2023-08-05,39.3662
2023-08-06,39.3662
2023-08-07,39.8197
2023-08-08,38.3367
2023-08-09,40.2148
2023-08-10,40.8396
2023-08-11,43.0802
2023-08-12,43.0802
2023-08-13,43.0802
2023-08-14,42.0891
2023-08-15,40.6624
2023-08-16,39.5987
2023-08-17,39.1859
2023-08-18,39.9479
2023-08-19,39.9479
2023-08-20,39.9479
2023-08-21,40.424
2023-08-22,39.5988
2023-08-23,41.0167
2023-08-24,39.304
2023-08-25,40.8218
2023-08-26,40.8218
2023-08-27,40.8218
2023-08-28,42.8701
2023-08-29,44.9172
2023-08-30,43.9633
2023-08-31,43.3482
2023-09-01,43.9371
2023-09-02,43.9371
2023-09-03,43.9371
2023-09-04,43.9371
2023-09-05,41.2832
2023-09-06,40.1728
2023-09-07,39.8097
2023-09-08,40.3814
2023-09-09,40.3814
2023-09-10,40.3814
2023-09-11,42.7575
2023-09-12,46.6613
2023-09-13,49.4884
2023-09-14,51.6813
2023-09-15,51.0758
2023-09-16,51.0758
2023-09-17,51.0758
2023-09-18,52.6432
2023-09-19,53.6068
2023-09-20,52.4773
2023-09-21,48.9483
2023-09-22,47.1503
2023-09-23,47.1503
2023-09-24,47.1503
2023-09-25,49.5662
2023-09-26,45.4627
2023-09-27,45.4529
2023-09-28,44.6852
2023-09-29,42.4048
2023-09-30,42.4048
2023-10-01,42.4048
2023-10-02,40.484
2023-10-03,39.2157
2023-10-04,40.9851
2023-10-05,38.8517
2023-10-06,44.4484
2023-10-07,44.4484
2023-10-08,44.4484
2023-10-09,46.4798
2023-10-10,46.3103
2023-10-11,47.4773
2023-10-12,44.2308
2023-10-13,43.8898
2023-10-14,43.8898
2023-10-15,43.8898
2023-10-16,46.8671
2023-10-17,46.9652
2023-10-18,44.2859
2023-10-19,43.2122
2023-10-20,42.3708
2023-10-21,42.3708
2023-10-22,42.3708
2023-10-23,41.6642
2023-10-24,42.8233
2023-10-25,39.8841
2023-10-26,38.2483
2023-10-27,39.4381
2023-10-28,39.4381
2023-10-29,39.4381
2023-10-30,42.7752
2023-10-31,46.6562
2023-11-01,47.4234
2023-11-02,49.914
2023-11-03,52.3633
2023-11-04,52.3633
2023-11-05,52.3633
2023-11-06,50.8656
2023-11-07,49.9823
2023-11-08,48.0521
2023-11-09,48.1985
2023-11-10,51.274
2023-11-11,51.274
2023-11-12,51.274
2023-11-13,51.067
2023-11-14,54.6032
2023-11-15,53.8584
2023-11-16,54.9277
2023-11-17,55.3886
2023-11-18,55.3886
2023-11-19,55.3886
2023-11-20,55.9387
2023-11-21,55.2696
2023-11-22,56.3028
2023-11-23,56.3028
2023-11-24,57.3504
2023-11-25,57.3504
2023-11-26,57.3504
2023-11-27,56.7871
2023-11-28,58.0467
2023-11-29,58.0332
2023-11-30,59.6405
2023-12-01,61.3561
2023-12-02,61.3561
2023-12-03,61.3561
2023-12-04,61.8788
2023-12-05,59.8431
2023-12-06,60.6411
2023-12-07,60.6411
2023-12-08,56.1229
2023-12-09,56.1229
2023-12-10,56.1229
2023-12-11,61.5145
2023-12-12,62.4397
2023-12-13,63.7049
2023-12-14,63.9688
2023-12-15,63.9543
2023-12-16,63.9543
2023-12-17,63.9543
2023-12-18,65.3432
2023-12-19,64.586
2023-12-20,62.0567
2023-12-21,63.906
2023-12-22,64.3986
2023-12-23,64.3986
2023-12-24,64.3986
2023-12-25,64.3986
2023-12-26,66.3321
2023-12-27,67.0872
2023-12-28,67.2036
2023-12-29,67.6302
2023-12-30,67.6302
2023-12-31,67.6302
2024-01-01,67.6302
2024-01-02,66.4546
2024-01-03,59.6961
2024-01-04,60.0441
2024-01-05,58.1221
2024-01-06,58.1221
2024-01-07,58.1221
2024-01-08,56.925
2024-01-09,55.5245
2024-01-10,56.3549
2024-01-11,55.3415
2024-01-12,54.5491
2024-01-13,54.5491
2024-01-14,54.5491
2024-01-15,54.5491
2024-01-16,50.2049
2024-01-17,50.4257
2024-01-18,53.0344
2024-01-19,53.7846
2024-01-20,53.7846
2024-01-21,53.7846
2024-01-22,54.088
2024-01-23,56.2591
2024-01-24,52.138
2024-01-25,55.1181
2024-01-26,54.133
2024-01-27,54.133
2024-01-28,54.133
2024-01-29,55.4866
2024-01-30,58.3834
2024-01-31,53.7609
2024-02-01,48.373
2024-02-02,47.187
2024-02-03,47.187
2024-02-04,47.187
2024-02-05,44.2854
2024-02-06,44.9965
2024-02-07,45.5217
2024-02-08,44.9046
2024-02-09,46.5216
2024-02-10,46.5216
2024-02-11,46.5216
2024-02-12,49.3204
2024-02-13,46.0061
2024-02-14,46.9555
2024-02-15,50.2
2024-02-16,49.4083
2024-02-17,49.4083
2024-02-18,49.4083
2024-02-19,49.4083
2024-02-20,51.2145
2024-02-21,51.8078
2024-02-22,53.0881
2024-02-23,52.8838
2024-02-24,52.8838
2024-02-25,52.8838
2024-02-26,51.2508
2024-02-27,50.1277
2024-02-28,49.4506
2024-02-29,51.9304
2024-03-01,51.8599
2024-03-02,51.8599
2024-03-03,51.8599
2024-03-04,52.4937
2024-03-05,50.2255
2024-03-06,53.6766
2024-03-07,55.8001
2024-03-08,53.5611
2024-03-09,53.5611
2024-03-10,53.5611
2024-03-11,53.0168
2024-03-12,51.6477
2024-03-13,52.3067
2024-03-14,48.4579
2024-03-15,49.9677
2024-03-16,49.9677
2024-03-17,49.9677
2024-03-18,48.9385
2024-03-19,51.4735
2024-03-20,53.7052
2024-03-21,53.9101
2024-03-22,53.1196
2024-03-23,53.1196
2024-03-24,53.1196
2024-03-25,50.4694
2024-03-26,53.176
2024-03-27,57.1463
2024-03-28,57.2552
2024-03-29,57.2552
2024-03-30,57.2552
2024-03-31,57.2552
2024-04-01,53.4594
2024-04-02,51.5182
2024-04-03,49.1731
2024-04-04,47.2816
2024-04-05,48.4567
2024-04-06,48.4567
2024-04-07,48.4567
2024-04-08,49.1074
