,HUBG US Equity
2023-03-21,44.6701
2023-03-22,43.4689
2023-03-23,43.1009
2023-03-24,43.1009
2023-03-25,43.1009
2023-03-26,43.1009
2023-03-27,45.0774
2023-03-28,44.6161
2023-03-29,44.6042
2023-03-30,43.6366
2023-03-31,47.1234
2023-04-01,47.1234
2023-04-02,47.1234
2023-04-03,45.4373
2023-04-04,42.5714
2023-04-05,41.242
2023-04-06,40.4103
2023-04-07,40.4103
2023-04-08,40.4103
2023-04-09,40.4103
2023-04-10,44.7845
2023-04-11,45.3654
2023-04-12,44.3428
2023-04-13,44.4011
2023-04-14,45.2315
2023-04-15,45.2315
2023-04-16,45.2315
2023-04-17,45.1816
2023-04-18,44.9382
2023-04-19,47.0207
2023-04-20,47.1133
2023-04-21,46.8309
2023-04-22,46.8309
2023-04-23,46.8309
2023-04-24,48.3366
2023-04-25,45.3542
2023-04-26,41.0232
2023-04-27,46.1451
2023-04-28,40.3042
2023-04-29,40.3042
2023-04-30,40.3042
2023-05-01,41.3805
2023-05-02,40.5642
2023-05-03,39.1796
2023-05-04,37.8797
2023-05-05,40.1138
2023-05-06,40.1138
2023-05-07,40.1138
2023-05-08,39.4966
2023-05-09,39.0917
2023-05-10,39.5452
2023-05-11,40.9718
2023-05-12,41.3963
2023-05-13,41.3963
2023-05-14,41.3963
2023-05-15,40.0181
2023-05-16,39.0918
2023-05-17,41.6273
2023-05-18,43.5442
2023-05-19,43.5201
2023-05-20,43.5201
2023-05-21,43.5201
2023-05-22,43.6167
2023-05-23,42.6606
2023-05-24,41.1504
2023-05-25,43.6181
2023-05-26,43.2733
2023-05-27,43.2733
2023-05-28,43.2733
2023-05-29,43.2733
2023-05-30,44.3519
2023-05-31,42.4223
2023-06-01,42.0261
2023-06-02,45.6826
2023-06-03,45.6826
2023-06-04,45.6826
2023-06-05,43.2154
2023-06-06,46.6087
2023-06-07,49.1665
2023-06-08,49.8622
2023-06-09,48.5984
2023-06-10,48.5984
2023-06-11,48.5984
2023-06-12,49.9543
2023-06-13,50.391
2023-06-14,51.8542
2023-06-15,54.2454
2023-06-16,52.9558
2023-06-17,52.9558
2023-06-18,52.9558
2023-06-19,52.9558
2023-06-20,49.804
2023-06-21,49.5438
2023-06-22,49.514
2023-06-23,47.579
2023-06-24,47.579
2023-06-25,47.579
2023-06-26,48.6409
2023-06-27,51.1179
2023-06-28,51.3128
2023-06-29,53.1702
2023-06-30,53.3323
2023-07-01,53.3323
2023-07-02,53.3323
2023-07-03,54.9454
2023-07-04,54.9454
2023-07-05,52.5537
2023-07-06,51.0592
2023-07-07,51.8377
2023-07-08,51.8377
2023-07-09,51.8377
2023-07-10,53.4464
2023-07-11,54.6841
2023-07-12,54.7591
2023-07-13,52.7029
2023-07-14,51.9593
2023-07-15,51.9593
2023-07-16,51.9593
2023-07-17,50.5709
2023-07-18,53.6065
2023-07-19,58.4863
2023-07-20,57.9216
2023-07-21,58.4306
2023-07-22,58.4306
2023-07-23,58.4306
2023-07-24,58.0673
2023-07-25,58.4471
2023-07-26,61.4812
2023-07-27,61.0949
2023-07-28,64.8684
2023-07-29,64.8684
2023-07-30,64.8684
2023-07-31,65.1357
2023-08-01,64.501
2023-08-02,62.9153
2023-08-03,62.4494
2023-08-04,61.6551
2023-08-05,61.6551
2023-08-06,61.6551
2023-08-07,59.6403
2023-08-08,59.0727
2023-08-09,59.3543
2023-08-10,56.117
2023-08-11,54.0191
2023-08-12,54.0191
2023-08-13,54.0191
2023-08-14,52.7302
2023-08-15,50.0212
2023-08-16,47.8749
2023-08-17,46.4128
2023-08-18,46.8895
2023-08-19,46.8895
2023-08-20,46.8895
2023-08-21,46.6491
2023-08-22,42.7318
2023-08-23,45.2569
2023-08-24,46.0894
2023-08-25,46.6871
2023-08-26,46.6871
2023-08-27,46.6871
2023-08-28,47.7312
2023-08-29,47.4464
2023-08-30,48.0676
2023-08-31,43.0272
2023-09-01,44.8599
2023-09-02,44.8599
2023-09-03,44.8599
2023-09-04,44.8599
2023-09-05,42.69
2023-09-06,44.3527
2023-09-07,43.4724
2023-09-08,43.1089
2023-09-09,43.1089
2023-09-10,43.1089
2023-09-11,45.29
2023-09-12,46.3539
2023-09-13,49.1888
2023-09-14,51.5147
2023-09-15,49.0995
2023-09-16,49.0995
2023-09-17,49.0995
2023-09-18,49.429
2023-09-19,49.0458
2023-09-20,47.858
2023-09-21,48.0382
2023-09-22,46.9925
2023-09-23,46.9925
2023-09-24,46.9925
2023-09-25,50.1592
2023-09-26,47.2224
2023-09-27,45.8089
2023-09-28,47.2016
2023-09-29,45.8073
2023-09-30,45.8073
2023-10-01,45.8073
2023-10-02,42.9654
2023-10-03,43.9747
2023-10-04,47.6672
2023-10-05,47.1287
2023-10-06,46.6018
2023-10-07,46.6018
2023-10-08,46.6018
2023-10-09,47.6909
2023-10-10,49.0642
2023-10-11,47.7486
2023-10-12,46.6217
2023-10-13,44.7414
2023-10-14,44.7414
2023-10-15,44.7414
2023-10-16,48.2186
2023-10-17,50.213
2023-10-18,45.0213
2023-10-19,43.7465
2023-10-20,45.0038
2023-10-21,45.0038
2023-10-22,45.0038
2023-10-23,43.4954
2023-10-24,42.3929
2023-10-25,40.3364
2023-10-26,39.1302
2023-10-27,35.3876
2023-10-28,35.3876
2023-10-29,35.3876
2023-10-30,35.3401
2023-10-31,33.8231
2023-11-01,33.0384
2023-11-02,33.2474
2023-11-03,39.7328
2023-11-04,39.7328
2023-11-05,39.7328
2023-11-06,41.5538
2023-11-07,38.9856
2023-11-08,40.8756
2023-11-09,39.3446
2023-11-10,41.5522
2023-11-11,41.5522
2023-11-12,41.5522
2023-11-13,42.0413
2023-11-14,48.808
2023-11-15,50.0391
2023-11-16,48.1178
2023-11-17,48.2601
2023-11-18,48.2601
2023-11-19,48.2601
2023-11-20,48.5197
2023-11-21,49.5509
2023-11-22,48.765
2023-11-23,48.765
2023-11-24,49.0889
2023-11-25,49.0889
2023-11-26,49.0889
2023-11-27,48.9037
2023-11-28,47.8679
2023-11-29,48.0917
2023-11-30,49.5113
2023-12-01,54.2464
2023-12-02,54.2464
2023-12-03,54.2464
2023-12-04,57.3845
2023-12-05,55.8812
2023-12-06,57.2988
2023-12-07,57.7431
2023-12-08,57.1282
2023-12-09,57.1282
2023-12-10,57.1282
2023-12-11,61.2832
2023-12-12,59.8719
2023-12-13,60.8056
2023-12-14,65.2787
2023-12-15,67.1272
2023-12-16,67.1272
2023-12-17,67.1272
2023-12-18,62.9155
2023-12-19,65.1178
2023-12-20,64.1782
2023-12-21,67.2547
2023-12-22,68.6516
2023-12-23,68.6516
2023-12-24,68.6516
2023-12-25,68.6516
2023-12-26,69.39
2023-12-27,67.8679
2023-12-28,68.038
2023-12-29,64.6463
2023-12-30,64.6463
2023-12-31,64.6463
2024-01-01,64.6463
2024-01-02,63.3714
2024-01-03,60.753
2024-01-04,59.9669
2024-01-05,58.5029
2024-01-06,58.5029
2024-01-07,58.5029
2024-01-08,58.9728
2024-01-09,56.9708
2024-01-10,57.0739
2024-01-11,56.3581
2024-01-12,58.2221
2024-01-13,58.2221
2024-01-14,58.2221
2024-01-15,58.2221
2024-01-16,56.0952
2024-01-17,53.9389
2024-01-18,57.4791
2024-01-19,60.3494
2024-01-20,60.3494
2024-01-21,60.3494
2024-01-22,62.6478
2024-01-23,61.381
2024-01-24,59.8251
2024-01-25,61.1751
2024-01-26,59.6621
2024-01-27,59.6621
2024-01-28,59.6621
2024-01-29,57.9949
2024-01-30,58.0918
2024-01-31,56.9367
2024-02-01,56.6283
2024-02-02,53.7826
2024-02-03,53.7826
2024-02-04,53.7826
2024-02-05,50.306
2024-02-06,53.601
2024-02-07,52.4028
2024-02-08,53.2939
2024-02-09,55.01
2024-02-10,55.01
2024-02-11,55.01
2024-02-12,57.2356
2024-02-13,53.9183
2024-02-14,53.6178
2024-02-15,55.6625
2024-02-16,52.6606
2024-02-17,52.6606
2024-02-18,52.6606
2024-02-19,52.6606
2024-02-20,48.4943
2024-02-21,50.3417
2024-02-22,51.0167
2024-02-23,52.3568
2024-02-24,52.3568
2024-02-25,52.3568
2024-02-26,50.3562
2024-02-27,51.3313
2024-02-28,49.5096
2024-02-29,47.2075
2024-03-01,46.331
2024-03-02,46.331
2024-03-03,46.331
2024-03-04,46.8559
2024-03-05,46.4642
2024-03-06,47.6121
2024-03-07,48.4718
2024-03-08,47.8167
2024-03-09,47.8167
2024-03-10,47.8167
2024-03-11,46.9043
2024-03-12,47.3911
2024-03-13,47.1823
2024-03-14,44.4334
2024-03-15,44.1812
2024-03-16,44.1812
2024-03-17,44.1812
2024-03-18,43.0026
2024-03-19,43.5589
2024-03-20,45.5029
2024-03-21,47.6498
2024-03-22,46.1394
2024-03-23,46.1394
2024-03-24,46.1394
2024-03-25,45.0245
2024-03-26,45.5032
2024-03-27,50.8491
2024-03-28,51.6921
2024-03-29,51.6921
2024-03-30,51.6921
2024-03-31,51.6921
2024-04-01,47.3084
2024-04-02,45.4695
2024-04-03,47.5463
2024-04-04,47.3423
2024-04-05,49.4882
2024-04-06,49.4882
2024-04-07,49.4882
2024-04-08,51.3553
