,AMP US Equity
2023-03-20,38.1251
2023-03-21,43.4086
2023-03-22,41.9105
2023-03-23,42.2416
2023-03-24,40.7478
2023-03-25,40.7478
2023-03-26,40.7478
2023-03-27,43.2138
2023-03-28,43.6142
2023-03-29,44.4428
2023-03-30,44.1468
2023-03-31,46.2973
2023-04-01,46.2973
2023-04-02,46.2973
2023-04-03,46.2251
2023-04-04,44.3479
2023-04-05,43.8176
2023-04-06,43.4561
2023-04-07,43.4561
2023-04-08,43.4561
2023-04-09,43.4561
2023-04-10,45.3456
2023-04-11,46.8233
2023-04-12,46.5126
2023-04-13,47.8501
2023-04-14,48.2712
2023-04-15,48.2712
2023-04-16,48.2712
2023-04-17,49.1369
2023-04-18,50.7104
2023-04-19,50.8434
2023-04-20,50.7559
2023-04-21,50.0512
2023-04-22,50.0512
2023-04-23,50.0512
2023-04-24,49.5411
2023-04-25,41.1852
2023-04-26,42.2846
2023-04-27,46.3897
2023-04-28,47.4482
2023-04-29,47.4482
2023-04-30,47.4482
2023-05-01,46.5569
2023-05-02,43.752
2023-05-03,42.0718
2023-05-04,40.0538
2023-05-05,44.3369
2023-05-06,44.3369
2023-05-07,44.3369
2023-05-08,45.3024
2023-05-09,45.2377
2023-05-10,44.3759
2023-05-11,44.2829
2023-05-12,45.4436
2023-05-13,45.4436
2023-05-14,45.4436
2023-05-15,47.7135
2023-05-16,46.119
2023-05-17,48.7923
2023-05-18,49.7743
2023-05-19,49.8404
2023-05-20,49.8404
2023-05-21,49.8404
2023-05-22,49.8965
2023-05-23,48.4496
2023-05-24,45.6535
2023-05-25,50.7085
2023-05-26,51.9644
2023-05-27,51.9644
2023-05-28,51.9644
2023-05-29,51.9644
2023-05-30,52.0819
2023-05-31,47.9214
2023-06-01,49.9046
2023-06-02,53.2222
2023-06-03,53.2222
2023-06-04,53.2222
2023-06-05,52.6622
2023-06-06,53.0929
2023-06-07,54.5321
2023-06-08,53.4619
2023-06-09,53.3959
2023-06-10,53.3959
2023-06-11,53.3959
2023-06-12,52.6775
2023-06-13,54.5175
2023-06-14,54.9982
2023-06-15,57.3511
2023-06-16,57.0776
2023-06-17,57.0776
2023-06-18,57.0776
2023-06-19,57.0776
2023-06-20,55.7401
2023-06-21,55.352
2023-06-22,55.032
2023-06-23,53.3144
2023-06-24,53.3144
2023-06-25,53.3144
2023-06-26,54.4947
2023-06-27,56.9007
2023-06-28,56.541
2023-06-29,58.858
2023-06-30,59.0656
2023-07-01,59.0656
2023-07-02,59.0656
2023-07-03,60.1315
2023-07-04,60.1315
2023-07-05,58.4701
2023-07-06,56.7022
2023-07-07,58.2491
2023-07-08,58.2491
2023-07-09,58.2491
2023-07-10,58.898
2023-07-11,60.0172
2023-07-12,60.3156
2023-07-13,61.7472
2023-07-14,60.2273
2023-07-15,60.2273
2023-07-16,60.2273
2023-07-17,61.6196
2023-07-18,64.8804
2023-07-19,64.8836
2023-07-20,66.3175
2023-07-21,64.4553
2023-07-22,64.4553
2023-07-23,64.4553
2023-07-24,64.8296
2023-07-25,64.6393
2023-07-26,64.5087
2023-07-27,60.7146
2023-07-28,58.7481
2023-07-29,58.7481
2023-07-30,58.7481
2023-07-31,60.0658
2023-08-01,60.2926
2023-08-02,59.5122
2023-08-03,61.4647
2023-08-04,57.6328
2023-08-05,57.6328
2023-08-06,57.6328
2023-08-07,59.5717
2023-08-08,58.1165
2023-08-09,55.936
2023-08-10,55.6752
2023-08-11,56.4247
2023-08-12,56.4247
2023-08-13,56.4247
2023-08-14,56.2089
2023-08-15,51.9593
2023-08-16,50.4377
2023-08-17,48.7647
2023-08-18,49.7514
2023-08-19,49.7514
2023-08-20,49.7514
2023-08-21,50.1148
2023-08-22,47.8011
2023-08-23,50.3758
2023-08-24,50.135
2023-08-25,50.7574
2023-08-26,50.7574
2023-08-27,50.7574
2023-08-28,51.918
2023-08-29,54.0793
2023-08-30,53.9041
2023-08-31,52.3556
2023-09-01,54.8355
2023-09-02,54.8355
2023-09-03,54.8355
2023-09-04,54.8355
2023-09-05,53.6268
2023-09-06,53.2466
2023-09-07,53.6577
2023-09-08,56.1018
2023-09-09,56.1018
2023-09-10,56.1018
2023-09-11,55.0997
2023-09-12,57.0103
2023-09-13,55.6263
2023-09-14,57.9995
2023-09-15,56.2184
2023-09-16,56.2184
2023-09-17,56.2184
2023-09-18,56.1917
2023-09-19,56.2453
2023-09-20,54.7275
2023-09-21,49.8013
2023-09-22,47.6623
2023-09-23,47.6623
2023-09-24,47.6623
2023-09-25,48.9836
2023-09-26,44.8271
2023-09-27,44.3344
2023-09-28,46.4471
2023-09-29,46.0905
2023-09-30,46.0905
2023-10-01,46.0905
2023-10-02,44.0938
2023-10-03,39.9675
2023-10-04,40.653
2023-10-05,43.3307
2023-10-06,45.8174
2023-10-07,45.8174
2023-10-08,45.8174
2023-10-09,45.7219
2023-10-10,47.3122
2023-10-11,47.5691
2023-10-12,45.4525
2023-10-13,45.2114
2023-10-14,45.2114
2023-10-15,45.2114
2023-10-16,48.7515
2023-10-17,51.2074
2023-10-18,45.2859
2023-10-19,42.2246
2023-10-20,40.4393
2023-10-21,40.4393
2023-10-22,40.4393
2023-10-23,40.1044
2023-10-24,41.3837
2023-10-25,38.8375
2023-10-26,44.0014
2023-10-27,41.7125
2023-10-28,41.7125
2023-10-29,41.7125
2023-10-30,44.4435
2023-10-31,43.9313
2023-11-01,45.4471
2023-11-02,51.7556
2023-11-03,54.0373
2023-11-04,54.0373
2023-11-05,54.0373
2023-11-06,52.875
2023-11-07,52.7745
2023-11-08,52.4882
2023-11-09,52.248
2023-11-10,54.2084
2023-11-11,54.2084
2023-11-12,54.2084
2023-11-13,53.589
2023-11-14,56.635
2023-11-15,57.0459
2023-11-16,57.3423
2023-11-17,58.8044
2023-11-18,58.8044
2023-11-19,58.8044
2023-11-20,59.4578
2023-11-21,58.5724
2023-11-22,59.62
2023-11-23,59.62
2023-11-24,59.988
2023-11-25,59.988
2023-11-26,59.988
2023-11-27,58.7873
2023-11-28,56.4323
2023-11-29,57.6861
2023-11-30,59.8794
2023-12-01,61.0059
2023-12-02,61.0059
2023-12-03,61.0059
2023-12-04,59.4227
2023-12-05,58.6935
2023-12-06,57.2043
2023-12-07,58.3736
2023-12-08,60.4662
2023-12-09,60.4662
2023-12-10,60.4662
2023-12-11,63.5354
2023-12-12,65.2423
2023-12-13,65.7774
2023-12-14,68.4368
2023-12-15,67.037
2023-12-16,67.037
2023-12-17,67.037
2023-12-18,65.9043
2023-12-19,67.6992
2023-12-20,62.2505
2023-12-21,63.3717
2023-12-22,63.3786
2023-12-23,63.3786
2023-12-24,63.3786
2023-12-25,63.3786
2023-12-26,64.1498
2023-12-27,64.7708
2023-12-28,65.1635
2023-12-29,64.2897
2023-12-30,64.2897
2023-12-31,64.2897
2024-01-01,64.2897
2024-01-02,63.7537
2024-01-03,64.3343
2024-01-04,63.2924
2024-01-05,64.5055
2024-01-06,64.5055
2024-01-07,64.5055
2024-01-08,65.4098
2024-01-09,59.6765
2024-01-10,60.5488
2024-01-11,60.6673
2024-01-12,59.434
2024-01-13,59.434
2024-01-14,59.434
2024-01-15,59.434
2024-01-16,57.5381
2024-01-17,56.6387
2024-01-18,57.9972
2024-01-19,61.0375
2024-01-20,61.0375
2024-01-21,61.0375
2024-01-22,63.2427
2024-01-23,63.5136
2024-01-24,64.1709
2024-01-25,64.927
2024-01-26,64.9349
2024-01-27,64.9349
2024-01-28,64.9349
2024-01-29,65.6261
2024-01-30,65.8055
2024-01-31,60.7926
2024-02-01,60.2205
2024-02-02,62.3343
2024-02-03,62.3343
2024-02-04,62.3343
2024-02-05,61.8827
2024-02-06,60.4076
2024-02-07,61.9453
2024-02-08,64.0554
2024-02-09,64.9359
2024-02-10,64.9359
2024-02-11,64.9359
2024-02-12,65.116
2024-02-13,59.6052
2024-02-14,60.2885
2024-02-15,63.1281
2024-02-16,63.1065
2024-02-17,63.1065
2024-02-18,63.1065
2024-02-19,63.1065
2024-02-20,62.3545
2024-02-21,61.3025
2024-02-22,64.7551
2024-02-23,66.2369
2024-02-24,66.2369
2024-02-25,66.2369
2024-02-26,66.5479
2024-02-27,66.852
2024-02-28,67.6059
2024-02-29,65.0068
2024-03-01,66.3256
2024-03-02,66.3256
2024-03-03,66.3256
2024-03-04,67.0378
2024-03-05,67.1222
2024-03-06,68.2745
2024-03-07,66.0381
2024-03-08,65.4037
2024-03-09,65.4037
2024-03-10,65.4037
2024-03-11,65.1347
2024-03-12,65.7271
2024-03-13,67.3852
2024-03-14,64.964
2024-03-15,67.3642
2024-03-16,67.3642
2024-03-17,67.3642
2024-03-18,69.278
2024-03-19,70.9533
2024-03-20,71.6914
2024-03-21,73.2054
2024-03-22,68.609
2024-03-23,68.609
2024-03-24,68.609
2024-03-25,69.0956
2024-03-26,68.8584
2024-03-27,70.5734
2024-03-28,71.415
2024-03-29,71.415
2024-03-30,71.415
2024-03-31,71.415
2024-04-01,68.4434
2024-04-02,67.1385
2024-04-03,68.2969
2024-04-04,62.7432
2024-04-05,65.1134
2024-04-06,65.1134
2024-04-07,65.1134
2024-04-08,65.4818
