,DRI US Equity
2023-03-21,58.2659
2023-03-22,56.3402
2023-03-23,55.61
2023-03-24,57.8087
2023-03-25,57.8087
2023-03-26,57.8087
2023-03-27,59.0513
2023-03-28,59.7252
2023-03-29,59.9288
2023-03-30,58.7157
2023-03-31,60.0705
2023-04-01,60.0705
2023-04-02,60.0705
2023-04-03,58.1131
2023-04-04,56.9049
2023-04-05,56.859
2023-04-06,53.6291
2023-04-07,53.6291
2023-04-08,53.6291
2023-04-09,53.6291
2023-04-10,55.8034
2023-04-11,58.0422
2023-04-12,55.487
2023-04-13,57.4152
2023-04-14,55.895
2023-04-15,55.895
2023-04-16,55.895
2023-04-17,54.9349
2023-04-18,55.0065
2023-04-19,54.6175
2023-04-20,52.2364
2023-04-21,54.6598
2023-04-22,54.6598
2023-04-23,54.6598
2023-04-24,51.0586
2023-04-25,47.5304
2023-04-26,50.1431
2023-04-27,53.2745
2023-04-28,54.0871
2023-04-29,54.0871
2023-04-30,54.0871
2023-05-01,53.2085
2023-05-02,53.868
2023-05-03,53.3765
2023-05-04,55.0841
2023-05-05,55.2827
2023-05-06,55.2827
2023-05-07,55.2827
2023-05-08,51.3447
2023-05-09,51.4577
2023-05-10,49.7709
2023-05-11,47.188
2023-05-12,49.2353
2023-05-13,49.2353
2023-05-14,49.2353
2023-05-15,53.2974
2023-05-16,54.7225
2023-05-17,60.1939
2023-05-18,63.0738
2023-05-19,62.0905
2023-05-20,62.0905
2023-05-21,62.0905
2023-05-22,61.8446
2023-05-23,60.9292
2023-05-24,60.7741
2023-05-25,61.3021
2023-05-26,61.5371
2023-05-27,61.5371
2023-05-28,61.5371
2023-05-29,61.5371
2023-05-30,60.1766
2023-05-31,57.4608
2023-06-01,60.6327
2023-06-02,62.7031
2023-06-03,62.7031
2023-06-04,62.7031
2023-06-05,58.5652
2023-06-06,60.3947
2023-06-07,61.5455
2023-06-08,60.1322
2023-06-09,58.2043
2023-06-10,58.2043
2023-06-11,58.2043
2023-06-12,60.9466
2023-06-13,61.8409
2023-06-14,63.1582
2023-06-15,62.0775
2023-06-16,60.9026
2023-06-17,60.9026
2023-06-18,60.9026
2023-06-19,60.9026
2023-06-20,60.6373
2023-06-21,61.1806
2023-06-22,55.4379
2023-06-23,54.4133
2023-06-24,54.4133
2023-06-25,54.4133
2023-06-26,54.7158
2023-06-27,56.5665
2023-06-28,54.8405
2023-06-29,58.0519
2023-06-30,59.6766
2023-07-01,59.6766
2023-07-02,59.6766
2023-07-03,60.0096
2023-07-04,60.0096
2023-07-05,56.7342
2023-07-06,55.6779
2023-07-07,56.3339
2023-07-08,56.3339
2023-07-09,56.3339
2023-07-10,58.7624
2023-07-11,59.3333
2023-07-12,59.6178
2023-07-13,61.1181
2023-07-14,59.6564
2023-07-15,59.6564
2023-07-16,59.6564
2023-07-17,61.3531
2023-07-18,62.118
2023-07-19,63.3335
2023-07-20,63.9753
2023-07-21,61.2264
2023-07-22,61.2264
2023-07-23,61.2264
2023-07-24,60.7934
2023-07-25,57.5146
2023-07-26,58.737
2023-07-27,59.9683
2023-07-28,56.1391
2023-07-29,56.1391
2023-07-30,56.1391
2023-07-31,57.5711
2023-08-01,54.247
2023-08-02,51.521
2023-08-03,50.1312
2023-08-04,49.5777
2023-08-05,49.5777
2023-08-06,49.5777
2023-08-07,52.2369
2023-08-08,52.2369
2023-08-09,51.1754
2023-08-10,50.729
2023-08-11,47.0933
2023-08-12,47.0933
2023-08-13,47.0933
2023-08-14,48.0561
2023-08-15,48.6462
2023-08-16,46.9895
2023-08-17,45.3685
2023-08-18,44.898
2023-08-19,44.898
2023-08-20,44.898
2023-08-21,41.5244
2023-08-22,42.5357
2023-08-23,42.9468
2023-08-24,42.1719
2023-08-25,42.7801
2023-08-26,42.7801
2023-08-27,42.7801
2023-08-28,41.8581
2023-08-29,42.8709
2023-08-30,44.8582
2023-08-31,42.9497
2023-09-01,43.0266
2023-09-02,43.0266
2023-09-03,43.0266
2023-09-04,43.0266
2023-09-05,37.8898
2023-09-06,36.2765
2023-09-07,37.7033
2023-09-08,37.3045
2023-09-09,37.3045
2023-09-10,37.3045
2023-09-11,36.037
2023-09-12,38.6717
2023-09-13,37.7647
2023-09-14,42.296
2023-09-15,40.5118
2023-09-16,40.5118
2023-09-17,40.5118
2023-09-18,39.5699
2023-09-19,40.4795
2023-09-20,40.2229
2023-09-21,36.4282
2023-09-22,34.7292
2023-09-23,34.7292
2023-09-24,34.7292
2023-09-25,32.9478
2023-09-26,33.0911
2023-09-27,33.206
2023-09-28,35.9204
2023-09-29,36.1134
2023-09-30,36.1134
2023-10-01,36.1134
2023-10-02,35.3696
2023-10-03,33.1216
2023-10-04,35.3777
2023-10-05,35.2968
2023-10-06,32.8068
2023-10-07,32.8068
2023-10-08,32.8068
2023-10-09,33.046
2023-10-10,34.9785
2023-10-11,34.3522
2023-10-12,31.58
2023-10-13,31.3797
2023-10-14,31.3797
2023-10-15,31.3797
2023-10-16,39.0706
2023-10-17,41.8728
2023-10-18,41.7834
2023-10-19,43.9047
2023-10-20,42.26
2023-10-21,42.26
2023-10-22,42.26
2023-10-23,43.781
2023-10-24,44.2056
2023-10-25,44.3598
2023-10-26,44.3483
2023-10-27,44.7937
2023-10-28,44.7937
2023-10-29,44.7937
2023-10-30,46.0735
2023-10-31,49.1638
2023-11-01,49.3429
2023-11-02,51.018
2023-11-03,55.7682
2023-11-04,55.7682
2023-11-05,55.7682
2023-11-06,53.7683
2023-11-07,52.735
2023-11-08,51.5463
2023-11-09,52.1744
2023-11-10,54.5856
2023-11-11,54.5856
2023-11-12,54.5856
2023-11-13,55.9476
2023-11-14,59.7878
2023-11-15,60.8159
2023-11-16,60.5981
2023-11-17,60.7849
2023-11-18,60.7849
2023-11-19,60.7849
2023-11-20,57.8975
2023-11-21,58.7937
2023-11-22,60.5423
2023-11-23,60.5423
2023-11-24,59.8015
2023-11-25,59.8015
2023-11-26,59.8015
2023-11-27,60.5931
2023-11-28,58.456
2023-11-29,58.8003
2023-11-30,59.6534
2023-12-01,63.3071
2023-12-02,63.3071
2023-12-03,63.3071
2023-12-04,64.3649
2023-12-05,62.7176
2023-12-06,63.9312
2023-12-07,63.6326
2023-12-08,59.9844
2023-12-09,59.9844
2023-12-10,59.9844
2023-12-11,62.3332
2023-12-12,62.132
2023-12-13,63.5324
2023-12-14,64.1584
2023-12-15,63.0914
2023-12-16,63.0914
2023-12-17,63.0914
2023-12-18,67.4582
2023-12-19,64.5706
2023-12-20,59.4586
2023-12-21,59.5285
2023-12-22,58.9726
2023-12-23,58.9726
2023-12-24,58.9726
2023-12-25,58.9726
2023-12-26,61.1531
2023-12-27,60.4727
2023-12-28,61.2034
2023-12-29,61.2343
2023-12-30,61.2343
2023-12-31,61.2343
2024-01-01,61.2343
2024-01-02,58.0167
2024-01-03,55.223
2024-01-04,55.9237
2024-01-05,57.1718
2024-01-06,57.1718
2024-01-07,57.1718
2024-01-08,59.2391
2024-01-09,57.6258
2024-01-10,56.7647
2024-01-11,55.1658
2024-01-12,51.1094
2024-01-13,51.1094
2024-01-14,51.1094
2024-01-15,51.1094
2024-01-16,51.1614
2024-01-17,51.8756
2024-01-18,54.6816
2024-01-19,53.6852
2024-01-20,53.6852
2024-01-21,53.6852
2024-01-22,56.5177
2024-01-23,56.5995
2024-01-24,56.5995
2024-01-25,57.1661
2024-01-26,55.3305
2024-01-27,55.3305
2024-01-28,55.3305
2024-01-29,58.5361
2024-01-30,58.7342
2024-01-31,56.739
2024-02-01,61.8861
2024-02-02,60.7446
2024-02-03,60.7446
2024-02-04,60.7446
2024-02-05,57.6312
2024-02-06,59.1505
2024-02-07,59.2791
2024-02-08,61.5136
2024-02-09,60.6767
2024-02-10,60.6767
2024-02-11,60.6767
2024-02-12,57.106
2024-02-13,52.8445
2024-02-14,51.3672
2024-02-15,52.8388
2024-02-16,52.9346
2024-02-17,52.9346
2024-02-18,52.9346
2024-02-19,52.9346
2024-02-20,56.2132
2024-02-21,57.4296
2024-02-22,59.5194
2024-02-23,60.5459
2024-02-24,60.5459
2024-02-25,60.5459
2024-02-26,60.5757
2024-02-27,60.5599
2024-02-28,61.5147
2024-02-29,61.7851
2024-03-01,62.3949
2024-03-02,62.3949
2024-03-03,62.3949
2024-03-04,65.1339
2024-03-05,65.4733
2024-03-06,66.8455
2024-03-07,62.1814
2024-03-08,59.6002
2024-03-09,59.6002
2024-03-10,59.6002
2024-03-11,59.8556
2024-03-12,60.4059
2024-03-13,62.7368
2024-03-14,58.3171
2024-03-15,58.5222
2024-03-16,58.5222
2024-03-17,58.5222
2024-03-18,59.5094
2024-03-19,60.8033
2024-03-20,61.3169
2024-03-21,46.6752
2024-03-22,48.7624
2024-03-23,48.7624
2024-03-24,48.7624
2024-03-25,46.344
2024-03-26,47.2425
2024-03-27,50.9295
2024-03-28,51.1129
2024-03-29,51.1129
2024-03-30,51.1129
2024-03-31,51.1129
2024-04-01,51.2072
2024-04-02,47.7557
2024-04-03,46.7556
2024-04-04,42.6278
2024-04-05,40.8261
2024-04-06,40.8261
2024-04-07,40.8261
2024-04-08,42.6713
