,VSH US Equity
2023-03-21,49.8083
2023-03-22,48.9291
2023-03-23,50.0032
2023-03-24,50.4345
2023-03-25,50.4345
2023-03-26,50.4345
2023-03-27,51.7795
2023-03-28,51.0911
2023-03-29,52.3472
2023-03-30,53.6327
2023-03-31,55.4458
2023-04-01,55.4458
2023-04-02,55.4458
2023-04-03,53.6477
2023-04-04,49.7885
2023-04-05,49.0262
2023-04-06,48.2617
2023-04-07,48.2617
2023-04-08,48.2617
2023-04-09,48.2617
2023-04-10,50.5955
2023-04-11,49.7463
2023-04-12,49.1208
2023-04-13,50.9199
2023-04-14,49.7459
2023-04-15,49.7459
2023-04-16,49.7459
2023-04-17,50.2208
2023-04-18,49.0812
2023-04-19,47.5537
2023-04-20,47.3777
2023-04-21,47.4448
2023-04-22,47.4448
2023-04-23,47.4448
2023-04-24,45.9307
2023-04-25,45.1556
2023-04-26,45.1556
2023-04-27,47.6987
2023-04-28,48.1957
2023-04-29,48.1957
2023-04-30,48.1957
2023-05-01,48.3408
2023-05-02,47.2457
2023-05-03,47.9321
2023-05-04,46.4726
2023-05-05,50.2763
2023-05-06,50.2763
2023-05-07,50.2763
2023-05-08,49.9881
2023-05-09,47.5222
2023-05-10,65.4206
2023-05-11,63.4652
2023-05-12,61.6811
2023-05-13,61.6811
2023-05-14,61.6811
2023-05-15,62.4345
2023-05-16,62.7
2023-05-17,64.8655
2023-05-18,66.3388
2023-05-19,66.2719
2023-05-20,66.2719
2023-05-21,66.2719
2023-05-22,66.62
2023-05-23,66.62
2023-05-24,64.2777
2023-05-25,67.2385
2023-05-26,68.9895
2023-05-27,68.9895
2023-05-28,68.9895
2023-05-29,68.9895
2023-05-30,66.7347
2023-05-31,64.1074
2023-06-01,64.7534
2023-06-02,66.8129
2023-06-03,66.8129
2023-06-04,66.8129
2023-06-05,62.4703
2023-06-06,64.5107
2023-06-07,66.9081
2023-06-08,67.5057
2023-06-09,66.7575
2023-06-10,66.7575
2023-06-11,66.7575
2023-06-12,67.6237
2023-06-13,68.444
2023-06-14,68.2452
2023-06-15,68.1766
2023-06-16,68.4063
2023-06-17,68.4063
2023-06-18,68.4063
2023-06-19,68.4063
2023-06-20,69.1948
2023-06-21,68.3129
2023-06-22,68.486
2023-06-23,67.1948
2023-06-24,67.1948
2023-06-25,67.1948
2023-06-26,68.2159
2023-06-27,69.7466
2023-06-28,69.589
2023-06-29,71.457
2023-06-30,72.5772
2023-07-01,72.5772
2023-07-02,72.5772
2023-07-03,73.2117
2023-07-04,73.2117
2023-07-05,69.6401
2023-07-06,66.0127
2023-07-07,64.8713
2023-07-08,64.8713
2023-07-09,64.8713
2023-07-10,65.6019
2023-07-11,66.0631
2023-07-12,67.4548
2023-07-13,69.6149
2023-07-14,66.3804
2023-07-15,66.3804
2023-07-16,66.3804
2023-07-17,66.8154
2023-07-18,68.5684
2023-07-19,64.481
2023-07-20,59.1366
2023-07-21,58.1973
2023-07-22,58.1973
2023-07-23,58.1973
2023-07-24,56.9115
2023-07-25,57.6593
2023-07-26,54.4941
2023-07-27,55.6838
2023-07-28,55.3384
2023-07-29,55.3384
2023-07-30,55.3384
2023-07-31,56.0435
2023-08-01,56.2815
2023-08-02,52.2977
2023-08-03,52.2977
2023-08-04,49.9072
2023-08-05,49.9072
2023-08-06,49.9072
2023-08-07,50.0719
2023-08-08,48.1606
2023-08-09,49.4717
2023-08-10,46.6586
2023-08-11,47.4173
2023-08-12,47.4173
2023-08-13,47.4173
2023-08-14,48.7514
2023-08-15,49.7267
2023-08-16,46.8511
2023-08-17,44.973
2023-08-18,46.8207
2023-08-19,46.8207
2023-08-20,46.8207
2023-08-21,47.8721
2023-08-22,48.4578
2023-08-23,51.8177
2023-08-24,49.2704
2023-08-25,49.3823
2023-08-26,49.3823
2023-08-27,49.3823
2023-08-28,51.486
2023-08-29,53.1299
2023-08-30,51.2745
2023-08-31,52.4554
2023-09-01,53.2544
2023-09-02,53.2544
2023-09-03,53.2544
2023-09-04,53.2544
2023-09-05,47.4276
2023-09-06,46.582
2023-09-07,41.4777
2023-09-08,39.2716
2023-09-09,39.2716
2023-09-10,39.2716
2023-09-11,41.9522
2023-09-12,41.6286
2023-09-13,41.5045
2023-09-14,42.5678
2023-09-15,42.0842
2023-09-16,42.0842
2023-09-17,42.0842
2023-09-18,41.9497
2023-09-19,43.0786
2023-09-20,40.287
2023-09-21,39.7285
2023-09-22,40.1248
2023-09-23,40.1248
2023-09-24,40.1248
2023-09-25,40.5962
2023-09-26,39.0514
2023-09-27,39.0514
2023-09-28,42.0366
2023-09-29,42.7116
2023-09-30,42.7116
2023-10-01,42.7116
2023-10-02,44.0594
2023-10-03,39.7102
2023-10-04,42.3277
2023-10-05,41.172
2023-10-06,41.4366
2023-10-07,41.4366
2023-10-08,41.4366
2023-10-09,40.96
2023-10-10,43.2555
2023-10-11,44.1149
2023-10-12,41.9895
2023-10-13,39.682
2023-10-14,39.682
2023-10-15,39.682
2023-10-16,40.8487
2023-10-17,41.2634
2023-10-18,39.7265
2023-10-19,38.2083
2023-10-20,37.0972
2023-10-21,37.0972
2023-10-22,37.0972
2023-10-23,36.2254
2023-10-24,36.6871
2023-10-25,35.0256
2023-10-26,36.5892
2023-10-27,36.2284
2023-10-28,36.2284
2023-10-29,36.2284
2023-10-30,34.5964
2023-10-31,34.6787
2023-11-01,36.1737
2023-11-02,41.2009
2023-11-03,44.9934
2023-11-04,44.9934
2023-11-05,44.9934
2023-11-06,41.9881
2023-11-07,41.6951
2023-11-08,38.6711
2023-11-09,34.6334
2023-11-10,38.3268
2023-11-11,38.3268
2023-11-12,38.3268
2023-11-13,36.5709
2023-11-14,42.5493
2023-11-15,44.1139
2023-11-16,42.5433
2023-11-17,43.4207
2023-11-18,43.4207
2023-11-19,43.4207
2023-11-20,44.677
2023-11-21,42.7556
2023-11-22,42.7133
2023-11-23,42.7133
2023-11-24,42.9465
2023-11-25,42.9465
2023-11-26,42.9465
2023-11-27,44.6366
2023-11-28,43.5326
2023-11-29,44.0692
2023-11-30,43.0809
2023-12-01,45.1415
2023-12-02,45.1415
2023-12-03,45.1415
2023-12-04,45.8571
2023-12-05,43.9778
2023-12-06,44.3503
2023-12-07,47.3102
2023-12-08,48.8607
2023-12-09,48.8607
2023-12-10,48.8607
2023-12-11,50.6415
2023-12-12,49.9636
2023-12-13,51.5838
2023-12-14,56.5969
2023-12-15,54.6081
2023-12-16,54.6081
2023-12-17,54.6081
2023-12-18,53.4649
2023-12-19,54.4514
2023-12-20,51.9454
2023-12-21,53.1617
2023-12-22,55.0263
2023-12-23,55.0263
2023-12-24,55.0263
2023-12-25,55.0263
2023-12-26,55.2204
2023-12-27,54.0145
2023-12-28,53.2328
2023-12-29,52.6268
2023-12-30,52.6268
2023-12-31,52.6268
2024-01-01,52.6268
2024-01-02,49.9223
2024-01-03,47.6113
2024-01-04,45.4354
2024-01-05,44.4841
2024-01-06,44.4841
2024-01-07,44.4841
2024-01-08,46.8474
2024-01-09,43.9678
2024-01-10,44.5755
2024-01-11,45.8511
2024-01-12,44.8842
2024-01-13,44.8842
2024-01-14,44.8842
2024-01-15,44.8842
2024-01-16,44.2742
2024-01-17,41.5483
2024-01-18,44.5742
2024-01-19,45.1857
2024-01-20,45.1857
2024-01-21,45.1857
2024-01-22,47.3492
2024-01-23,47.9396
2024-01-24,46.641
2024-01-25,45.1134
2024-01-26,44.541
2024-01-27,44.541
2024-01-28,44.541
2024-01-29,45.8337
2024-01-30,45.7785
2024-01-31,42.6443
2024-02-01,44.3803
2024-02-02,44.0093
2024-02-03,44.0093
2024-02-04,44.0093
2024-02-05,42.5887
2024-02-06,42.2232
2024-02-07,40.233
2024-02-08,44.7889
2024-02-09,47.6059
2024-02-10,47.6059
2024-02-11,47.6059
2024-02-12,48.9822
2024-02-13,42.1154
2024-02-14,45.1147
2024-02-15,48.4617
2024-02-16,48.3648
2024-02-17,48.3648
2024-02-18,48.3648
2024-02-19,48.3648
2024-02-20,46.2606
2024-02-21,44.355
2024-02-22,44.9139
2024-02-23,45.9803
2024-02-24,45.9803
2024-02-25,45.9803
2024-02-26,46.6551
2024-02-27,46.306
2024-02-28,46.9512
2024-02-29,46.3231
2024-03-01,50.5438
2024-03-02,50.5438
2024-03-03,50.5438
2024-03-04,52.4264
2024-03-05,52.4264
2024-03-06,53.4277
2024-03-07,55.5663
2024-03-08,54.0978
2024-03-09,54.0978
2024-03-10,54.0978
2024-03-11,53.8524
2024-03-12,54.175
2024-03-13,50.9675
2024-03-14,48.294
2024-03-15,48.4725
2024-03-16,48.4725
2024-03-17,48.4725
2024-03-18,44.4516
2024-03-19,44.8872
2024-03-20,46.0133
2024-03-21,49.567
2024-03-22,48.1463
2024-03-23,48.1463
2024-03-24,48.1463
2024-03-25,50.9435
2024-03-26,48.9757
2024-03-27,52.8001
2024-03-28,51.7018
2024-03-29,51.7018
2024-03-30,51.7018
2024-03-31,51.7018
2024-04-01,50.8268
2024-04-02,47.9912
2024-04-03,49.1329
2024-04-04,47.3905
2024-04-05,47.6166
2024-04-06,47.6166
2024-04-07,47.6166
2024-04-08,48.3626
