,RSG US Equity
2023-03-20,54.1326
2023-03-21,52.3801
2023-03-22,50.7111
2023-03-23,48.5897
2023-03-24,52.6099
2023-03-25,52.6099
2023-03-26,52.6099
2023-03-27,51.9988
2023-03-28,53.0741
2023-03-29,55.1647
2023-03-30,57.4129
2023-03-31,58.4041
2023-04-01,58.4041
2023-04-02,58.4041
2023-04-03,59.4316
2023-04-04,59.415
2023-04-05,57.9179
2023-04-06,58.4893
2023-04-07,58.4893
2023-04-08,58.4893
2023-04-09,58.4893
2023-04-10,57.2071
2023-04-11,57.3489
2023-04-12,59.7578
2023-04-13,61.0727
2023-04-14,59.7624
2023-04-15,59.7624
2023-04-16,59.7624
2023-04-17,61.3127
2023-04-18,59.4358
2023-04-19,59.2536
2023-04-20,60.2494
2023-04-21,60.6024
2023-04-22,60.6024
2023-04-23,60.6024
2023-04-24,61.2257
2023-04-25,60.7791
2023-04-26,57.5605
2023-04-27,58.1789
2023-04-28,66.2031
2023-04-29,66.2031
2023-04-30,66.2031
2023-05-01,66.548
2023-05-02,66.509
2023-05-03,67.5614
2023-05-04,67.1129
2023-05-05,67.1641
2023-05-06,67.1641
2023-05-07,67.1641
2023-05-08,67.1208
2023-05-09,68.3348
2023-05-10,69.4508
2023-05-11,69.4812
2023-05-12,69.5542
2023-05-13,69.5542
2023-05-14,69.5542
2023-05-15,68.6322
2023-05-16,66.0807
2023-05-17,63.3484
2023-05-18,61.5281
2023-05-19,62.0447
2023-05-20,62.0447
2023-05-21,62.0447
2023-05-22,59.5837
2023-05-23,56.9768
2023-05-24,56.5301
2023-05-25,54.9696
2023-05-26,53.7145
2023-05-27,53.7145
2023-05-28,53.7145
2023-05-29,53.7145
2023-05-30,55.2577
2023-05-31,54.5017
2023-06-01,56.3388
2023-06-02,59.0886
2023-06-03,59.0886
2023-06-04,59.0886
2023-06-05,57.4806
2023-06-06,56.6
2023-06-07,53.6257
2023-06-08,56.2011
2023-06-09,55.9182
2023-06-10,55.9182
2023-06-11,55.9182
2023-06-12,56.6755
2023-06-13,55.2752
2023-06-14,56.0465
2023-06-15,57.6717
2023-06-16,59.5174
2023-06-17,59.5174
2023-06-18,59.5174
2023-06-19,59.5174
2023-06-20,59.7329
2023-06-21,60.4943
2023-06-22,62.3863
2023-06-23,59.8224
2023-06-24,59.8224
2023-06-25,59.8224
2023-06-26,61.676
2023-06-27,64.9414
2023-06-28,61.8334
2023-06-29,65.124
2023-06-30,67.5785
2023-07-01,67.5785
2023-07-02,67.5785
2023-07-03,63.879
2023-07-04,63.879
2023-07-05,63.3721
2023-07-06,63.7058
2023-07-07,61.4313
2023-07-08,61.4313
2023-07-09,61.4313
2023-07-10,62.1431
2023-07-11,60.0152
2023-07-12,58.6761
2023-07-13,59.2655
2023-07-14,59.8021
2023-07-15,59.8021
2023-07-16,59.8021
2023-07-17,60.0314
2023-07-18,57.7316
2023-07-19,58.3581
2023-07-20,64.9734
2023-07-21,65.4568
2023-07-22,65.4568
2023-07-23,65.4568
2023-07-24,64.0741
2023-07-25,63.3289
2023-07-26,61.062
2023-07-27,58.514
2023-07-28,58.3158
2023-07-29,58.3158
2023-07-30,58.3158
2023-07-31,57.5296
2023-08-01,58.9677
2023-08-02,59.6597
2023-08-03,53.0115
2023-08-04,51.9866
2023-08-05,51.9866
2023-08-06,51.9866
2023-08-07,52.5655
2023-08-08,49.7721
2023-08-09,51.7689
2023-08-10,49.9504
2023-08-11,50.2184
2023-08-12,50.2184
2023-08-13,50.2184
2023-08-14,50.982
2023-08-15,47.7018
2023-08-16,50.5541
2023-08-17,47.4344
2023-08-18,48.256
2023-08-19,48.256
2023-08-20,48.256
2023-08-21,49.0297
2023-08-22,48.4755
2023-08-23,48.3094
2023-08-24,46.1964
2023-08-25,48.09
2023-08-26,48.09
2023-08-27,48.09
2023-08-28,47.0845
2023-08-29,48.0063
2023-08-30,47.9372
2023-08-31,44.9736
2023-09-01,46.4631
2023-09-02,46.4631
2023-09-03,46.4631
2023-09-04,46.4631
2023-09-05,46.792
2023-09-06,45.236
2023-09-07,50.1054
2023-09-08,49.1697
2023-09-09,49.1697
2023-09-10,49.1697
2023-09-11,51.1112
2023-09-12,53.1779
2023-09-13,56.9018
2023-09-14,55.8147
2023-09-15,55.2499
2023-09-16,55.2499
2023-09-17,55.2499
2023-09-18,53.0649
2023-09-19,53.5321
2023-09-20,53.6144
2023-09-21,50.0367
2023-09-22,48.3424
2023-09-23,48.3424
2023-09-24,48.3424
2023-09-25,48.3253
2023-09-26,47.169
2023-09-27,45.5696
2023-09-28,46.0674
2023-09-29,42.9131
2023-09-30,42.9131
2023-10-01,42.9131
2023-10-02,40.8922
2023-10-03,43.6185
2023-10-04,44.9323
2023-10-05,45.5784
2023-10-06,47.3034
2023-10-07,47.3034
2023-10-08,47.3034
2023-10-09,51.3043
2023-10-10,50.8921
2023-10-11,51.0336
2023-10-12,50.1365
2023-10-13,52.5799
2023-10-14,52.5799
2023-10-15,52.5799
2023-10-16,54.0859
2023-10-17,53.8047
2023-10-18,52.0644
2023-10-19,49.3502
2023-10-20,48.1694
2023-10-21,48.1694
2023-10-22,48.1694
2023-10-23,46.884
2023-10-24,44.9536
2023-10-25,52.6592
2023-10-26,50.0191
2023-10-27,49.9859
2023-10-28,49.9859
2023-10-29,49.9859
2023-10-30,52.0461
2023-10-31,53.991
2023-11-01,54.3769
2023-11-02,58.6405
2023-11-03,60.8574
2023-11-04,60.8574
2023-11-05,60.8574
2023-11-06,62.2992
2023-11-07,62.6079
2023-11-08,63.4416
2023-11-09,64.3118
2023-11-10,65.9436
2023-11-11,65.9436
2023-11-12,65.9436
2023-11-13,66.6126
2023-11-14,67.3309
2023-11-15,62.9973
2023-11-16,65.1151
2023-11-17,64.7851
2023-11-18,64.7851
2023-11-19,64.7851
2023-11-20,65.6626
2023-11-21,66.2646
2023-11-22,66.1979
2023-11-23,66.1979
2023-11-24,66.6494
2023-11-25,66.6494
2023-11-26,66.6494
2023-11-27,66.2971
2023-11-28,65.3207
2023-11-29,65.4363
2023-11-30,67.793
2023-12-01,70.0905
2023-12-02,70.0905
2023-12-03,70.0905
2023-12-04,66.8643
2023-12-05,64.3846
2023-12-06,64.8626
2023-12-07,64.2678
2023-12-08,64.5266
2023-12-09,64.5266
2023-12-10,64.5266
2023-12-11,65.37
2023-12-12,68.6124
2023-12-13,70.6337
2023-12-14,61.3257
2023-12-15,60.1933
2023-12-16,60.1933
2023-12-17,60.1933
2023-12-18,61.9679
2023-12-19,60.5254
2023-12-20,59.4106
2023-12-21,58.3907
2023-12-22,59.7425
2023-12-23,59.7425
2023-12-24,59.7425
2023-12-25,59.7425
2023-12-26,60.2309
2023-12-27,61.1169
2023-12-28,61.8184
2023-12-29,63.2387
2023-12-30,63.2387
2023-12-31,63.2387
2024-01-01,63.2387
2024-01-02,63.2761
2024-01-03,60.6821
2024-01-04,61.2744
2024-01-05,59.9162
2024-01-06,59.9162
2024-01-07,59.9162
2024-01-08,61.0738
2024-01-09,59.9094
2024-01-10,60.6142
2024-01-11,59.793
2024-01-12,62.8989
2024-01-13,62.8989
2024-01-14,62.8989
2024-01-15,62.8989
2024-01-16,61.7819
2024-01-17,62.5524
2024-01-18,64.596
2024-01-19,65.756
2024-01-20,65.756
2024-01-21,65.756
2024-01-22,65.9422
2024-01-23,67.1612
2024-01-24,65.9768
2024-01-25,67.1504
2024-01-26,68.3634
2024-01-27,68.3634
2024-01-28,68.3634
2024-01-29,68.5773
2024-01-30,70.2097
2024-01-31,65.7962
2024-02-01,68.9093
2024-02-02,68.5047
2024-02-03,68.5047
2024-02-04,68.5047
2024-02-05,67.5156
2024-02-06,68.0166
2024-02-07,69.0279
2024-02-08,69.1197
2024-02-09,66.201
2024-02-10,66.201
2024-02-11,66.201
2024-02-12,62.6549
2024-02-13,67.0752
2024-02-14,70.2352
2024-02-15,71.2564
2024-02-16,71.7664
2024-02-17,71.7664
2024-02-18,71.7664
2024-02-19,71.7664
2024-02-20,70.8088
2024-02-21,72.0489
2024-02-22,73.7334
2024-02-23,75.037
2024-02-24,75.037
2024-02-25,75.037
2024-02-26,74.781
2024-02-27,73.9508
2024-02-28,75.1183
2024-02-29,69.7997
2024-03-01,69.8373
2024-03-02,69.8373
2024-03-03,69.8373
2024-03-04,71.0493
2024-03-05,68.4661
2024-03-06,68.5063
2024-03-07,68.7123
2024-03-08,68.9122
2024-03-09,68.9122
2024-03-10,68.9122
2024-03-11,68.9985
2024-03-12,70.2477
2024-03-13,70.7172
2024-03-14,71.1773
2024-03-15,71.1247
2024-03-16,71.1247
2024-03-17,71.1247
2024-03-18,72.4602
2024-03-19,73.0391
2024-03-20,72.0767
2024-03-21,73.442
2024-03-22,74.7851
2024-03-23,74.7851
2024-03-24,74.7851
2024-03-25,72.6523
2024-03-26,72.5425
2024-03-27,74.3747
2024-03-28,74.1509
2024-03-29,74.1509
2024-03-30,74.1509
2024-03-31,74.1509
2024-04-01,71.1665
2024-04-02,68.7435
2024-04-03,69.1259
2024-04-04,62.9968
2024-04-05,65.1046
2024-04-06,65.1046
2024-04-07,65.1046
2024-04-08,65.2562
