,KO US Equity
2023-03-20,52.4814
2023-03-21,51.3077
2023-03-22,50.188
2023-03-23,49.6483
2023-03-24,53.5438
2023-03-25,53.5438
2023-03-26,53.5438
2023-03-27,55.1906
2023-03-28,55.4447
2023-03-29,57.0295
2023-03-30,56.9819
2023-03-31,57.6409
2023-04-01,57.6409
2023-04-02,57.6409
2023-04-03,58.9774
2023-04-04,58.0052
2023-04-05,60.1171
2023-04-06,60.2572
2023-04-07,60.2572
2023-04-08,60.2572
2023-04-09,60.2572
2023-04-10,59.4467
2023-04-11,58.8463
2023-04-12,59.2718
2023-04-13,61.0158
2023-04-14,60.4339
2023-04-15,60.4339
2023-04-16,60.4339
2023-04-17,61.9722
2023-04-18,62.3417
2023-04-19,62.7904
2023-04-20,63.8308
2023-04-21,64.1639
2023-04-22,64.1639
2023-04-23,64.1639
2023-04-24,63.4917
2023-04-25,62.811
2023-04-26,60.7883
2023-04-27,61.3463
2023-04-28,63.2996
2023-04-29,63.2996
2023-04-30,63.2996
2023-05-01,63.9018
2023-05-02,61.8712
2023-05-03,59.4455
2023-05-04,59.7628
2023-05-05,61.1118
2023-05-06,61.1118
2023-05-07,61.1118
2023-05-08,60.4134
2023-05-09,56.8509
2023-05-10,57.3904
2023-05-11,59.1207
2023-05-12,60.2795
2023-05-13,60.2795
2023-05-14,60.2795
2023-05-15,59.101
2023-05-16,54.4381
2023-05-17,54.0095
2023-05-18,51.8962
2023-05-19,52.0625
2023-05-20,52.0625
2023-05-21,52.0625
2023-05-22,44.9834
2023-05-23,44.4622
2023-05-24,42.0781
2023-05-25,40.0691
2023-05-26,39.4474
2023-05-27,39.4474
2023-05-28,39.4474
2023-05-29,39.4474
2023-05-30,37.52
2023-05-31,37.0518
2023-06-01,39.2729
2023-06-02,45.9979
2023-06-03,45.9979
2023-06-04,45.9979
2023-06-05,44.2079
2023-06-06,42.377
2023-06-07,42.0089
2023-06-08,42.8647
2023-06-09,43.4403
2023-06-10,43.4403
2023-06-11,43.4403
2023-06-12,42.2942
2023-06-13,43.7122
2023-06-14,46.0549
2023-06-15,50.4099
2023-06-16,52.5124
2023-06-17,52.5124
2023-06-18,52.5124
2023-06-19,52.5124
2023-06-20,50.4506
2023-06-21,51.2712
2023-06-22,53.2502
2023-06-23,49.9993
2023-06-24,49.9993
2023-06-25,49.9993
2023-06-26,50.0963
2023-06-27,49.4514
2023-06-28,46.7232
2023-06-29,44.4957
2023-06-30,45.5695
2023-07-01,45.5695
2023-07-02,45.5695
2023-07-03,47.4621
2023-07-04,47.4621
2023-07-05,49.7227
2023-07-06,47.5138
2023-07-07,44.0667
2023-07-08,44.0667
2023-07-09,44.0667
2023-07-10,42.2817
2023-07-11,43.3887
2023-07-12,45.0501
2023-07-13,47.5861
2023-07-14,50.1526
2023-07-15,50.1526
2023-07-16,50.1526
2023-07-17,49.7403
2023-07-18,48.6373
2023-07-19,53.4029
2023-07-20,56.3402
2023-07-21,56.5292
2023-07-22,56.5292
2023-07-23,56.5292
2023-07-24,56.6069
2023-07-25,55.5285
2023-07-26,58.6341
2023-07-27,55.5729
2023-07-28,55.7297
2023-07-29,55.7297
2023-07-30,55.7297
2023-07-31,53.0659
2023-08-01,52.3135
2023-08-02,53.1299
2023-08-03,51.5909
2023-08-04,47.4579
2023-08-05,47.4579
2023-08-06,47.4579
2023-08-07,49.6131
2023-08-08,48.4566
2023-08-09,49.0931
2023-08-10,48.4738
2023-08-11,49.6472
2023-08-12,49.6472
2023-08-13,49.6472
2023-08-14,48.3266
2023-08-15,46.5169
2023-08-16,46.5674
2023-08-17,47.2372
2023-08-18,48.9679
2023-08-19,48.9679
2023-08-20,48.9679
2023-08-21,46.5519
2023-08-22,44.9206
2023-08-23,46.031
2023-08-24,45.311
2023-08-25,46.817
2023-08-26,46.817
2023-08-27,46.817
2023-08-28,47.7212
2023-08-29,47.4268
2023-08-30,47.2759
2023-08-31,44.175
2023-09-01,41.8668
2023-09-02,41.8668
2023-09-03,41.8668
2023-09-04,41.8668
2023-09-05,39.8377
2023-09-06,39.6753
2023-09-07,37.8784
2023-09-08,37.8784
2023-09-09,37.8784
2023-09-10,37.8784
2023-09-11,41.3525
2023-09-12,38.9747
2023-09-13,39.8385
2023-09-14,42.7361
2023-09-15,40.5474
2023-09-16,40.5474
2023-09-17,40.5474
2023-09-18,42.6509
2023-09-19,42.1368
2023-09-20,43.6589
2023-09-21,39.9005
2023-09-22,40.2552
2023-09-23,40.2552
2023-09-24,40.2552
2023-09-25,37.9388
2023-09-26,36.2486
2023-09-27,34.2979
2023-09-28,33.8432
2023-09-29,34.927
2023-09-30,34.927
2023-10-01,34.927
2023-10-02,33.2687
2023-10-03,31.417
2023-10-04,32.4541
2023-10-05,25.7557
2023-10-06,30.0245
2023-10-07,30.0245
2023-10-08,30.0245
2023-10-09,29.4257
2023-10-10,35.327
2023-10-11,34.4967
2023-10-12,32.2886
2023-10-13,32.6848
2023-10-14,32.6848
2023-10-15,32.6848
2023-10-16,35.3272
2023-10-17,38.2969
2023-10-18,38.2401
2023-10-19,39.6287
2023-10-20,40.6411
2023-10-21,40.6411
2023-10-22,40.6411
2023-10-23,39.1292
2023-10-24,45.7732
2023-10-25,47.5939
2023-10-26,46.4511
2023-10-27,44.688
2023-10-28,44.688
2023-10-29,44.688
2023-10-30,48.1207
2023-10-31,49.336
2023-11-01,49.1608
2023-11-02,51.4779
2023-11-03,50.2034
2023-11-04,50.2034
2023-11-05,50.2034
2023-11-06,51.0276
2023-11-07,51.7815
2023-11-08,51.4305
2023-11-09,49.7632
2023-11-10,49.9972
2023-11-11,49.9972
2023-11-12,49.9972
2023-11-13,50.8265
2023-11-14,51.5001
2023-11-15,51.9407
2023-11-16,51.6758
2023-11-17,52.1388
2023-11-18,52.1388
2023-11-19,52.1388
2023-11-20,52.735
2023-11-21,55.3257
2023-11-22,56.8406
2023-11-23,56.8406
2023-11-24,57.4152
2023-11-25,57.4152
2023-11-26,57.4152
2023-11-27,56.8411
2023-11-28,57.3227
2023-11-29,55.4558
2023-11-30,58.1748
2023-12-01,58.9486
2023-12-02,58.9486
2023-12-03,58.9486
2023-12-04,58.5564
2023-12-05,58.9199
2023-12-06,58.5656
2023-12-07,59.1585
2023-12-08,58.3564
2023-12-09,58.3564
2023-12-10,58.3564
2023-12-11,60.2026
2023-12-12,61.7528
2023-12-13,63.7151
2023-12-14,58.3141
2023-12-15,55.891
2023-12-16,55.891
2023-12-17,55.891
2023-12-18,57.6295
2023-12-19,56.5858
2023-12-20,50.5095
2023-12-21,52.1646
2023-12-22,53.5599
2023-12-23,53.5599
2023-12-24,53.5599
2023-12-25,53.5599
2023-12-26,54.5571
2023-12-27,55.1794
2023-12-28,55.348
2023-12-29,56.1168
2023-12-30,56.1168
2023-12-31,56.1168
2024-01-01,56.1168
2024-01-02,59.6686
2024-01-03,60.1928
2024-01-04,59.0583
2024-01-05,58.5446
2024-01-06,58.5446
2024-01-07,58.5446
2024-01-08,60.2914
2024-01-09,59.6414
2024-01-10,60.4435
2024-01-11,58.1138
2024-01-12,60.4585
2024-01-13,60.4585
2024-01-14,60.4585
2024-01-15,60.4585
2024-01-16,58.1367
2024-01-17,58.1367
2024-01-18,58.8554
2024-01-19,56.8941
2024-01-20,56.8941
2024-01-21,56.8941
2024-01-22,55.3897
2024-01-23,56.6662
2024-01-24,51.5439
2024-01-25,52.7198
2024-01-26,53.6962
2024-01-27,53.6962
2024-01-28,53.6962
2024-01-29,55.332
2024-01-30,56.0899
2024-01-31,53.8121
2024-02-01,59.9296
2024-02-02,57.5991
2024-02-03,57.5991
2024-02-04,57.5991
2024-02-05,55.0811
2024-02-06,54.5874
2024-02-07,54.797
2024-02-08,53.9724
2024-02-09,52.591
2024-02-10,52.591
2024-02-11,52.591
2024-02-12,53.2331
2024-02-13,51.4316
2024-02-14,51.1248
2024-02-15,51.6716
2024-02-16,51.6173
2024-02-17,51.6173
2024-02-18,51.6173
2024-02-19,51.6173
2024-02-20,57.6492
2024-02-21,59.787
2024-02-22,59.2712
2024-02-23,59.4721
2024-02-24,59.4721
2024-02-25,59.4721
2024-02-26,56.6389
2024-02-27,54.6067
2024-02-28,54.8783
2024-02-29,52.8084
2024-03-01,50.2786
2024-03-02,50.2786
2024-03-03,50.2786
2024-03-04,51.6478
2024-03-05,50.1676
2024-03-06,50.32
2024-03-07,49.7431
2024-03-08,50.1729
2024-03-09,50.1729
2024-03-10,50.1729
2024-03-11,53.8476
2024-03-12,55.085
2024-03-13,57.8714
2024-03-14,57.0675
2024-03-15,53.5347
2024-03-16,53.5347
2024-03-17,53.5347
2024-03-18,54.7043
2024-03-19,55.1713
2024-03-20,57.5266
2024-03-21,55.8909
2024-03-22,55.9834
2024-03-23,55.9834
2024-03-24,55.9834
2024-03-25,55.4422
2024-03-26,56.1247
2024-03-27,58.43
2024-03-28,59.1103
2024-03-29,59.1103
2024-03-30,59.1103
2024-03-31,59.1103
2024-04-01,55.9526
2024-04-02,52.8563
2024-04-03,51.0904
2024-04-04,48.3243
2024-04-05,49.4462
2024-04-06,49.4462
2024-04-07,49.4462
2024-04-08,48.2088
