,LAZ US Equity
2023-03-20,41.4571
2023-03-21,44.8604
2023-03-22,43.062
2023-03-23,42.4517
2023-03-24,40.6852
2023-03-25,40.6852
2023-03-26,40.6852
2023-03-27,41.8554
2023-03-28,40.0829
2023-03-29,41.1083
2023-03-30,40.1454
2023-03-31,43.131
2023-04-01,43.131
2023-04-02,43.131
2023-04-03,41.8266
2023-04-04,40.0277
2023-04-05,39.45
2023-04-06,39.0687
2023-04-07,39.0687
2023-04-08,39.0687
2023-04-09,39.0687
2023-04-10,38.9085
2023-04-11,41.6322
2023-04-12,42.4933
2023-04-13,43.9976
2023-04-14,47.6368
2023-04-15,47.6368
2023-04-16,47.6368
2023-04-17,49.0315
2023-04-18,49.7242
2023-04-19,50.5998
2023-04-20,50.1635
2023-04-21,51.8509
2023-04-22,51.8509
2023-04-23,51.8509
2023-04-24,50.344
2023-04-25,47.4028
2023-04-26,43.5747
2023-04-27,43.3436
2023-04-28,40.8295
2023-04-29,40.8295
2023-04-30,40.8295
2023-05-01,40.5166
2023-05-02,38.2976
2023-05-03,37.3836
2023-05-04,36.3972
2023-05-05,36.4756
2023-05-06,36.4756
2023-05-07,36.4756
2023-05-08,36.3366
2023-05-09,36.3366
2023-05-10,36.6381
2023-05-11,35.7378
2023-05-12,36.2777
2023-05-13,36.2777
2023-05-14,36.2777
2023-05-15,36.9174
2023-05-16,35.4703
2023-05-17,36.9576
2023-05-18,37.7004
2023-05-19,36.4241
2023-05-20,36.4241
2023-05-21,36.4241
2023-05-22,40.2454
2023-05-23,40.1859
2023-05-24,38.4232
2023-05-25,37.4876
2023-05-26,40.2688
2023-05-27,40.2688
2023-05-28,40.2688
2023-05-29,40.2688
2023-05-30,41.0253
2023-05-31,40.2803
2023-06-01,42.1372
2023-06-02,48.8757
2023-06-03,48.8757
2023-06-04,48.8757
2023-06-05,46.5078
2023-06-06,47.5809
2023-06-07,49.6005
2023-06-08,48.6313
2023-06-09,47.5333
2023-06-10,47.5333
2023-06-11,47.5333
2023-06-12,46.7485
2023-06-13,49.9103
2023-06-14,51.2489
2023-06-15,54.245
2023-06-16,53.789
2023-06-17,53.789
2023-06-18,53.789
2023-06-19,53.789
2023-06-20,55.6219
2023-06-21,54.4461
2023-06-22,51.6595
2023-06-23,48.0498
2023-06-24,48.0498
2023-06-25,48.0498
2023-06-26,47.3972
2023-06-27,49.0091
2023-06-28,50.4405
2023-06-29,51.438
2023-06-30,53.0232
2023-07-01,53.0232
2023-07-02,53.0232
2023-07-03,55.3643
2023-07-04,55.3643
2023-07-05,51.7806
2023-07-06,50.8427
2023-07-07,52.0734
2023-07-08,52.0734
2023-07-09,52.0734
2023-07-10,51.7114
2023-07-11,54.9206
2023-07-12,58.863
2023-07-13,60.6433
2023-07-14,58.7008
2023-07-15,58.7008
2023-07-16,58.7008
2023-07-17,59.4387
2023-07-18,59.8888
2023-07-19,62.3785
2023-07-20,63.5488
2023-07-21,61.6853
2023-07-22,61.6853
2023-07-23,61.6853
2023-07-24,61.8864
2023-07-25,63.3058
2023-07-26,61.5988
2023-07-27,61.4734
2023-07-28,59.9574
2023-07-29,59.9574
2023-07-30,59.9574
2023-07-31,57.8661
2023-08-01,56.8999
2023-08-02,55.0766
2023-08-03,53.6462
2023-08-04,53.8502
2023-08-05,53.8502
2023-08-06,53.8502
2023-08-07,54.9779
2023-08-08,52.5237
2023-08-09,52.7027
2023-08-10,56.0622
2023-08-11,56.7752
2023-08-12,56.7752
2023-08-13,56.7752
2023-08-14,56.0904
2023-08-15,52.4884
2023-08-16,52.1733
2023-08-17,51.9716
2023-08-18,52.277
2023-08-19,52.277
2023-08-20,52.277
2023-08-21,48.6377
2023-08-22,46.2582
2023-08-23,48.3107
2023-08-24,49.0994
2023-08-25,49.1395
2023-08-26,49.1395
2023-08-27,49.1395
2023-08-28,52.9756
2023-08-29,56.125
2023-08-30,57.8396
2023-08-31,56.3628
2023-09-01,57.4231
2023-09-02,57.4231
2023-09-03,57.4231
2023-09-04,57.4231
2023-09-05,51.5702
2023-09-06,49.7398
2023-09-07,48.945
2023-09-08,49.7397
2023-09-09,49.7397
2023-09-10,49.7397
2023-09-11,48.3592
2023-09-12,50.6482
2023-09-13,49.6721
2023-09-14,50.2234
2023-09-15,51.4342
2023-09-16,51.4342
2023-09-17,51.4342
2023-09-18,51.045
2023-09-19,49.3452
2023-09-20,48.622
2023-09-21,44.5675
2023-09-22,43.9358
2023-09-23,43.9358
2023-09-24,43.9358
2023-09-25,43.0716
2023-09-26,40.4445
2023-09-27,41.2485
2023-09-28,43.4424
2023-09-29,43.3753
2023-09-30,43.3753
2023-10-01,43.3753
2023-10-02,40.8644
2023-10-03,38.2468
2023-10-04,38.0748
2023-10-05,39.3447
2023-10-06,39.8176
2023-10-07,39.8176
2023-10-08,39.8176
2023-10-09,40.1555
2023-10-10,41.2282
2023-10-11,44.8973
2023-10-12,41.3481
2023-10-13,40.5894
2023-10-14,40.5894
2023-10-15,40.5894
2023-10-16,41.6055
2023-10-17,44.3787
2023-10-18,41.5474
2023-10-19,39.3719
2023-10-20,38.645
2023-10-21,38.645
2023-10-22,38.645
2023-10-23,37.9493
2023-10-24,40.3561
2023-10-25,36.9359
2023-10-26,40.9078
2023-10-27,41.8144
2023-10-28,41.8144
2023-10-29,41.8144
2023-10-30,41.1904
2023-10-31,39.1472
2023-11-01,39.7567
2023-11-02,40.9371
2023-11-03,45.4018
2023-11-04,45.4018
2023-11-05,45.4018
2023-11-06,43.9873
2023-11-07,44.7562
2023-11-08,44.7227
2023-11-09,42.8365
2023-11-10,40.1618
2023-11-11,40.1618
2023-11-12,40.1618
2023-11-13,38.313
2023-11-14,43.2982
2023-11-15,44.5347
2023-11-16,41.5745
2023-11-17,41.3213
2023-11-18,41.3213
2023-11-19,41.3213
2023-11-20,41.2635
2023-11-21,40.8207
2023-11-22,43.6164
2023-11-23,43.6164
2023-11-24,44.6261
2023-11-25,44.6261
2023-11-26,44.6261
2023-11-27,48.5529
2023-11-28,49.6642
2023-11-29,51.9503
2023-11-30,53.3129
2023-12-01,54.1334
2023-12-02,54.1334
2023-12-03,54.1334
2023-12-04,56.8329
2023-12-05,55.9613
2023-12-06,56.9547
2023-12-07,58.7302
2023-12-08,60.7998
2023-12-09,60.7998
2023-12-10,60.7998
2023-12-11,58.7136
2023-12-12,59.5746
2023-12-13,62.3371
2023-12-14,66.1389
2023-12-15,66.0112
2023-12-16,66.0112
2023-12-17,66.0112
2023-12-18,64.009
2023-12-19,65.5058
2023-12-20,64.4815
2023-12-21,64.5054
2023-12-22,63.1416
2023-12-23,63.1416
2023-12-24,63.1416
2023-12-25,63.1416
2023-12-26,63.7302
2023-12-27,64.7922
2023-12-28,63.735
2023-12-29,62.9039
2023-12-30,62.9039
2023-12-31,62.9039
2024-01-01,62.9039
2024-01-02,66.243
2024-01-03,69.6666
2024-01-04,68.8986
2024-01-05,69.7312
2024-01-06,69.7312
2024-01-07,69.7312
2024-01-08,70.214
2024-01-09,68.8413
2024-01-10,66.4323
2024-01-11,67.2974
2024-01-12,68.1249
2024-01-13,68.1249
2024-01-14,68.1249
2024-01-15,68.1249
2024-01-16,68.8521
2024-01-17,68.025
2024-01-18,67.045
2024-01-19,68.5452
2024-01-20,68.5452
2024-01-21,68.5452
2024-01-22,70.2939
2024-01-23,69.3959
2024-01-24,68.9907
2024-01-25,69.6102
2024-01-26,69.292
2024-01-27,69.292
2024-01-28,69.292
2024-01-29,70.2079
2024-01-30,69.2762
2024-01-31,65.4196
2024-02-01,70.3141
2024-02-02,69.9223
2024-02-03,69.9223
2024-02-04,69.9223
2024-02-05,65.9309
2024-02-06,62.462
2024-02-07,62.2903
2024-02-08,61.1174
2024-02-09,61.5945
2024-02-10,61.5945
2024-02-11,61.5945
2024-02-12,60.8225
2024-02-13,54.954
2024-02-14,55.1777
2024-02-15,57.3081
2024-02-16,57.1428
2024-02-17,57.1428
2024-02-18,57.1428
2024-02-19,57.1428
2024-02-20,57.9274
2024-02-21,56.8931
2024-02-22,57.0583
2024-02-23,59.1018
2024-02-24,59.1018
2024-02-25,59.1018
2024-02-26,58.5527
2024-02-27,60.1791
2024-02-28,59.9406
2024-02-29,58.268
2024-03-01,60.3913
2024-03-02,60.3913
2024-03-03,60.3913
2024-03-04,62.2557
2024-03-05,63.1384
2024-03-06,57.5674
2024-03-07,57.7281
2024-03-08,59.4753
2024-03-09,59.4753
2024-03-10,59.4753
2024-03-11,58.4306
2024-03-12,54.1124
2024-03-13,57.9917
2024-03-14,55.0705
2024-03-15,55.8172
2024-03-16,55.8172
2024-03-17,55.8172
2024-03-18,54.4519
2024-03-19,55.7942
2024-03-20,57.9607
2024-03-21,60.605
2024-03-22,58.3433
2024-03-23,58.3433
2024-03-24,58.3433
2024-03-25,59.0768
2024-03-26,57.7418
2024-03-27,61.3303
2024-03-28,62.5604
2024-03-29,62.5604
2024-03-30,62.5604
2024-03-31,62.5604
2024-04-01,58.697
2024-04-02,56.5231
2024-04-03,57.4353
2024-04-04,55.6776
2024-04-05,57.7401
2024-04-06,57.7401
2024-04-07,57.7401
2024-04-08,58.6546
