,DTE US Equity
2023-03-20,46.1704
2023-03-21,43.5497
2023-03-22,40.9192
2023-03-23,39.5086
2023-03-24,45.5278
2023-03-25,45.5278
2023-03-26,45.5278
2023-03-27,44.3448
2023-03-28,45.1241
2023-03-29,47.4225
2023-03-30,48.4144
2023-03-31,49.5307
2023-04-01,49.5307
2023-04-02,49.5307
2023-04-03,48.8235
2023-04-04,48.4591
2023-04-05,52.9007
2023-04-06,54.9217
2023-04-07,54.9217
2023-04-08,54.9217
2023-04-09,54.9217
2023-04-10,54.5557
2023-04-11,54.9381
2023-04-12,54.6556
2023-04-13,53.8416
2023-04-14,53.5361
2023-04-15,53.5361
2023-04-16,53.5361
2023-04-17,53.0997
2023-04-18,52.065
2023-04-19,53.1664
2023-04-20,53.9623
2023-04-21,54.4202
2023-04-22,54.4202
2023-04-23,54.4202
2023-04-24,55.3533
2023-04-25,56.0266
2023-04-26,52.8016
2023-04-27,53.5235
2023-04-28,51.7493
2023-04-29,51.7493
2023-04-30,51.7493
2023-05-01,52.6087
2023-05-02,50.3162
2023-05-03,50.3655
2023-05-04,52.0888
2023-05-05,53.178
2023-05-06,53.178
2023-05-07,53.178
2023-05-08,52.5241
2023-05-09,53.0549
2023-05-10,54.1325
2023-05-11,52.3908
2023-05-12,53.0604
2023-05-13,53.0604
2023-05-14,53.0604
2023-05-15,51.71
2023-05-16,47.2821
2023-05-17,45.4082
2023-05-18,45.0895
2023-05-19,44.5397
2023-05-20,44.5397
2023-05-21,44.5397
2023-05-22,45.2506
2023-05-23,45.7643
2023-05-24,44.5871
2023-05-25,42.1307
2023-05-26,41.3711
2023-05-27,41.3711
2023-05-28,41.3711
2023-05-29,41.3711
2023-05-30,41.2589
2023-05-31,43.869
2023-06-01,43.2858
2023-06-02,46.7735
2023-06-03,46.7735
2023-06-04,46.7735
2023-06-05,47.7784
2023-06-06,48.2323
2023-06-07,51.5215
2023-06-08,52.8653
2023-06-09,51.7523
2023-06-10,51.7523
2023-06-11,51.7523
2023-06-12,51.1948
2023-06-13,53.4796
2023-06-14,54.5885
2023-06-15,57.9238
2023-06-16,58.2719
2023-06-17,58.2719
2023-06-18,58.2719
2023-06-19,58.2719
2023-06-20,56.1438
2023-06-21,56.8967
2023-06-22,55.3424
2023-06-23,49.3168
2023-06-24,49.3168
2023-06-25,49.3168
2023-06-26,50.2694
2023-06-27,50.596
2023-06-28,47.3773
2023-06-29,47.9416
2023-06-30,49.4826
2023-07-01,49.4826
2023-07-02,49.4826
2023-07-03,51.8385
2023-07-04,51.8385
2023-07-05,54.0895
2023-07-06,51.4431
2023-07-07,49.2323
2023-07-08,49.2323
2023-07-09,49.2323
2023-07-10,48.3399
2023-07-11,50.8776
2023-07-12,54.2529
2023-07-13,55.2589
2023-07-14,54.3025
2023-07-15,54.3025
2023-07-16,54.3025
2023-07-17,50.0293
2023-07-18,47.7382
2023-07-19,51.0532
2023-07-20,54.0084
2023-07-21,56.8464
2023-07-22,56.8464
2023-07-23,56.8464
2023-07-24,56.6465
2023-07-25,57.2543
2023-07-26,57.8654
2023-07-27,54.9727
2023-07-28,53.5784
2023-07-29,53.5784
2023-07-30,53.5784
2023-07-31,54.7051
2023-08-01,52.6235
2023-08-02,52.5157
2023-08-03,46.5744
2023-08-04,44.2776
2023-08-05,44.2776
2023-08-06,44.2776
2023-08-07,44.1369
2023-08-08,44.8083
2023-08-09,45.1035
2023-08-10,43.5524
2023-08-11,44.7171
2023-08-12,44.7171
2023-08-13,44.7171
2023-08-14,42.7
2023-08-15,39.7462
2023-08-16,40.4596
2023-08-17,40.6816
2023-08-18,42.1622
2023-08-19,42.1622
2023-08-20,42.1622
2023-08-21,41.0161
2023-08-22,41.3709
2023-08-23,42.0077
2023-08-24,40.756
2023-08-25,41.7845
2023-08-26,41.7845
2023-08-27,41.7845
2023-08-28,41.8955
2023-08-29,42.26
2023-08-30,41.602
2023-08-31,39.3894
2023-09-01,37.5658
2023-09-02,37.5658
2023-09-03,37.5658
2023-09-04,37.5658
2023-09-05,35.5376
2023-09-06,35.8881
2023-09-07,39.1176
2023-09-08,40.1803
2023-09-09,40.1803
2023-09-10,40.1803
2023-09-11,41.0321
2023-09-12,43.1266
2023-09-13,47.6766
2023-09-14,49.0427
2023-09-15,50.9648
2023-09-16,50.9648
2023-09-17,50.9648
2023-09-18,51.3854
2023-09-19,50.132
2023-09-20,50.7335
2023-09-21,49.5183
2023-09-22,49.7714
2023-09-23,49.7714
2023-09-24,49.7714
2023-09-25,48.6156
2023-09-26,42.1688
2023-09-27,39.6512
2023-09-28,36.9598
2023-09-29,38.4311
2023-09-30,38.4311
2023-10-01,38.4311
2023-10-02,33.6887
2023-10-03,37.6178
2023-10-04,37.3121
2023-10-05,33.9858
2023-10-06,35.9349
2023-10-07,35.9349
2023-10-08,35.9349
2023-10-09,38.7228
2023-10-10,40.1731
2023-10-11,41.0724
2023-10-12,38.7855
2023-10-13,42.1714
2023-10-14,42.1714
2023-10-15,42.1714
2023-10-16,43.1732
2023-10-17,43.3336
2023-10-18,41.4257
2023-10-19,40.9398
2023-10-20,40.8193
2023-10-21,40.8193
2023-10-22,40.8193
2023-10-23,39.9016
2023-10-24,43.259
2023-10-25,43.7103
2023-10-26,44.4905
2023-10-27,42.3574
2023-10-28,42.3574
2023-10-29,42.3574
2023-10-30,41.4997
2023-10-31,41.6423
2023-11-01,42.1219
2023-11-02,46.4744
2023-11-03,48.9477
2023-11-04,48.9477
2023-11-05,48.9477
2023-11-06,46.498
2023-11-07,46.2758
2023-11-08,46.2948
2023-11-09,46.2273
2023-11-10,46.3688
2023-11-11,46.3688
2023-11-12,46.3688
2023-11-13,44.7833
2023-11-14,52.3576
2023-11-15,52.8808
2023-11-16,54.8981
2023-11-17,55.3221
2023-11-18,55.3221
2023-11-19,55.3221
2023-11-20,53.9047
2023-11-21,54.5483
2023-11-22,56.7887
2023-11-23,56.7887
2023-11-24,57.878
2023-11-25,57.878
2023-11-26,57.878
2023-11-27,56.8138
2023-11-28,57.07
2023-11-29,55.2066
2023-11-30,55.1431
2023-12-01,61.3642
2023-12-02,61.3642
2023-12-03,61.3642
2023-12-04,61.6891
2023-12-05,58.0093
2023-12-06,58.9785
2023-12-07,58.7482
2023-12-08,60.7515
2023-12-09,60.7515
2023-12-10,60.7515
2023-12-11,62.7443
2023-12-12,62.368
2023-12-13,66.5219
2023-12-14,64.5912
2023-12-15,61.4332
2023-12-16,61.4332
2023-12-17,61.4332
2023-12-18,61.269
2023-12-19,62.5252
2023-12-20,59.539
2023-12-21,60.083
2023-12-22,59.8333
2023-12-23,59.8333
2023-12-24,59.8333
2023-12-25,59.8333
2023-12-26,60.6095
2023-12-27,59.5703
2023-12-28,60.6181
2023-12-29,60.2814
2023-12-30,60.2814
2023-12-31,60.2814
2024-01-01,60.2814
2024-01-02,62.4395
2024-01-03,60.6663
2024-01-04,59.6552
2024-01-05,59.8398
2024-01-06,59.8398
2024-01-07,59.8398
2024-01-08,61.1726
2024-01-09,59.8269
2024-01-10,59.5417
2024-01-11,53.3768
2024-01-12,54.8066
2024-01-13,54.8066
2024-01-14,54.8066
2024-01-15,54.8066
2024-01-16,52.3075
2024-01-17,48.8251
2024-01-18,47.3415
2024-01-19,46.7773
2024-01-20,46.7773
2024-01-21,46.7773
2024-01-22,45.7183
2024-01-23,46.8624
2024-01-24,43.3625
2024-01-25,46.1992
2024-01-26,45.8528
2024-01-27,45.8528
2024-01-28,45.8528
2024-01-29,46.3483
2024-01-30,47.7723
2024-01-31,49.4307
2024-02-01,53.1028
2024-02-02,48.8266
2024-02-03,48.8266
2024-02-04,48.8266
2024-02-05,46.9292
2024-02-06,47.4573
2024-02-07,49.2757
2024-02-08,47.6051
2024-02-09,47.9371
2024-02-10,47.9371
2024-02-11,47.9371
2024-02-12,51.422
2024-02-13,48.0445
2024-02-14,49.6689
2024-02-15,53.5294
2024-02-16,53.5746
2024-02-17,53.5746
2024-02-18,53.5746
2024-02-19,53.5746
2024-02-20,53.2881
2024-02-21,55.6208
2024-02-22,51.8497
2024-02-23,54.0054
2024-02-24,54.0054
2024-02-25,54.0054
2024-02-26,50.3221
2024-02-27,52.0293
2024-02-28,53.1542
2024-02-29,53.5203
2024-03-01,53.1081
2024-03-02,53.1081
2024-03-03,53.1081
2024-03-04,55.5989
2024-03-05,55.8715
2024-03-06,58.3366
2024-03-07,59.5259
2024-03-08,59.7373
2024-03-09,59.7373
2024-03-10,59.7373
2024-03-11,59.9133
2024-03-12,55.8899
2024-03-13,56.1547
2024-03-14,53.0949
2024-03-15,53.2699
2024-03-16,53.2699
2024-03-17,53.2699
2024-03-18,54.8552
2024-03-19,56.3413
2024-03-20,55.5418
2024-03-21,53.8267
2024-03-22,53.31
2024-03-23,53.31
2024-03-24,53.31
2024-03-25,52.4232
2024-03-26,50.0097
2024-03-27,56.6791
2024-03-28,57.8509
2024-03-29,57.8509
2024-03-30,57.8509
2024-03-31,57.8509
2024-04-01,55.2555
2024-04-02,55.7795
2024-04-03,54.2639
2024-04-04,53.0073
2024-04-05,52.1858
2024-04-06,52.1858
2024-04-07,52.1858
2024-04-08,52.8432
