,BERY US Equity
2023-03-21,44.7005
2023-03-22,44.5093
2023-03-23,43.7698
2023-03-24,44.1128
2023-03-25,44.1128
2023-03-26,44.1128
2023-03-27,45.3544
2023-03-28,46.4036
2023-03-29,47.1341
2023-03-30,47.9144
2023-03-31,50.11
2023-04-01,50.11
2023-04-02,50.11
2023-04-03,49.2552
2023-04-04,46.9807
2023-04-05,47.6584
2023-04-06,47.7061
2023-04-07,47.7061
2023-04-08,47.7061
2023-04-09,47.7061
2023-04-10,48.459
2023-04-11,47.9749
2023-04-12,48.5572
2023-04-13,49.8693
2023-04-14,48.9991
2023-04-15,48.9991
2023-04-16,48.9991
2023-04-17,49.878
2023-04-18,50.5521
2023-04-19,50.0698
2023-04-20,48.8903
2023-04-21,48.0128
2023-04-22,48.0128
2023-04-23,48.0128
2023-04-24,48.3326
2023-04-25,44.379
2023-04-26,42.8714
2023-04-27,45.3329
2023-04-28,48.5755
2023-04-29,48.5755
2023-04-30,48.5755
2023-05-01,48.9535
2023-05-02,44.7707
2023-05-03,40.2603
2023-05-04,46.4091
2023-05-05,49.1393
2023-05-06,49.1393
2023-05-07,49.1393
2023-05-08,51.4042
2023-05-09,52.7864
2023-05-10,50.4506
2023-05-11,49.7692
2023-05-12,48.5815
2023-05-13,48.5815
2023-05-14,48.5815
2023-05-15,51.5907
2023-05-16,49.2034
2023-05-17,51.1287
2023-05-18,51.5577
2023-05-19,49.8966
2023-05-20,49.8966
2023-05-21,49.8966
2023-05-22,51.7752
2023-05-23,50.7259
2023-05-24,53.6798
2023-05-25,51.4088
2023-05-26,51.5312
2023-05-27,51.5312
2023-05-28,51.5312
2023-05-29,51.5312
2023-05-30,49.822
2023-05-31,48.2234
2023-06-01,49.567
2023-06-02,53.8708
2023-06-03,53.8708
2023-06-04,53.8708
2023-06-05,55.4298
2023-06-06,56.6565
2023-06-07,57.9421
2023-06-08,56.54
2023-06-09,55.8294
2023-06-10,55.8294
2023-06-11,55.8294
2023-06-12,57.1119
2023-06-13,59.1057
2023-06-14,57.9365
2023-06-15,59.2151
2023-06-16,61.5017
2023-06-17,61.5017
2023-06-18,61.5017
2023-06-19,61.5017
2023-06-20,56.7799
2023-06-21,57.5578
2023-06-22,57.297
2023-06-23,55.2036
2023-06-24,55.2036
2023-06-25,55.2036
2023-06-26,56.135
2023-06-27,58.7939
2023-06-28,57.4021
2023-06-29,57.8471
2023-06-30,58.6513
2023-07-01,58.6513
2023-07-02,58.6513
2023-07-03,59.3291
2023-07-04,59.3291
2023-07-05,56.2419
2023-07-06,56.0457
2023-07-07,58.2316
2023-07-08,58.2316
2023-07-09,58.2316
2023-07-10,59.0132
2023-07-11,60.4037
2023-07-12,61.2749
2023-07-13,59.8048
2023-07-14,58.3303
2023-07-15,58.3303
2023-07-16,58.3303
2023-07-17,59.2006
2023-07-18,61.0485
2023-07-19,61.0485
2023-07-20,60.9315
2023-07-21,61.2959
2023-07-22,61.2959
2023-07-23,61.2959
2023-07-24,62.123
2023-07-25,61.4282
2023-07-26,57.3283
2023-07-27,55.9091
2023-07-28,56.1784
2023-07-29,56.1784
2023-07-30,56.1784
2023-07-31,56.8376
2023-08-01,54.4982
2023-08-02,49.6372
2023-08-03,48.8532
2023-08-04,49.1389
2023-08-05,49.1389
2023-08-06,49.1389
2023-08-07,50.8429
2023-08-08,46.3631
2023-08-09,50.484
2023-08-10,57.258
2023-08-11,56.4707
2023-08-12,56.4707
2023-08-13,56.4707
2023-08-14,55.7261
2023-08-15,54.4094
2023-08-16,52.1831
2023-08-17,51.301
2023-08-18,48.5368
2023-08-19,48.5368
2023-08-20,48.5368
2023-08-21,48.2194
2023-08-22,48.1976
2023-08-23,48.3422
2023-08-24,48.2725
2023-08-25,49.6245
2023-08-26,49.6245
2023-08-27,49.6245
2023-08-28,52.3447
2023-08-29,54.0339
2023-08-30,53.6405
2023-08-31,55.1768
2023-09-01,56.3433
2023-09-02,56.3433
2023-09-03,56.3433
2023-09-04,56.3433
2023-09-05,48.4019
2023-09-06,48.5876
2023-09-07,45.1233
2023-09-08,47.2003
2023-09-09,47.2003
2023-09-10,47.2003
2023-09-11,48.7066
2023-09-12,49.0936
2023-09-13,50.7224
2023-09-14,52.5125
2023-09-15,51.1756
2023-09-16,51.1756
2023-09-17,51.1756
2023-09-18,50.1333
2023-09-19,50.0162
2023-09-20,49.3485
2023-09-21,47.0954
2023-09-22,45.9105
2023-09-23,45.9105
2023-09-24,45.9105
2023-09-25,46.6958
2023-09-26,44.4696
2023-09-27,44.0352
2023-09-28,47.8305
2023-09-29,47.5986
2023-09-30,47.5986
2023-10-01,47.5986
2023-10-02,46.5938
2023-10-03,41.3629
2023-10-04,43.0625
2023-10-05,39.3901
2023-10-06,36.5842
2023-10-07,36.5842
2023-10-08,36.5842
2023-10-09,38.3438
2023-10-10,41.2867
2023-10-11,40.3835
2023-10-12,37.8007
2023-10-13,37.8521
2023-10-14,37.8521
2023-10-15,37.8521
2023-10-16,41.6199
2023-10-17,44.0595
2023-10-18,41.8375
2023-10-19,40.18
2023-10-20,39.3887
2023-10-21,39.3887
2023-10-22,39.3887
2023-10-23,38.0702
2023-10-24,40.9108
2023-10-25,38.5105
2023-10-26,40.4009
2023-10-27,39.623
2023-10-28,39.623
2023-10-29,39.623
2023-10-30,40.9175
2023-10-31,40.868
2023-11-01,42.7061
2023-11-02,45.9987
2023-11-03,49.2436
2023-11-04,49.2436
2023-11-05,49.2436
2023-11-06,47.2243
2023-11-07,46.6019
2023-11-08,46.9
2023-11-09,46.5544
2023-11-10,47.8143
2023-11-11,47.8143
2023-11-12,47.8143
2023-11-13,46.9703
2023-11-14,53.2329
2023-11-15,54.4436
2023-11-16,58.3402
2023-11-17,58.5751
2023-11-18,58.5751
2023-11-19,58.5751
2023-11-20,59.9611
2023-11-21,59.2241
2023-11-22,58.734
2023-11-23,58.734
2023-11-24,59.639
2023-11-25,59.639
2023-11-26,59.639
2023-11-27,59.394
2023-11-28,58.6217
2023-11-29,59.8076
2023-11-30,62.2614
2023-12-01,63.6079
2023-12-02,63.6079
2023-12-03,63.6079
2023-12-04,62.0289
2023-12-05,59.1432
2023-12-06,58.2579
2023-12-07,59.1712
2023-12-08,59.1889
2023-12-09,59.1889
2023-12-10,59.1889
2023-12-11,59.4263
2023-12-12,59.1798
2023-12-13,63.3875
2023-12-14,65.1309
2023-12-15,64.9328
2023-12-16,64.9328
2023-12-17,64.9328
2023-12-18,63.5331
2023-12-19,64.0727
2023-12-20,60.0614
2023-12-21,61.0597
2023-12-22,61.5997
2023-12-23,61.5997
2023-12-24,61.5997
2023-12-25,61.5997
2023-12-26,61.0068
2023-12-27,60.6903
2023-12-28,61.1078
2023-12-29,58.9869
2023-12-30,58.9869
2023-12-31,58.9869
2024-01-01,58.9869
2024-01-02,57.4123
2024-01-03,53.2668
2024-01-04,53.889
2024-01-05,56.5599
2024-01-06,56.5599
2024-01-07,56.5599
2024-01-08,56.2901
2024-01-09,55.7127
2024-01-10,55.3213
2024-01-11,55.0641
2024-01-12,51.9279
2024-01-13,51.9279
2024-01-14,51.9279
2024-01-15,51.9279
2024-01-16,53.8989
2024-01-17,52.6197
2024-01-18,54.8149
2024-01-19,56.1044
2024-01-20,56.1044
2024-01-21,56.1044
2024-01-22,56.6877
2024-01-23,56.5383
2024-01-24,53.7528
2024-01-25,55.0079
2024-01-26,55.0322
2024-01-27,55.0322
2024-01-28,55.0322
2024-01-29,55.5287
2024-01-30,55.9812
2024-01-31,50.8921
2024-02-01,51.663
2024-02-02,51.0625
2024-02-03,51.0625
2024-02-04,51.0625
2024-02-05,47.1731
2024-02-06,47.6884
2024-02-07,33.4812
2024-02-08,32.4252
2024-02-09,40.0103
2024-02-10,40.0103
2024-02-11,40.0103
2024-02-12,39.5072
2024-02-13,38.491
2024-02-14,38.7273
2024-02-15,41.0466
2024-02-16,39.9869
2024-02-17,39.9869
2024-02-18,39.9869
2024-02-19,39.9869
2024-02-20,41.0444
2024-02-21,42.7153
2024-02-22,44.9566
2024-02-23,43.5124
2024-02-24,43.5124
2024-02-25,43.5124
2024-02-26,40.9407
2024-02-27,41.3111
2024-02-28,40.0919
2024-02-29,42.1619
2024-03-01,42.6771
2024-03-02,42.6771
2024-03-03,42.6771
2024-03-04,41.3605
2024-03-05,44.5065
2024-03-06,45.9507
2024-03-07,44.7641
2024-03-08,47.5865
2024-03-09,47.5865
2024-03-10,47.5865
2024-03-11,48.3484
2024-03-12,47.9876
2024-03-13,49.0582
2024-03-14,46.9564
2024-03-15,46.4567
2024-03-16,46.4567
2024-03-17,46.4567
2024-03-18,44.7045
2024-03-19,44.7771
2024-03-20,44.6155
2024-03-21,45.9527
2024-03-22,45.3121
2024-03-23,45.3121
2024-03-24,45.3121
2024-03-25,46.4701
2024-03-26,45.9777
2024-03-27,49.1449
2024-03-28,49.1449
2024-03-29,49.1449
2024-03-30,49.1449
2024-03-31,49.1449
2024-04-01,49.4997
2024-04-02,47.1652
2024-04-03,46.2485
2024-04-04,45.6136
2024-04-05,45.8698
2024-04-06,45.8698
2024-04-07,45.8698
2024-04-08,46.2193
