,PFSI US Equity
2023-03-18,43.7923
2023-03-19,43.7923
2023-03-20,43.7923
2023-03-21,45.6159
2023-03-22,43.0251
2023-03-23,42.86
2023-03-24,45.6986
2023-03-25,45.6986
2023-03-26,45.6986
2023-03-27,45.5948
2023-03-28,45.0653
2023-03-29,47.2734
2023-03-30,47.4703
2023-03-31,49.7643
2023-04-01,49.7643
2023-04-02,49.7643
2023-04-03,51.7108
2023-04-04,50.3706
2023-04-05,51.0187
2023-04-06,49.7454
2023-04-07,49.7454
2023-04-08,49.7454
2023-04-09,49.7454
2023-04-10,49.3912
2023-04-11,53.4384
2023-04-12,53.2331
2023-04-13,55.3616
2023-04-14,55.7405
2023-04-15,55.7405
2023-04-16,55.7405
2023-04-17,54.5042
2023-04-18,54.6218
2023-04-19,55.7702
2023-04-20,55.6203
2023-04-21,56.0912
2023-04-22,56.0912
2023-04-23,56.0912
2023-04-24,56.7593
2023-04-25,56.5252
2023-04-26,56.765
2023-04-27,60.1096
2023-04-28,52.5566
2023-04-29,52.5566
2023-04-30,52.5566
2023-05-01,49.2878
2023-05-02,47.7262
2023-05-03,46.3106
2023-05-04,43.3912
2023-05-05,45.8737
2023-05-06,45.8737
2023-05-07,45.8737
2023-05-08,44.5168
2023-05-09,42.943
2023-05-10,44.4038
2023-05-11,46.9299
2023-05-12,48.5306
2023-05-13,48.5306
2023-05-14,48.5306
2023-05-15,51.1546
2023-05-16,51.5607
2023-05-17,54.0313
2023-05-18,57.1794
2023-05-19,54.5007
2023-05-20,54.5007
2023-05-21,54.5007
2023-05-22,52.3318
2023-05-23,51.1101
2023-05-24,50.0524
2023-05-25,47.3188
2023-05-26,49.7567
2023-05-27,49.7567
2023-05-28,49.7567
2023-05-29,49.7567
2023-05-30,50.6149
2023-05-31,50.7953
2023-06-01,52.0316
2023-06-02,55.0971
2023-06-03,55.0971
2023-06-04,55.0971
2023-06-05,53.6566
2023-06-06,55.1281
2023-06-07,56.8382
2023-06-08,57.1559
2023-06-09,57.5379
2023-06-10,57.5379
2023-06-11,57.5379
2023-06-12,58.9223
2023-06-13,62.7567
2023-06-14,62.6316
2023-06-15,63.3374
2023-06-16,60.0877
2023-06-17,60.0877
2023-06-18,60.0877
2023-06-19,60.0877
2023-06-20,61.0741
2023-06-21,61.4339
2023-06-22,58.5125
2023-06-23,57.9064
2023-06-24,57.9064
2023-06-25,57.9064
2023-06-26,57.9964
2023-06-27,61.8377
2023-06-28,63.6395
2023-06-29,61.9263
2023-06-30,60.3089
2023-07-01,60.3089
2023-07-02,60.3089
2023-07-03,60.1007
2023-07-04,60.1007
2023-07-05,56.91
2023-07-06,52.8778
2023-07-07,54.2319
2023-07-08,54.2319
2023-07-09,54.2319
2023-07-10,57.2772
2023-07-11,58.9897
2023-07-12,61.0944
2023-07-13,62.5585
2023-07-14,62.6884
2023-07-15,62.6884
2023-07-16,62.6884
2023-07-17,65.3245
2023-07-18,67.8927
2023-07-19,70.4661
2023-07-20,69.0448
2023-07-21,67.5186
2023-07-22,67.5186
2023-07-23,67.5186
2023-07-24,67.9971
2023-07-25,67.373
2023-07-26,68.797
2023-07-27,65.7869
2023-07-28,58.5868
2023-07-29,58.5868
2023-07-30,58.5868
2023-07-31,57.2123
2023-08-01,56.4718
2023-08-02,55.7571
2023-08-03,54.879
2023-08-04,57.0665
2023-08-05,57.0665
2023-08-06,57.0665
2023-08-07,59.0488
2023-08-08,56.8409
2023-08-09,56.1015
2023-08-10,54.7404
2023-08-11,53.8812
2023-08-12,53.8812
2023-08-13,53.8812
2023-08-14,53.0338
2023-08-15,52.0276
2023-08-16,49.9875
2023-08-17,48.1967
2023-08-18,47.1056
2023-08-19,47.1056
2023-08-20,47.1056
2023-08-21,46.1685
2023-08-22,44.1688
2023-08-23,47.7386
2023-08-24,47.1662
2023-08-25,47.0931
2023-08-26,47.0931
2023-08-27,47.0931
2023-08-28,47.1439
2023-08-29,48.0891
2023-08-30,50.119
2023-08-31,51.7483
2023-09-01,53.3103
2023-09-02,53.3103
2023-09-03,53.3103
2023-09-04,53.3103
2023-09-05,50.3272
2023-09-06,48.7334
2023-09-07,48.9008
2023-09-08,47.6141
2023-09-09,47.6141
2023-09-10,47.6141
2023-09-11,50.9362
2023-09-12,48.369
2023-09-13,46.2138
2023-09-14,48.3308
2023-09-15,47.1022
2023-09-16,47.1022
2023-09-17,47.1022
2023-09-18,46.4028
2023-09-19,46.4553
2023-09-20,47.2394
2023-09-21,44.8461
2023-09-22,44.515
2023-09-23,44.515
2023-09-24,44.515
2023-09-25,44.4379
2023-09-26,42.6781
2023-09-27,43.0635
2023-09-28,44.147
2023-09-29,44.4565
2023-09-30,44.4565
2023-10-01,44.4565
2023-10-02,43.1218
2023-10-03,39.8235
2023-10-04,43.1945
2023-10-05,45.7188
2023-10-06,45.4616
2023-10-07,45.4616
2023-10-08,45.4616
2023-10-09,47.3203
2023-10-10,49.4692
2023-10-11,49.7591
2023-10-12,46.2425
2023-10-13,46.2096
2023-10-14,46.2096
2023-10-15,46.2096
2023-10-16,47.2595
2023-10-17,47.7286
2023-10-18,44.488
2023-10-19,41.2548
2023-10-20,41.5037
2023-10-21,41.5037
2023-10-22,41.5037
2023-10-23,41.8436
2023-10-24,41.0418
2023-10-25,40.8239
2023-10-26,43.2504
2023-10-27,53.2403
2023-10-28,53.2403
2023-10-29,53.2403
2023-10-30,50.5094
2023-10-31,49.3056
2023-11-01,51.8087
2023-11-02,55.3589
2023-11-03,57.1127
2023-11-04,57.1127
2023-11-05,57.1127
2023-11-06,55.9753
2023-11-07,54.6947
2023-11-08,56.3741
2023-11-09,54.457
2023-11-10,55.7396
2023-11-11,55.7396
2023-11-12,55.7396
2023-11-13,54.888
2023-11-14,61.3361
2023-11-15,61.5779
2023-11-16,58.9602
2023-11-17,59.3039
2023-11-18,59.3039
2023-11-19,59.3039
2023-11-20,62.2162
2023-11-21,61.8083
2023-11-22,62.0545
2023-11-23,62.0545
2023-11-24,60.3711
2023-11-25,60.3711
2023-11-26,60.3711
2023-11-27,60.2975
2023-11-28,60.9498
2023-11-29,62.057
2023-11-30,60.2887
2023-12-01,62.6936
2023-12-02,62.6936
2023-12-03,62.6936
2023-12-04,63.8983
2023-12-05,62.6737
2023-12-06,62.2359
2023-12-07,62.8581
2023-12-08,62.1108
2023-12-09,62.1108
2023-12-10,62.1108
2023-12-11,63.459
2023-12-12,65.3711
2023-12-13,69.1446
2023-12-14,74.2385
2023-12-15,68.0643
2023-12-16,68.0643
2023-12-17,68.0643
2023-12-18,66.0641
2023-12-19,66.2266
2023-12-20,63.3833
2023-12-21,63.9603
2023-12-22,64.7753
2023-12-23,64.7753
2023-12-24,64.7753
2023-12-25,64.7753
2023-12-26,65.1642
2023-12-27,65.5669
2023-12-28,65.3488
2023-12-29,64.1532
2023-12-30,64.1532
2023-12-31,64.1532
2024-01-01,64.1532
2024-01-02,63.1058
2024-01-03,58.3192
2024-01-04,57.7143
2024-01-05,57.1343
2024-01-06,57.1343
2024-01-07,57.1343
2024-01-08,60.684
2024-01-09,58.9078
2024-01-10,60.1701
2024-01-11,58.8347
2024-01-12,58.2661
2024-01-13,58.2661
2024-01-14,58.2661
2024-01-15,58.2661
2024-01-16,54.1429
2024-01-17,53.5975
2024-01-18,53.8911
2024-01-19,56.5662
2024-01-20,56.5662
2024-01-21,56.5662
2024-01-22,58.3301
2024-01-23,57.6663
2024-01-24,56.5024
2024-01-25,58.5664
2024-01-26,58.5664
2024-01-27,58.5664
2024-01-28,58.5664
2024-01-29,60.523
2024-01-30,60.523
2024-01-31,56.9228
2024-02-01,59.1413
2024-02-02,63.678
2024-02-03,63.678
2024-02-04,63.678
2024-02-05,58.0384
2024-02-06,58.1029
2024-02-07,57.5537
2024-02-08,58.5666
2024-02-09,59.608
2024-02-10,59.608
2024-02-11,59.608
2024-02-12,60.7822
2024-02-13,51.6376
2024-02-14,54.5933
2024-02-15,57.1111
2024-02-16,54.096
2024-02-17,54.096
2024-02-18,54.096
2024-02-19,54.096
2024-02-20,52.4257
2024-02-21,52.4138
2024-02-22,52.0698
2024-02-23,52.4045
2024-02-24,52.4045
2024-02-25,52.4045
2024-02-26,50.8958
2024-02-27,50.4914
2024-02-28,48.4028
2024-02-29,49.7593
2024-03-01,50.3579
2024-03-02,50.3579
2024-03-03,50.3579
2024-03-04,49.4884
2024-03-05,51.193
2024-03-06,51.0841
2024-03-07,54.09
2024-03-08,52.0598
2024-03-09,52.0598
2024-03-10,52.0598
2024-03-11,50.9223
2024-03-12,50.6226
2024-03-13,51.8615
2024-03-14,49.5123
2024-03-15,48.959
2024-03-16,48.959
2024-03-17,48.959
2024-03-18,49.5564
2024-03-19,52.397
2024-03-20,55.3144
2024-03-21,58.1078
2024-03-22,55.5181
2024-03-23,55.5181
2024-03-24,55.5181
2024-03-25,55.7153
2024-03-26,53.7575
2024-03-27,56.9565
2024-03-28,56.0553
2024-03-29,56.0553
2024-03-30,56.0553
2024-03-31,56.0553
2024-04-01,54.1126
2024-04-02,51.9356
2024-04-03,52.1983
2024-04-04,51.6008
2024-04-05,53.1366
2024-04-06,53.1366
2024-04-07,53.1366
2024-04-08,54.3087
