,BKNG US Equity
2023-03-20,56.7948
2023-03-21,60.1683
2023-03-22,59.36
2023-03-23,58.1564
2023-03-24,55.7877
2023-03-25,55.7877
2023-03-26,55.7877
2023-03-27,56.2079
2023-03-28,57.9045
2023-03-29,59.0915
2023-03-30,60.7247
2023-03-31,62.465
2023-04-01,62.465
2023-04-02,62.465
2023-04-03,62.9736
2023-04-04,61.1716
2023-04-05,59.6766
2023-04-06,57.6411
2023-04-07,57.6411
2023-04-08,57.6411
2023-04-09,57.6411
2023-04-10,56.9274
2023-04-11,56.5358
2023-04-12,55.2961
2023-04-13,59.2575
2023-04-14,60.1545
2023-04-15,60.1545
2023-04-16,60.1545
2023-04-17,61.2957
2023-04-18,62.1784
2023-04-19,60.7609
2023-04-20,59.6906
2023-04-21,60.9104
2023-04-22,60.9104
2023-04-23,60.9104
2023-04-24,60.3668
2023-04-25,57.9395
2023-04-26,54.8063
2023-04-27,56.9334
2023-04-28,59.1493
2023-04-29,59.1493
2023-04-30,59.1493
2023-05-01,59.3699
2023-05-02,60.5213
2023-05-03,55.9332
2023-05-04,53.3775
2023-05-05,51.4239
2023-05-06,51.4239
2023-05-07,51.4239
2023-05-08,54.9188
2023-05-09,54.6544
2023-05-10,55.1931
2023-05-11,55.72
2023-05-12,54.1289
2023-05-13,54.1289
2023-05-14,54.1289
2023-05-15,54.9173
2023-05-16,54.9304
2023-05-17,57.5114
2023-05-18,61.3425
2023-05-19,60.2935
2023-05-20,60.2935
2023-05-21,60.2935
2023-05-22,55.9118
2023-05-23,52.6103
2023-05-24,51.9735
2023-05-25,50.4321
2023-05-26,50.0951
2023-05-27,50.0951
2023-05-28,50.0951
2023-05-29,50.0951
2023-05-30,46.8583
2023-05-31,45.8749
2023-06-01,48.1936
2023-06-02,52.0894
2023-06-03,52.0894
2023-06-04,52.0894
2023-06-05,54.2134
2023-06-06,55.8879
2023-06-07,52.4885
2023-06-08,52.6414
2023-06-09,50.5219
2023-06-10,50.5219
2023-06-11,50.5219
2023-06-12,50.4817
2023-06-13,50.9269
2023-06-14,50.6963
2023-06-15,53.8392
2023-06-16,52.1338
2023-06-17,52.1338
2023-06-18,52.1338
2023-06-19,52.1338
2023-06-20,51.8935
2023-06-21,52.2685
2023-06-22,54.0361
2023-06-23,50.9471
2023-06-24,50.9471
2023-06-25,50.9471
2023-06-26,50.4951
2023-06-27,54.7918
2023-06-28,52.8895
2023-06-29,52.3041
2023-06-30,54.4956
2023-07-01,54.4956
2023-07-02,54.4956
2023-07-03,55.4705
2023-07-04,55.4705
2023-07-05,52.7947
2023-07-06,50.5668
2023-07-07,50.7862
2023-07-08,50.7862
2023-07-09,50.7862
2023-07-10,55.2618
2023-07-11,57.6283
2023-07-12,57.8427
2023-07-13,59.7558
2023-07-14,61.0419
2023-07-15,61.0419
2023-07-16,61.0419
2023-07-17,64.0758
2023-07-18,65.1596
2023-07-19,61.9102
2023-07-20,61.2993
2023-07-21,61.5165
2023-07-22,61.5165
2023-07-23,61.5165
2023-07-24,59.735
2023-07-25,61.6327
2023-07-26,62.2278
2023-07-27,62.0847
2023-07-28,64.2083
2023-07-29,64.2083
2023-07-30,64.2083
2023-07-31,61.5836
2023-08-01,58.2279
2023-08-02,56.5688
2023-08-03,54.1256
2023-08-04,62.4476
2023-08-05,62.4476
2023-08-06,62.4476
2023-08-07,67.3792
2023-08-08,66.523
2023-08-09,65.447
2023-08-10,65.9425
2023-08-11,65.0591
2023-08-12,65.0591
2023-08-13,65.0591
2023-08-14,65.8434
2023-08-15,64.0559
2023-08-16,63.7795
2023-08-17,59.5322
2023-08-18,57.0036
2023-08-19,57.0036
2023-08-20,57.0036
2023-08-21,56.7049
2023-08-22,57.4894
2023-08-23,58.369
2023-08-24,54.9297
2023-08-25,55.5351
2023-08-26,55.5351
2023-08-27,55.5351
2023-08-28,56.5501
2023-08-29,58.0576
2023-08-30,58.7655
2023-08-31,57.4657
2023-09-01,57.8379
2023-09-02,57.8379
2023-09-03,57.8379
2023-09-04,57.8379
2023-09-05,58.9587
2023-09-06,58.7723
2023-09-07,56.7304
2023-09-08,58.304
2023-09-09,58.304
2023-09-10,58.304
2023-09-11,59.8133
2023-09-12,59.2944
2023-09-13,56.1464
2023-09-14,59.314
2023-09-15,57.3568
2023-09-16,57.3568
2023-09-17,57.3568
2023-09-18,57.2617
2023-09-19,54.9035
2023-09-20,52.7423
2023-09-21,51.1904
2023-09-22,52.3576
2023-09-23,52.3576
2023-09-24,52.3576
2023-09-25,53.8933
2023-09-26,52.0611
2023-09-27,53.038
2023-09-28,54.0114
2023-09-29,52.9422
2023-09-30,52.9422
2023-10-01,52.9422
2023-10-02,53.3907
2023-10-03,49.2818
2023-10-04,50.9607
2023-10-05,49.6405
2023-10-06,51.0917
2023-10-07,51.0917
2023-10-08,51.0917
2023-10-09,49.1931
2023-10-10,51.5686
2023-10-11,52.0967
2023-10-12,50.9547
2023-10-13,46.4179
2023-10-14,46.4179
2023-10-15,46.4179
2023-10-16,47.2234
2023-10-17,47.814
2023-10-18,42.5249
2023-10-19,40.1909
2023-10-20,39.2132
2023-10-21,39.2132
2023-10-22,39.2132
2023-10-23,42.4053
2023-10-24,43.182
2023-10-25,42.3442
2023-10-26,39.8425
2023-10-27,40.0236
2023-10-28,40.0236
2023-10-29,40.0236
2023-10-30,42.2069
2023-10-31,42.2745
2023-11-01,41.382
2023-11-02,45.1023
2023-11-03,46.0867
2023-11-04,46.0867
2023-11-05,46.0867
2023-11-06,51.1578
2023-11-07,52.807
2023-11-08,53.1483
2023-11-09,52.6776
2023-11-10,55.2779
2023-11-11,55.2779
2023-11-12,55.2779
2023-11-13,56.9967
2023-11-14,58.9658
2023-11-15,56.3746
2023-11-16,56.6748
2023-11-17,56.9192
2023-11-18,56.9192
2023-11-19,56.9192
2023-11-20,57.7926
2023-11-21,57.1122
2023-11-22,56.3114
2023-11-23,56.3114
2023-11-24,55.5401
2023-11-25,55.5401
2023-11-26,55.5401
2023-11-27,56.1952
2023-11-28,56.6776
2023-11-29,55.7842
2023-11-30,55.7498
2023-12-01,57.31
2023-12-02,57.31
2023-12-03,57.31
2023-12-04,55.8024
2023-12-05,56.4419
2023-12-06,56.5376
2023-12-07,60.5171
2023-12-08,62.0143
2023-12-09,62.0143
2023-12-10,62.0143
2023-12-11,64.7164
2023-12-12,66.6271
2023-12-13,67.3394
2023-12-14,67.8647
2023-12-15,69.1056
2023-12-16,69.1056
2023-12-17,69.1056
2023-12-18,68.5001
2023-12-19,69.9208
2023-12-20,66.7163
2023-12-21,68.3553
2023-12-22,68.8641
2023-12-23,68.8641
2023-12-24,68.8641
2023-12-25,68.8641
2023-12-26,69.8261
2023-12-27,67.5919
2023-12-28,68.1138
2023-12-29,67.8816
2023-12-30,67.8816
2023-12-31,67.8816
2024-01-01,67.8816
2024-01-02,63.303
2024-01-03,58.9071
2024-01-04,59.3443
2024-01-05,58.6308
2024-01-06,58.6308
2024-01-07,58.6308
2024-01-08,60.8859
2024-01-09,61.9219
2024-01-10,63.1434
2024-01-11,64.2988
2024-01-12,61.1227
2024-01-13,61.1227
2024-01-14,61.1227
2024-01-15,61.1227
2024-01-16,61.1744
2024-01-17,60.2938
2024-01-18,61.8938
2024-01-19,65.1665
2024-01-20,65.1665
2024-01-21,65.1665
2024-01-22,58.6065
2024-01-23,57.768
2024-01-24,58.0153
2024-01-25,58.2833
2024-01-26,58.965
2024-01-27,58.965
2024-01-28,58.965
2024-01-29,60.3694
2024-01-30,60.4213
2024-01-31,57.4961
2024-02-01,59.6565
2024-02-02,59.7784
2024-02-03,59.7784
2024-02-04,59.7784
2024-02-05,62.3275
2024-02-06,63.0861
2024-02-07,65.399
2024-02-08,69.4611
2024-02-09,64.5619
2024-02-10,64.5619
2024-02-11,64.5619
2024-02-12,65.544
2024-02-13,63.1369
2024-02-14,62.6178
2024-02-15,63.0353
2024-02-16,61.1021
2024-02-17,61.1021
2024-02-18,61.1021
2024-02-19,61.1021
2024-02-20,60.1997
2024-02-21,61.6753
2024-02-22,66.7668
2024-02-23,49.8873
2024-02-24,49.8873
2024-02-25,49.8873
2024-02-26,49.6835
2024-02-27,48.963
2024-02-28,49.5754
2024-02-29,48.6511
2024-03-01,49.7682
2024-03-02,49.7682
2024-03-03,49.7682
2024-03-04,48.4165
2024-03-05,47.3358
2024-03-06,47.258
2024-03-07,49.5237
2024-03-08,49.8265
2024-03-09,49.8265
2024-03-10,49.8265
2024-03-11,50.4858
2024-03-12,50.3757
2024-03-13,50.3757
2024-03-14,50.8596
2024-03-15,46.8686
2024-03-16,46.8686
2024-03-17,46.8686
2024-03-18,48.4531
2024-03-19,50.7182
2024-03-20,53.5022
2024-03-21,55.9626
2024-03-22,54.9609
2024-03-23,54.9609
2024-03-24,54.9609
2024-03-25,55.0406
2024-03-26,56.2772
2024-03-27,56.7252
2024-03-28,54.5996
2024-03-29,54.5996
2024-03-30,54.5996
2024-03-31,54.5996
2024-04-01,51.9927
2024-04-02,51.872
2024-04-03,54.4788
2024-04-04,49.827
2024-04-05,52.843
2024-04-06,52.843
2024-04-07,52.843
2024-04-08,52.813
