,FRCB US Equity
2023-03-20,18.9275
2023-03-21,20.7804
2023-03-22,20.4517
2023-03-23,20.3426
2023-03-24,20.3188
2023-03-25,20.3188
2023-03-26,20.3188
2023-03-27,21.1395
2023-03-28,21.0903
2023-03-29,21.5395
2023-03-30,21.4447
2023-03-31,21.6324
2023-04-01,21.6324
2023-04-02,21.6324
2023-04-03,22.0241
2023-04-04,21.8739
2023-04-05,21.8074
2023-04-06,22.2196
2023-04-07,22.2196
2023-04-08,22.2196
2023-04-09,22.2196
2023-04-10,22.313
2023-04-11,22.3066
2023-04-12,22.2385
2023-04-13,22.191
2023-04-14,22.0773
2023-04-15,22.0773
2023-04-16,22.0773
2023-04-17,22.0941
2023-04-18,21.9565
2023-04-19,23.3327
2023-04-20,23.2619
2023-04-21,23.612
2023-04-22,23.612
2023-04-23,23.612
2023-04-24,25.2277
2023-04-25,22.948
2023-04-26,22.3117
2023-04-27,22.7713
2023-04-28,22.0481
2023-04-29,22.0481
2023-04-30,22.0481
2023-05-01,22.0481
2023-05-02,22.0481
2023-05-03,21.2217
2023-05-04,21.2176
2023-05-05,21.2446
2023-05-06,21.2446
2023-05-07,21.2446
2023-05-08,21.2907
2023-05-09,21.3385
2023-05-10,21.3746
2023-05-11,21.3605
2023-05-12,21.351
2023-05-13,21.351
2023-05-14,21.351
2023-05-15,21.3439
2023-05-16,21.3556
2023-05-17,21.3556
2023-05-18,21.369
2023-05-19,21.3674
2023-05-20,21.3674
2023-05-21,21.3674
2023-05-22,21.3582
2023-05-23,21.3501
2023-05-24,21.3357
2023-05-25,21.3243
2023-05-26,21.3574
2023-05-27,21.3574
2023-05-28,21.3574
2023-05-29,21.3574
2023-05-30,21.3479
2023-05-31,21.3412
2023-06-01,21.3335
2023-06-02,21.3254
2023-06-03,21.3254
2023-06-04,21.3254
2023-06-05,21.3137
2023-06-06,21.2938
2023-06-07,21.2948
2023-06-08,21.3023
2023-06-09,21.2964
2023-06-10,21.2964
2023-06-11,21.2964
2023-06-12,21.3051
2023-06-13,21.3106
2023-06-14,21.3072
2023-06-15,21.3601
2023-06-16,21.6035
2023-06-17,21.6035
2023-06-18,21.6035
2023-06-19,21.6035
2023-06-20,21.5848
2023-06-21,21.6253
2023-06-22,21.6114
2023-06-23,21.7091
2023-06-24,21.7091
2023-06-25,21.7091
2023-06-26,21.9093
2023-06-27,22.1294
2023-06-28,23.1714
2023-06-29,23.1429
2023-06-30,22.9706
2023-07-01,22.9706
2023-07-02,22.9706
2023-07-03,23.0758
2023-07-04,23.0758
2023-07-05,23.2908
2023-07-06,23.67
2023-07-07,23.6837
2023-07-08,23.6837
2023-07-09,23.6837
2023-07-10,23.5932
2023-07-11,23.8678
2023-07-12,23.9089
2023-07-13,23.8699
2023-07-14,23.737
2023-07-15,23.737
2023-07-16,23.737
2023-07-17,23.5604
2023-07-18,23.3305
2023-07-19,23.4271
2023-07-20,23.4521
2023-07-21,23.3655
2023-07-22,23.3655
2023-07-23,23.3655
2023-07-24,23.3655
2023-07-25,23.5851
2023-07-26,23.5851
2023-07-27,23.531
2023-07-28,23.6518
2023-07-29,23.6518
2023-07-30,23.6518
2023-07-31,23.6132
2023-08-01,23.6268
2023-08-02,23.6142
2023-08-03,23.6762
2023-08-04,23.6833
2023-08-05,23.6833
2023-08-06,23.6833
2023-08-07,23.6697
2023-08-08,23.6696
2023-08-09,23.6452
2023-08-10,23.6452
2023-08-11,23.6452
2023-08-12,23.6452
2023-08-13,23.6452
2023-08-14,23.7323
2023-08-15,23.7043
2023-08-16,23.7043
2023-08-17,23.5322
2023-08-18,23.3748
2023-08-19,23.3748
2023-08-20,23.3748
2023-08-21,23.3127
2023-08-22,23.3127
2023-08-23,23.2171
2023-08-24,23.2137
2023-08-25,23.3297
2023-08-26,23.3297
2023-08-27,23.3297
2023-08-28,23.2933
2023-08-29,23.2558
2023-08-30,23.217
2023-08-31,23.217
2023-09-01,23.1758
2023-09-02,23.1758
2023-09-03,23.1758
2023-09-04,23.1758
2023-09-05,23.4574
2023-09-06,23.4348
2023-09-07,23.3574
2023-09-08,23.5428
2023-09-09,23.5428
2023-09-10,23.5428
2023-09-11,23.5428
2023-09-12,23.617
2023-09-13,23.5933
2023-09-14,23.4743
2023-09-15,23.4298
2023-09-16,23.4298
2023-09-17,23.4298
2023-09-18,23.4298
2023-09-19,23.4002
2023-09-20,23.3757
2023-09-21,23.3757
2023-09-22,23.3529
2023-09-23,23.3529
2023-09-24,23.3529
2023-09-25,23.6289
2023-09-26,23.6289
2023-09-27,23.5273
2023-09-28,23.4454
2023-09-29,23.4224
2023-09-30,23.4224
2023-10-01,23.4224
2023-10-02,23.3671
2023-10-03,23.3264
2023-10-04,23.3264
2023-10-05,23.2397
2023-10-06,23.8254
2023-10-07,23.8254
2023-10-08,23.8254
2023-10-09,24.5107
2023-10-10,24.0915
2023-10-11,24.2473
2023-10-12,24.2473
2023-10-13,24.2048
2023-10-14,24.2048
2023-10-15,24.2048
2023-10-16,24.15
2023-10-17,24.15
2023-10-18,24.1383
2023-10-19,24.1383
2023-10-20,24.0498
2023-10-21,24.0498
2023-10-22,24.0498
2023-10-23,24.9359
2023-10-24,24.6798
2023-10-25,24.5303
2023-10-26,24.5693
2023-10-27,25.1919
2023-10-28,25.1919
2023-10-29,25.1919
2023-10-30,25.0544
2023-10-31,24.7669
2023-11-01,25.1535
2023-11-02,24.9958
2023-11-03,25.8515
2023-11-04,25.8515
2023-11-05,25.8515
2023-11-06,25.7087
2023-11-07,25.5264
2023-11-08,26.8676
2023-11-09,26.473
2023-11-10,26.473
2023-11-11,26.473
2023-11-12,26.473
2023-11-13,26.473
2023-11-14,26.302
2023-11-15,26.302
2023-11-16,26.2589
2023-11-17,26.3837
2023-11-18,26.3837
2023-11-19,26.3837
2023-11-20,26.4176
2023-11-21,26.5925
2023-11-22,27.3076
2023-11-23,27.3076
2023-11-24,27.1707
2023-11-25,27.1707
2023-11-26,27.1707
2023-11-27,27.1707
2023-11-28,26.8823
2023-11-29,27.44
2023-11-30,27.3476
2023-12-01,27.4319
2023-12-02,27.4319
2023-12-03,27.4319
2023-12-04,27.3007
2023-12-05,27.489
2023-12-06,27.489
2023-12-07,27.5273
2023-12-08,27.4449
2023-12-09,27.4449
2023-12-10,27.4449
2023-12-11,27.4372
2023-12-12,29.3799
2023-12-13,29.3799
2023-12-14,31.9586
2023-12-15,32.4688
2023-12-16,32.4688
2023-12-17,32.4688
2023-12-18,32.12
2023-12-19,31.2276
2023-12-20,31.7723
2023-12-21,33.0988
2023-12-22,32.184
2023-12-23,32.184
2023-12-24,32.184
2023-12-25,32.184
2023-12-26,32.184
2023-12-27,31.7502
2023-12-28,33.0386
2023-12-29,33.3965
2023-12-30,33.3965
2023-12-31,33.3965
2024-01-01,33.3965
2024-01-02,34.838
2024-01-03,35.0803
2024-01-04,34.7462
2024-01-05,34.4745
2024-01-06,34.4745
2024-01-07,34.4745
2024-01-08,35.0003
2024-01-09,35.6678
2024-01-10,44.2551
2024-01-11,42.0525
2024-01-12,42.3225
2024-01-13,42.3225
2024-01-14,42.3225
2024-01-15,42.3225
2024-01-16,41.133
2024-01-17,40.9347
2024-01-18,40.3311
2024-01-19,39.5272
2024-01-20,39.5272
2024-01-21,39.5272
2024-01-22,39.3245
2024-01-23,38.9116
2024-01-24,43.7952
2024-01-25,43.7952
2024-01-26,41.5724
2024-01-27,41.5724
2024-01-28,41.5724
2024-01-29,41.226
2024-01-30,40.6999
2024-01-31,41.3452
2024-02-01,41.3452
2024-02-02,41.3452
2024-02-03,41.3452
2024-02-04,41.3452
2024-02-05,41.3452
2024-02-06,45.1718
2024-02-07,45.4348
2024-02-08,42.2868
2024-02-09,42.2868
2024-02-10,42.2868
2024-02-11,42.2868
2024-02-12,41.2769
2024-02-13,42.6928
2024-02-14,42.6928
2024-02-15,42.6928
2024-02-16,42.8546
2024-02-17,42.8546
2024-02-18,42.8546
2024-02-19,42.8546
2024-02-20,42.7298
2024-02-21,42.245
2024-02-22,42.5819
2024-02-23,42.3265
2024-02-24,42.3265
2024-02-25,42.3265
2024-02-26,42.6822
2024-02-27,43.4934
2024-02-28,44.3087
2024-02-29,42.2086
2024-03-01,41.9344
2024-03-02,41.9344
2024-03-03,41.9344
2024-03-04,40.2444
2024-03-05,39.5843
2024-03-06,41.0839
2024-03-07,40.1223
2024-03-08,39.984
2024-03-09,39.984
2024-03-10,39.984
2024-03-11,39.5608
2024-03-12,39.7806
2024-03-13,40.6183
2024-03-14,39.7414
2024-03-15,40.6632
2024-03-16,40.6632
2024-03-17,40.6632
2024-03-18,40.4233
2024-03-19,41.2598
2024-03-20,41.0046
2024-03-21,40.5718
2024-03-22,40.3954
2024-03-23,40.3954
2024-03-24,40.3954
2024-03-25,40.3954
2024-03-26,40.8086
2024-03-27,40.7113
2024-03-28,40.3135
2024-03-29,40.3135
2024-03-30,40.3135
2024-03-31,40.3135
2024-04-01,40.5389
2024-04-02,40.3812
2024-04-03,39.7413
2024-04-04,42.8631
2024-04-05,44.499
2024-04-06,44.499
2024-04-07,44.499
2024-04-08,45.8122
