,TSLA US Equity
2023-03-20,50.5522
2023-03-21,54.4853
2023-03-22,52.5453
2023-03-23,52.8344
2023-03-24,52.2771
2023-03-25,52.2771
2023-03-26,52.2771
2023-03-27,52.6765
2023-03-28,51.8366
2023-03-29,53.2179
2023-03-30,53.6286
2023-03-31,57.024
2023-04-01,57.024
2023-04-02,57.024
2023-04-03,52.8529
2023-04-04,52.1716
2023-04-05,50.0213
2023-04-06,49.8827
2023-04-07,49.8827
2023-04-08,49.8827
2023-04-09,49.8827
2023-04-10,49.7124
2023-04-11,50.4382
2023-04-12,48.455
2023-04-13,50.1924
2023-04-14,49.9003
2023-04-15,49.9003
2023-04-16,49.9003
2023-04-17,50.5749
2023-04-18,49.6493
2023-04-19,48.4008
2023-04-20,43.0965
2023-04-21,43.8524
2023-04-22,43.8524
2023-04-23,43.8524
2023-04-24,43.1348
2023-04-25,42.599
2023-04-26,40.6751
2023-04-27,43.1471
2023-04-28,44.6728
2023-04-29,44.6728
2023-04-30,44.6728
2023-05-01,43.9386
2023-05-02,43.4854
2023-05-03,43.6041
2023-05-04,43.8442
2023-05-05,47.3276
2023-05-06,47.3276
2023-05-07,47.3276
2023-05-08,47.9794
2023-05-09,47.0601
2023-05-10,46.8455
2023-05-11,48.2616
2023-05-12,46.7688
2023-05-13,46.7688
2023-05-14,46.7688
2023-05-15,46.1813
2023-05-16,46.2541
2023-05-17,49.3179
2023-05-18,50.5224
2023-05-19,51.7936
2023-05-20,51.7936
2023-05-21,51.7936
2023-05-22,55.0059
2023-05-23,53.6916
2023-05-24,52.4904
2023-05-25,53.0844
2023-05-26,56.2218
2023-05-27,56.2218
2023-05-28,56.2218
2023-05-29,56.2218
2023-05-30,58.837
2023-05-31,59.7004
2023-06-01,60.8027
2023-06-02,62.699
2023-06-03,62.699
2023-06-04,62.699
2023-06-05,63.7236
2023-06-06,64.7419
2023-06-07,65.6215
2023-06-08,68.2112
2023-06-09,70.353
2023-06-10,70.353
2023-06-11,70.353
2023-06-12,71.4843
2023-06-13,73.2135
2023-06-14,72.2338
2023-06-15,71.7732
2023-06-16,72.7116
2023-06-17,72.7116
2023-06-18,72.7116
2023-06-19,72.7116
2023-06-20,75.262
2023-06-21,68.1602
2023-06-22,69.1934
2023-06-23,65.7601
2023-06-24,65.7601
2023-06-25,65.7601
2023-06-26,59.8011
2023-06-27,61.9048
2023-06-28,63.2156
2023-06-29,63.4872
2023-06-30,64.4085
2023-07-01,64.4085
2023-07-02,64.4085
2023-07-03,67.9452
2023-07-04,67.9452
2023-07-05,68.4235
2023-07-06,66.1434
2023-07-07,65.3432
2023-07-08,65.3432
2023-07-09,65.3432
2023-07-10,63.5271
2023-07-11,63.5662
2023-07-12,64.0537
2023-07-13,65.3423
2023-07-14,66.083
2023-07-15,66.083
2023-07-16,66.083
2023-07-17,67.9173
2023-07-18,68.497
2023-07-19,67.609
2023-07-20,57.1576
2023-07-21,56.2442
2023-07-22,56.2442
2023-07-23,56.2442
2023-07-24,58.4027
2023-07-25,57.1825
2023-07-26,56.88
2023-07-27,54.1285
2023-07-28,56.8125
2023-07-29,56.8125
2023-07-30,56.8125
2023-07-31,57.0524
2023-08-01,55.0216
2023-08-02,52.8903
2023-08-03,54.2622
2023-08-04,52.6015
2023-08-05,52.6015
2023-08-06,52.6015
2023-08-07,51.8765
2023-08-08,51.345
2023-08-09,49.1109
2023-08-10,50.0538
2023-08-11,49.2477
2023-08-12,49.2477
2023-08-13,49.2477
2023-08-14,48.3817
2023-08-15,46.3957
2023-08-16,44.3571
2023-08-17,42.6756
2023-08-18,41.7191
2023-08-19,41.7191
2023-08-20,41.7191
2023-08-21,46.9282
2023-08-22,47.5153
2023-08-23,48.6443
2023-08-24,46.7125
2023-08-25,49.3226
2023-08-26,49.3226
2023-08-27,49.3226
2023-08-28,49.3916
2023-08-29,54.5055
2023-08-30,54.4187
2023-08-31,54.7328
2023-09-01,50.7274
2023-09-02,50.7274
2023-09-03,50.7274
2023-09-04,50.7274
2023-09-05,53.7995
2023-09-06,52.4527
2023-09-07,52.3252
2023-09-08,51.4261
2023-09-09,51.4261
2023-09-10,51.4261
2023-09-11,57.7292
2023-09-12,55.9039
2023-09-13,56.789
2023-09-14,57.8743
2023-09-15,57.3556
2023-09-16,57.3556
2023-09-17,57.3556
2023-09-18,54.5622
2023-09-19,54.8667
2023-09-20,53.674
2023-09-21,51.6283
2023-09-22,48.6179
2023-09-23,48.6179
2023-09-24,48.6179
2023-09-25,49.2153
2023-09-26,48.4232
2023-09-27,47.4271
2023-09-28,49.1835
2023-09-29,50.3052
2023-09-30,50.3052
2023-10-01,50.3052
2023-10-02,50.7096
2023-10-03,49.1881
2023-10-04,53.3651
2023-10-05,53.023
2023-10-06,53.1573
2023-10-07,53.1573
2023-10-08,53.1573
2023-10-09,52.877
2023-10-10,54.0286
2023-10-11,53.8116
2023-10-12,52.3883
2023-10-13,49.8239
2023-10-14,49.8239
2023-10-15,49.8239
2023-10-16,50.7254
2023-10-17,51.0277
2023-10-18,47.1146
2023-10-19,41.072
2023-10-20,39.2009
2023-10-21,39.2009
2023-10-22,39.2009
2023-10-23,39.2326
2023-10-24,40.8097
2023-10-25,39.8224
2023-10-26,38.2668
2023-10-27,38.8383
2023-10-28,38.8383
2023-10-29,38.8383
2023-10-30,36.5772
2023-10-31,37.8869
2023-11-01,39.6718
2023-11-02,44.1019
2023-11-03,44.577
2023-11-04,44.577
2023-11-05,44.577
2023-11-06,44.3913
2023-11-07,45.3841
2023-11-08,45.3639
2023-11-09,42.019
2023-11-10,43.6731
2023-11-11,43.6731
2023-11-12,43.6731
2023-11-13,46.7235
2023-11-14,50.8842
2023-11-15,52.4082
2023-11-16,49.6912
2023-11-17,49.8974
2023-11-18,49.8974
2023-11-19,49.8974
2023-11-20,50.2835
2023-11-21,51.9339
2023-11-22,49.7992
2023-11-23,49.7992
2023-11-24,50.1751
2023-11-25,50.1751
2023-11-26,50.1751
2023-11-27,50.3703
2023-11-28,53.5511
2023-11-29,52.7038
2023-11-30,51.3804
2023-12-01,50.9727
2023-12-02,50.9727
2023-12-03,50.9727
2023-12-04,49.9077
2023-12-05,50.9324
2023-12-06,51.1464
2023-12-07,52.2307
2023-12-08,52.6298
2023-12-09,52.6298
2023-12-10,52.6298
2023-12-11,51.1202
2023-12-12,50.1297
2023-12-13,50.9508
2023-12-14,54.9116
2023-12-15,55.6828
2023-12-16,55.6828
2023-12-17,55.6828
2023-12-18,55.1175
2023-12-19,56.7613
2023-12-20,52.8357
2023-12-21,55.1772
2023-12-22,54.4327
2023-12-23,54.4327
2023-12-24,54.4327
2023-12-25,54.4327
2023-12-26,55.7162
2023-12-27,57.1963
2023-12-28,54.0031
2023-12-29,52.285
2023-12-30,52.285
2023-12-31,52.285
2024-01-01,52.285
2024-01-02,52.263
2024-01-03,48.7439
2024-01-04,48.5675
2024-01-05,48.4141
2024-01-06,48.4141
2024-01-07,48.4141
2024-01-08,49.5236
2024-01-09,47.5609
2024-01-10,47.2013
2024-01-11,44.8885
2024-01-12,42.2349
2024-01-13,42.2349
2024-01-14,42.2349
2024-01-15,42.2349
2024-01-16,42.6642
2024-01-17,41.3066
2024-01-18,40.1929
2024-01-19,40.3335
2024-01-20,40.3335
2024-01-21,40.3335
2024-01-22,39.2888
2024-01-23,39.4515
2024-01-24,39.0345
2024-01-25,32.2511
2024-01-26,32.5495
2024-01-27,32.5495
2024-01-28,32.5495
2024-01-29,36.1522
2024-01-30,36.454
2024-01-31,35.3286
2024-02-01,36.074
2024-02-02,35.8156
2024-02-03,35.8156
2024-02-04,35.8156
2024-02-05,33.9991
2024-02-06,35.9801
2024-02-07,37.1776
2024-02-08,38.1333
2024-02-09,40.0442
2024-02-10,40.0442
2024-02-11,40.0442
2024-02-12,38.3805
2024-02-13,37.1734
2024-02-14,39.4224
2024-02-15,44.5614
2024-02-16,44.3955
2024-02-17,44.3955
2024-02-18,44.3955
2024-02-19,44.3955
2024-02-20,42.3747
2024-02-21,42.8141
2024-02-22,43.9692
2024-02-23,42.1541
2024-02-24,42.1541
2024-02-25,42.1541
2024-02-26,45.3422
2024-02-27,45.4802
2024-02-28,46.4595
2024-02-29,46.3998
2024-03-01,46.7362
2024-03-02,46.7362
2024-03-03,46.7362
2024-03-04,41.5848
2024-03-05,39.298
2024-03-06,38.0689
2024-03-07,39.0595
2024-03-08,38.0712
2024-03-09,38.0712
2024-03-10,38.0712
2024-03-11,39.2387
2024-03-12,39.1664
2024-03-13,36.7142
2024-03-14,34.7642
2024-03-15,35.309
2024-03-16,35.309
2024-03-17,35.309
2024-03-18,40.2453
2024-03-19,39.4896
2024-03-20,41.4789
2024-03-21,40.5759
2024-03-22,39.9455
2024-03-23,39.9455
2024-03-24,39.9455
2024-03-25,40.806
2024-03-26,43.1648
2024-03-27,44.1514
2024-03-28,42.7166
2024-03-29,42.7166
2024-03-30,42.7166
2024-03-31,42.7166
2024-04-01,42.515
2024-04-02,39.6005
2024-04-03,40.4607
2024-04-04,41.7983
2024-04-05,39.6995
2024-04-06,39.6995
2024-04-07,39.6995
2024-04-08,43.517
