,NVRI US Equity
2023-03-18,44.9241
2023-03-19,44.9241
2023-03-20,43.6148
2023-03-21,45.3412
2023-03-22,43.8879
2023-03-23,42.838
2023-03-24,41.5673
2023-03-25,41.5673
2023-03-26,41.5673
2023-03-27,43.9428
2023-03-28,44.4263
2023-03-29,44.9989
2023-03-30,45.6608
2023-03-31,46.8195
2023-04-01,46.8195
2023-04-02,46.8195
2023-04-03,47.8063
2023-04-04,45.3403
2023-04-05,43.6285
2023-04-06,43.7165
2023-04-07,43.7165
2023-04-08,43.7165
2023-04-09,43.7165
2023-04-10,44.6102
2023-04-11,45.8555
2023-04-12,46.7402
2023-04-13,48.566
2023-04-14,47.6014
2023-04-15,47.6014
2023-04-16,47.6014
2023-04-17,47.7802
2023-04-18,47.6121
2023-04-19,47.1828
2023-04-20,46.7468
2023-04-21,46.9497
2023-04-22,46.9497
2023-04-23,46.9497
2023-04-24,48.961
2023-04-25,47.1132
2023-04-26,46.2997
2023-04-27,48.251
2023-04-28,48.7579
2023-04-29,48.7579
2023-04-30,48.7579
2023-05-01,48.3658
2023-05-02,46.9975
2023-05-03,57.1253
2023-05-04,60.8883
2023-05-05,65.3499
2023-05-06,65.3499
2023-05-07,65.3499
2023-05-08,66.4168
2023-05-09,65.9169
2023-05-10,66.4909
2023-05-11,64.5484
2023-05-12,63.5377
2023-05-13,63.5377
2023-05-14,63.5377
2023-05-15,64.2896
2023-05-16,61.8535
2023-05-17,63.1767
2023-05-18,63.9412
2023-05-19,63.0043
2023-05-20,63.0043
2023-05-21,63.0043
2023-05-22,62.374
2023-05-23,61.5251
2023-05-24,60.1489
2023-05-25,56.7164
2023-05-26,56.1316
2023-05-27,56.1316
2023-05-28,56.1316
2023-05-29,56.1316
2023-05-30,56.8224
2023-05-31,54.4569
2023-06-01,54.5384
2023-06-02,58.6039
2023-06-03,58.6039
2023-06-04,58.6039
2023-06-05,52.7151
2023-06-06,54.5602
2023-06-07,57.446
2023-06-08,56.9119
2023-06-09,54.7188
2023-06-10,54.7188
2023-06-11,54.7188
2023-06-12,55.2891
2023-06-13,58.2155
2023-06-14,55.9259
2023-06-15,55.6646
2023-06-16,57.1157
2023-06-17,57.1157
2023-06-18,57.1157
2023-06-19,57.1157
2023-06-20,55.6793
2023-06-21,56.2484
2023-06-22,56.7511
2023-06-23,55.7106
2023-06-24,55.7106
2023-06-25,55.7106
2023-06-26,56.1641
2023-06-27,57.9459
2023-06-28,59.2317
2023-06-29,60.4815
2023-06-30,61.6963
2023-07-01,61.6963
2023-07-02,61.6963
2023-07-03,62.0981
2023-07-04,62.0981
2023-07-05,58.3024
2023-07-06,54.8351
2023-07-07,56.0372
2023-07-08,56.0372
2023-07-09,56.0372
2023-07-10,56.263
2023-07-11,55.574
2023-07-12,57.7892
2023-07-13,55.7084
2023-07-14,55.1217
2023-07-15,55.1217
2023-07-16,55.1217
2023-07-17,55.7643
2023-07-18,56.2502
2023-07-19,57.3804
2023-07-20,57.5425
2023-07-21,54.9483
2023-07-22,54.9483
2023-07-23,54.9483
2023-07-24,54.6298
2023-07-25,52.1294
2023-07-26,52.0268
2023-07-27,52.2214
2023-07-28,52.2214
2023-07-29,52.2214
2023-07-30,52.2214
2023-07-31,54.9593
2023-08-01,56.2558
2023-08-02,45.826
2023-08-03,41.8502
2023-08-04,40.8135
2023-08-05,40.8135
2023-08-06,40.8135
2023-08-07,39.7938
2023-08-08,36.4636
2023-08-09,35.2544
2023-08-10,36.6008
2023-08-11,39.5041
2023-08-12,39.5041
2023-08-13,39.5041
2023-08-14,43.2145
2023-08-15,40.3354
2023-08-16,39.9681
2023-08-17,39.7808
2023-08-18,39.7808
2023-08-19,39.7808
2023-08-20,39.7808
2023-08-21,41.2543
2023-08-22,40.9777
2023-08-23,40.9068
2023-08-24,40.1165
2023-08-25,41.2898
2023-08-26,41.2898
2023-08-27,41.2898
2023-08-28,41.2139
2023-08-29,42.9505
2023-08-30,42.5442
2023-08-31,42.9905
2023-09-01,44.3325
2023-09-02,44.3325
2023-09-03,44.3325
2023-09-04,44.3325
2023-09-05,42.6867
2023-09-06,43.1463
2023-09-07,42.2696
2023-09-08,43.6901
2023-09-09,43.6901
2023-09-10,43.6901
2023-09-11,43.141
2023-09-12,42.4059
2023-09-13,43.0335
2023-09-14,45.255
2023-09-15,46.3374
2023-09-16,46.3374
2023-09-17,46.3374
2023-09-18,45.4087
2023-09-19,43.9898
2023-09-20,43.4878
2023-09-21,47.4578
2023-09-22,45.7938
2023-09-23,45.7938
2023-09-24,45.7938
2023-09-25,46.2809
2023-09-26,42.3444
2023-09-27,43.4637
2023-09-28,43.5896
2023-09-29,43.3897
2023-09-30,43.3897
2023-10-01,43.3897
2023-10-02,41.9953
2023-10-03,40.1824
2023-10-04,40.7395
2023-10-05,40.7395
2023-10-06,41.0334
2023-10-07,41.0334
2023-10-08,41.0334
2023-10-09,41.0334
2023-10-10,42.4088
2023-10-11,45.0601
2023-10-12,41.0423
2023-10-13,40.6371
2023-10-14,40.6371
2023-10-15,40.6371
2023-10-16,45.7615
2023-10-17,42.2911
2023-10-18,41.3373
2023-10-19,39.3191
2023-10-20,38.2649
2023-10-21,38.2649
2023-10-22,38.2649
2023-10-23,37.6557
2023-10-24,35.9634
2023-10-25,34.9874
2023-10-26,34.5031
2023-10-27,32.7818
2023-10-28,32.7818
2023-10-29,32.7818
2023-10-30,32.7818
2023-10-31,32.9445
2023-11-01,34.0998
2023-11-02,42.4514
2023-11-03,43.2347
2023-11-04,43.2347
2023-11-05,43.2347
2023-11-06,39.188
2023-11-07,38.3442
2023-11-08,37.2651
2023-11-09,36.4488
2023-11-10,38.6723
2023-11-11,38.6723
2023-11-12,38.6723
2023-11-13,37.6502
2023-11-14,43.6807
2023-11-15,42.8595
2023-11-16,40.4968
2023-11-17,41.8479
2023-11-18,41.8479
2023-11-19,41.8479
2023-11-20,41.2316
2023-11-21,40.1822
2023-11-22,40.3131
2023-11-23,40.3131
2023-11-24,40.9815
2023-11-25,40.9815
2023-11-26,40.9815
2023-11-27,40.6986
2023-11-28,41.2578
2023-11-29,42.5196
2023-11-30,42.5196
2023-12-01,48.3264
2023-12-02,48.3264
2023-12-03,48.3264
2023-12-04,52.1875
2023-12-05,51.9513
2023-12-06,53.0504
2023-12-07,54.6599
2023-12-08,55.9108
2023-12-09,55.9108
2023-12-10,55.9108
2023-12-11,61.0107
2023-12-12,61.0107
2023-12-13,64.3046
2023-12-14,66.9793
2023-12-15,68.2737
2023-12-16,68.2737
2023-12-17,68.2737
2023-12-18,66.6521
2023-12-19,69.0595
2023-12-20,69.1202
2023-12-21,68.2888
2023-12-22,69.4909
2023-12-23,69.4909
2023-12-24,69.4909
2023-12-25,69.4909
2023-12-26,69.6164
2023-12-27,69.9991
2023-12-28,69.3962
2023-12-29,69.242
2023-12-30,69.242
2023-12-31,69.242
2024-01-01,69.242
2024-01-02,68.925
2024-01-03,64.7837
2024-01-04,62.3438
2024-01-05,61.6375
2024-01-06,61.6375
2024-01-07,61.6375
2024-01-08,64.699
2024-01-09,63.4254
2024-01-10,64.0757
2024-01-11,65.0402
2024-01-12,66.2133
2024-01-13,66.2133
2024-01-14,66.2133
2024-01-15,66.2133
2024-01-16,59.5939
2024-01-17,54.5409
2024-01-18,53.6651
2024-01-19,55.5125
2024-01-20,55.5125
2024-01-21,55.5125
2024-01-22,58.8242
2024-01-23,58.2492
2024-01-24,57.0943
2024-01-25,58.866
2024-01-26,59.4434
2024-01-27,59.4434
2024-01-28,59.4434
2024-01-29,60.9035
2024-01-30,59.5482
2024-01-31,55.9205
2024-02-01,58.4543
2024-02-02,55.7998
2024-02-03,55.7998
2024-02-04,55.7998
2024-02-05,54.7286
2024-02-06,54.9967
2024-02-07,51.8216
2024-02-08,51.2099
2024-02-09,51.309
2024-02-10,51.309
2024-02-11,51.309
2024-02-12,52.6036
2024-02-13,46.6782
2024-02-14,50.072
2024-02-15,52.3146
2024-02-16,50.1699
2024-02-17,50.1699
2024-02-18,50.1699
2024-02-19,50.1699
2024-02-20,48.3855
2024-02-21,47.5115
2024-02-22,47.0716
2024-02-23,47.2736
2024-02-24,47.2736
2024-02-25,47.2736
2024-02-26,47.7889
2024-02-27,47.122
2024-02-28,49.0147
2024-02-29,47.8339
2024-03-01,51.835
2024-03-02,51.835
2024-03-03,51.835
2024-03-04,51.9304
2024-03-05,48.7364
2024-03-06,50.317
2024-03-07,52.4043
2024-03-08,52.7775
2024-03-09,52.7775
2024-03-10,52.7775
2024-03-11,51.0189
2024-03-12,51.118
2024-03-13,50.9049
2024-03-14,46.0399
2024-03-15,49.3125
2024-03-16,49.3125
2024-03-17,49.3125
2024-03-18,49.9988
2024-03-19,52.015
2024-03-20,53.4033
2024-03-21,54.4929
2024-03-22,50.9015
2024-03-23,50.9015
2024-03-24,50.9015
2024-03-25,52.5647
2024-03-26,53.9977
2024-03-27,56.4637
2024-03-28,58.8257
2024-03-29,58.8257
2024-03-30,58.8257
2024-03-31,58.8257
2024-04-01,55.6996
2024-04-02,54.5011
2024-04-03,55.4918
2024-04-04,53.6782
2024-04-05,52.6885
2024-04-06,52.6885
2024-04-07,52.6885
2024-04-08,55.1682
